visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Shibuya-ku Higashi,total_area_visitors,total_genre_visitors
2016-07-01,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.125725209068234,1.2013807072086973,0.0,-0.1613398732499192,1.0663506099805284,1,7.0,1,1,1.27352310572163,1.27352310572163
2016-07-02,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.2879281805281493,1.3404449308181723,0.0,0.5126833439331212,1.2208857569458351,1,4.0,1,1,1.426781299951237,1.4267812999512373
2016-07-04,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.3806155927909585,1.5722186368339635,0.0,0.5666052013077643,1.2429622065123078,1,2.0,1,1,-1.230305144024749,-1.2303051440247488
2016-07-05,air_24e8414b9b07decb,0,0,0,0,0,1,0,0.67387407428704,0.6219464421692181,0.0,-1.3476207354920704,0.8676625638822769,1,5.0,1,1,-0.5875740088943636,-0.5875740088943634
2016-07-06,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.836077045746956,0.7725993510794824,0.0,-0.24222265931188422,0.9007772382319855,1,6.0,1,1,-0.14466516049875283,-0.14466516049875264
2016-07-07,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.3342718866595535,1.9082905105568622,0.0,2.1033781364850967,1.055312385197292,1,4.0,1,1,-0.20919492649016633,-0.20919492649016613
2016-07-08,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.0909674294696805,1.1086712248023807,0.0,-0.7814412330583165,1.0773888347637648,1,4.0,1,1,1.0748007581798906,1.0748007581798908
2016-07-09,air_24e8414b9b07decb,0,0,1,0,0,0,0,0.7549755600169978,0.5408256450636907,0.0,-1.3476207354920704,0.8787007886655133,1,4.0,1,1,1.3677512299250008,1.367751229925001
2016-07-11,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.4037874458566606,1.537452580931595,0.0,2.0224953504231316,1.0994652843302373,1,4.0,1,1,-1.2790691149159876,-1.2790691149159874
2016-07-12,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.2995141070610006,1.3404449308181723,0.0,0.35091777180919137,1.3533444543446698,1,6.0,1,1,-0.5729081529872242,-0.572908152987224
2016-07-13,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.0677955764039784,0.8537201481850099,0.0,-1.3476207354920704,1.2319239817290715,1,6.0,1,1,-0.5021453982352764,-0.5021453982352763
2016-07-14,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.160482988666787,1.4679204691268575,0.0,-0.29614451668652736,0.9890830364978752,1,3.0,1,1,-0.29095707317246866,-0.29095707317246844
2016-07-15,air_24e8414b9b07decb,1,0,0,0,0,0,0,0.7318037069512956,0.4365274773565846,0.0,-1.3476207354920704,0.9559683621481665,1,4.0,1,1,0.8672788970938679,0.867278897093868
2016-07-17,air_24e8414b9b07decb,0,0,0,1,0,0,0,1.160482988666787,0.9927843717944848,0.0,-1.3206598068047488,1.2429622065123078,1,1.0,1,1,0.4045711432236188,0.404571143223619
2016-07-18,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.4848889315866183,1.537452580931595,1.0,0.6744489160570508,1.3974973534776145,1,2.0,1,1,-1.0884129881231752,-1.088412988123175
2016-07-19,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.3226859601267027,1.3983883573221199,0.0,0.32395684312186984,1.2540004312955437,1,4.0,1,1,-0.9168224740096438,-0.9168224740096436
2016-07-20,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2068266947981916,1.1202599101031698,0.0,-0.10741801587527613,1.2098475321625992,1,5.0,1,1,-0.4460484993904681,-0.4460484993904679
2016-07-21,air_24e8414b9b07decb,0,0,0,0,1,0,0,0.6854600008198913,0.47129353325895346,0.0,-1.3476207354920704,0.9449301373649301,1,6.0,1,1,-0.23009377115784,-0.2300937711578398
2016-07-23,air_24e8414b9b07decb,0,0,1,0,0,0,0,0.7549755600169978,0.7957767216810618,0.0,-0.9701677338695678,0.8235096647493323,1,2.0,1,1,1.2386916979421738,1.238691697942174
2016-07-25,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.0214518702725737,0.8884862040873782,0.0,-1.1319333059934975,0.9670065869314028,1,4.0,1,1,-1.1379102518097708,-1.1379102518097706
2016-07-26,air_24e8414b9b07decb,0,0,0,0,0,1,0,0.9171785314769136,0.8305427775834303,0.0,-1.3206598068047488,1.0001212612811112,1,2.0,1,1,-0.422583129939045,-0.42258312993904484
2016-07-27,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.9982800172068714,0.8189540922826409,0.0,-1.2667379494301056,1.1105035091134732,1,9.0,1,1,-0.22349413599962725,-0.22349413599962706
2016-07-28,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.2299985478638937,1.2593241337126453,0.0,0.0543475562486537,1.2098475321625992,1,4.0,1,1,-0.0031396509948573353,-0.003139650994857146
2016-07-29,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.3111000335938514,1.4099770426229095,0.0,1.7528860635499155,1.1656946330296543,1,2.0,1,1,1.170862114371654,1.1708621143716542
2016-07-30,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.3111000335938514,1.4679204691268575,0.0,1.5641595627386644,1.0773888347637648,1,2.0,1,1,1.2867223760380555,1.2867223760380557
2016-08-01,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.3342718866595535,1.3056788749158035,0.0,-0.8353630904329598,1.3533444543446698,1,2.0,1,1,-1.1914406258708297,-1.1914406258708294
2016-08-02,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.160482988666787,1.062316483599222,0.0,-0.8892849478076029,1.1215417338967095,1,4.0,1,1,-0.8431265480762682,-0.843126548076268
2016-08-03,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2647563274624471,1.3636223014197513,0.0,-0.24222265931188422,1.2208857569458351,1,3.0,1,1,-0.4013176388736929,-0.40131763887369265
2016-08-04,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.4153733723895119,1.4795091544276473,0.0,0.944058202930267,1.331268004778197,1,6.0,1,1,-0.27629121726532924,-0.276291217265329
2016-08-05,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.4848889315866183,1.5258638956308055,0.0,1.5641595627386644,1.3533444543446698,1,4.0,1,1,0.7609514417671069,0.7609514417671072
2016-08-08,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.4617170785209161,1.5026865250292267,0.0,-0.10741801587527613,1.430612027827323,1,2.0,1,1,-1.1731083059869054,-1.1731083059869052
2016-08-09,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.855638580637854,2.024177363564758,0.0,0.8362144881809804,1.4747649269602678,1,2.0,1,1,-0.35182037518709725,-0.3518203751870971
2016-08-10,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.531232637718023,1.595396007435543,0.0,-0.0265352298133111,1.5078796013099764,1,5.0,1,1,0.6392248377378497,0.6392248377378499
2016-08-11,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.3226859601267027,1.375210986720541,1.0,-0.0265352298133111,1.4195738030440868,1,4.0,1,1,0.3327084492786356,0.3327084492786358
2016-08-12,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.2531704009295959,1.3520336161189617,0.0,0.1352303423106185,1.3091915552117248,1,4.0,1,1,-0.09443460401680029,-0.0944346040168001
2016-08-13,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.2299985478638937,1.3404449308181723,1.0,0.5935661299950861,1.2098475321625992,1,2.0,1,1,0.06945633574548284,0.06945633574548303
2016-08-18,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.276342253995298,1.317267560216593,0.0,-1.0510505199315325,1.4195738030440868,1,3.0,1,1,-0.588673948087399,-0.5886739480873988
2016-08-19,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.3574437397252561,1.3983883573221199,0.0,0.5126833439331212,1.3974973534776145,1,2.0,1,1,0.7246534483969369,0.724653448396937
2016-08-22,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.1373111356010848,0.9348409452905369,0.0,-1.3476207354920704,1.1988093073793629,1,3.0,1,1,-2.0200614846242075,-2.020061484624207
2016-08-23,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.2647563274624471,1.1782033366071178,0.0,-0.8892849478076029,1.3091915552117248,1,11.0,1,1,-0.6524704212834556,-0.6524704212834553
2016-08-24,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2299985478638937,1.2709128190134347,0.0,-0.8353630904329598,1.2319239817290715,1,2.0,1,1,-0.46511411206974934,-0.4651141120697492
2016-08-26,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.438545225455214,1.4563317838260676,0.0,1.4023939906147342,1.2871151056452526,1,4.0,1,1,1.018337212937404,1.0183372129374042
2016-08-29,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.125725209068234,1.1434372807047495,0.0,-0.6466365896217083,1.0773888347637648,1,2.0,1,1,-1.4583592033807673,-1.458359203380767
2016-08-30,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.0677955764039784,0.9116635746889578,0.0,-1.185855163368141,1.1215417338967095,1,4.0,1,1,-0.678502315518628,-0.6785023155186278
2016-08-31,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2647563274624471,1.2593241337126453,0.0,1.6989642061752726,1.1215417338967095,1,4.0,1,1,-0.255759018995334,-0.2557590189953338
2016-09-01,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.2879281805281493,1.4215657279236993,0.0,1.3754330619274127,1.0663506099805284,1,4.0,1,1,-0.642937614943815,-0.6429376149438147
2016-09-02,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.2531704009295959,1.1086712248023807,0.0,-0.0265352298133111,1.1767328578128906,1,4.0,1,1,0.5416968959553725,0.5416968959553726
2016-09-03,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.3111000335938514,1.4215657279236993,0.0,0.6474879873697293,1.3533444543446698,1,3.0,1,1,1.1143985691291671,1.1143985691291673
2016-09-06,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.4964748581194696,1.4099770426229095,0.0,1.2406284184908047,1.49684137652674,1,5.0,1,1,-0.678502315518628,-0.6785023155186278
2016-09-07,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2995141070610006,1.1666146513063285,0.0,-0.7275193756836733,1.441650252610559,1,5.0,1,1,-0.5835408985199002,-0.5835408985199001
2016-09-08,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.2184126213310424,1.1782033366071178,0.0,-0.9971286625568895,1.364382679127906,1,6.0,1,1,-0.4387155714368984,-0.4387155714368982
2016-09-09,air_24e8414b9b07decb,1,0,0,0,0,0,0,1.2879281805281493,1.4215657279236993,0.0,0.08130848493597523,1.1325799586799459,1,6.0,1,1,0.8533463339820854,0.8533463339820855
2016-09-10,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.241584474396745,1.2709128190134347,0.0,-0.24222265931188422,1.2098475321625992,1,5.0,1,1,1.3527187276201829,1.352718727620183
2016-09-12,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.0214518702725737,0.8653088334857991,0.0,-1.2667379494301056,1.1215417338967095,1,7.0,1,1,-1.347998637679543,-1.3479986376795428
2016-09-13,air_24e8414b9b07decb,0,0,0,0,0,1,0,0.7781474130827004,0.4249387920557948,0.0,-1.3476207354920704,1.0001212612811112,1,4.0,1,1,-0.8398267304971618,-0.8398267304971616
2016-09-14,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.836077045746956,0.7378332951771139,0.0,-1.2667379494301056,0.9118154630152219,1,6.0,1,1,-0.4522814881510024,-0.45228148815100216
2016-09-15,air_24e8414b9b07decb,0,0,0,0,1,0,0,0.9519363110754672,0.7146559245755345,0.0,-1.3206598068047488,1.088427059547001,1,6.0,1,1,-0.13366576856839826,-0.13366576856839807
2016-09-16,air_24e8414b9b07decb,1,0,0,0,0,0,0,0.8129051926812534,0.4828822185597428,0.0,-1.3476207354920704,1.055312385197292,1,2.0,1,1,0.786616689604601,0.7866166896046011
2016-09-17,air_24e8414b9b07decb,0,0,1,0,0,0,0,1.0909674294696805,1.062316483599222,0.0,0.08130848493597523,1.022197710847584,1,6.0,1,1,1.2401582835328877,1.240158283532888
2016-09-19,air_24e8414b9b07decb,0,1,0,0,0,0,0,0.6275303681556358,0.309051939047899,1.0,-1.3476207354920704,0.7572803160499149,1,2.0,1,1,-1.350931808860971,-1.3509318088609708
2016-09-20,air_24e8414b9b07decb,0,0,0,0,0,1,0,0.3726399844329113,-0.015431249374209036,0.0,-1.3476207354920704,0.5806687195181359,1,2.0,1,1,-1.82573889385461,-1.8257388938546097
2016-09-21,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.48849924976142245,0.3438179949502678,0.0,-1.3206598068047488,0.5806687195181359,1,6.0,1,1,0.28834423515953883,0.288344235159539
2016-09-23,air_24e8414b9b07decb,1,0,0,0,0,0,0,0.5696007354913801,0.21634245664158266,0.0,-1.3476207354920704,0.7793567656163872,1,6.0,1,1,0.10722091470636687,0.10722091470636706
2016-09-24,air_24e8414b9b07decb,0,0,1,0,0,0,0,0.6854600008198913,0.4249387920557948,0.0,-1.3476207354920704,0.9338919125816942,1,2.0,1,1,1.0179705665397254,1.0179705665397256
2016-09-26,air_24e8414b9b07decb,0,1,0,0,0,0,0,1.1025533560025313,1.1434372807047495,0.0,-0.5118319461851003,1.055312385197292,1,2.0,1,1,-1.1239776886979882,-1.123977688697988
2016-09-27,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.125725209068234,1.1086712248023807,0.0,-0.7275193756836733,1.1546564082464181,1,6.0,1,1,-0.5120448509725956,-0.5120448509725953
2016-09-28,air_24e8414b9b07decb,0,0,0,0,0,0,1,1.2299985478638937,1.2013807072086973,0.0,-0.7814412330583165,1.2871151056452526,1,11.0,1,1,-0.39911776048762193,-0.3991177604876217
2016-09-29,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.0098659437397226,0.8884862040873782,0.0,-1.158894234680819,1.0332359356308198,1,2.0,1,1,-0.27995768124211406,-0.27995768124211384
2016-09-30,air_24e8414b9b07decb,1,0,0,0,0,0,0,0.6391162946884866,0.5176482744621116,0.0,-0.7005584469963516,0.7131274169169702,1,9.0,1,1,1.0850668573148883,1.0850668573148885
2016-10-01,air_24e8414b9b07decb,0,0,1,0,0,0,0,0.44215554363001774,0.18157640073921383,0.0,-1.3476207354920704,0.5806687195181359,1,8.0,1,1,1.1184316795036304,1.1184316795036306
2016-10-03,air_24e8414b9b07decb,0,1,0,0,0,0,0,0.7897333396155513,0.7262446098763242,0.0,-1.3476207354920704,0.8566243390990409,1,6.0,1,1,-1.5628534267191356,-1.5628534267191354
2016-10-04,air_24e8414b9b07decb,0,0,0,0,0,1,0,1.0446237233382758,1.3636223014197513,0.0,0.32395684312186984,0.8124714399660958,1,7.0,1,1,-0.7367990927495073,-0.7367990927495071
2016-10-05,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.9403503845426159,0.7146559245755345,0.0,-1.158894234680819,1.0111594860643476,1,4.0,1,1,-0.9032565572955398,-0.9032565572955396
2016-10-06,air_24e8414b9b07decb,0,0,0,0,1,0,0,1.1720689151996382,1.2825015043142243,0.0,0.8901363455556239,1.0001212612811112,1,8.0,1,1,-0.4409154498229693,-0.4409154498229691
2016-10-07,air_24e8414b9b07decb,1,0,0,0,0,0,0,0.6391162946884866,0.5408256450636907,0.0,0.2161131283725833,0.7352038664834426,1,8.0,1,1,0.7099875924897974,0.7099875924897976
2016-10-08,air_24e8414b9b07decb,0,0,1,0,0,0,0,0.6159444416227845,0.5871803862668493,0.0,-1.293698878117427,0.6468980682175529,1,2.0,1,1,0.9563739717297398,0.95637397172974
2016-10-11,air_24e8414b9b07decb,0,0,0,0,0,1,0,0.19885108644014451,-0.015431249374209036,0.0,-1.293698878117427,0.42613357255282897,1,3.0,1,1,-1.216005934515288,-1.2160059345152878
2016-10-12,air_24e8414b9b07decb,0,0,0,0,0,0,1,0.23360886603869754,0.3438179949502678,0.0,0.8631754168683019,0.150177952971924,1,6.0,1,1,-0.5223109501075931,-0.522310950107593
2016-10-13,air_24e8414b9b07decb,0,0,0,0,1,0,0,0.07140589457878208,-0.23561627008921138,0.0,-1.3476207354920704,0.3267895495037033,1,8.0,1,1,-0.48894612791885095,-0.4889461279188507
2016-10-14,air_24e8414b9b07decb,1,0,0,0,0,0,0,-0.032867444216878025,-0.0849633611789467,0.0,-0.2691835879992057,0.02875748035632584,1,4.0,1,1,0.8632457867194044,0.8632457867194047
