visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_ac7a7427c9ae12a5,1,0,0,0,0,0,0,1.078792112147453,1.2112912921570287,0.0,0.5947367404095808,0.9147631078586779,1,33.0,1,1,1.2688334117782116,1.2688334117782116
2016-07-02,air_ac7a7427c9ae12a5,0,0,1,0,0,0,0,1.3706696236103126,1.2677429502469035,0.0,0.03964911602730548,1.455670818042339,1,56.0,1,1,1.4455639955618296,1.4455639955618296
2016-07-03,air_ac7a7427c9ae12a5,0,0,0,1,0,0,0,1.3356443222347694,1.245162287010954,0.0,-0.1453800921001197,1.455670818042339,1,34.0,1,1,-0.7610314990953544,-0.7610314990953544
2016-07-05,air_ac7a7427c9ae12a5,0,0,0,0,0,1,0,1.3823447240688267,1.437097924516528,0.0,1.414151804973892,1.252830426723466,1,23.0,1,1,-0.8773016200056295,-0.8773016200056295
2016-07-06,air_ac7a7427c9ae12a5,0,0,0,0,0,0,1,1.3122941213177408,1.3354849399547535,0.0,1.7049119891741313,1.252830426723466,1,31.0,1,1,-0.3665586888797666,-0.3665586888797666
2016-07-07,air_ac7a7427c9ae12a5,0,0,0,0,1,0,0,1.1138174135229963,1.0870976443593046,0.0,0.647602228445988,1.1401413204352033,1,27.0,1,1,-0.44097156626234263,-0.44097156626234263
2016-07-08,air_ac7a7427c9ae12a5,1,0,0,0,0,0,0,0.7402141988505356,0.5677423899324555,0.0,-1.3877190609556884,0.8471496440857201,1,36.0,1,1,1.0396755734750511,1.0396755734750511
2016-07-09,air_ac7a7427c9ae12a5,0,0,1,0,0,0,0,0.8919905048112227,0.8387103487638548,0.0,-0.09251460406371247,0.9260320184875044,1,36.0,1,1,1.3774931247743596,1.3774931247743596
2016-07-10,air_ac7a7427c9ae12a5,0,0,0,1,0,0,0,0.9970664089378524,0.8951620068537296,0.0,-0.6211694844277844,1.117603499177551,1,72.0,1,1,-0.5826097135530414,-0.5826097135530414
2016-07-13,air_ac7a7427c9ae12a5,0,0,0,0,0,0,1,1.0087415093963665,0.8274200171458796,0.0,-1.361286316937485,1.0612589460334196,1,23.0,1,1,-0.7787891175616509,-0.7787891175616509
2016-07-14,air_ac7a7427c9ae12a5,0,0,0,0,1,0,0,1.1021423130644816,1.098387975977279,0.0,1.1233916207736525,1.117603499177551,1,25.0,1,1,-0.535256064309584,-0.535256064309584
