visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_6e64fb5821402cd2,1,0,0,0,0,0,0,0.7666495168540662,0.8824361899873152,0.0,0.3990896876465264,0.6152110860442164,1,16.0,1,1,1.5591488919737833,1.5591488919737833
2016-07-02,air_6e64fb5821402cd2,0,0,1,0,0,0,0,1.0474812501954531,0.9364214766792714,0.0,-0.12008008300868911,1.1383207788127667,1,12.0,1,1,1.7330016284516343,1.7330016284516343
2016-07-03,air_6e64fb5821402cd2,0,0,0,1,0,0,0,1.0137814421944866,0.9148273620024895,0.0,-0.29313667322709436,1.1383207788127667,1,17.0,1,1,-0.43766208369646353,-0.43766208369646353
2016-07-04,air_6e64fb5821402cd2,0,1,0,0,0,0,0,1.0924143275300748,1.1091743940935317,0.0,0.2754778374905227,1.0729320672166978,1,9.0,1,1,-1.2811389965602962,-1.2811389965602962
2016-07-05,air_6e64fb5821402cd2,0,0,0,0,0,1,0,1.0587145195291083,1.0983773367551404,0.0,1.1654831586137493,0.9421546440245604,1,20.0,1,1,-0.5520388840108392,-0.5520388840108392
2016-07-06,air_6e64fb5821402cd2,0,0,0,0,0,0,1,0.9913149035271758,1.0012038207096192,0.0,1.4374292289569575,0.9421546440245604,1,5.0,1,1,-0.04961279390259969,-0.04961279390259969
2016-07-07,air_6e64fb5821402cd2,0,0,0,0,1,0,0,0.8003493248550327,0.763668559265012,0.0,0.44853442770892793,0.8331734580311123,1,10.0,1,1,-0.12281394610380016,-0.12281394610380016
2016-07-08,air_6e64fb5821402cd2,1,0,0,0,0,0,0,0.4408847061780571,0.26700392169901416,0.0,-1.4550880646935294,0.5498223744481474,1,7.0,1,1,1.3337226164450864,1.3337226164450864
2016-07-10,air_6e64fb5821402cd2,0,0,0,1,0,0,0,0.6880166315184779,0.5801185845123604,0.0,-0.7381393337887078,0.8113772208324228,1,42.0,1,1,-0.2621456846685851,-0.2621456846685851
2016-07-13,air_6e64fb5821402cd2,0,0,0,0,0,0,1,0.6992499008521332,0.5153362404820127,0.0,-1.4303656946623287,0.7568866278356988,1,21.0,1,1,-0.45513054047175,-0.45513054047175
2016-07-14,air_6e64fb5821402cd2,0,0,0,0,1,0,0,0.7891160555213771,0.7744656166034026,0.0,0.8935370882705412,0.8113772208324228,1,5.0,1,1,-0.2155631332678212,-0.2155631332678212
