visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.0721254988213877,1.151203691202137,0.0,-0.16878388433861718,1.0131073250880183,1,45.0,1,1,1.3205390596623434,1.3205390596623432
2016-07-02,air_88c8e34baa79217b,0,0,1,0,0,0,0,1.2344767203786824,1.2908241215529594,0.0,0.4929901207231757,1.167451585413377,1,29.0,1,1,1.4737372070906165,1.4737372070906163
2016-07-04,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.327248846982851,1.5235248388043294,0.0,0.5459320411281189,1.189500765459857,1,23.0,1,1,-1.1823081862411895,-1.1823081862411895
2016-07-05,air_88c8e34baa79217b,0,0,0,0,0,1,0,0.6198613816260664,0.569451898073711,0.0,-1.3335061332473728,0.8146647046696996,1,31.0,1,1,-0.5398288741795562,-0.5398288741795563
2016-07-06,air_88c8e34baa79217b,0,0,0,0,0,0,1,0.7822126031833614,0.7207073642871015,0.0,-0.24819676494603252,0.8477384747394194,1,36.0,1,1,-0.09709355816674795,-0.09709355816674807
2016-07-07,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.2808627836807664,1.8609408788188173,0.0,2.054776772669007,1.002082735064778,1,19.0,1,1,-0.16159804129444186,-0.161598041294442
2016-07-08,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.0373359513448246,1.0581234043015888,0.0,-0.7776159689954667,1.0241319151112582,1,58.0,1,1,1.1218945718486497,1.1218945718486495
2016-07-09,air_88c8e34baa79217b,0,0,1,0,0,0,0,0.7010369924047137,0.488006647035731,0.0,-1.3335061332473728,0.8256892946929397,1,54.0,1,1,1.4147302651385782,1.414730265138578
2016-07-11,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.350441878633893,1.4886197312166243,0.0,1.9753638920615917,1.046181095157738,1,14.0,1,1,-1.2310530513320035,-1.2310530513320037
2016-07-12,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.2460732362042037,1.2908241215529594,0.0,0.3341643595083453,1.299746665692256,1,24.0,1,1,-0.5251687643778076,-0.5251687643778077
2016-07-13,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.0141429196937826,0.8021526153250814,0.0,-1.3335061332473728,1.1784761754366169,1,37.0,1,1,-0.45443373458437053,-0.45443373458437064
2016-07-14,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.1069150462979507,1.4188095160412129,0.0,-0.3011386853509759,0.9359351949253388,1,38.0,1,1,-0.2433281534391904,-0.24332815343919054
2016-07-15,air_88c8e34baa79217b,1,0,0,0,0,0,0,0.6778439607536717,0.3832913242726144,0.0,-1.3335061332473728,0.902861424855619,1,46.0,1,1,0.9144540181539067,0.9144540181539066
2016-07-16,air_88c8e34baa79217b,0,0,1,0,0,0,0,0.898177761438572,0.8137876511876497,0.0,-0.9099707700078253,0.8036401146464599,1,38.0,1,1,1.357189334166715,1.3571893341667147
2016-07-18,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.4316174894125404,1.4886197312166243,1.0,0.6518158819380059,1.3438450257852157,1,25.0,1,1,-1.0404716239092715,-1.0404716239092717
2016-07-19,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.2692662678552458,1.3489993008658017,0.0,0.30769339930587364,1.2005253554830966,1,22.0,1,1,-0.8689483392288126,-0.8689483392288128
2016-07-20,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.1533011096000352,1.069758440164157,0.0,-0.11584196393367395,1.1564269953901372,1,42.0,1,1,-0.398358814592682,-0.3983588145926822
2016-07-21,air_88c8e34baa79217b,0,0,0,0,1,0,0,0.6314578974515875,0.4181964318603201,0.0,-1.3335061332473728,0.891836834832379,1,34.0,1,1,-0.18248869776193363,-0.18248869776193377
2016-07-22,air_88c8e34baa79217b,1,0,0,0,0,0,0,0.5850718341495031,0.23203585805922353,0.0,-1.3335061332473728,0.8367138847161794,1,42.0,1,1,0.9767594848113383,0.9767594848113381
2016-07-23,air_88c8e34baa79217b,0,0,1,0,0,0,0,0.7010369924047137,0.7439774360122389,0.0,-0.9629126904127687,0.7705663445767401,1,19.0,1,1,1.2857212988831905,1.2857212988831903
2016-07-25,air_88c8e34baa79217b,0,1,0,0,0,0,0,0.9677568563916981,0.8370577229127867,0.0,-1.121738451627599,0.9138860148788591,1,37.0,1,1,-1.089949494490173,-1.0899494944901733
2016-07-26,air_88c8e34baa79217b,0,0,0,0,0,1,0,0.8633882139620087,0.778882543599944,0.0,-1.307035173044901,0.9469597849485786,1,28.0,1,1,-0.37490263890988423,-0.3749026389098844
2016-07-27,air_88c8e34baa79217b,0,0,0,0,0,0,1,0.944563824740656,0.7672475077373758,0.0,-1.2540932526399577,1.0572056851809777,1,39.0,1,1,-0.17589164835114676,-0.1758916483511469
2016-07-28,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.1764941412510772,1.2093788705149797,0.0,0.042983797281156484,1.1564269953901372,1,41.0,1,1,0.04437650142012622,0.044376501420126085
2016-07-29,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.2576697520297244,1.3606343367283702,0.0,1.7106542900368744,1.1123286352971773,1,60.0,1,1,1.2179182910501032,1.217918291050103
2016-07-30,air_88c8e34baa79217b,0,0,1,0,0,0,0,1.2576697520297244,1.4188095160412129,0.0,1.5253575686195726,1.0241319151112582,1,33.0,1,1,1.3337331584839172,1.333733158483917
2016-08-01,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.2808627836807664,1.2559190139652536,0.0,-0.8305578894004102,1.299746665692256,1,18.0,1,1,-1.1434588952665556,-1.1434588952665556
2016-08-02,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.1069150462979507,1.0115832608513144,0.0,-0.8834998098053536,1.0682302752042176,1,32.0,1,1,-0.7952812874750259,-0.795281287475026
2016-08-03,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.2112836887276404,1.3140941932780963,0.0,-0.24819676494603252,1.167451585413377,1,33.0,1,1,-0.3536454796973488,-0.3536454796973489
2016-08-04,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.3620383944594143,1.4304445519037816,0.0,0.916525483962723,1.277697485645776,1,29.0,1,1,-0.22866804363744178,-0.22866804363744192
2016-08-05,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.4316174894125404,1.4769846953540555,0.0,1.5253575686195726,1.299746665692256,1,45.0,1,1,0.8081682220912292,0.8081682220912291
2016-08-06,air_88c8e34baa79217b,0,0,1,0,0,0,0,1.4780035527146247,1.5700649822546042,0.0,0.9959383645701384,1.432041745971135,1,16.0,1,1,0.5692084323227268,0.5692084323227266
2016-08-07,air_88c8e34baa79217b,0,0,0,1,0,0,0,1.4200209735870195,1.5002547670791928,0.0,1.6312414094294592,1.288722075669016,1,6.0,1,1,-0.6112969094630807,-0.6112969094630808
2016-08-08,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.4084244577614984,1.453714623628919,0.0,-0.11584196393367395,1.3769187958549354,1,44.0,1,1,-1.1251337580143699,-1.1251337580143699
2016-08-09,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.802705995829214,1.9772912374445024,0.0,0.810641643152836,1.421017155947895,1,33.0,1,1,-0.3041676091164472,-0.3041676091164473
2016-08-10,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.4780035527146247,1.5467949105294667,0.0,-0.03642908332625861,1.4540909260176147,1,39.0,1,1,0.6864893107367157,0.6864893107367156
2016-08-11,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.2692662678552458,1.325729229140665,1.0,-0.03642908332625861,1.3658942058316954,1,35.0,1,1,0.3800930158801696,0.3800930158801694
2016-08-12,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.1996871729021192,1.3024591574155275,0.0,0.12239667788857159,1.2556483055992962,1,39.0,1,1,-0.04688268209575893,-0.046882682095759055
2016-08-13,air_88c8e34baa79217b,0,0,1,0,0,0,0,1.1764941412510772,1.2908241215529594,1.0,0.5724030013305907,1.1564269953901372,1,18.0,1,1,0.11694404493878187,0.11694404493878174
2016-08-15,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.1880906570765983,1.1744737629272741,1.0,-1.1482094118300707,1.277697485645776,1,25.0,1,1,-1.424933003460129,-1.424933003460129
2016-08-16,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.2228802045531613,1.4420795877663501,0.0,-0.7776159689954667,1.2005253554830966,1,18.0,1,1,-1.3087516332812712,-1.3087516332812714
2016-08-17,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.4316174894125404,1.581700018117172,0.0,1.3135898869997988,1.1233532253204173,1,36.0,1,1,-0.8128734192371242,-0.8128734192371243
2016-08-18,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.2228802045531613,1.2675540498278224,0.0,-1.0423255710201837,1.3658942058316954,1,31.0,1,1,-0.5409283824146873,-0.5409283824146874
2016-08-19,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.304055815331809,1.3489993008658017,0.0,0.4929901207231757,1.3438450257852157,1,37.0,1,1,0.7718844503319013,0.7718844503319012
2016-08-20,air_88c8e34baa79217b,0,0,1,0,0,0,0,1.0837220146469086,1.0813934760267259,0.0,-0.9099707700078253,1.2446237155760564,1,23.0,1,1,0.6560695828980873,0.6560695828980871
2016-08-22,air_88c8e34baa79217b,0,1,0,0,0,0,0,1.0837220146469086,0.883597866363061,0.0,-1.3335061332473728,1.145402405366897,1,5.0,1,1,-1.9717550990653525,-1.9717550990653525
2016-08-23,air_88c8e34baa79217b,0,0,0,0,0,1,0,1.2112836887276404,1.1279336194769998,0.0,-0.8834998098053536,1.2556483055992962,1,31.0,1,1,-0.6046998600522938,-0.6046998600522939
2016-08-24,air_88c8e34baa79217b,0,0,0,0,0,0,1,1.1764941412510772,1.221013906377548,0.0,-0.8305578894004102,1.1784761754366169,1,29.0,1,1,-0.41741695733495526,-0.4174169573349554
2016-08-25,air_88c8e34baa79217b,0,0,0,0,1,0,0,1.350441878633893,1.3955394443160762,0.0,1.8165381308467614,1.1784761754366169,1,39.0,1,1,-0.2898740020597423,-0.2898740020597424
2016-08-26,air_88c8e34baa79217b,1,0,0,0,0,0,0,1.3852314261104564,1.407174480178644,0.0,1.3665318074047421,1.2335991255528165,1,44.0,1,1,1.0654531491119175,1.0654531491119172
2016-08-27,air_88c8e34baa79217b,0,0,1,0,0,0,0,0.921370793089614,0.7323424001496701,0.0,-1.3335061332473728,0.9690089649950586,1,34.0,1,1,1.1273921130243054,1.1273921130243052
