visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_938ef91ecdde6878,1,0,0,0,0,0,0,1.0097720822145808,1.0876151006308514,0.0,-0.13675400712366845,0.9526435162582199,1,37.0,1,1,1.4476131996800266,1.4476131996800268
2016-07-02,air_938ef91ecdde6878,0,0,1,0,0,0,0,1.1741795348468973,1.22873527514394,0.0,0.5237056863713224,1.110052276701634,1,33.0,1,1,1.6065055460960525,1.6065055460960527
2016-07-03,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.4325341032691092,1.6520957986832057,0.0,0.7086344005499198,1.244974071367418,1,22.0,1,1,-0.37736803272031055,-0.3773680327203104
2016-07-04,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.2681266506367928,1.4639355659990874,0.0,0.5765424618509215,1.1325392424792649,1,17.0,1,1,-1.148262000499499,-1.1482620004994988
2016-07-05,air_938ef91ecdde6878,0,0,0,0,0,1,0,0.5517798927388414,0.4996143734929821,0.0,-1.2991630676748527,0.7502608242595443,1,27.0,1,1,-0.4819024711519066,-0.48190247115190643
2016-07-06,air_938ef91ecdde6878,0,0,0,0,0,0,1,0.7161873453711582,0.6524945625488278,0.0,-0.21600917034306755,0.7839912729259902,1,40.0,1,1,-0.02271119251420463,-0.022711192514204465
2016-07-07,air_938ef91ecdde6878,0,0,0,0,1,0,0,1.2211530927418448,1.8049759877390523,0.0,2.082390563019501,0.9414000333694044,1,27.0,1,1,-0.0896132331104261,-0.08961323311042595
2016-07-08,air_938ef91ecdde6878,1,0,0,0,0,0,0,0.9745419137933701,0.9935349842887923,0.0,-0.7443769251390602,0.9638869991470354,1,47.0,1,1,1.2415853246621171,1.2415853246621174
2016-07-09,air_938ef91ecdde6878,0,0,1,0,0,0,0,0.6339836190549997,0.41729427169368005,0.0,-1.2991630676748527,0.7615043071483598,1,39.0,1,1,1.5453053839597362,1.5453053839597364
2016-07-10,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.0097720822145808,1.169935202430153,0.0,1.7917882978817048,0.7502608242595443,1,17.0,1,1,-0.21695518538164313,-0.21695518538164296
2016-07-11,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.2916134295842665,1.4286555223708155,0.0,2.0031353998001022,0.9863739649246659,1,24.0,1,1,-1.1988186561773253,-1.1988186561773253
2016-07-12,air_938ef91ecdde6878,0,0,0,0,0,1,0,1.1859229243206344,1.22873527514394,0.0,0.3651953599325245,1.244974071367418,1,38.0,1,1,-0.4666974619254926,-0.46669746192549244
2016-07-13,air_938ef91ecdde6878,0,0,0,0,0,0,1,0.9510551348458963,0.7348146643481298,0.0,-1.2991630676748527,1.1212957595904494,1,43.0,1,1,-0.3933332924080452,-0.39333329240804504
2016-07-14,air_938ef91ecdde6878,0,0,0,0,1,0,0,1.0450022506357912,1.358095435114271,0.0,-0.26884594582266674,0.8739391360365129,1,27.0,1,1,-0.174381159547684,-0.17438115954768385
2016-07-15,air_938ef91ecdde6878,1,0,0,0,0,0,0,0.6104968401075259,0.31145414080886374,0.0,-1.2991630676748527,0.8402086873700668,1,38.0,1,1,1.0264344441083595,1.0264344441083597
2016-07-16,air_938ef91ecdde6878,0,0,1,0,0,0,0,0.8336212401085273,0.746574678890887,0.0,-0.8764688638380583,0.7390173413707293,1,42.0,1,1,1.4856257227460614,1.4856257227460616
2016-07-17,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.0450022506357912,0.8759348388612184,0.0,-1.272744679935053,1.1325392424792649,1,66.0,1,1,0.5467164030149986,0.5467164030149988
2016-07-18,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.3738171559004246,1.4286555223708155,1.0,0.6822160128101202,1.289948002922679,1,23.0,1,1,-1.0011535362339437,-1.0011535362339437
2016-07-19,air_938ef91ecdde6878,0,0,0,0,0,1,0,1.2094097032681081,1.2875353478577265,0.0,0.33877697219272496,1.14378272536808,1,21.0,1,1,-0.8232549282849002,-0.8232549282849001
2016-07-20,air_938ef91ecdde6878,0,0,0,0,0,0,1,1.0919758085307392,1.0052949988315494,0.0,-0.08391723164406938,1.0988087938128188,1,26.0,1,1,-0.33517413211701175,-0.3351741321170116
2016-07-21,air_938ef91ecdde6878,0,0,0,0,1,0,0,0.5635232822125784,0.34673418443713594,0.0,-1.2991630676748527,0.8289652044812513,1,21.0,1,1,-0.11128037125806602,-0.11128037125806585
2016-07-22,air_938ef91ecdde6878,1,0,0,0,0,0,0,0.5165497243176306,0.1585739517530176,0.0,-1.2991630676748527,0.7727477900371749,1,51.0,1,1,1.0910557333206188,1.091055733320619
2016-07-23,air_938ef91ecdde6878,0,0,1,0,0,0,0,0.6339836190549997,0.6760145916343429,0.0,-0.9293056393176576,0.7052868927042832,1,49.0,1,1,1.4115013027672934,1.4115013027672936
2016-07-24,air_938ef91ecdde6878,0,0,0,1,0,0,0,0.8101344611610531,0.8994548679467331,0.0,0.6293792373305209,0.6153390295937607,1,26.0,1,1,-0.39979542132927115,-0.399795421329271
2016-07-25,air_938ef91ecdde6878,0,1,0,0,0,0,0,0.9040815769509485,0.7700947079764017,0.0,-1.0878159657564554,0.8514521702588823,1,17.0,1,1,-1.0524704423730908,-1.0524704423730908
2016-07-26,air_938ef91ecdde6878,0,0,0,0,0,1,0,0.7983910716873165,0.7112946352626147,0.0,-1.272744679935053,0.8851826189253279,1,29.0,1,1,-0.3108461173547494,-0.31084611735474926
2016-07-27,air_938ef91ecdde6878,0,0,0,0,0,0,1,0.8805947980034747,0.6995346207198576,0.0,-1.2199079044554537,0.9976174478134809,1,34.0,1,1,-0.10443811710617973,-0.10443811710617956
2016-07-28,air_938ef91ecdde6878,0,0,0,0,1,0,0,1.115462587478213,1.1464151733446384,0.0,0.07459309479472859,1.0988087938128188,1,34.0,1,1,0.12401714652069021,0.12401714652069037
2016-07-29,air_938ef91ecdde6878,1,0,0,0,0,0,0,1.197666313794371,1.2992953624004842,0.0,1.7389515224021057,1.0538348622575575,1,33.0,1,1,1.3411781350951286,1.3411781350951288
2016-07-30,air_938ef91ecdde6878,0,0,1,0,0,0,0,1.197666313794371,1.358095435114271,0.0,1.5540228082235084,0.9638869991470354,1,29.0,1,1,1.461297707983799,1.4612977079837992
2016-07-31,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.232896482215582,1.111135129716366,0.0,0.5237056863713224,1.222487105589787,1,35.0,1,1,-0.35418039365002923,-0.35418039365002907
2016-08-01,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.2211530927418448,1.1934552315156677,0.0,-0.7972137006186595,1.244974071367418,1,30.0,1,1,-1.107968726049502,-1.1079687260495017
2016-08-02,air_938ef91ecdde6878,0,0,0,0,0,1,0,1.0450022506357912,0.9464949261177624,0.0,-0.8500504760982587,1.0088609307022964,1,26.0,1,1,-0.74684975692217,-0.7468497569221699
2016-08-03,air_938ef91ecdde6878,0,0,0,0,0,0,1,1.1506927558994235,1.2522553042294546,0.0,-0.21600917034306755,1.110052276701634,1,23.0,1,1,-0.28879885397644917,-0.288798853976449
2016-08-04,air_938ef91ecdde6878,0,0,0,0,1,0,0,1.3033568190580034,1.3698554496570285,0.0,0.9463998902081165,1.222487105589787,1,32.0,1,1,-0.15917615032127003,-0.15917615032126986
2016-08-05,air_938ef91ecdde6878,1,0,0,0,0,0,0,1.3738171559004246,1.416895507828058,0.0,1.5540228082235084,1.244974071367418,1,31.0,1,1,0.9161981272168581,0.9161981272168583
2016-08-06,air_938ef91ecdde6878,0,0,1,0,0,0,0,1.4207907137953726,1.5109756241701175,0.0,1.0256550534275157,1.3798958660332015,1,19.0,1,1,0.6683564768263104,0.6683564768263106
2016-08-07,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.362073766426688,1.4404155369135732,0.0,1.6596963591827065,1.2337305884786025,1,34.0,1,1,-0.5560268911306747,-0.5560268911306746
2016-08-08,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.3503303769529509,1.3933754787425436,0.0,-0.08391723164406938,1.3236784515891251,1,18.0,1,1,-1.0889624645164844,-1.0889624645164844
2016-08-09,air_938ef91ecdde6878,0,0,0,0,0,1,0,1.7496056190600056,1.9225761331666262,0.0,0.8407263392489179,1.3686523831443862,1,35.0,1,1,-0.23748194783730198,-0.23748194783730184
2016-08-10,air_938ef91ecdde6878,0,0,0,0,0,0,1,1.4207907137953726,1.4874555950846025,0.0,-0.004662068424670273,1.402382831810832,1,28.0,1,1,0.7899965506376222,0.7899965506376224
2016-08-11,air_938ef91ecdde6878,0,0,0,0,1,0,0,1.2094097032681081,1.2640153187722123,1.0,-0.004662068424670273,1.3124349687003096,1,21.0,1,1,0.4722118578055702,0.47221185780557035
2016-08-12,air_938ef91ecdde6878,1,0,0,0,0,0,0,1.1389493664256867,1.2404952896866972,0.0,0.15384825801412746,1.2000001398121565,1,32.0,1,1,0.029365964086263227,0.02936596408626339
2016-08-13,air_938ef91ecdde6878,0,0,1,0,0,0,0,1.115462587478213,1.22873527514394,1.0,0.6029608495907214,1.0988087938128188,1,26.0,1,1,0.19928194219143935,0.19928194219143952
2016-08-14,air_938ef91ecdde6878,0,0,0,1,0,0,0,1.0567456401095283,1.0640950715453363,1.0,-0.2952643335624664,1.1212957595904494,1,14.0,1,1,-0.8616475765815955,-0.8616475765815954
2016-08-15,air_938ef91ecdde6878,0,1,0,0,0,0,0,1.12720597695195,1.111135129716366,1.0,-1.114234353496255,1.222487105589787,1,26.0,1,1,-1.3999049031966502,-1.39990490319665
2016-08-16,air_938ef91ecdde6878,0,0,0,0,0,1,0,1.1624361453731602,1.3816154641997862,0.0,-0.7443769251390602,1.14378272536808,1,22.0,1,1,-1.2794052050773195,-1.2794052050773193
