visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_b2a639cc7e02edf1,1,0,0,0,0,0,0,1.099371469693781,1.2207724913247895,0.0,0.5998991063124822,0.9397106177387938,1,32.0,1,1,1.4063078746878455,1.4063078746878455
2016-07-02,air_b2a639cc7e02edf1,0,0,1,0,0,0,0,1.3849572224551432,1.275905968563004,0.0,0.038879191654134705,1.4702379334591942,1,29.0,1,1,1.5653516688182234,1.5653516688182234
2016-07-03,air_b2a639cc7e02edf1,0,0,0,1,0,0,0,1.3506869321237798,1.2538525776677187,0.0,-0.14812744656531454,1.4702379334591942,1,31.0,1,1,-0.4204128325369005,-0.4204128325369005
2016-07-04,air_b2a639cc7e02edf1,0,1,0,0,0,0,0,1.430650942896961,1.452333095725291,0.0,0.46632293615573284,1.403922018994144,1,10.0,1,1,-1.1920415753512694,-1.1920415753512694
2016-07-06,air_b2a639cc7e02edf1,0,0,0,0,0,0,1,1.3278400719028707,1.3420661412488617,0.0,1.7219389356291772,1.271290190064044,1,4.0,1,1,-0.06541795233679884,-0.06541795233679884
2016-07-07,air_b2a639cc7e02edf1,0,0,0,0,1,0,0,1.1336417600251447,1.0994788414007182,0.0,0.653329574375182,1.1607636659556273,1,15.0,1,1,-0.13238376039169475,-0.13238376039169475
2016-07-08,air_b2a639cc7e02edf1,1,0,0,0,0,0,0,0.768091996490601,0.5922508508091441,0.0,-1.4037434460387592,0.8733947032737437,1,30.0,1,1,1.2000836248824274,1.2000836248824274
2016-07-09,air_b2a639cc7e02edf1,0,0,1,0,0,0,0,0.9165965879265093,0.8568915415525739,0.0,-0.09469697850261473,0.9507632701496357,1,40.0,1,1,1.5040931739498242,1.5040931739498242
2016-07-10,air_b2a639cc7e02edf1,0,0,0,1,0,0,0,1.0194074589206,0.9120250187907883,0.0,-0.6290016591296126,1.138658361133944,1,25.0,1,1,-0.25984708822345687,-0.25984708822345687
2016-07-12,air_b2a639cc7e02edf1,0,0,0,0,0,1,0,1.1564886202460536,1.2317991867724327,0.0,-0.6022864250982627,1.1718163183664692,1,6.0,1,1,-0.5098274057920172,-0.5098274057920172
2016-07-13,air_b2a639cc7e02edf1,0,0,0,0,0,0,1,1.030830889031054,0.8458648461049307,0.0,-1.3770282120074095,1.0833950990797356,1,1.0,1,1,-0.43639330945909155,-0.43639330945909155
2016-07-14,air_b2a639cc7e02edf1,0,0,0,0,1,0,0,1.12221832991469,1.1105055368483605,0.0,1.13420378693948,1.138658361133944,1,13.0,1,1,-0.217232483097614,-0.217232483097614
