visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-08-19,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,4.716304112606503,4.301034360605566,0.0,1.6116508766819906,4.866228920197512,1,1.0,1,1,0.564438287029714,0.564438287029714
2016-10-31,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,1.2096359230428453,0.787546092635218,0.0,-1.369497968345656,1.592349079160794,1,8.0,1,1,-1.12356238492809,-1.12356238492809
2016-11-03,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,0.8148454646151488,0.8722084605381176,1.0,1.3657829307003293,0.6470739137910367,1,15.0,1,1,-0.24910493979197026,-0.24910493979197026
2016-11-04,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,0.8845143690435656,1.1050299722710928,0.0,1.5501838901865754,0.6470739137910367,1,6.0,1,1,-0.1333679249945426,-0.1333679249945426
2016-11-05,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,1.3954196681852906,1.8034945074700177,0.0,1.2121154644617909,0.9006843240121913,1,7.0,1,1,0.9448137391709674,0.9448137391709674
2016-11-06,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,1.534757477042125,1.7823289154942923,0.0,0.781846558993883,1.454016128131073,1,11.0,1,1,-0.6450473588358017,-0.6450473588358017
2016-11-07,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,0.9541832734719828,1.1473611562225425,0.0,1.6116508766819906,1.0390172750419118,1,9.0,1,1,-1.3394694476203675,-1.3394694476203675
2016-11-08,air_ef47430bcd6f6a89,0,0,0,0,0,1,0,0.9774062416147885,0.406565437072168,0.0,-1.369497968345656,1.1773502260716322,1,5.0,1,1,-1.177369944439175,-1.177369944439175
2016-11-10,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,0.3503861017590352,-0.18607113824813148,0.0,-1.369497968345656,0.7854068648207576,1,7.0,1,1,-0.6653520982739468,-0.6653520982739468
2016-11-11,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,1.0702981141860113,1.062698788319643,0.0,0.41304464002139046,1.0851282587184852,1,7.0,1,1,0.18169394862067703,0.18169394862067703
2016-11-12,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,0.9309603053291773,1.1473611562225425,0.0,0.41304464002139046,0.7162403893058972,1,7.0,1,1,1.4246824145591321,1.4246824145591321
2016-11-13,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,1.5812034133277362,1.7611633235185677,0.0,0.35157765352597503,1.0390172750419118,1,12.0,1,1,-0.5235573345308995,-0.5235573345308995
2016-11-17,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,0.9541832734719828,1.2108579321497177,0.0,0.25937717378285197,0.6009629301144634,1,8.0,1,1,-0.42677140987574075,-0.42677140987574075
2016-11-18,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,1.2096359230428453,1.3590170759797926,0.0,-0.5089601574098406,0.8545733403356176,1,2.0,1,1,0.7272146148588446,0.7272146148588446
2016-11-19,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,2.2546694894691015,1.7611633235185677,0.0,-1.18509700885941,2.3762358016625433,1,14.0,1,1,1.1789950673575753,1.1789950673575753
2016-11-20,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,1.836656062898599,1.549507403761318,0.0,-1.0621630358685792,1.7998485057053744,1,17.0,1,1,-0.2995283760633642,-0.2995283760633642
2016-11-21,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,1.4650885726137077,1.1261955642468182,0.0,-1.1543635156117023,1.500127111807647,1,9.0,1,1,-1.34589928177578,-1.34589928177578
2016-11-23,air_ef47430bcd6f6a89,0,0,0,0,0,0,1,0.8845143690435656,0.36423425312071817,1.0,-1.2158305021071176,1.2695721934247794,1,8.0,1,1,-0.35570482184223257,-0.35570482184223257
2016-11-24,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,-0.09085029295427287,-0.37656146602965646,0.0,0.5359786130122214,-0.1598683005489994,1,5.0,1,1,-1.1848150155664947,-1.1848150155664947
2016-11-25,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,-0.2069651336683013,-0.16490554627240658,0.0,-0.38602618441900965,-0.22903477606385964,1,7.0,1,1,0.6064014152018807,0.6064014152018807
2016-11-26,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,0.09493345218817276,0.32190306916926836,0.0,-0.23235871818047113,-0.13681280871071272,1,11.0,1,1,1.4642766564635155,1.4642766564635155
2016-11-27,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,0.48972391061586923,-0.08024317836950655,0.0,-1.369497968345656,0.9467953076887647,1,9.0,1,1,-0.6277883303133782,-0.6277883303133782
2016-11-28,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,0.280717197330618,-0.10140877034523146,0.0,-1.1236300223639946,0.1859640770253019,1,4.0,1,1,-1.3046129782515514,-1.3046129782515514
2016-12-01,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,0.8845143690435656,0.3853998450964435,0.0,-1.2158305021071176,1.292627685263066,1,4.0,1,1,-0.6007153443958513,-0.6007153443958513
2016-12-02,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,0.280717197330618,0.1737439253391932,0.0,1.3657829307003293,0.1859640770253019,1,9.0,1,1,0.8446436912761177,0.8446436912761177
2016-12-03,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,0.048487515902561146,0.5970557648536934,0.0,1.0277145049755445,-0.2520902679021465,1,14.0,1,1,1.8700330329024502,1.8700330329024502
2016-12-04,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,0.21104829290220117,-0.08024317836950655,0.0,-1.3387644750979486,0.20901956886358858,1,3.0,1,1,-0.44673773698991687,-0.44673773698991687
2016-12-05,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,0.4665009424730636,0.3853998450964435,0.0,-0.38602618441900965,0.4165189954081692,1,11.0,1,1,-1.2450524092329922,-1.2450524092329922
2016-12-08,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,0.048487515902561146,0.046750373484843316,0.0,0.874047038737006,-0.09070182503413918,1,5.0,1,1,-0.17059328063114215,-0.17059328063114215
2016-12-09,air_ef47430bcd6f6a89,1,0,0,0,0,0,0,0.4665009424730636,0.47006221299934314,0.0,0.25937717378285197,0.4165189954081692,1,10.0,1,1,1.4097922723044924,1.4097922723044924
2016-12-10,air_ef47430bcd6f6a89,0,0,1,0,0,0,0,0.048487515902561146,0.23724070126636831,0.0,0.781846558993883,0.11679760151044168,1,9.0,1,1,2.0700347163681805,2.0700347163681805
2016-12-11,air_ef47430bcd6f6a89,0,0,0,1,0,0,0,-0.23018810181110688,0.08908155743629315,0.0,1.2428489577094985,-0.482645186285014,1,18.0,1,1,0.00470430318484472,0.00470430318484472
2016-12-12,air_ef47430bcd6f6a89,0,1,0,0,0,0,0,0.14137938847378395,0.32190306916926836,0.0,-0.6933611168960866,-0.06764633319585252,1,11.0,1,1,-1.0673859391492218,-1.0673859391492218
2016-12-13,air_ef47430bcd6f6a89,0,0,0,0,0,1,0,0.443277974330258,-0.12257436232095675,0.0,-1.369497968345656,0.8315178484973309,1,9.0,1,1,-0.5414931877012611,-0.5414931877012611
2016-12-15,air_ef47430bcd6f6a89,0,0,0,0,1,0,0,-0.5785326239531922,-0.8845356734470563,0.0,-0.6933611168960866,-0.1598683005489994,1,5.0,1,1,0.14074605742041754,0.14074605742041754
