visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_710d6537cb7623df,1,0,0,0,0,0,0,1.0656233539317688,1.1391797226174312,0.0,-0.17280340188288404,1.0121692680501666,1,76.0,1,1,1.4284115739619125,1.4284115739619125
2016-07-02,air_710d6537cb7623df,0,0,1,0,0,0,0,1.2279035258645365,1.278356865749792,0.0,0.49422681234966903,1.16698989624697,1,60.0,1,1,1.591790243427317,1.591790243427317
2016-07-03,air_710d6537cb7623df,0,0,0,1,0,0,0,1.482915224616029,1.6958882951468746,0.0,0.6809952723347837,1.2996932918442305,1,57.0,1,1,-0.44809797652470723,-0.44809797652470723
2016-07-04,air_710d6537cb7623df,0,1,0,0,0,0,0,1.3206350526832613,1.5103187709703931,0.0,0.5475892294882732,1.1891071288465138,1,40.0,1,1,-1.2407581240745647,-1.2407581240745647
2016-07-05,air_710d6537cb7623df,0,0,0,0,0,1,0,0.6135571606904863,0.5592749595659274,0.0,-1.3467765789321775,0.8131141746542762,1,33.0,1,1,-0.5555839432782629,-0.5555839432782629
2016-07-06,air_710d6537cb7623df,0,0,0,0,0,0,1,0.7758373326232545,0.7100501979593181,0.0,-0.2528470275907906,0.8462900235535913,1,49.0,1,1,-0.08342740568446223,-0.08342740568446223
2016-07-07,air_710d6537cb7623df,0,0,0,0,1,0,0,1.2742692892738987,1.846663533540266,0.0,2.0684181179384944,1.0011106517503947,1,40.0,1,1,-0.15221842440673783,-0.15221842440673783
2016-07-08,air_710d6537cb7623df,1,0,0,0,0,0,0,1.030849031374747,1.0463949605291905,0.0,-0.7864711989768329,1.0232278843499385,1,43.0,1,1,1.2165665049421774,1.2165665049421774
2016-07-09,air_710d6537cb7623df,0,0,1,0,0,0,0,0.6946972466568703,0.4780882927387166,0.0,-1.3467765789321775,0.824172790954048,1,40.0,1,1,1.5288620956188719,1.5288620956188719
2016-07-10,air_710d6537cb7623df,0,0,0,1,0,0,0,1.0656233539317688,1.2203663894446417,0.0,1.7749248236761708,0.8131141746542762,1,27.0,1,1,-0.28315587481561466,-0.28315587481561466
2016-07-11,air_710d6537cb7623df,0,1,0,0,0,0,0,1.3438179343879424,1.4755244851873033,0.0,1.988374492230588,1.0453451169494818,1,39.0,1,1,-1.2927422461771934,-1.2927422461771934
2016-07-12,air_710d6537cb7623df,0,0,0,0,0,1,0,1.2394949667168773,1.278356865749792,0.0,0.33413956093385616,1.2996932918442305,1,21.0,1,1,-0.539949620841382,-0.539949620841382
2016-07-13,air_710d6537cb7623df,0,0,0,0,0,0,1,1.0076661496700658,0.791236864786529,0.0,-1.3467765789321775,1.178048512546742,1,21.0,1,1,-0.4645140150834321,-0.4645140150834321
2016-07-14,air_710d6537cb7623df,0,0,0,0,1,0,0,1.1003976764887902,1.4059359136211227,0.0,-0.30620944472939476,0.9347589539517649,1,39.0,1,1,-0.23937977199234836,-0.23937977199234836
2016-07-15,air_710d6537cb7623df,1,0,0,0,0,0,0,0.6715143649521892,0.37370543538944606,0.0,-1.3467765789321775,0.9015831050524498,1,35.0,1,1,0.995340842460314,0.995340842460314
