visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-03,air_27e991812b0d9c92,0,0,0,1,0,0,0,-0.6209443868386961,-0.6502135592177302,1.0,-0.9130186600095481,-0.5826364729768478,1,1.0,1,1,-1.719149203598932,-1.719149203598932
2016-01-07,air_27e991812b0d9c92,0,0,0,0,1,0,0,-0.9282299155162032,-1.2165920331145679,0.0,-1.1605237184458712,-0.5945993511292241,1,18.0,1,1,-1.265545741844054,-1.265545741844054
2016-01-08,air_27e991812b0d9c92,1,0,0,0,0,0,0,-1.1248926538698076,-1.405384857746847,0.0,-1.2595257418204007,-0.797968279719622,1,18.0,1,1,-0.9364462005598496,-0.9364462005598496
2016-01-09,air_27e991812b0d9c92,0,0,1,0,0,0,0,-1.0757269692814064,-1.3699862031282948,0.0,-1.210024730133136,-0.7501167671101167,1,40.0,1,1,-0.6824482225254901,-0.6824482225254901
2016-01-11,air_27e991812b0d9c92,0,1,0,0,0,0,0,-1.0265612846930052,-1.0159996569427712,1.0,-1.0120206833840772,-0.9893743301576435,1,26.0,1,1,-1.3196887293032449,-1.3196887293032449
2016-01-12,air_27e991812b0d9c92,0,0,0,0,0,1,0,-1.1248926538698076,-1.3581866515887775,0.0,-1.1605237184458712,-1.0013372083100198,1,16.0,1,1,-1.3725841824891822,-1.3725841824891822
2016-01-13,air_27e991812b0d9c92,0,0,0,0,0,0,1,-1.3338468133705121,-1.582378130839609,0.0,-1.0120206833840772,-1.1688175024432887,1,20.0,1,1,-1.1719806713500613,-1.1719806713500613
2016-01-14,air_27e991812b0d9c92,0,0,0,0,1,0,0,-1.2232240230466098,-1.405384857746847,0.0,-0.838767142478651,-1.0970402335290308,1,21.0,1,1,-1.0809106694025747,-1.0809106694025747
2016-01-15,air_27e991812b0d9c92,1,0,0,0,0,0,0,-1.3338468133705121,-1.1457947238774633,0.0,0.9680197841065085,-1.3123720402718049,1,34.0,1,1,-0.8094472115426699,-0.8094472115426699
2016-01-16,air_27e991812b0d9c92,0,0,1,0,0,0,0,-1.1248926538698076,-0.9216032446266315,0.0,0.6710137139829205,-1.324334918424181,1,41.0,1,1,-0.6644837289906435,-0.6644837289906435
2016-01-19,air_27e991812b0d9c92,0,0,0,0,0,1,0,-1.764046553519022,-2.0661597439598247,0.0,-1.2347752359767683,-1.4798523344050736,1,20.0,1,1,-1.303221276896302,-1.303221276896302
2016-01-20,air_27e991812b0d9c92,0,0,0,0,0,0,1,-1.714880868930621,-1.782970507011406,0.0,-0.7150146132604894,-1.5157409688622028,1,13.0,1,1,-1.1804639044081833,-1.1804639044081833
2016-01-21,air_27e991812b0d9c92,0,0,0,0,1,0,0,-1.7025894477835206,-1.688574094695266,0.0,-1.2347752359767683,-1.5994811159288371,1,17.0,1,1,-1.0607006141758724,-1.0607006141758724
2016-01-22,air_27e991812b0d9c92,1,0,0,0,0,0,0,-1.3338468133705121,-1.452583063904917,0.0,-1.0120206833840772,-1.2645205276622993,1,29.0,1,1,-0.7580487994846364,-0.7580487994846364
2016-01-23,air_27e991812b0d9c92,0,0,1,0,0,0,0,-1.6165494997538188,-1.782970507011406,0.0,-1.2595257418204007,-1.5875182377764607,1,30.0,1,1,-0.6861908253452498,-0.6861908253452498
2016-01-25,air_27e991812b0d9c92,0,1,0,0,0,0,0,-1.8992521861371252,-2.0897588470388597,0.0,-1.2347752359767683,-1.8507015571287402,1,1.0,1,1,-1.3942912788437885,-1.3942912788437885
2016-01-26,air_27e991812b0d9c92,0,0,0,0,0,1,0,-1.5059267094299162,-1.6177767854581615,0.0,-1.210024730133136,-1.3721864310336864,1,18.0,1,1,-1.2248761245359987,-1.2248761245359987
