visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_e64de0a6bf0739af,1,0,0,0,0,0,0,1.0894276056925887,1.1489632852996576,0.0,-0.21705034817995736,1.0494494111803243,1,52.0,1,1,1.3336721894689034,1.3336721894689034
2016-07-02,air_e64de0a6bf0739af,0,0,1,0,0,0,0,1.2488529150698822,1.2851934033901415,0.0,0.4467806136075413,1.2022258998274422,1,11.0,1,1,1.4874748364551666,1.4874748364551666
2016-07-04,air_e64de0a6bf0739af,0,1,0,0,0,0,0,1.3399530918569071,1.5122436002076143,0.0,0.49988709055054104,1.2240511124913167,1,38.0,1,1,-1.179050959500455,-1.179050959500455
2016-07-05,air_e64de0a6bf0739af,0,0,0,0,0,1,0,0.6453142438558424,0.5813377932559747,0.0,-1.385392840925955,0.8530224972054581,1,52.0,1,1,-0.5340365093403604,-0.5340365093403604
2016-07-06,air_e64de0a6bf0739af,0,0,0,0,0,0,1,0.8047395532331361,0.7289204211873319,0.0,-0.2967100635944574,0.8857603162012692,1,55.0,1,1,-0.08955421852838433,-0.08955421852838433
2016-07-07,air_e64de0a6bf0739af,0,0,0,0,1,0,0,1.2944030034633944,1.8414663855929512,0.0,2.013421683426038,1.0385368048483872,1,60.0,1,1,-0.15431322778575832,-0.15431322778575832
2016-07-08,air_e64de0a6bf0739af,1,0,0,0,0,0,0,1.0552650393974543,1.0581432065726684,0.0,-0.8277748330244562,1.0603620175122614,1,59.0,1,1,1.1342438768694902,1.1342438768694902
2016-07-09,air_e64de0a6bf0739af,0,0,1,0,0,0,0,0.725026898544489,0.5018702243698587,0.0,-1.385392840925955,0.8639351035373952,1,11.0,1,1,1.4282350609413188,1.4282350609413188
2016-07-11,air_e64de0a6bf0739af,0,1,0,0,0,0,0,1.3627281360536632,1.4781860706849936,0.0,1.9337619680115383,1.0821872301761355,1,43.0,1,1,-1.2279881653597204,-1.2279881653597204
2016-07-12,air_e64de0a6bf0739af,0,0,0,0,0,1,0,1.2602404371682603,1.2851934033901415,0.0,0.2874611827785415,1.3331771758106867,1,54.0,1,1,-0.5193185526909573,-0.5193185526909573
2016-07-13,air_e64de0a6bf0739af,0,0,0,0,0,0,1,1.0324899952006983,0.8083879900734479,0.0,-1.385392840925955,1.2131385061593796,1,67.0,1,1,-0.4483044118575869,-0.4483044118575869
2016-07-14,air_e64de0a6bf0739af,0,0,0,0,1,0,0,1.1235901719877228,1.4100710116397515,0.0,-0.3498165405374572,0.9730611668567654,1,39.0,1,1,-0.23636583610618106,-0.23636583610618106
2016-07-15,air_e64de0a6bf0739af,1,0,0,0,0,0,0,0.7022518543477329,0.3996976358019959,0.0,-1.385392840925955,0.9403233478609543,1,62.0,1,1,0.9259847902804352,0.9259847902804352
2016-07-16,air_e64de0a6bf0739af,0,0,1,0,0,0,0,0.9186147742169172,0.8197404999143213,0.0,-0.960541025381956,0.8421098908735213,1,6.0,1,1,1.3704670810924113,1.3704670810924113
2016-07-19,air_e64de0a6bf0739af,0,0,0,0,0,1,0,1.2830154813650165,1.3419559525945095,0.0,0.2609079443070416,1.2349637188232534,1,4.0,1,1,-0.8644546361194619,-0.8644546361194619
2016-07-20,air_e64de0a6bf0739af,0,0,0,0,0,0,1,1.1691402603812355,1.0694957164135417,0.0,-0.16394387123695764,1.1913132934955055,1,4.0,1,1,-0.3920082276736197,-0.3920082276736197
2016-07-21,air_e64de0a6bf0739af,0,0,0,0,1,0,0,0.6567017659542206,0.433755165324617,0.0,-1.385392840925955,0.929410741529017,1,6.0,1,1,-0.17528631601115785,-0.17528631601115785
2016-07-23,air_e64de0a6bf0739af,0,0,1,0,0,0,0,0.725026898544489,0.7516254408690796,0.0,-1.0136475023249558,0.8093720718777102,1,11.0,1,1,1.2987170424265708,1.2987170424265708
2016-07-25,air_e64de0a6bf0739af,0,1,0,0,0,0,0,0.9869399068071856,0.8424455195960685,0.0,-1.1729669331539556,0.9512359541928914,1,8.0,1,1,-1.086327832609215,-1.086327832609215
2016-07-27,air_e64de0a6bf0739af,0,0,0,0,0,0,1,0.9641648626104294,0.7743304605508268,0.0,-1.3057331255114553,1.0930998365080722,1,64.0,1,1,-0.16866323551892642,-0.16866323551892642
2016-07-28,air_e64de0a6bf0739af,0,0,0,0,1,0,0,1.1919153045779916,1.205725834504026,0.0,-0.004624440407957829,1.1913132934955055,1,46.0,1,1,0.05247406313835639,0.05247406313835639
2016-07-29,air_e64de0a6bf0739af,1,0,0,0,0,0,0,1.2716279592666382,1.3533084624353833,0.0,1.6682295832965388,1.1476628681677572,1,68.0,1,1,1.2306464929230811,1.2306464929230811
2016-07-30,air_e64de0a6bf0739af,0,0,1,0,0,0,0,1.2716279592666382,1.4100710116397515,0.0,1.4823569139960393,1.0603620175122614,1,2.0,1,1,1.3469183504533664,1.3469183504533664
2016-08-02,air_e64de0a6bf0739af,0,0,0,0,0,1,0,1.1235901719877228,1.0127331672091735,0.0,-0.9339877869104559,1.1040124428400093,1,48.0,1,1,-0.7904969039562109,-0.7904969039562109
2016-08-03,air_e64de0a6bf0739af,0,0,0,0,0,0,1,1.226077870873126,1.3078984230718889,0.0,-0.2967100635944574,1.2022258998274422,1,119.0,1,1,-0.34711845989294005,-0.34711845989294005
