visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-01-05,air_ef920fa6f4b085f6,0,0,0,0,0,1,0,-0.5401938063899089,-0.5441355838071411,0.0,0.7173741050037039,-0.7538076875303913,1,15.0,1,1,-1.4135223081829058,-1.4135223081829058
2016-01-06,air_ef920fa6f4b085f6,0,0,0,0,0,0,1,-0.791728273010708,-1.0574407232779932,0.0,-1.3804593570456647,-0.5136679301740315,1,35.0,1,1,-1.3496167802385124,-1.3496167802385124
2016-01-07,air_ef920fa6f4b085f6,0,0,0,0,1,0,0,-0.8168817196727881,-0.8571265225088802,0.0,-0.18169737873173983,-0.8258496147372991,1,34.0,1,1,-1.2806594319032578,-1.2806594319032578
2016-01-08,air_ef920fa6f4b085f6,1,0,0,0,0,0,0,-1.0558394629625472,-1.1075192734702715,0.0,0.792296728648324,-0.993947444886751,1,33.0,1,1,-0.9474918771259655,-0.9474918771259655
2016-01-09,air_ef920fa6f4b085f6,0,0,1,0,0,0,0,-0.9929558463073475,-1.0198818106337846,0.0,0.8422451444114044,-1.029968408490205,1,51.0,1,1,-0.6903542192311334,-0.6903542192311334
2016-01-10,air_ef920fa6f4b085f6,0,0,0,1,0,0,0,-0.9174955063211077,-0.8571265225088802,0.0,0.8921935601744845,-1.0779963599614768,1,21.0,1,1,-0.9750242982561587,-0.9750242982561587
2016-01-11,air_ef920fa6f4b085f6,0,1,0,0,0,0,0,-1.0181092929694273,-1.15759782366255,1.0,-0.5563104969548414,-0.9098985298120251,1,4.0,1,1,-1.3354716831441011,-1.3354716831441011
2016-01-12,air_ef920fa6f4b085f6,0,0,0,0,0,1,0,-1.4834480562179058,-1.7084618757776107,0.0,-1.3804593570456647,-1.2581011779787468,1,11.0,1,1,-1.3890209792872292,-1.3890209792872292
2016-01-13,air_ef920fa6f4b085f6,0,0,0,0,0,0,1,-1.3702575462385462,-1.2577549240471064,0.0,0.792296728648324,-1.4742269595994706,1,28.0,1,1,-1.1859377995746114,-1.1859377995746114
2016-01-14,air_ef920fa6f4b085f6,0,0,0,0,1,0,0,-1.1564532496108668,-1.0449210857299236,0.0,0.8921935601744845,-1.3421500930534727,1,30.0,1,1,-1.0937420774413955,-1.0937420774413955
2016-01-15,air_ef920fa6f4b085f6,1,0,0,0,0,0,0,-1.2067601429350268,-1.1075192734702715,0.0,0.6424514813590835,-1.1260243114327488,1,39.0,1,1,-0.8189230481785494,-0.8189230481785494
2016-01-16,air_ef920fa6f4b085f6,0,0,1,0,0,0,0,-1.0935696329556672,-0.9948425355376453,0.0,0.8921935601744845,-1.1500382871683847,1,45.0,1,1,-0.6721676658240332,-0.6721676658240332
2016-01-17,air_ef920fa6f4b085f6,0,0,0,1,0,0,0,-1.1816066962729468,-1.3954709370758716,0.0,-0.6062589127179215,-1.090003347829295,1,31.0,1,1,-1.2720713372387937,-1.2720713372387937
2016-01-19,air_ef920fa6f4b085f6,0,0,0,0,0,1,0,-1.2696437595902266,-1.3954709370758716,0.0,0.8921935601744845,-1.2581011779787468,1,20.0,1,1,-1.3188006758542594,-1.3188006758542594
2016-01-20,air_ef920fa6f4b085f6,0,0,0,0,0,0,1,-1.3954109929006262,-1.3328727493355237,0.0,0.9171677680560245,-1.4502129838638345,1,27.0,1,1,-1.1945258942390753,-1.1945258942390753
2016-01-21,air_ef920fa6f4b085f6,0,0,0,0,1,0,0,-1.2319135895971067,-1.2827941991432454,0.0,0.46763202618830296,-1.2460941901109288,1,31.0,1,1,-1.0732822048584079,-1.0732822048584079
2016-01-22,air_ef920fa6f4b085f6,1,0,0,0,0,0,0,-1.1816066962729468,-1.182637098758689,0.0,0.6424514813590835,-1.0059544327545689,1,39.0,1,1,-0.7668892981526796,-0.7668892981526796
2016-01-23,air_ef920fa6f4b085f6,0,0,1,0,0,0,0,-1.420564439562706,-1.670902963133402,0.0,-1.3305109412825844,-1.053982384225841,1,32.0,1,1,-0.6941430845242792,-0.6941430845242792
2016-01-24,air_ef920fa6f4b085f6,0,0,0,1,0,0,0,-1.4960247795489456,-1.3203531117874543,0.0,0.8672193522929444,-1.5102479232029244,1,44.0,1,1,-1.3864950690917988,-1.3864950690917988
2016-01-25,air_ef920fa6f4b085f6,0,1,0,0,0,0,0,-1.5463316728731056,-1.4205102121720106,0.0,1.017064599582185,-1.6783457533523762,1,2.0,1,1,-1.4109963979874753,-1.4109963979874753
2016-01-26,air_ef920fa6f4b085f6,0,0,0,0,0,1,0,-1.433141162893746,-1.270274561595176,0.0,0.767322520766784,-1.5222549110707426,1,28.0,1,1,-1.2394870957177395,-1.2394870957177395
2016-01-27,air_ef920fa6f4b085f6,0,0,0,0,0,0,1,-1.118723079617747,-0.7945283347685324,0.0,0.967116183819105,-1.4982409353351065,1,40.0,1,1,-1.0889428480700774,-1.0889428480700774
2016-01-28,air_ef920fa6f4b085f6,0,0,0,0,1,0,0,-0.9300722296521476,-0.7194105094801151,0.0,0.967116183819105,-1.1140173235649309,1,26.0,1,1,-1.0944998505000247,-1.0944998505000247
2016-01-29,air_ef920fa6f4b085f6,1,0,0,0,0,0,0,-1.2319135895971067,-1.495628037460428,0.0,-1.3804593570456647,-1.053982384225841,1,19.0,1,1,-0.9525436975168267,-0.9525436975168267
2016-01-30,air_ef920fa6f4b085f6,0,0,1,0,0,0,0,-1.4960247795489456,-1.846177888806376,0.0,-1.3804593570456647,-1.1860592507718388,1,28.0,1,1,-0.6532233393583039,-0.6532233393583039
