visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-02,air_63b13c56b7201bd9,0,0,1,0,0,0,0,-0.6050737481298244,-0.6930078135541701,1.0,-1.088426658091617,-0.5953337014612375,1,12.0,1,1,-1.804068770571823,-1.804068770571823
2016-01-03,air_63b13c56b7201bd9,0,0,0,1,0,0,0,-0.6050737481298244,-0.6341364910068849,1.0,-0.8909379365389439,-0.5712631286541635,1,35.0,1,1,-1.6681043055381486,-1.6681043055381486
2016-01-04,air_63b13c56b7201bd9,0,1,0,0,0,0,0,-0.6789243008257314,-0.48107105238394327,0.0,0.4174248437475162,-0.7036512790930711,1,33.0,1,1,-1.4712338254986834,-1.4712338254986834
2016-01-05,air_63b13c56b7201bd9,0,0,0,0,0,1,0,-0.8143169807682278,-0.9638158972716819,0.0,-1.236543199256122,-0.5953337014612375,1,37.0,1,1,-1.3415874118141575,-1.3415874118141575
2016-01-06,air_63b13c56b7201bd9,0,0,0,0,0,0,1,-0.8635506825654992,-1.01091295530951,0.0,-1.236543199256122,-0.7277218519001452,1,26.0,1,1,-1.2776487321607752,-1.2776487321607752
2016-01-07,air_63b13c56b7201bd9,0,0,0,0,1,0,0,-0.9127843843627707,-1.1993011874608226,0.0,-1.1377988384797852,-0.5832984150577005,1,49.0,1,1,-1.2086556114280744,-1.2086556114280744
2016-01-08,air_63b13c56b7201bd9,1,0,0,0,0,0,0,-1.1097191915518563,-1.3876894196121352,0.0,-1.236543199256122,-0.7878982839178305,1,17.0,1,1,-0.875315222247003,-0.875315222247003
2016-01-09,air_63b13c56b7201bd9,0,0,1,0,0,0,0,-1.0604854897545848,-1.3523666260837643,0.0,-1.1871710188679536,-0.7397571383036823,1,38.0,1,1,-0.6180441713096786,-0.6180441713096786
2016-01-10,air_63b13c56b7201bd9,0,0,0,1,0,0,0,-1.0604854897545848,-1.1404298649135374,0.0,-0.2984717718809243,-0.9443570071638122,1,58.0,1,1,-0.9028619261292902,-0.9028619261292902
2016-01-11,air_63b13c56b7201bd9,0,1,0,0,0,0,0,-1.0112517879573133,-0.9991386908000531,1.0,-0.9896822973152805,-0.9804628663744235,1,39.0,1,1,-1.2634962971386827,-1.2634962971386827
2016-01-12,air_63b13c56b7201bd9,0,0,0,0,0,1,0,-1.1097191915518563,-1.3405923615743074,0.0,-1.1377988384797852,-0.9924981527779605,1,12.0,1,1,-1.3170733725794614,-1.3170733725794614
2016-01-13,air_63b13c56b7201bd9,0,0,0,0,0,0,1,-1.3189624241902596,-1.5643033872539909,0.0,-0.9896822973152805,-1.1609921624274793,1,24.0,1,1,-1.113884841190848,-1.113884841190848
2016-01-14,air_63b13c56b7201bd9,0,0,0,0,1,0,0,-1.208186595146399,-1.3876894196121352,0.0,-0.8168796659566914,-1.0887804440062567,1,25.0,1,1,-1.0216412914932806,-1.0216412914932806
2016-01-15,air_63b13c56b7201bd9,1,0,0,0,0,0,0,-1.3189624241902596,-1.1286556004040804,0.0,0.9852049182114516,-1.305415599269924,1,29.0,1,1,-0.7466796967783408,-0.7466796967783408
2016-01-16,air_63b13c56b7201bd9,0,0,1,0,0,0,0,-1.1097191915518563,-0.9049445747243967,0.0,0.6889718358824418,-1.317450885673461,1,38.0,1,1,-0.5998481834241312,-0.5998481834241312
2016-01-17,air_63b13c56b7201bd9,0,0,0,1,0,0,0,-1.1589528933491278,-1.3405923615743074,0.0,-1.236543199256122,-1.0406392983921087,1,33.0,1,1,-1.2000630615932326,-1.2000630615932326
2016-01-18,air_63b13c56b7201bd9,0,1,0,0,0,0,0,-1.208186595146399,-1.2463982454986509,0.0,-0.6934492149862707,-1.4016978904982205,1,19.0,1,1,-1.4821008738192187,-1.4821008738192187
2016-01-19,air_63b13c56b7201bd9,0,0,0,0,0,1,0,-1.7497573149163843,-2.0470482321417296,0.0,-1.211857109062038,-1.4739096089194428,1,7.0,1,1,-1.2468166415769308,-1.2468166415769308
2016-01-20,air_63b13c56b7201bd9,0,0,0,0,0,0,1,-1.7005236131191133,-1.7644658839147607,0.0,-0.6934492149862707,-1.510015468130054,1,22.0,1,1,-1.1224773910256898,-1.1224773910256898
2016-01-21,air_63b13c56b7201bd9,0,0,0,0,1,0,0,-1.688215187669795,-1.6702717678391044,0.0,-1.211857109062038,-1.5942624729548134,1,15.0,1,1,-1.0011708051220398,-1.0011708051220398
2016-01-22,air_63b13c56b7201bd9,1,0,0,0,0,0,0,-1.3189624241902596,-1.4347864776499635,0.0,-0.9896822973152805,-1.2572744536557758,1,21.0,1,1,-0.6946189536613577,-0.6946189536613577
2016-01-23,air_63b13c56b7201bd9,0,0,1,0,0,0,0,-1.6020562095245703,-1.7644658839147607,0.0,-1.236543199256122,-1.5822271865512763,1,23.0,1,1,-0.6218350021191676,-0.6218350021191676
2016-01-24,air_63b13c56b7201bd9,0,0,0,1,0,0,0,-2.2790196092370523,-2.3531791093876127,0.0,-1.236543199256122,-2.075673929096296,1,20.0,1,1,-1.314546152039802,-1.314546152039802
2016-01-25,air_63b13c56b7201bd9,0,1,0,0,0,0,0,-1.885149994858881,-2.0705967611606435,0.0,-1.211857109062038,-1.8470034874290915,1,5.0,1,1,-1.3390601912744982,-1.3390601912744982
2016-01-26,air_63b13c56b7201bd9,0,0,0,0,0,1,0,-1.4912803804807095,-1.5996261807823622,0.0,-1.1871710188679536,-1.365592031287609,1,9.0,1,1,-1.1674619166316267,-1.1674619166316267
2016-01-27,air_63b13c56b7201bd9,0,0,0,0,0,0,1,-1.220495020595717,-1.2463982454986509,0.0,-1.1871710188679536,-1.1489568760239421,1,14.0,1,1,-1.016839572467928,-1.016839572467928
