visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_22682e965418936f,1,0,0,0,0,0,0,1.0596116331899623,1.1310912895912273,0.0,-0.19197513848126047,1.007727916959506,1,4.0,1,1,1.3651225089286898,1.3651225089286898
2016-07-02,air_22682e965418936f,0,0,1,0,0,0,0,1.22122879744154,1.2696814466821587,0.0,0.46898144872159103,1.1620525469624694,1,12.0,1,1,1.5232629280783112,1.5232629280783112
2016-07-03,air_22682e965418936f,0,0,0,1,0,0,0,1.4751986269797337,1.6854519179549525,0.0,0.6540492931383893,1.2943308012507242,1,2.0,1,1,-0.45122235312234377,-0.45122235312234377
2016-07-04,air_22682e965418936f,0,1,0,0,0,0,0,1.313581462728156,1.5006650418337104,0.0,0.521857975697819,1.1840989226771788,1,4.0,1,1,-1.2184682144511287,-1.2184682144511287
2016-07-05,air_22682e965418936f,0,0,0,0,0,1,0,0.6093923899177094,0.5536323017123467,0.0,-1.3552587319582792,0.8093105355271242,1,4.0,1,1,-0.5552621025628841,-0.5552621025628841
2016-07-06,air_22682e965418936f,0,0,0,0,0,0,1,0.7710095541692875,0.7037716385608553,0.0,-0.27128992894560283,0.8423800990991879,1,8.0,1,1,-0.09824385774771047,-0.09824385774771047
2016-07-07,air_22682e965418936f,0,0,0,0,1,0,0,1.2674051300848477,1.8355912548034619,0.0,2.0288389945203207,0.9967047291021512,1,12.0,1,1,-0.1648292973896563,-0.1648292973896563
2016-07-08,air_22682e965418936f,1,0,0,0,0,0,0,1.0249793837074812,1.0386978515306062,0.0,-0.8000551987078839,1.0187511048168607,1,9.0,1,1,1.1600696209404249,1.1600696209404249
2016-07-09,air_22682e965418936f,0,0,1,0,0,0,0,0.6902009720434983,0.472788043409303,0.0,-1.3552587319582792,0.8203337233844789,1,4.0,1,1,1.462352383860395,1.462352383860395
2016-07-10,air_22682e965418936f,0,0,0,1,0,0,0,1.0596116331899623,1.2119355478942706,0.0,1.7380180961510656,0.8093105355271242,1,1.0,1,1,-0.29156862852631454,-0.29156862852631454
2016-07-11,air_22682e965418936f,0,1,0,0,0,0,0,1.33666962904981,1.4660175025609778,0.0,1.9495242040559784,1.0407974805315696,1,5.0,1,1,-1.26878562054419,-1.26878562054419
2016-07-12,air_22682e965418936f,0,0,0,0,0,1,0,1.232772880602367,1.2696814466821587,0.0,0.3103518677929065,1.2943308012507242,1,12.0,1,1,-0.5401290480988055,-0.5401290480988055
2016-07-13,air_22682e965418936f,0,0,0,0,0,0,1,1.0018912173858272,0.784615896863899,0.0,-1.3552587319582792,1.173075734819824,1,9.0,1,1,-0.46711206030962626,-0.46711206030962626
2016-07-14,air_22682e965418936f,0,0,0,0,1,0,0,1.094243882672443,1.396722424015512,0.0,-0.32416645592183085,0.9305656019580243,1,2.0,1,1,-0.24919607602689448,-0.24919607602689448
2016-07-15,air_22682e965418936f,1,0,0,0,0,0,0,0.6671128057218444,0.3688454255911047,0.0,-1.3552587319582792,0.8974960383859606,1,7.0,1,1,0.9459369002737128,0.9459369002737128
