visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_e1b76fcb5208fb6b,1,0,0,0,0,0,0,1.0855016803245763,1.1607641499020904,0.0,-0.19166576573017724,1.0314925503189813,1,12.0,1,1,1.407255977773886,1.407255977773886
2016-07-02,air_e1b76fcb5208fb6b,0,0,1,0,0,0,0,1.2474426619599641,1.300044337131066,0.0,0.47437552241891734,1.18579742317666,1,17.0,1,1,1.562344377974452,1.562344377974452
2016-07-03,air_e1b76fcb5208fb6b,0,0,0,1,0,0,0,1.5019213473870023,1.717884898817993,0.0,0.6608670831006637,1.3180587427689563,1,15.0,1,1,-0.3740344752474462,-0.3740344752474462
2016-07-04,air_e1b76fcb5208fb6b,0,1,0,0,0,0,0,1.3399803657516145,1.5321779825126918,0.0,0.5276588254708448,1.207840976442043,1,12.0,1,1,-1.1264729336367947,-1.1264729336367947
2016-07-05,air_e1b76fcb5208fb6b,0,0,0,0,0,1,0,0.6343803743402807,0.5804300364480249,0.0,-1.3638984328725838,0.8331005709305372,1,10.0,1,1,-0.4760663174846606,-0.4760663174846606
2016-07-06,air_e1b76fcb5208fb6b,0,0,0,0,0,0,1,0.796321355975669,0.7313169059460816,0.0,-0.2715907203080688,0.8661659008286113,1,10.0,1,1,-0.027868261402642407,-0.027868261402642407
2016-07-07,air_e1b76fcb5208fb6b,0,0,0,0,1,0,0,1.293711513855789,1.8687717683160503,0.0,2.0462329624507807,1.02047077368629,1,9.0,1,1,-0.09316864043445963,-0.09316864043445963
2016-07-08,air_e1b76fcb5208fb6b,1,0,0,0,0,0,0,1.0508000414027072,1.0679106917494399,0.0,-0.8044237508273443,1.0425143269516728,1,15.0,1,1,1.206160492346358,1.206160492346358
2016-07-09,air_e1b76fcb5208fb6b,0,0,1,0,0,0,0,0.7153508651579746,0.4991832605644554,0.0,-1.3638984328725838,0.8441223475632287,1,12.0,1,1,1.5026093721555738,1.5026093721555738
2016-07-10,air_e1b76fcb5208fb6b,0,0,0,1,0,0,0,1.0855016803245763,1.2420109257856593,0.0,1.7531747956651786,0.8331005709305372,1,22.0,1,1,-0.2174619755234299,-0.2174619755234299
2016-07-11,air_e1b76fcb5208fb6b,0,1,0,0,0,0,0,1.363114791699527,1.497357935705448,0.0,1.9663080078728892,1.0645578802170554,1,14.0,1,1,-1.1758192427915202,-1.1758192427915202
2016-07-12,air_e1b76fcb5208fb6b,0,0,0,0,0,1,0,1.2590098749339205,1.300044337131066,0.0,0.3145256132631345,1.3180587427689563,1,10.0,1,1,-0.46122532225015667,-0.46122532225015667
2016-07-13,air_e1b76fcb5208fb6b,0,0,0,0,0,0,1,1.0276656154547947,0.8125636818296511,0.0,-1.3638984328725838,1.1968191998093516,1,8.0,1,1,-0.3896175202436753,-0.3896175202436753
2016-07-14,air_e1b76fcb5208fb6b,0,0,0,0,1,0,0,1.1202033192464447,1.4277178420909602,0.0,-0.32487402335999627,0.9543401138901421,1,9.0,1,1,-0.17590718886681894,-0.17590718886681894
2016-07-15,air_e1b76fcb5208fb6b,1,0,0,0,0,0,0,0.6922164392100622,0.39472312014272376,0.0,-1.3638984328725838,0.921274783992068,1,16.0,1,1,0.9961604097781276,0.9961604097781276
2016-07-16,air_e1b76fcb5208fb6b,0,0,1,0,0,0,0,0.9119934857152319,0.8241703640987321,0.0,-0.9376320084571632,0.8220787942978461,1,13.0,1,1,1.4443584658601458,1.4443584658601458
2016-07-17,air_e1b76fcb5208fb6b,0,0,0,1,0,0,0,1.1202033192464447,0.9518438690586267,0.0,-1.33725678134662,1.207840976442043,1,21.0,1,1,0.5279270101295291,0.5279270101295291
2016-07-18,air_e1b76fcb5208fb6b,0,1,0,0,0,0,0,1.444085282517221,1.497357935705448,1.0,0.6342254315746999,1.3621458492997216,1,11.0,1,1,-0.9828863047429692,-0.9828863047429692
2016-07-19,air_e1b76fcb5208fb6b,0,0,0,0,0,1,0,1.2821443008818332,1.3580777484764721,0.0,0.2878839617371708,1.218862753074734,1,10.0,1,1,-0.8092466604992734,-0.8092466604992734
2016-07-20,air_e1b76fcb5208fb6b,0,0,0,0,0,0,1,1.16647217114227,1.0795173740185209,0.0,-0.13838246267824986,1.174775646543969,1,9.0,1,1,-0.3328507134716978,-0.3328507134716978
2016-07-21,air_e1b76fcb5208fb6b,0,0,0,0,1,0,0,0.6459475873142371,0.4295431669499678,0.0,-1.3638984328725838,0.9102530073593765,1,10.0,1,1,-0.1143170586436277,-0.1143170586436277
2016-07-22,air_e1b76fcb5208fb6b,1,0,0,0,0,0,0,0.5996787354184117,0.24383625064466669,0.0,-1.3638984328725838,0.8551441241959198,1,12.0,1,1,1.0592346395247694,1.0592346395247694
2016-07-23,air_e1b76fcb5208fb6b,0,0,1,0,0,0,0,0.7153508651579746,0.7545302704842445,0.0,-0.9909153115090908,0.789013464399772,1,14.0,1,1,1.3720086140919392,1.3720086140919392
