visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-01,air_c0385db498b391e5,1,0,0,0,0,0,0,1.0751894879991055,1.1513227499125813,0.0,-0.17534179209332143,1.02177246724725,1,42.0,1,1,1.4283127753281264,1.4283127753281264
2016-07-02,air_c0385db498b391e5,0,0,1,0,0,0,0,1.23756903834872,1.2907047480715879,0.0,0.4893415848439345,1.1768541673673896,1,42.0,1,1,1.589355250856198,1.589355250856198
2016-07-03,air_c0385db498b391e5,0,0,0,1,0,0,0,1.4927369031838282,1.708850742548607,0.0,0.6754529303863659,1.3097813388989383,1,18.0,1,1,-0.42136407876343324,-0.421364078763433
2016-07-04,air_c0385db498b391e5,0,1,0,0,0,0,0,1.3303573528342139,1.5230080783365982,0.0,0.5425162549989148,1.1990086959559814,1,8.0,1,1,-1.2026897734307282,-1.2026897734307278
2016-07-05,air_c0385db498b391e5,0,0,0,0,0,1,0,0.622846454882322,0.5705644242500542,0.0,-1.345184535502892,0.8223817099499273,1,22.0,1,1,-0.5273130758213751,-0.5273130758213749
2016-07-06,air_c0385db498b391e5,0,0,0,0,0,0,1,0.7852260052319368,0.7215615889223109,0.0,-0.25510379732579236,0.8556135028328146,1,25.0,1,1,-0.06190802692685228,-0.0619080269268521
2016-07-07,air_c0385db498b391e5,0,0,0,0,1,0,0,1.2839631955914668,1.8598479072208647,0.0,2.0579943544158588,1.0106952029529541,1,24.0,1,1,-0.12971538504393507,-0.1297153850439349
2016-07-08,air_c0385db498b391e5,1,0,0,0,0,0,0,1.0403938700670452,1.0584014178065768,0.0,-0.786850498875597,1.032849731541546,1,39.0,1,1,1.2194969338539283,1.2194969338539283
2016-07-09,air_c0385db498b391e5,0,0,1,0,0,0,0,0.7040362300571291,0.48925825865730005,0.0,-1.345184535502892,0.8334589742442232,1,34.0,1,1,1.5273269289422757,1.5273269289422757
2016-07-10,air_c0385db498b391e5,0,0,0,1,0,0,0,1.0751894879991055,1.232628915505335,0.0,1.7655336685634655,0.8223817099499273,1,20.0,1,1,-0.2587805269145188,-0.25878052691451864
2016-07-11,air_c0385db498b391e5,0,1,0,0,0,0,0,1.3535544314555874,1.4881625787968469,0.0,1.9782323491833878,1.055004260130137,1,16.0,1,1,-1.253930561098751,-1.2539305610987508
2016-07-12,air_c0385db498b391e5,0,0,0,0,0,1,0,1.2491675776594067,1.2907047480715879,0.0,0.3298175743789929,1.3097813388989383,1,10.0,1,1,-0.5119023126129472,-0.5119023126129469
2016-07-13,air_c0385db498b391e5,0,0,0,0,0,0,1,1.0171967914456717,0.802867754515065,0.0,-1.345184535502892,1.1879314316616854,1,47.0,1,1,-0.43754538013228256,-0.43754538013228234
2016-07-14,air_c0385db498b391e5,0,0,0,0,1,0,0,1.1099851059311654,1.4184715797173435,0.0,-0.30827846748077276,0.9442316171871802,1,4.0,1,1,-0.21563038993092065,-0.21563038993092049
