visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-01-02,air_20619d21192aa571,0,0,1,0,0,0,0,-0.945664876873056,-0.833735986154044,1.0,0.41389478689109227,-1.1197599605810256,1,17.0,1,1,-1.8294608981641516,-1.8294608981641516
2016-01-03,air_20619d21192aa571,0,0,0,1,0,0,0,-0.6202198471744007,-0.47069364275308095,1.0,0.4396872515880575,-0.6697293718752034,1,11.0,1,1,-1.693376357740344,-1.693376357740344
2016-01-05,air_20619d21192aa571,0,0,0,0,0,1,0,-0.7248271781489685,-0.943748817487669,0.0,-0.9531058420480685,-0.6928078636037072,1,18.0,1,1,-1.3665711045292674,-1.3665711045292674
2016-01-06,air_20619d21192aa571,0,0,0,0,0,0,1,-0.7364502149239204,-0.7677282873538689,0.0,-0.7725585891693115,-0.6004938966896923,1,17.0,1,1,-1.3025759581961385,-1.3025759581961385
2016-01-07,air_20619d21192aa571,0,0,0,0,1,0,0,-0.8526805826734402,-0.943748817487669,0.0,-0.9531058420480685,-0.6581901260109515,1,18.0,1,1,-1.2335219070145411,-1.2335219070145411
2016-01-08,air_20619d21192aa571,1,0,0,0,0,0,0,-0.922418803323152,-1.0977667813547443,0.0,-0.9788983067450338,-0.865896551567485,1,15.0,1,1,-0.8998871322580316,-0.8998871322580316
2016-01-09,air_20619d21192aa571,0,0,1,0,0,0,0,-1.0270261342977198,-1.0867654982213817,0.0,0.9555365455273634,-1.0851422229882701,1,13.0,1,1,-0.6423888754709758,-0.6423888754709758
2016-01-10,air_20619d21192aa571,0,0,0,1,0,0,0,-0.945664876873056,-1.0647629319546565,0.0,0.6976118985577104,-0.9697497643457517,1,37.0,1,1,-0.9274581636821859,-0.9274581636821859
2016-01-11,air_20619d21192aa571,0,1,0,0,0,0,0,-0.9689109504229599,-0.9877539500211191,1.0,-0.2567092952300056,-1.0389852395312629,1,2.0,1,1,-1.2884110246204263,-1.2884110246204263
2016-01-12,air_20619d21192aa571,0,0,0,0,0,1,0,-1.0502722078476239,-1.1307706307548318,0.0,0.15597013992143932,-1.0505244853955147,1,17.0,1,1,-1.3420354160141943,-1.3420354160141943
2016-01-15,air_20619d21192aa571,1,0,0,0,0,0,0,-1.1665025755971437,-1.1747757632882818,0.0,0.7234043632546756,-1.1543776981737812,1,14.0,1,1,-0.7711380038645037,-0.7711380038645037
