visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_6ff5fca957798daa,1,0,0,0,0,0,0,1.0657348403417857,1.1345835009347436,0.0,-0.1766601083956452,1.009435026939161,1,4.0,1,1,1.260737546175481,1.260737546175481
2016-07-02,air_6ff5fca957798daa,0,0,1,0,0,0,0,1.22931871824485,1.2744689229761503,0.0,0.4865440939147387,1.1648171600051298,1,14.0,1,1,1.412407079652262,1.412407079652262
2016-07-04,air_6ff5fca957798daa,0,1,0,0,0,0,0,1.322795219903744,1.5076112930451613,0.0,0.5396004300995693,1.1870146075859827,1,6.0,1,1,-1.2171362435683881,-1.2171362435683881
2016-07-05,air_6ff5fca957798daa,0,0,0,0,0,1,0,0.6100368947546773,0.5517275757622152,0.0,-1.343899504461921,0.8096579987114867,1,3.0,1,1,-0.5810676019779646,-0.5810676019779646
2016-07-06,air_6ff5fca957798daa,0,0,0,0,0,0,1,0.773620772657742,0.7032701163070723,0.0,-0.25624461267289145,0.8429541700827659,1,6.0,1,1,-0.14274990714554492,-0.14274990714554492
2016-07-07,air_6ff5fca957798daa,0,0,0,0,1,0,0,1.2760569690742969,1.8456677296452284,0.0,2.0517060113672447,0.9983363031487346,1,5.0,1,1,-0.2066107633462948,-0.2066107633462948
2016-07-08,air_6ff5fca957798daa,1,0,0,0,0,0,0,1.0306811522197004,1.041326552907139,0.0,-0.7868079745211984,1.0205337507295875,1,14.0,1,1,1.0640751367390808,1.0640751367390808
2016-07-09,air_6ff5fca957798daa,0,0,1,0,0,0,0,0.6918288337062094,0.4701277462380609,0.0,-1.343899504461921,0.8207567225019132,1,13.0,1,1,1.3539889100595306,1.3539889100595306
2016-07-10,air_6ff5fca957798daa,0,0,0,1,0,0,0,1.0657348403417857,1.2161833304588976,0.0,1.7598961623506755,0.8096579987114867,1,1.0,1,1,-0.3281640975920403,-0.3281640975920403
2016-07-11,air_6ff5fca957798daa,0,1,0,0,0,0,0,1.3461643453184675,1.47263993753481,0.0,1.9721215070899987,1.0427311983104401,1,6.0,1,1,-1.2653947314928184,-1.2653947314928184
