visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-07-01,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.032707951647905,1.0363038085960798,0.0,0.8946586817968143,1.0042797349778048,1,22.0,1,1,1.4046394907840063,1.4046394907840059
2016-07-02,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.244886100630904,1.266236161061194,0.0,1.7002367718918183,1.1525366920027698,1,46.0,1,1,1.5667394124528689,1.5667394124528684
2016-07-03,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.2767128229783538,1.1962567494413763,0.0,1.3511529328506497,1.3325629969616555,1,32.0,1,1,-0.45718281527391036,-0.4571828152739107
2016-07-04,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.3085395453258033,1.2762332198640254,0.0,1.1363321088253155,1.311383431672375,1,11.0,1,1,-1.2436388945668608,-1.243638894566861
2016-07-05,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.3085395453258033,1.4461832195121531,0.0,1.592826359879151,1.2478447358045328,1,14.0,1,1,-0.5638275005823725,-0.563827500582373
2016-07-06,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.213059378283454,1.146271455427221,0.0,1.190037314831649,1.2160753878706116,1,16.0,1,1,-0.09536648293647311,-0.09536648293647346
2016-07-07,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.2767128229783538,1.2862302786668565,0.0,1.5122685508696505,1.2690243010938134,1,28.0,1,1,-0.16361908153388893,-0.16361908153388927
2016-07-08,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.000881229300455,0.8463596913422893,0.0,-1.4952229854850314,0.951330821754603,1,30.0,1,1,1.194452511012419,1.1944525110124187
2016-07-09,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,0.7144407281734066,0.5264538096516952,0.0,-1.1998443524501965,0.8030738647296385,1,39.0,1,1,1.50430379669046,1.5043037966904598
2016-07-10,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.1175792112411047,1.0662949850045726,0.0,0.4918696367493122,1.099587778779568,1,32.0,1,1,-0.29353169818237923,-0.2935316981823796
2016-07-11,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.1918415633851542,1.1862596906385459,0.0,0.0353753856954765,1.2372549531598922,1,9.0,1,1,-1.2952161423705897,-1.2952161423705901
2016-07-12,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.1387970261394045,0.9563273381734309,0.0,-1.25354955845653,1.2478447358045328,1,6.0,1,1,-0.5483155463556871,-0.5483155463556875
2016-07-13,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.1069703037919545,0.816368514933796,0.0,-1.4683703824818646,1.2478447358045328,1,10.0,1,1,-0.47347036721193003,-0.4734703672119304
2016-07-14,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.0539257665462047,1.0862891026102353,0.0,0.1696384007113105,1.1419469093581294,1,8.0,1,1,-0.2500982263476601,-0.25009822634766044
2016-07-15,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,0.8417476175632059,0.6164273388771747,0.0,-1.4415177794786977,1.0042797349778048,1,23.0,1,1,0.9749583587048203,0.9749583587048201
2016-07-16,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,0.990272321851305,0.966324396976262,0.0,-0.2600032473393585,0.940741039109963,1,45.0,1,1,1.4434193763507197,1.4434193763507195
2016-07-17,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.1281881186902543,0.9263361617649379,0.0,-1.280402161459697,1.16312647464741,1,33.0,1,1,0.4855562028528956,0.48555620285289525
2016-07-18,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.1387970261394045,1.076292043807404,1.0,1.2974477268443163,1.1101775614242082,1,31.0,1,1,-1.0935607374236793,-1.0935607374236798
2016-07-19,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.1494059335885543,1.1862596906385459,0.0,1.7539419778981518,1.078408213490287,1,7.0,1,1,-0.9120708729714601,-0.9120708729714604
2016-07-20,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.0963613963428045,1.2462420434555317,0.0,2.129878419942487,0.9619206043992435,1,20.0,1,1,-0.4141371422948583,-0.4141371422948587
2016-07-21,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.064534673995355,1.0862891026102353,0.0,0.8946586817968143,0.9725103870438837,1,29.0,1,1,-0.18572361630691564,-0.185723616306916
2016-07-22,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.0963613963428045,1.256239102258363,0.0,1.1631847118284824,0.9725103870438837,1,28.0,1,1,1.0408841641682334,1.040884164168233
2016-07-23,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.0433168590970547,1.0962861614130657,0.0,1.2168899178348156,1.0148695176224454,1,31.0,1,1,1.3677985994956283,1.367798599495628
2016-07-24,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,0.990272321851305,0.9563273381734309,0.0,-0.20629804133302482,1.0042797349778048,1,44.0,1,1,-0.48006294775827135,-0.4800629477582717
2016-07-25,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.0114901367496052,0.8763508677507826,0.0,-1.1729917494470297,1.1843060399366905,1,17.0,1,1,-1.1459135829387426,-1.145913582938743
2016-07-26,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,0.9160099697072555,0.7263949857083166,0.0,-1.4952229854850314,1.0572286482010065,1,4.0,1,1,-0.38931801553216167,-0.38931801553216205
2016-07-28,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.1918415633851542,1.1562685142300522,0.0,-0.2600032473393585,1.1843060399366905,1,8.0,1,1,0.054323875351041113,0.054323875351040773
2016-07-29,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.181232655936004,1.1662655730328835,0.0,0.7066904607746464,1.1419469093581294,1,23.0,1,1,1.2960558111972085,1.296055811197208
2016-07-30,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.2661039155292038,1.3961979254979977,0.0,1.7270893748949852,1.3007936490277343,1,52.0,1,1,1.4186002495880232,1.4186002495880228
2016-07-31,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.2873217304275035,1.3462126314838423,0.0,1.3511529328506497,1.3007936490277343,1,30.0,1,1,-0.4335270850782151,-0.43352708507821547
2016-08-01,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.3403662676732533,1.3062243962725182,0.0,1.2974477268443163,1.2796140837384538,1,19.0,1,1,-1.2025322158661444,-1.202532215866145
2016-08-02,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.2873217304275035,1.266236161061194,0.0,0.1696384007113105,1.3325629969616555,1,10.0,1,1,-0.8341233029823659,-0.8341233029823663
2016-08-03,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.2767128229783538,1.3162214550753495,0.0,0.7066904607746464,1.226665170515252,1,13.0,1,1,-0.3668256819034678,-0.3668256819034682
2016-08-04,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.361584082571553,1.4561802783149842,0.0,1.1363321088253155,1.2584345184491732,1,18.0,1,1,-0.2345862721209747,-0.23458627212097505
2016-08-05,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.361584082571553,1.4461832195121531,0.0,1.0020690938094816,1.3961016928294974,1,24.0,1,1,0.8624966905613511,0.8624966905613508
2016-08-06,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.3297573602241035,1.5061655723291396,0.0,0.4113118277398116,1.4278710407634185,1,23.0,1,1,0.6096518366663789,0.6096518366663786
2016-08-07,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.3828018974698533,1.4961685135263083,0.0,1.4854159478664837,1.321973214317015,1,52.0,1,1,-0.6394482774374639,-0.6394482774374644
2016-08-08,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.435846434715603,1.4461832195121531,0.0,1.7807945809013184,1.3855119101848572,1,23.0,1,1,-1.1831422730827876,-1.183142273082788
2016-08-09,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.3721929900207033,1.3462126314838423,0.0,1.2974477268443163,1.3961016928294974,1,8.0,1,1,-0.31447283638840456,-0.3144728363884049
2016-08-10,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.2554950080800535,1.3362155726810119,0.0,1.7270893748949852,1.2160753878706116,1,19.0,1,1,0.7337474704798622,0.7337474704798619
2016-08-11,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.2342771931817538,1.4361861607093225,1.0,1.861352389910819,1.0572286482010065,1,33.0,1,1,0.40954762714213705,0.4095476271421367
2016-08-12,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.2767128229783538,1.3562096902866736,0.0,1.9419101989203196,1.1525366920027698,1,25.0,1,1,-0.04223803971007557,-0.04223803971007592
2016-08-13,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.3297573602241035,1.3662067490895047,1.0,1.7002367718918183,1.2690243010938134,1,21.0,1,1,0.1311080487731339,0.13110804877313356
2016-08-14,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.2979306378766537,1.3662067490895047,1.0,1.0020690938094816,1.290203866383094,1,29.0,1,1,-0.9512385573938408,-0.9512385573938411
2016-08-15,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.2767128229783538,1.3662067490895047,1.0,-0.04518242331402386,1.321973214317015,1,1.0,1,1,-1.5003617370185043,-1.5003617370185047
2016-08-17,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.202450470834304,1.1762626318357146,0.0,-0.6896448953900273,1.2054856052259715,1,6.0,1,1,-0.8527376480543883,-0.8527376480543888
2016-08-18,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.3509751751224033,1.41619204310366,0.0,0.1696384007113105,1.290203866383094,1,28.0,1,1,-0.564990897149374,-0.5649908971493743
2016-08-19,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.425237527266453,1.6261302779631126,0.0,0.5455748427556456,1.4066914754741378,1,31.0,1,1,0.8241046038503047,0.8241046038503044
2016-08-20,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.4888909719613528,1.5761449839489574,0.0,1.2974477268443163,1.3855119101848572,1,7.0,1,1,0.70156016545949,0.7015601654594896
2016-08-21,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.4570642496139028,1.5061655723291396,0.0,1.458563344863317,1.438460823408059,1,22.0,1,1,-0.8399402858173729,-0.8399402858173732
2016-08-22,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.435846434715603,1.4461832195121531,0.0,0.5992800487619793,1.5231790845651818,1,11.0,1,1,-2.0789576296738703,-2.0789576296738708
2016-08-23,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.3509751751224033,1.4061949843008288,0.0,-0.018329820310857156,1.4066914754741378,1,11.0,1,1,-0.6324678980354556,-0.6324678980354559
2016-08-24,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.2554950080800535,1.3662067490895047,0.0,-0.447971468361526,1.290203866383094,1,8.0,1,1,-0.43430268278954937,-0.4343026827895497
2016-08-25,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.2873217304275035,1.4061949843008288,0.0,0.8678060787936476,1.2584345184491732,1,22.0,1,1,-0.29934868101738626,-0.29934868101738665
2016-08-26,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.2979306378766537,1.3462126314838423,0.0,1.190037314831649,1.2796140837384538,1,25.0,1,1,1.13473148723968,1.1347314872396799
2016-08-27,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.0539257665462047,1.0363038085960798,0.0,0.14278579770814356,1.1525366920027698,1,33.0,1,1,1.2002694938474259,1.2002694938474257
2016-08-28,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,0.9690545069530052,1.0263067497932485,0.0,-0.7164974983931941,0.9936899523331647,1,32.0,1,1,-0.2667735771413469,-0.26677357714134725
2016-08-29,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,0.7356585430717064,0.6364214564828368,0.0,-1.4952229854850314,0.697176038283235,1,7.0,1,1,-1.484849782791819,-1.4848497827918192
2016-08-30,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,0.7568763579700063,0.6364214564828368,0.0,1.2168899178348156,0.7289453862171561,1,13.0,1,1,-0.6600016167878221,-0.6600016167878224
2016-08-31,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.064534673995355,0.9863185145819241,0.0,1.8076471839044856,1.1101775614242082,1,11.0,1,1,-0.21286953620361512,-0.21286953620361546
2016-09-01,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,1.1069703037919545,1.076292043807404,0.0,1.324300329847483,0.9831001696885242,1,17.0,1,1,-0.62238512778811,-0.6223851277881104
2016-09-02,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,1.1175792112411047,1.22624792584987,0.0,1.4317107418601502,0.9619206043992435,1,17.0,1,1,0.6305929748724042,0.6305929748724038
2016-09-03,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.213059378283454,1.2062538082442076,0.0,-0.018329820310857156,1.1525366920027698,1,23.0,1,1,1.2363347874244695,1.2363347874244692
2016-09-04,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.244886100630904,1.296227337469687,0.0,0.5455748427556456,1.2054856052259715,1,21.0,1,1,-0.7701364917972886,-0.7701364917972889
2016-09-05,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,1.0539257665462047,0.9863185145819241,0.0,-0.7970553074026945,1.1525366920027698,1,24.0,1,1,-1.390226862009038,-1.3902268620090383
2016-09-06,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,1.0433168590970547,1.116280279018728,0.0,-0.47482407136469285,1.16312647464741,1,2.0,1,1,-0.6600016167878221,-0.6600016167878224
2016-09-07,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,1.1918415633851542,1.2862302786668565,0.0,0.7603956667809803,1.099587778779568,1,14.0,1,1,-0.5595617131700341,-0.5595617131700344
2016-09-08,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,0.9478366920547053,0.6964038092998233,0.0,-1.1998443524501965,1.0042797349778048,1,18.0,1,1,-0.4063811651815156,-0.40638116518151596
2016-09-09,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,0.8417476175632059,0.8363626325394581,0.0,0.1696384007113105,0.919561473820682,1,23.0,1,1,0.9602220021894692,0.9602220021894688
2016-09-10,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,0.8417476175632059,0.9563273381734309,0.0,1.5122685508696505,0.7183556035725156,1,34.0,1,1,1.4884040436081074,1.4884040436081072
2016-09-11,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,1.000881229300455,1.116280279018728,0.0,0.4113118277398116,0.919561473820682,1,28.0,1,1,-0.3140850375327374,-0.31408503753273775
2016-09-14,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,0.8099208952157559,0.6264243976800059,0.0,-1.25354955845653,0.9619206043992435,1,24.0,1,1,-0.42072972284119964,-0.42072972284119997
2016-09-15,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,0.8099208952157559,0.646418515285668,0.0,-0.9850235284248621,0.9089716911760418,1,16.0,1,1,-0.08373251726645906,-0.0837325172664594
2016-09-16,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,0.9160099697072555,0.9463302793706,0.0,-0.4211188653583592,0.8877921258867613,1,19.0,1,1,0.8896426104580506,0.8896426104580503
2016-09-17,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,1.1069703037919545,0.9763214557790932,0.0,-0.447971468361526,1.1525366920027698,1,28.0,1,1,1.369349794918297,1.3693497949182967
2016-09-18,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,0.8417476175632059,0.6064302800743435,0.0,-1.4952229854850314,0.951330821754603,1,21.0,1,1,0.14700780185548645,0.14700780185548612
2016-09-19,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,0.6826140058259567,0.45647439803187745,1.0,-1.4952229854850314,0.7077658209278751,1,25.0,1,1,-1.3712247180813484,-1.3712247180813486
2016-09-20,air_32f5d7cd696e3c4a,0,0,0,0,0,1,0,0.40678241214805794,0.056592045918634766,0.0,-1.4952229854850314,0.6336373424153928,1,2.0,1,1,-1.8734242361702884,-1.8734242361702889
2016-09-21,air_32f5d7cd696e3c4a,0,0,0,0,0,0,1,0.5553071164361574,0.48646557444037075,0.0,-1.4415177794786977,0.6654066903493139,1,11.0,1,1,0.3626239656064137,0.36262396560641336
2016-09-22,air_32f5d7cd696e3c4a,0,0,0,0,1,0,0,0.5871338387836074,0.5064596920460328,1.0,-1.3609599704691973,0.7713045167957173,1,24.0,1,1,-0.32843359519242143,-0.32843359519242177
2016-09-23,air_32f5d7cd696e3c4a,1,0,0,0,0,0,0,0.5765249313344573,0.48646557444037075,0.0,-1.0655813374343626,0.7289453862171561,1,13.0,1,1,0.17105133090684885,0.17105133090684851
2016-09-24,air_32f5d7cd696e3c4a,0,0,1,0,0,0,0,0.5234803940887075,0.366500868806398,0.0,-1.1729917494470297,0.6230475597707528,1,35.0,1,1,1.134343688384013,1.1343436883840126
2016-09-25,air_32f5d7cd696e3c4a,0,0,0,1,0,0,0,0.8841832473598056,0.8863479265536135,0.0,-0.3942662623551925,0.8666125605974803,1,30.0,1,1,-0.4149127400061926,-0.41491274000619294
2016-09-26,air_32f5d7cd696e3c4a,0,1,0,0,0,0,0,0.8417476175632059,0.8363626325394581,0.0,-0.7433501013963609,0.8560227779528401,1,13.0,1,1,-1.1311772264233915,-1.131177226423392
