visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-01-04,air_97159fc4e90053fe,0,1,0,0,0,0,0,-0.5547326532920461,-0.4320307000831792,0.0,0.4685578467691754,-0.5348765508193352,1,24.0,1,1,-1.5770388439615572,-1.5770388439615572
2016-01-05,air_97159fc4e90053fe,0,0,0,0,0,1,0,-0.9107546477469689,-1.0870725200286702,0.0,-1.32835288969628,-0.6809986230359216,1,10.0,1,1,-1.4462571233932506,-1.4462571233932506
2016-01-06,air_97159fc4e90053fe,0,0,0,0,0,0,1,-0.9107546477469689,-1.0181207495080922,0.0,-1.1536532347621384,-0.7709198982461286,1,9.0,1,1,-1.3817585360564444,-1.3817585360564444
2016-01-07,air_97159fc4e90053fe,0,0,0,0,1,0,0,-0.9337238086795446,-0.8687252467135065,0.0,0.16907272402493279,-0.8720813328576116,1,16.0,1,1,-1.312161246163369,-1.312161246163369
2016-01-08,air_97159fc4e90053fe,1,0,0,0,0,0,0,-1.0026312914772715,-1.0985644817820996,0.0,-1.1286961412001184,-0.9170419704627151,1,31.0,1,1,-0.9759018125774107,-0.9759018125774107
2016-01-09,air_97159fc4e90053fe,0,0,1,0,0,0,0,-1.105992515673862,-1.0640885965218105,0.0,0.2439440047109934,-1.0519238832780256,1,33.0,1,1,-0.7163778524633049,-0.7163778524633049
2016-01-10,air_97159fc4e90053fe,0,0,0,1,0,0,0,-1.0600541938087107,-0.9146930937272251,0.0,0.5683862210172561,-1.0631640426793016,1,25.0,1,1,-1.0036897415090782,-1.0036897415090782
2016-01-12,air_97159fc4e90053fe,0,0,0,0,0,1,0,-0.9222392282132568,-0.9951368260012327,0.0,-0.28015496009143104,-0.7596797388448528,1,6.0,1,1,-1.4215284159953447,-1.4215284159953447
2016-01-13,air_97159fc4e90053fe,0,0,0,0,0,0,1,-1.1978691594041648,-1.2364680228232556,0.0,-0.9290393927039566,-1.1418451584882328,1,16.0,1,1,-1.21656057323332,-1.21656057323332
2016-01-14,air_97159fc4e90053fe,0,0,0,0,1,0,0,-1.3241995445333308,-1.1790082140561073,0.0,-0.2551978665294109,-1.3104475495073709,1,21.0,1,1,-1.123509251581406,-1.123509251581406
