visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,total_area_visitors,total_genre_visitors
2016-07-01,air_c3dcaf3aeb18e20e,1,0,0,0,0,0,0,1.0771812198556099,1.1524084894456852,0.0,-0.18411678083332816,1.023195428463151,1,17.0,1,1,1.4096034836768998,1.4096034836768996
2016-07-02,air_c3dcaf3aeb18e20e,0,0,1,0,0,0,0,1.2390257352924854,1.2914681303558777,0.0,0.4813655595280992,1.1775083078399715,1,36.0,1,1,1.5668576315399803,1.56685763153998
2016-07-03,air_c3dcaf3aeb18e20e,0,0,0,1,0,0,0,1.4933528309790038,1.708647053086456,0.0,0.6677006148292987,1.3097764901629612,1,7.0,1,1,-0.39656198017632815,-0.3965619801763284
2016-07-04,air_c3dcaf3aeb18e20e,0,1,0,0,0,0,0,1.3315083155421286,1.5232341985395321,0.0,0.5346041467570132,1.1995530048938035,1,16.0,1,1,-1.1595079415790248,-1.159507941579025
2016-07-05,air_c3dcaf3aeb18e20e,0,0,0,0,0,1,0,0.6263286411385991,0.5729933189865484,0.0,-1.3553656998694403,0.8247931549786673,1,11.0,1,1,-0.500018656402039,-0.5000186564020392
2016-07-06,air_c3dcaf3aeb18e20e,0,0,0,0,0,0,1,0.7881731565754749,0.7236412633059236,0.0,-0.26397466167669964,0.8578602005594147,1,8.0,1,1,-0.04556169319964376,-0.04556169319964401
2016-07-07,air_c3dcaf3aeb18e20e,0,0,0,0,1,0,0,1.2852670254173066,1.859294997405832,0.0,2.0519038827810676,1.0121730799362352,1,11.0,1,1,-0.1117739659840987,-0.11177396598409894
2016-07-08,air_c3dcaf3aeb18e20e,1,0,0,0,0,0,0,1.0425002522619935,1.059702062172223,0.0,-0.7963605339658414,1.0342177769900671,1,24.0,1,1,1.205699779988408,1.2056997799884077
2016-07-09,air_c3dcaf3aeb18e20e,0,0,1,0,0,0,0,0.7072508988570368,0.49187519512226896,0.0,-1.3553656998694403,0.8358155035055832,1,31.0,1,1,1.5062884501860188,1.5062884501860185
2016-07-10,air_c3dcaf3aeb18e20e,0,0,0,1,0,0,0,1.0771812198556099,1.233526613309964,0.0,1.7590916530220393,0.8247931549786673,1,8.0,1,1,-0.2378030079317828,-0.23780300793178305
2016-07-11,air_c3dcaf3aeb18e20e,0,1,0,0,0,0,0,1.3546289606045392,1.488469288311984,0.0,1.9720460019376962,1.0562624740438984,1,13.0,1,1,-1.2095433522627321,-1.2095433522627324
2016-07-12,air_c3dcaf3aeb18e20e,0,0,0,0,0,1,0,1.250586057823691,1.2914681303558777,0.0,0.32164979784135644,1.3097764901629612,1,18.0,1,1,-0.48497041258739015,-0.4849704125873904
2016-07-13,air_c3dcaf3aeb18e20e,0,0,0,0,0,0,1,1.0193796071995829,0.8047593871702031,0.0,-1.3553656998694403,1.1885306563668876,1,16.0,1,1,-0.41236263618170943,-0.4123626361817097
2016-07-14,air_c3dcaf3aeb18e20e,0,0,0,0,1,0,0,1.1118621874492258,1.4189394678568876,0.0,-0.31721324890561375,0.9460389887747408,1,10.0,1,1,-0.19566792525076604,-0.19566792525076626
2016-07-15,air_c3dcaf3aeb18e20e,1,0,0,0,0,0,0,0.6841302537946261,0.3875804644396245,0.0,-1.3553656998694403,0.9129719431939934,1,16.0,1,1,0.9927671300111268,0.9927671300111265
2016-07-16,air_c3dcaf3aeb18e20e,0,0,1,0,0,0,0,0.903776381887529,0.8163476905793856,0.0,-0.9294570020381269,0.8137708064517518,1,17.0,1,1,1.447224093213522,1.4472240932135219
2016-07-17,air_c3dcaf3aeb18e20e,0,0,0,1,0,0,0,1.1118621874492258,0.9438190280803957,0.0,-1.3287464062549834,1.1995530048938035,1,2.0,1,1,0.5179950376589556,0.5179950376589554
2016-07-18,air_c3dcaf3aeb18e20e,0,1,0,0,0,0,0,1.435551218322977,1.488469288311984,1.0,0.6410813212148416,1.353865884270624,1,9.0,1,1,-1.013916182672297,-1.0139161826722973
2016-07-19,air_c3dcaf3aeb18e20e,0,0,0,0,0,1,0,1.2737067028861015,1.3494096474017911,0.0,0.29503050422689947,1.2105753534207189,1,18.0,1,1,-0.8378517300409056,-0.8378517300409059
2016-07-20,air_c3dcaf3aeb18e20e,0,0,0,0,0,0,1,1.1581034775740475,1.0712903655814057,0.0,-0.13087819360441416,1.166485959313056,1,10.0,1,1,-0.3548031035906776,-0.35480310359067785
2016-07-21,air_c3dcaf3aeb18e20e,0,0,0,0,1,0,0,0.6378889636698046,0.4223453746671728,0.0,-1.3553656998694403,0.9019495946670776,1,17.0,1,1,-0.1332177134199733,-0.13321771341997354
2016-07-22,air_c3dcaf3aeb18e20e,1,0,0,0,0,0,0,0.5916476735449828,0.23693252012024887,0.0,-1.3553656998694403,0.8468378520324987,1,17.0,1,1,1.0567221662233843,1.056722166223384
2016-07-23,air_c3dcaf3aeb18e20e,0,0,1,0,0,0,0,0.7072508988570368,0.7468178701242895,0.0,-0.982695589267041,0.7807037608710045,1,19.0,1,1,1.3738639046171088,1.3738639046171086
2016-07-24,air_c3dcaf3aeb18e20e,0,0,0,1,0,0,0,0.8806557368251178,0.9669956348987612,0.0,0.5878427339859273,0.6925249726556783,1,6.0,1,1,-0.4187581398029352,-0.41875813980293547
2016-07-25,air_c3dcaf3aeb18e20e,0,1,0,0,0,0,0,0.9731383170747611,0.8395242973977509,0.0,-1.1424113509537837,0.9239942917209094,1,10.0,1,1,-1.064704005546737,-1.0647040055467372
