,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,10.0,12.5,5.5,0.0,1.6
1,2016-01-02,14.3,15.9,12.4,1.0,1.6
2,2016-01-03,13.8,16.1,11.0,3.0,1.4
3,2016-01-04,13.9,16.1,12.4,0.0,1.5
4,2016-01-05,12.5,14.2,9.5,1.0,4.2
5,2016-01-06,11.4,12.7,9.7,0.0,3.5
6,2016-01-07,8.5,9.8,7.9,0.0,2.8
7,2016-01-08,7.3,8.2,6.8,0.0,2.8
8,2016-01-09,7.8,9.4,6.4,0.0,2.0
9,2016-01-10,8.6,10.7,7.2,0.0,1.9
10,2016-01-11,10.0,11.1,9.0,0.0,3.5
11,2016-01-12,7.9,9.9,5.8,0.0,2.6
12,2016-01-13,6.2,7.5,5.4,0.5,2.8
13,2016-01-14,7.2,9.4,5.9,0.0,2.4
14,2016-01-15,8.3,10.3,6.0,0.0,2.7
15,2016-01-16,10.8,12.8,8.3,0.0,2.5
16,2016-01-17,10.6,12.3,8.7,15.0,4.9
17,2016-01-18,7.4,11.6,2.2,3.0,4.4
18,2016-01-19,2.8,4.8,1.0,0.5,4.1
19,2016-01-20,3.3,5.1,2.0,0.0,2.7
20,2016-01-21,5.7,7.4,2.0,0.0,1.7
21,2016-01-22,7.0,8.2,5.4,0.0,4.5
22,2016-01-23,3.8,8.0,-1.9,0.0,4.2
23,2016-01-24,-2.1,0.9,-3.8,1.0,4.7
24,2016-01-25,3.2,5.0,0.4,0.5,3.1
25,2016-01-26,6.9,8.8,4.6,2.0,2.4
26,2016-01-27,9.7,11.3,7.8,0.0,1.5
27,2016-01-28,11.9,16.5,9.5,17.0,2.3
28,2016-01-29,12.3,16.6,10.4,47.0,9.0
29,2016-01-30,11.4,13.1,10.1,3.5,6.9
30,2016-01-31,9.3,11.4,7.3,0.0,2.2
31,2016-02-01,6.5,8.3,4.7,0.0,2.4
32,2016-02-02,4.8,6.6,3.6,0.0,2.5
33,2016-02-03,6.0,8.9,3.2,0.0,1.7
34,2016-02-04,7.5,9.8,5.7,0.0,2.0
35,2016-02-05,8.2,10.0,7.0,0.0,2.2
36,2016-02-06,5.9,7.8,5.0,0.0,3.0
37,2016-02-07,5.7,8.0,3.7,0.0,2.1
38,2016-02-08,8.4,11.0,4.9,0.0,2.6
39,2016-02-09,10.0,11.7,8.1,0.0,2.8
40,2016-02-10,9.6,12.9,6.5,0.0,1.3
41,2016-02-11,13.1,15.5,10.3,0.0,2.6
42,2016-02-12,15.6,16.8,14.4,5.0,8.4
43,2016-02-13,17.1,19.1,14.7,39.0,3.9
44,2016-02-14,8.2,14.7,3.5,0.0,3.6
45,2016-02-15,3.2,4.2,1.8,0.0,3.8
46,2016-02-16,5.8,8.9,3.1,0.5,3.3
47,2016-02-17,6.3,8.5,4.5,0.0,2.6
48,2016-02-18,9.1,11.7,4.5,0.0,1.7
49,2016-02-19,11.8,14.1,9.7,7.5,1.5
50,2016-02-20,10.3,12.1,7.8,18.0,3.0
51,2016-02-21,6.2,8.0,3.7,0.0,3.1
52,2016-02-22,8.1,9.9,4.5,1.5,1.4
