,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,5.6,10.6,2.1,0.0,3.7
1,2016-01-02,8.8,13.8,3.2,0.0,3.4
2,2016-01-03,10.3,15.0,5.3,0.0,2.7
3,2016-01-04,11.1,16.4,5.7,0.0,4.1
4,2016-01-05,8.3,10.9,6.2,0.0,2.7
5,2016-01-06,7.6,10.7,5.3,0.0,2.9
6,2016-01-07,7.3,10.9,4.7,0.0,3.9
7,2016-01-08,5.7,8.9,3.8,0.0,3.9
8,2016-01-09,5.3,8.9,1.8,0.0,3.6
9,2016-01-10,6.3,10.4,3.4,0.0,4.0
10,2016-01-11,6.7,11.0,3.2,0.0,2.8
11,2016-01-12,5.4,8.8,3.4,0.5,2.0
12,2016-01-13,3.8,7.9,1.4,0.5,4.7
13,2016-01-14,3.9,8.2,0.4,1.0,4.5
14,2016-01-15,3.0,7.3,0.1,0.0,3.0
15,2016-01-16,2.9,9.1,-2.5,0.0,2.8
16,2016-01-17,4.9,8.0,0.0,0.5,4.0
17,2016-01-18,6.0,10.0,2.8,3.0,8.3
18,2016-01-19,0.7,3.6,-1.4,0.0,9.4
19,2016-01-20,2.3,6.2,-1.1,0.0,6.9
20,2016-01-21,3.5,6.4,-0.3,0.0,2.6
21,2016-01-22,3.8,7.3,1.5,0.0,2.3
22,2016-01-23,2.0,7.8,-1.4,0.5,3.8
23,2016-01-24,-3.4,-0.2,-5.3,0.0,5.9
24,2016-01-25,0.3,5.0,-4.1,0.0,6.3
25,2016-01-26,2.1,5.4,-0.4,1.0,3.0
26,2016-01-27,5.9,8.8,3.3,0.0,4.5
27,2016-01-28,6.0,10.3,0.4,2.0,2.2
28,2016-01-29,6.9,8.1,4.9,35.5,2.2
29,2016-01-30,6.4,8.2,4.4,11.0,1.7
30,2016-01-31,5.7,10.4,1.4,0.0,2.9
31,2016-02-01,5.7,8.8,3.6,0.5,3.9
32,2016-02-02,4.6,7.9,2.4,0.0,3.3
33,2016-02-03,2.8,8.1,-1.2,0.0,2.0
34,2016-02-04,5.2,9.3,0.1,0.0,3.8
35,2016-02-05,5.5,10.2,2.2,0.0,2.9
36,2016-02-06,3.9,7.2,0.8,0.0,4.3
37,2016-02-07,1.8,6.8,-1.2,0.0,2.3
38,2016-02-08,3.6,8.9,-1.9,0.0,3.4
39,2016-02-09,6.3,10.7,0.6,0.0,7.4
40,2016-02-10,4.6,9.9,0.6,0.0,2.8
41,2016-02-11,4.9,10.2,0.2,0.0,2.8
42,2016-02-12,8.1,13.4,0.7,0.0,2.6
43,2016-02-13,12.8,17.3,9.0,22.0,1.7
44,2016-02-14,12.2,16.1,7.3,8.5,5.9
45,2016-02-15,3.7,7.5,0.0,1.0,7.6
46,2016-02-16,2.1,6.9,-1.4,0.0,5.8
47,2016-02-17,4.1,7.9,-1.2,0.0,5.7
48,2016-02-18,2.8,9.1,-2.7,0.0,3.1
49,2016-02-19,8.5,14.2,1.2,0.0,3.1
50,2016-02-20,6.7,7.9,5.7,16.5,3.0
51,2016-02-21,5.1,8.7,0.5,0.0,4.6
52,2016-02-22,3.7,8.2,-1.0,0.0,2.5
53,2016-02-23,5.7,8.9,3.6,0.0,3.3
54,2016-02-24,3.6,6.4,1.1,0.0,2.4
55,2016-02-25,2.7,7.5,-1.5,0.0,3.0
56,2016-02-26,3.7,8.8,-1.8,0.0,3.8
57,2016-02-27,6.4,12.9,0.0,0.5,3.0
58,2016-02-28,8.6,14.4,3.3,0.0,2.5
59,2016-02-29,5.9,14.1,-0.7,6.5,6.1
60,2016-03-01,1.3,6.3,-2.8,0.0,4.0
61,2016-03-02,5.1,11.0,-0.4,0.0,3.7
62,2016-03-03,8.7,15.6,1.7,0.0,4.1
63,2016-03-04,8.7,14.5,3.5,0.0,2.5
64,2016-03-05,12.1,19.1,5.1,0.0,2.7
65,2016-03-06,14.1,19.2,8.5,0.0,2.2
66,2016-03-07,14.6,20.4,9.9,0.0,2.2
67,2016-03-08,13.9,19.3,10.3,0.0,3.4
68,2016-03-09,7.0,11.4,5.4,46.5,3.1
69,2016-03-10,5.9,8.3,4.1,0.5,1.9
70,2016-03-11,5.4,9.9,3.7,0.0,2.1
71,2016-03-12,5.1,9.9,1.7,0.0,2.2
72,2016-03-13,6.0,10.5,2.5,4.5,2.2
73,2016-03-14,4.8,6.9,3.5,17.5,1.9
74,2016-03-15,6.1,11.6,2.0,0.0,3.2
75,2016-03-16,7.3,12.9,2.1,0.0,2.7
76,2016-03-17,10.8,17.9,4.0,0.0,3.3
77,2016-03-18,11.4,14.6,6.1,5.5,2.0
78,2016-03-19,12.7,16.8,8.5,2.5,2.9
79,2016-03-20,8.9,14.7,4.5,0.0,3.4
80,2016-03-21,7.5,13.8,3.4,0.0,2.6
81,2016-03-22,8.8,17.6,-0.3,0.0,2.9
82,2016-03-23,11.4,18.1,4.7,0.0,3.3
83,2016-03-24,7.4,12.2,4.0,0.0,3.7
84,2016-03-25,5.7,11.5,1.8,0.0,2.8
85,2016-03-26,5.6,11.9,-1.5,0.0,2.7
86,2016-03-27,7.5,13.5,1.1,0.0,3.1
87,2016-03-28,9.3,15.4,4.0,0.0,3.9
88,2016-03-29,11.3,17.1,4.8,0.0,3.3
89,2016-03-30,14.2,19.5,7.7,0.0,4.1
90,2016-03-31,14.2,19.1,10.1,0.5,2.3
91,2016-04-01,12.3,13.9,10.1,7.5,4.3
92,2016-04-02,14.2,19.8,8.3,0.0,1.9
93,2016-04-03,15.5,21.9,10.6,3.0,2.3
94,2016-04-04,14.3,17.0,11.1,14.5,1.4
95,2016-04-05,12.2,17.0,8.2,0.0,2.5
96,2016-04-06,14.0,19.6,7.7,0.0,2.4
97,2016-04-07,15.8,25.4,11.7,27.0,3.1
98,2016-04-08,14.5,18.8,9.7,0.0,3.1
99,2016-04-09,16.2,23.5,8.8,0.0,2.7
100,2016-04-10,15.5,19.9,11.0,0.0,2.5
101,2016-04-11,10.8,14.0,4.5,0.0,3.6
102,2016-04-12,8.7,14.3,2.3,0.0,2.5
103,2016-04-13,14.0,20.6,7.3,3.0,2.4
104,2016-04-14,17.4,23.8,12.4,0.0,2.7
105,2016-04-15,14.2,19.6,8.7,0.0,2.3
106,2016-04-16,14.4,21.7,5.4,0.0,2.5
107,2016-04-17,19.5,25.6,13.3,2.0,5.9
108,2016-04-18,13.5,16.3,10.2,0.0,4.6
109,2016-04-19,13.9,19.9,7.5,0.0,4.6
110,2016-04-20,13.7,20.1,6.3,0.0,2.8
111,2016-04-21,14.2,15.8,12.6,19.5,1.9
112,2016-04-22,18.4,23.8,14.4,0.5,3.9
113,2016-04-23,16.6,23.3,12.5,3.5,2.5
114,2016-04-24,15.1,18.9,11.7,0.5,1.8
115,2016-04-25,14.8,19.8,8.5,0.0,2.5
116,2016-04-26,17.5,23.8,10.8,0.0,2.6
