Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-1.7,1.8,-3.6,1.0,0.0
1,2016-01-02,1.1,2.8,-1.6,8.0,0.0
2,2016-01-03,-1.6,-0.9,-2.7,0.0,0.0
3,2016-01-04,-2.6,-1.0,-4.5,0.0,1.4
4,2016-01-05,-4.5,-2.3,-6.3,1.0,0.5
5,2016-01-06,-3.3,-1.7,-5.2,1.0,0.0
6,2016-01-07,-4.0,-2.0,-5.1,2.5,0.2
7,2016-01-08,-3.2,-2.2,-4.5,2.5,0.5
8,2016-01-09,-4.3,-2.2,-6.1,1.0,0.8
9,2016-01-10,-5.0,-2.4,-7.9,3.0,0.8
10,2016-01-11,-7.4,-5.9,-9.0,1.0,0.9
11,2016-01-12,-6.9,-5.4,-8.8,1.5,0.2
12,2016-01-13,-5.0,-4.0,-7.0,1.5,0.0
13,2016-01-14,-5.4,-3.3,-7.1,2.0,0.0
14,2016-01-15,-5.8,-4.2,-7.3,3.5,8.6
15,2016-01-16,-4.7,-3.5,-6.4,5.5,0.3
16,2016-01-17,-4.4,-3.2,-5.5,9.5,0.0
17,2016-01-18,-2.9,-0.6,-4.6,0.5,1.8
18,2016-01-19,-0.7,0.4,-1.8,0.0,0.0
19,2016-01-20,-1.8,-0.9,-2.9,0.0,0.4
20,2016-01-21,-2.7,-1.3,-3.7,6.0,0.0
21,2016-01-22,-1.6,-0.8,-2.8,7.5,0.0
22,2016-01-23,-3.5,-1.7,-5.6,0.0,3.4
23,2016-01-24,-6.4,-5.2,-8.0,0.0,7.4
24,2016-01-25,-6.1,-2.6,-8.9,0.5,0.5
25,2016-01-26,0.0,1.0,-2.7,0.0,1.2
26,2016-01-27,-2.7,0.1,-4.8,0.0,1.3
27,2016-01-28,-5.8,-3.1,-8.1,0.0,0.9
28,2016-01-29,-6.9,-5.8,-7.7,1.0,1.2
29,2016-01-30,-6.4,-4.7,-7.9,3.5,3.4
30,2016-01-31,-6.8,-5.1,-8.3,2.5,0.9
31,2016-02-01,-7.6,-5.8,-8.7,1.0,0.3
32,2016-02-02,-5.7,-4.3,-7.1,1.5,2.8
33,2016-02-03,-4.2,-1.8,-6.6,0.0,0.8
34,2016-02-04,0.3,2.1,-2.3,0.0,2.1
35,2016-02-05,-3.7,0.3,-5.6,1.5,0.1
36,2016-02-06,-5.6,-4.3,-7.2,1.0,1.0
37,2016-02-07,-5.8,-3.0,-8.3,1.0,1.3
38,2016-02-08,-5.0,-1.9,-7.4,0.0,1.8
39,2016-02-09,-0.1,2.8,-2.8,7.0,0.1
40,2016-02-10,-2.2,-0.3,-3.9,4.5,1.5
41,2016-02-11,-2.0,0.4,-3.4,0.5,2.6
42,2016-02-12,3.3,5.5,0.2,0.0,0.0
43,2016-02-13,4.9,6.3,1.8,0.0,0.0
44,2016-02-14,-2.2,2.1,-5.9,8.0,0.0
45,2016-02-15,-6.1,-3.4,-9.2,8.5,0.1
46,2016-02-16,-5.9,-4.1,-7.7,2.5,0.8
47,2016-02-17,-5.2,-3.3,-7.2,0.5,1.5
48,2016-02-18,-0.5,2.0,-4.9,0.0,0.7
49,2016-02-19,1.9,3.7,-0.3,5.0,3.0
50,2016-02-20,0.6,1.5,-0.9,0.0,2.4
51,2016-02-21,-1.9,0.5,-3.2,0.0,0.0
52,2016-02-22,-3.4,-1.0,-4.8,4.5,0.8
53,2016-02-23,-3.7,0.4,-7.7,3.5,0.0
54,2016-02-24,-8.5,-7.2,-9.7,2.0,0.6
55,2016-02-25,-6.3,-4.6,-8.1,0.5,0.7
56,2016-02-26,-5.2,-3.5,-6.4,0.0,3.0
57,2016-02-27,-5.0,-3.6,-6.2,4.5,3.2
58,2016-02-28,-3.8,-0.8,-5.9,0.0,2.6
59,2016-02-29,-0.3,3.1,-4.2,1.0,0.3
60,2016-03-01,-3.0,1.5,-5.3,0.0,1.2
61,2016-03-02,-4.4,-3.0,-5.7,3.5,3.0
62,2016-03-03,-3.7,-2.4,-4.9,0.5,7.8
63,2016-03-04,-2.4,0.0,-5.0,2.0,2.3
64,2016-03-05,0.3,2.1,-1.8,0.0,7.9
65,2016-03-06,4.1,6.5,-0.6,15.0,0.0
66,2016-03-07,3.3,6.3,1.6,0.0,5.0
67,2016-03-08,2.2,5.0,-1.9,1.5,2.5
68,2016-03-09,-0.9,0.7,-1.9,0.0,3.8
69,2016-03-10,-1.4,0.7,-3.5,1.0,5.5
70,2016-03-11,-2.4,-1.1,-3.9,0.5,2.9
71,2016-03-12,-1.2,0.7,-4.2,0.5,6.4
72,2016-03-13,1.4,3.1,-1.1,0.5,4.6
73,2016-03-14,1.6,3.1,-1.2,2.0,0.1
74,2016-03-15,-0.2,1.7,-1.4,0.0,8.4
75,2016-03-16,4.6,6.4,0.0,0.0,2.3
76,2016-03-17,5.9,8.0,4.3,0.0,9.1
77,2016-03-18,7.3,9.9,4.1,0.0,7.6
78,2016-03-19,3.8,7.6,1.1,0.0,0.0
79,2016-03-20,-0.4,1.5,-1.8,0.0,4.4
80,2016-03-21,0.1,2.0,-2.2,0.0,2.5
81,2016-03-22,3.3,4.8,1.4,0.0,11.2
82,2016-03-23,0.6,2.9,-1.5,7.0,4.3
83,2016-03-24,0.8,4.0,-1.3,0.5,9.7
84,2016-03-25,1.3,3.8,-1.1,2.5,5.8
85,2016-03-26,2.5,5.1,-0.6,0.0,7.3
86,2016-03-27,5.9,8.6,3.8,1.0,7.8
87,2016-03-28,3.8,5.8,1.7,2.5,12.0
88,2016-03-29,5.5,8.5,2.1,0.0,5.9
89,2016-03-30,6.6,10.5,4.7,1.5,4.8
90,2016-03-31,5.1,7.0,3.0,0.0,3.2
91,2016-04-01,5.4,9.3,2.8,0.0,12.2
92,2016-04-02,5.6,8.2,2.9,0.0,6.8
93,2016-04-03,6.2,8.3,4.7,4.0,5.6
94,2016-04-04,6.0,8.6,3.8,0.0,11.9
95,2016-04-05,6.1,8.4,3.9,4.0,2.3
96,2016-04-06,6.6,9.0,3.7,0.0,12.2
97,2016-04-07,8.2,9.9,6.3,0.0,4.0
98,2016-04-08,6.3,8.0,3.8,0.0,3.6
