,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-3.5,-2.0,-6.2,2.0,0.0,102.0,4.0,2.0
1,2016-01-02,-0.3,1.9,-2.8,12.0,0.0,98.0,8.0,2.7
2,2016-01-03,-1.5,0.6,-3.4,1.0,0.1,95.0,0.0,1.7
3,2016-01-04,-2.8,-1.2,-5.1,2.5,0.4,90.0,2.0,2.0
4,2016-01-05,-4.7,-3.4,-6.1,7.0,0.3,98.0,11.0,2.5
5,2016-01-06,-3.9,-1.8,-5.6,3.0,0.0,100.0,6.0,2.6
6,2016-01-07,-4.3,-3.1,-6.0,2.5,0.4,101.0,2.0,1.9
7,2016-01-08,-3.2,-1.8,-5.8,3.5,0.2,101.0,7.0,2.1
8,2016-01-09,-5.0,-3.3,-7.3,5.0,0.4,106.0,8.0,2.1
9,2016-01-10,-5.3,-2.9,-7.9,9.0,0.3,116.0,16.0,2.2
10,2016-01-11,-7.4,-6.5,-8.8,9.0,0.5,124.0,12.0,1.8
11,2016-01-12,-7.7,-6.4,-9.8,5.5,0.0,132.0,13.0,1.7
12,2016-01-13,-6.4,-4.5,-8.6,16.5,0.2,156.0,32.0,1.3
13,2016-01-14,-7.0,-1.9,-13.4,2.5,3.5,153.0,1.0,0.8
14,2016-01-15,-15.3,-5.3,-23.5,0.0,7.7,138.0,0.0,0.8
15,2016-01-16,-10.4,-6.3,-17.8,5.0,0.6,137.0,10.0,
16,2016-01-17,-8.1,-4.0,-10.5,4.0,0.7,141.0,8.0,
17,2016-01-18,-9.9,-3.4,-20.5,0.0,0.0,134.0,0.0,2.1
18,2016-01-19,-0.8,0.6,-3.7,0.0,0.0,128.0,0.0,2.6
19,2016-01-20,-2.7,-0.8,-7.4,0.0,2.1,122.0,0.0,3.9
20,2016-01-21,-7.1,-3.1,-14.8,4.5,1.9,127.0,10.0,1.0
21,2016-01-22,-5.7,-0.8,-15.2,3.5,0.6,133.0,7.0,
22,2016-01-23,-4.9,-2.6,-14.0,16.0,0.4,155.0,26.0,1.5
23,2016-01-24,-13.8,-3.4,-21.3,0.0,1.9,151.0,0.0,0.8
24,2016-01-25,-14.3,-6.7,-26.7,2.5,4.5,147.0,9.0,0.9
25,2016-01-26,-3.4,-0.9,-8.4,11.0,0.0,159.0,17.0,1.3
26,2016-01-27,-2.9,-0.8,-4.5,12.5,0.0,172.0,16.0,2.0
27,2016-01-28,-5.2,-2.4,-7.5,0.0,0.0,164.0,1.0,4.3
28,2016-01-29,-7.1,-5.4,-10.0,2.5,0.3,163.0,10.0,2.7
29,2016-01-30,-9.2,-6.2,-16.2,5.5,5.0,167.0,12.0,
30,2016-01-31,-6.9,-5.5,-9.7,9.0,0.4,179.0,14.0,1.9
31,2016-02-01,-7.8,-6.3,-9.4,8.0,0.0,185.0,20.0,2.2
32,2016-02-02,-7.7,-5.3,-10.5,8.5,0.2,194.0,15.0,
33,2016-02-03,-6.5,-4.6,-8.2,7.5,0.0,196.0,12.0,1.0
34,2016-02-04,-3.1,0.6,-8.3,3.5,1.9,189.0,9.0,1.6
35,2016-02-05,-3.6,-1.4,-6.2,1.0,0.3,180.0,3.0,1.9
36,2016-02-06,-6.7,-3.2,-10.1,3.0,2.1,174.0,3.0,2.0
37,2016-02-07,-5.8,-2.9,-9.3,5.5,0.2,177.0,6.0,2.7
38,2016-02-08,-8.0,-3.0,-16.0,0.0,5.0,173.0,1.0,1.7
39,2016-02-09,-2.7,2.0,-11.0,5.0,0.9,168.0,8.0,2.3
40,2016-02-10,-2.6,0.9,-4.7,7.0,0.0,180.0,16.0,6.0
41,2016-02-11,-3.9,-1.2,-8.3,0.5,1.8,179.0,1.0,1.9
42,2016-02-12,-1.9,3.2,-8.6,0.0,0.0,171.0,0.0,2.4
43,2016-02-13,2.9,6.0,0.4,0.0,0.0,165.0,0.0,2.5
44,2016-02-14,-0.6,1.5,-5.4,13.0,0.0,155.0,1.0,
45,2016-02-15,-6.8,-3.8,-9.6,5.0,0.0,155.0,10.0,
46,2016-02-16,-6.7,-4.0,-11.0,10.0,1.4,173.0,20.0,
47,2016-02-17,-5.3,-3.3,-6.7,5.5,0.1,177.0,6.0,
48,2016-02-18,-2.2,0.8,-4.9,2.0,0.4,170.0,7.0,
49,2016-02-19,-0.7,3.2,-6.6,7.5,1.6,168.0,6.0,1.6
