,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-5.3,0.9,-9.2,0.0,8.5,3,2,3.5
1,2016-01-02,-1.6,5.1,-12.3,1.0,1.6,5,3,3.0
2,2016-01-03,-2.2,2.4,-5.8,0.0,8.2,3,0,2.3
3,2016-01-04,-4.1,1.5,-10.8,0.0,6.2,3,1,2.2
4,2016-01-05,-6.4,-0.6,-13.2,0.0,8.1,3,0,2.6
5,2016-01-06,-4.8,0.6,-13.0,0.0,8.5,3,0,3.4
6,2016-01-07,-5.6,0.4,-11.3,0.0,6.5,4,1,2.0
7,2016-01-08,-4.5,1.3,-10.7,0.0,8.5,4,1,3.4
8,2016-01-09,-6.2,0.4,-11.7,0.0,8.1,4,0,2.4
9,2016-01-10,-4.7,1.9,-10.1,0.0,4.8,5,1,3.1
10,2016-01-11,-8.8,-3.8,-12.6,0.0,7.1,2,0,3.1
11,2016-01-12,-9.5,-3.0,-16.0,0.0,6.0,1,0,2.4
12,2016-01-13,-7.3,-1.8,-14.7,0.0,8.9,0,0,2.4
13,2016-01-14,-4.4,1.3,-9.6,2.0,4.7,6,6,4.7
14,2016-01-15,-8.9,-4.6,-12.7,0.0,2.1,4,0,1.8
15,2016-01-16,-9.5,-2.8,-15.7,0.0,7.7,4,1,1.2
16,2016-01-17,-8.8,-2.7,-14.1,0.0,7.7,4,2,1.7
17,2016-01-18,-7.0,-1.2,-16.2,0.0,1.3,7,4,3.5
18,2016-01-19,-1.2,-0.1,-3.1,9.5,0.0,16,15,10.8
19,2016-01-20,-0.6,0.3,-1.9,0.5,0.0,12,6,8.0
20,2016-01-21,-3.5,-1.7,-6.0,0.0,5.0,12,1,6.2
21,2016-01-22,-2.9,0.6,-6.3,0.0,6.4,9,0,2.8
22,2016-01-23,-3.5,-0.9,-7.8,1.0,3.6,16,8,2.0
23,2016-01-24,-8.6,-2.7,-13.5,0.0,5.4,13,5,2.0
24,2016-01-25,-10.8,-6.4,-15.8,0.0,8.4,12,0,2.9
25,2016-01-26,-5.6,0.9,-18.1,0.0,9.3,12,1,2.7
26,2016-01-27,-3.1,0.8,-11.2,0.0,4.9,13,3,2.6
27,2016-01-28,-7.3,0.3,-12.1,0.0,6.0,13,3,2.9
28,2016-01-29,-10.5,-5.3,-14.8,0.0,8.9,13,1,1.9
29,2016-01-30,-10.9,-5.0,-16.6,0.0,5.7,13,1,1.4
30,2016-01-31,-10.8,-4.2,-18.4,0.0,7.9,13,0,1.9
31,2016-02-01,-11.2,-5.5,-15.7,0.0,9.2,13,0,2.0
32,2016-02-02,-10.4,-3.5,-20.7,0.0,9.2,13,0,1.9
33,2016-02-03,-9.4,-4.5,-15.3,0.0,9.6,13,0,2.1
34,2016-02-04,-5.8,-0.8,-15.8,0.0,9.1,14,1,2.6
35,2016-02-05,-2.3,1.4,-10.4,0.0,8.6,15,2,3.0
36,2016-02-06,-6.7,-1.3,-12.9,0.0,9.7,14,0,2.4
37,2016-02-07,-8.3,-4.6,-14.6,0.0,9.9,14,0,2.9
38,2016-02-08,-8.0,-4.4,-11.3,0.0,9.4,14,0,2.3
39,2016-02-09,-0.5,1.2,-4.5,0.5,0.0,14,0,6.2
40,2016-02-10,-1.8,0.0,-6.2,2.5,5.0,19,6,3.9
41,2016-02-11,-4.6,-1.0,-9.0,0.0,5.8,18,0,3.6
42,2016-02-12,-3.9,0.0,-13.1,0.0,6.9,18,2,2.8
43,2016-02-13,2.8,5.9,-0.9,0.0,2.1,17,0,3.1
44,2016-02-14,-0.1,2.2,-1.2,11.0,0.0,13,1,3.7
45,2016-02-15,-5.0,-0.2,-10.5,0.0,6.7,13,0,4.8
46,2016-02-16,-6.9,-3.0,-12.3,0.0,9.9,11,0,3.7
47,2016-02-17,-3.9,0.3,-8.7,0.0,8.2,12,2,4.2
48,2016-02-18,-2.8,1.6,-8.7,0.0,9.2,12,1,4.2
49,2016-02-19,-0.8,5.4,-7.5,0.0,6.7,12,1,2.2
50,2016-02-20,1.1,4.9,-1.2,5.0,6.6,19,8,3.1
51,2016-02-21,-2.2,0.9,-6.7,13.0,2.7,43,27,6.1
52,2016-02-22,-4.9,-0.1,-10.6,0.0,7.2,41,0,2.0
53,2016-02-23,-3.2,0.6,-10.7,0.0,3.5,40,0,3.4
54,2016-02-24,-9.2,-4.5,-14.4,0.0,8.0,40,1,3.7
55,2016-02-25,-10.0,-4.4,-18.0,0.0,10.1,38,1,2.9
56,2016-02-26,-9.4,-2.9,-17.4,0.0,8.2,37,1,1.6
57,2016-02-27,-9.2,-1.9,-17.3,0.0,7.1,36,0,1.7
58,2016-02-28,-8.8,-2.1,-14.6,0.0,9.5,36,0,1.9
59,2016-02-29,-3.8,-0.7,-13.5,0.5,0.0,39,5,6.2
60,2016-03-01,-4.0,0.0,-7.5,0.5,3.6,37,2,6.4
61,2016-03-02,-7.0,-3.5,-10.8,0.0,10.8,36,0,4.3
62,2016-03-03,-7.7,-2.8,-15.3,0.0,9.8,35,0,1.9
63,2016-03-04,-7.2,-2.2,-13.2,0.0,10.4,36,2,2.2
64,2016-03-05,-6.6,-1.1,-13.5,0.0,10.0,35,0,2.9
65,2016-03-06,-1.9,2.9,-13.4,4.5,0.0,37,3,5.4
66,2016-03-07,3.6,10.2,0.6,0.0,6.9,34,0,3.3
67,2016-03-08,1.2,3.2,-1.5,0.0,1.5,29,0,3.4
68,2016-03-09,-0.5,2.7,-4.5,0.0,5.1,26,0,4.0
69,2016-03-10,-3.7,0.4,-9.2,0.0,8.2,25,1,1.6
70,2016-03-11,-3.8,1.1,-11.3,0.0,8.5,25,0,2.6
71,2016-03-12,-4.0,1.5,-9.3,0.0,10.2,25,1,1.9
72,2016-03-13,-2.6,1.8,-9.1,0.0,10.7,25,0,2.4
73,2016-03-14,0.6,2.0,-1.4,0.0,0.0,25,1,3.5
74,2016-03-15,-1.3,1.7,-5.0,0.0,8.2,23,0,4.4
75,2016-03-16,0.7,5.6,-7.0,0.0,11.1,22,0,4.6
76,2016-03-17,3.8,9.4,-3.3,0.0,10.2,19,0,2.8
77,2016-03-18,1.9,8.5,-4.4,0.0,7.4,17,1,2.1
78,2016-03-19,3.6,7.5,0.4,9.0,1.0,11,0,3.0
79,2016-03-20,-1.4,1.1,-4.1,0.0,4.5,4,0,4.4
80,2016-03-21,-2.1,1.9,-6.1,0.0,8.5,4,0,3.2
81,2016-03-22,-0.4,4.0,-4.8,0.0,11.8,3,0,3.4
82,2016-03-23,-0.1,4.9,-5.5,0.0,9.6,0,0,2.1
83,2016-03-24,-1.5,0.5,-3.3,0.0,0.6,0,0,2.5
84,2016-03-25,-2.3,1.5,-6.4,0.0,5.5,0,0,2.3
85,2016-03-26,-2.5,1.4,-7.0,0.0,5.4,0,0,2.4
86,2016-03-27,1.5,7.2,-6.9,0.0,11.8,0,0,2.8
87,2016-03-28,3.9,10.5,-1.1,0.0,9.2,0,0,3.4
88,2016-03-29,0.3,5.7,-5.1,0.0,11.0,0,0,2.5
89,2016-03-30,2.2,4.4,-1.0,14.0,3.9,0,0,5.7
90,2016-03-31,3.0,7.7,0.0,0.5,6.5,0,0,2.5
91,2016-04-01,1.0,3.6,-1.8,0.0,1.4,1,1,3.5
92,2016-04-02,0.0,3.0,-4.8,0.0,7.3,0,0,2.9
93,2016-04-03,3.8,7.9,0.6,4.5,0.0,0,0,5.4
94,2016-04-04,3.6,7.6,-4.0,0.0,0.7,0,0,2.0
95,2016-04-05,4.5,8.1,-2.4,0.0,12.0,0,0,4.8
96,2016-04-06,4.3,11.4,-1.0,0.0,9.7,0,0,4.5
97,2016-04-07,6.0,11.4,-1.0,12.5,7.2,0,0,4.5
98,2016-04-08,4.0,6.5,2.2,10.5,0.0,0,0,2.9
99,2016-04-09,4.1,10.0,-2.2,0.5,5.4,0,0,3.5
100,2016-04-10,3.0,8.3,-0.7,0.0,7.1,0,0,2.7
101,2016-04-11,0.0,2.4,-2.4,0.5,1.6,0,0,2.8
102,2016-04-12,1.6,7.1,-2.6,0.0,8.9,0,0,5.0
103,2016-04-13,4.8,7.8,1.2,0.5,0.0,0,0,4.3
104,2016-04-14,6.3,11.1,2.9,1.0,4.4,0,0,3.0
105,2016-04-15,2.1,5.9,-1.3,4.0,4.9,4,4,6.9
106,2016-04-16,3.5,10.4,-1.2,0.5,10.6,4,0,5.4
107,2016-04-17,4.5,8.6,-0.4,30.0,0.0,0,0,5.0
108,2016-04-18,5.3,11.0,-0.9,0.0,2.5,0,0,4.9
109,2016-04-19,0.7,3.9,-2.3,0.0,0.6,0,0,2.4
110,2016-04-20,3.7,7.8,-0.1,0.0,6.8,0,0,3.5
111,2016-04-21,10.1,17.3,3.2,0.0,10.9,0,0,6.2
112,2016-04-22,5.5,12.4,1.0,0.0,10.1,0,0,2.9
113,2016-04-23,1.5,2.8,-0.6,5.0,0.0,0,0,3.1
114,2016-04-24,4.7,13.8,1.1,3.0,5.2,0,0,2.7
115,2016-04-25,4.2,11.4,-1.3,0.0,5.6,0,0,2.1
116,2016-04-26,2.8,5.1,0.0,0.0,0.0,0,0,2.7
117,2016-04-27,2.0,7.0,-1.4,0.0,6.0,0,0,2.9
118,2016-04-28,3.2,7.3,-0.8,0.0,6.7,0,0,4.0
119,2016-04-29,0.6,2.3,0.0,10.0,0.0,2,2,7.6
120,2016-04-30,1.2,3.0,-1.0,0.0,0.4,0,0,9.0
121,2016-05-01,4.3,8.4,1.5,0.0,6.7,0,0,5.0
122,2016-05-02,5.6,11.3,-2.0,0.0,11.8,0,0,3.5
123,2016-05-03,8.5,11.6,4.4,0.0,0.0,0,0,4.7
124,2016-05-04,8.7,11.5,5.8,10.5,0.2,0,0,7.5
125,2016-05-05,11.3,16.7,6.3,0.5,9.0,0,0,5.8
126,2016-05-06,8.0,15.3,3.9,0.0,10.3,0,0,3.5
127,2016-05-07,7.4,10.2,4.4,13.0,0.0,0,0,5.4
128,2016-05-08,11.5,18.4,5.1,0.0,7.1,0,0,6.5
129,2016-05-09,10.6,17.9,2.2,0.0,11.0,0,0,4.3
130,2016-05-10,7.8,13.1,3.8,0.0,4.2,0,0,2.8
131,2016-05-11,6.2,9.2,4.8,23.0,0.0,0,0,4.4
132,2016-05-12,8.3,15.4,4.4,0.0,4.5,0,0,3.6
133,2016-05-13,10.1,16.0,3.8,0.0,12.7,0,0,3.8
134,2016-05-14,11.5,18.0,0.6,0.0,12.6,0,0,3.3
135,2016-05-15,7.6,13.9,-0.4,0.0,11.1,0,0,2.7
136,2016-05-16,4.9,7.1,2.8,0.0,0.0,0,0,5.8
137,2016-05-17,7.9,10.4,2.8,1.5,0.5,0,0,5.8
138,2016-05-18,11.0,21.0,3.5,0.0,10.9,0,0,2.8
139,2016-05-19,12.3,19.6,3.0,0.0,13.0,0,0,3.5
140,2016-05-20,15.2,23.2,8.5,0.0,13.1,0,0,3.5
141,2016-05-21,16.2,25.6,8.4,0.0,13.1,0,0,3.1
142,2016-05-22,13.8,24.9,4.3,0.0,13.7,0,0,2.4
143,2016-05-23,12.6,22.8,5.1,0.0,11.9,0,0,2.3
144,2016-05-24,9.8,16.1,5.3,0.0,11.3,0,0,3.3
145,2016-05-25,10.1,13.8,6.2,0.5,0.0,0,0,4.6
146,2016-05-26,14.6,18.3,9.2,0.0,0.0,0,0,3.9
147,2016-05-27,14.6,22.4,7.4,5.5,6.7,0,0,2.8
148,2016-05-28,13.8,25.0,4.9,7.5,12.2,0,0,3.3
149,2016-05-29,10.4,17.5,3.0,0.0,8.3,0,0,3.7
150,2016-05-30,5.9,11.1,-0.5,0.0,6.7,0,0,2.7
151,2016-05-31,7.4,9.9,5.1,9.5,0.0,0,0,4.4
152,2016-06-01,9.1,14.3,6.0,29.5,1.6,0,0,3.3
153,2016-06-02,6.7,10.4,3.2,0.5,2.9,0,0,5.4
154,2016-06-03,7.8,15.4,2.5,0.0,7.9,0,0,4.0
155,2016-06-04,5.0,8.7,0.7,3.0,2.5,0,0,2.1
156,2016-06-05,7.6,13.5,3.0,0.0,8.6,0,0,2.7
157,2016-06-06,9.9,18.3,2.1,0.0,13.6,0,0,2.5
158,2016-06-07,12.4,17.9,3.2,0.0,5.9,0,0,2.9
159,2016-06-08,15.5,20.9,10.3,0.0,9.1,0,0,3.9
160,2016-06-09,14.7,16.1,13.6,54.5,0.0,0,0,4.5
161,2016-06-10,13.5,19.5,7.9,2.5,9.2,0,0,3.8
162,2016-06-11,11.0,15.9,5.5,0.0,8.7,0,0,4.3
163,2016-06-12,7.7,12.5,4.8,0.0,3.9,0,0,2.3
164,2016-06-13,7.1,10.1,4.8,1.0,0.0,0,0,2.7
165,2016-06-14,9.4,14.4,7.1,0.5,0.6,0,0,2.8
166,2016-06-15,8.3,14.9,4.9,0.0,5.5,0,0,2.0
167,2016-06-16,8.4,11.3,5.8,6.5,0.0,0,0,3.0
168,2016-06-17,9.2,10.9,8.4,55.5,0.0,0,0,4.5
169,2016-06-18,9.4,11.5,7.9,9.0,0.0,0,0,3.3
170,2016-06-19,11.1,14.3,7.6,0.0,0.0,0,0,2.9
171,2016-06-20,13.2,14.1,12.3,4.5,0.0,0,0,4.3
172,2016-06-21,12.0,14.6,9.1,3.0,0.0,0,0,2.9
173,2016-06-22,9.6,11.3,8.8,29.5,0.0,0,0,2.7
174,2016-06-23,10.0,12.8,6.3,2.5,0.0,0,0,3.1
175,2016-06-24,9.7,16.7,5.7,0.0,8.1,0,0,2.0
176,2016-06-25,9.0,11.2,6.6,3.5,0.0,0,0,1.5
177,2016-06-26,10.2,13.3,8.7,3.0,0.0,0,0,1.9
178,2016-06-27,12.9,19.0,7.7,0.0,9.6,0,0,2.6
179,2016-06-28,14.9,20.8,9.4,0.0,11.1,0,0,3.4
180,2016-06-29,15.6,21.1,11.3,0.0,9.7,0,0,3.4
181,2016-06-30,16.0,19.9,13.8,0.0,2.3,0,0,4.0
182,2016-07-01,18.0,24.0,14.2,0.0,8.5,0,0,3.4
183,2016-07-02,16.1,21.2,14.5,50.0,1.4,0,0,3.4
184,2016-07-03,15.9,21.0,11.8,14.0,1.4,0,0,3.2
185,2016-07-04,11.6,15.9,9.5,0.0,0.3,0,0,3.2
186,2016-07-05,11.4,18.2,7.2,0.0,9.8,0,0,2.6
187,2016-07-06,11.3,14.7,8.5,0.0,0.7,0,0,2.7
188,2016-07-07,12.1,17.0,6.3,0.0,8.9,0,0,2.7
189,2016-07-08,15.0,18.3,10.9,0.0,0.7,0,0,3.8
190,2016-07-09,15.2,21.6,12.4,0.0,6.2,0,0,1.6
191,2016-07-10,16.4,23.4,13.3,2.5,4.1,0,0,1.7
192,2016-07-11,15.6,21.1,11.1,0.0,8.4,0,0,2.5
193,2016-07-12,15.2,21.9,8.8,0.0,9.6,0,0,1.6
194,2016-07-13,13.6,19.0,10.4,0.5,0.8,0,0,1.5
195,2016-07-14,14.0,19.1,10.4,0.0,0.4,0,0,1.5
196,2016-07-15,14.4,19.3,12.2,0.0,1.4,0,0,2.0
197,2016-07-16,16.7,22.0,13.6,0.0,6.7,0,0,1.9
198,2016-07-17,17.1,21.5,14.0,0.0,4.1,0,0,2.3
199,2016-07-18,16.1,18.2,14.2,3.0,0.0,0,0,1.8
200,2016-07-19,13.7,15.0,12.6,12.0,0.0,0,0,1.6
201,2016-07-20,14.6,19.9,10.2,0.5,1.0,0,0,2.0
202,2016-07-21,14.0,18.6,9.7,0.0,4.9,0,0,1.7
203,2016-07-22,13.3,16.3,9.8,0.0,0.0,0,0,1.3
204,2016-07-23,13.9,16.0,12.7,0.5,0.0,0,0,1.8
205,2016-07-24,14.4,17.7,12.9,0.0,3.7,0,0,2.1
206,2016-07-25,14.1,16.7,12.2,0.5,0.3,0,0,3.2
207,2016-07-26,15.2,17.3,13.7,0.5,0.0,0,0,3.3
208,2016-07-27,16.5,20.6,13.8,0.5,1.5,0,0,4.1
209,2016-07-28,18.0,19.3,16.3,28.0,0.0,0,0,6.0
210,2016-07-29,19.5,21.2,18.4,14.0,0.0,0,0,4.6
211,2016-07-30,20.5,22.8,18.8,0.5,1.3,0,0,4.5
212,2016-07-31,20.3,22.0,19.1,13.5,0.0,0,0,3.9
213,2016-08-01,21.0,22.9,19.5,8.5,0.0,0,0,3.7
214,2016-08-02,20.9,24.4,19.3,8.5,2.7,0,0,1.4
215,2016-08-03,21.1,24.0,19.6,0.0,1.4,0,0,2.5
216,2016-08-04,22.1,29.2,17.7,0.0,8.7,0,0,2.5
217,2016-08-05,21.2,29.2,16.3,0.0,6.8,0,0,1.8
218,2016-08-06,20.0,26.0,13.9,0.0,12.5,0,0,2.4
219,2016-08-07,19.8,24.6,13.0,0.0,3.1,0,0,2.9
220,2016-08-08,21.9,25.7,19.6,4.5,1.3,0,0,3.6
221,2016-08-09,20.3,21.8,17.7,67.5,0.0,0,0,3.9
222,2016-08-10,17.8,23.8,10.9,0.0,9.7,0,0,3.0
223,2016-08-11,16.4,22.5,9.8,0.0,10.0,0,0,1.8
224,2016-08-12,16.1,21.9,13.0,0.0,6.4,0,0,2.1
225,2016-08-13,17.8,22.3,12.6,0.0,11.9,0,0,2.5
226,2016-08-14,19.3,24.4,16.3,2.5,0.3,0,0,1.9
227,2016-08-15,19.5,21.8,16.9,44.0,0.0,0,0,5.6
228,2016-08-16,20.7,22.0,19.6,8.0,0.0,0,0,4.0
229,2016-08-17,21.4,23.0,19.8,48.5,0.0,0,0,7.5
230,2016-08-18,20.2,22.5,18.9,20.5,0.2,0,0,4.4
231,2016-08-19,20.8,24.9,19.1,0.5,0.5,0,0,3.1
232,2016-08-20,21.4,23.0,20.0,4.5,0.0,0,0,3.5
233,2016-08-21,21.0,22.6,19.9,55.5,0.0,0,0,5.4
234,2016-08-22,20.9,22.6,19.3,37.0,0.5,0,0,5.8
235,2016-08-23,21.1,25.7,18.3,12.0,4.4,0,0,6.4
236,2016-08-24,20.7,26.7,17.0,1.5,5.5,0,0,1.6
237,2016-08-25,20.8,23.5,19.5,1.5,0.5,0,0,3.7
238,2016-08-26,19.6,21.7,15.0,79.0,0.0,0,0,6.1
239,2016-08-27,16.4,20.3,14.4,14.0,4.5,0,0,4.0
240,2016-08-28,17.4,20.5,15.0,14.5,0.0,0,0,3.2
241,2016-08-29,20.4,21.9,18.7,8.0,0.0,0,0,4.2
242,2016-08-30,21.0,22.7,20.0,5.0,0.0,0,0,6.7
243,2016-08-31,21.5,22.8,20.6,7.0,0.0,0,0,6.5
244,2016-09-01,20.7,24.7,16.9,0.0,0.4,0,0,2.6
245,2016-09-02,16.8,20.3,15.6,0.0,1.5,0,0,2.4
