Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,0.8,3.4,-2.0,1.5
1,2016-01-02,3.3,6.9,-1.0,9.0
2,2016-01-03,5.8,7.6,3.4,6.0
3,2016-01-04,6.1,12.3,2.8,1.0
4,2016-01-05,2.2,3.3,0.7,1.0
5,2016-01-06,2.8,5.4,0.5,0.0
6,2016-01-07,1.2,3.4,-0.5,0.0
7,2016-01-08,1.2,3.8,-0.3,0.0
8,2016-01-09,0.6,2.8,-1.5,0.0
9,2016-01-10,1.3,3.9,-1.1,3.5
10,2016-01-11,-1.0,0.2,-2.3,0.0
11,2016-01-12,-0.9,1.6,-2.3,0.0
12,2016-01-13,0.6,4.9,-3.1,5.0
13,2016-01-14,0.1,2.1,-2.9,1.5
14,2016-01-15,-1.9,1.8,-5.1,0.5
15,2016-01-16,-2.0,1.3,-5.1,1.0
16,2016-01-17,-1.0,3.4,-5.4,0.0
17,2016-01-18,0.5,3.0,-0.7,26.5
18,2016-01-19,-0.5,1.4,-2.6,13.5
19,2016-01-20,-1.7,2.1,-6.4,3.5
20,2016-01-21,-0.6,0.8,-3.2,1.5
21,2016-01-22,-1.6,0.2,-5.1,1.0
22,2016-01-23,-1.2,1.0,-4.1,0.0
23,2016-01-24,-2.8,-0.5,-5.5,6.0
24,2016-01-25,-2.4,-0.9,-4.3,8.5
25,2016-01-26,0.0,4.4,-4.1,0.0
26,2016-01-27,1.6,4.2,-2.5,5.0
27,2016-01-28,2.5,5.1,0.9,0.0
28,2016-01-29,-0.5,1.2,-2.6,7.0
29,2016-01-30,-1.3,1.3,-2.8,5.0
30,2016-01-31,0.3,2.6,-1.4,0.0
31,2016-02-01,-0.8,1.2,-2.0,0.0
32,2016-02-02,-1.3,0.9,-2.3,0.0
33,2016-02-03,-0.6,2.9,-2.9,0.0
34,2016-02-04,0.4,5.0,-3.9,2.5
35,2016-02-05,1.3,3.6,-0.9,2.0
36,2016-02-06,-0.2,2.4,-2.7,1.0
37,2016-02-07,-3.3,0.7,-7.1,0.0
38,2016-02-08,-4.4,3.9,-10.4,0.0
39,2016-02-09,-1.9,2.3,-7.0,5.0
40,2016-02-10,-1.4,0.9,-2.2,4.0
41,2016-02-11,-0.1,4.0,-6.1,0.0
42,2016-02-12,-2.2,5.9,-10.0,0.0
43,2016-02-13,3.3,8.6,-0.2,0.0
44,2016-02-14,5.0,13.1,1.4,0.5
45,2016-02-15,-0.2,4.1,-4.1,0.0
46,2016-02-16,-1.3,1.9,-5.5,4.0
47,2016-02-17,-0.8,1.3,-3.4,5.0
48,2016-02-18,-0.3,7.4,-5.6,0.0
49,2016-02-19,1.3,8.2,-7.8,0.0
50,2016-02-20,3.3,7.6,0.7,7.0
51,2016-02-21,2.6,7.1,0.0,1.5
52,2016-02-22,0.6,3.9,-1.3,0.0
53,2016-02-23,2.6,9.1,-2.2,1.5
54,2016-02-24,-0.9,2.1,-2.9,1.0
55,2016-02-25,-2.0,1.2,-4.0,0.0
56,2016-02-26,-0.2,2.1,-2.3,4.5
57,2016-02-27,1.9,6.3,-1.0,7.0
58,2016-02-28,3.4,7.8,-1.3,1.0
59,2016-02-29,3.3,9.1,-2.1,0.0
60,2016-03-01,-1.9,0.8,-3.0,4.5
61,2016-03-02,-0.5,3.0,-2.9,3.5
62,2016-03-03,2.4,5.8,-1.3,3.5
63,2016-03-04,2.8,9.0,-2.3,0.0
64,2016-03-05,3.2,12.2,-4.0,0.0
65,2016-03-06,7.2,14.6,2.1,0.0
66,2016-03-07,7.5,10.4,5.3,0.5
67,2016-03-08,8.5,14.3,5.2,0.0
68,2016-03-09,2.6,5.7,1.5,0.0
69,2016-03-10,1.9,5.9,-0.6,0.0
70,2016-03-11,1.4,6.3,-2.1,0.0
71,2016-03-12,1.2,6.6,-3.1,0.0
72,2016-03-13,3.0,8.4,-2.9,0.0
73,2016-03-14,2.5,3.9,0.5,4.0
74,2016-03-15,3.0,7.3,-0.5,0.0
75,2016-03-16,5.6,12.7,0.5,0.0
76,2016-03-17,7.8,16.3,0.5,0.0
77,2016-03-18,9.6,20.5,-0.7,0.0
78,2016-03-19,9.2,13.3,6.2,1.5
79,2016-03-20,5.7,8.6,3.0,0.0
80,2016-03-21,3.9,9.0,-1.3,0.0
81,2016-03-22,6.7,12.8,-1.7,0.0
82,2016-03-23,5.7,9.3,3.2,1.5
83,2016-03-24,3.1,8.0,-0.2,0.0
84,2016-03-25,2.3,7.2,-0.6,0.0
85,2016-03-26,2.5,8.2,-2.4,0.0
86,2016-03-27,4.2,14.1,-4.1,0.0
87,2016-03-28,6.6,15.4,-0.6,0.0
88,2016-03-29,7.5,17.1,-2.6,0.0
89,2016-03-30,9.2,18.2,1.8,3.5
90,2016-03-31,7.5,15.2,0.4,0.0
91,2016-04-01,6.5,16.1,-1.4,0.0
92,2016-04-02,8.6,13.2,5.4,0.0
93,2016-04-03,12.9,22.7,3.6,0.0
94,2016-04-04,9.2,11.8,4.9,12.5
95,2016-04-05,7.7,17.0,0.5,0.0
96,2016-04-06,9.1,16.3,2.9,0.0
97,2016-04-07,7.5,13.1,3.3,30.0
98,2016-04-08,10.0,13.7,5.1,0.0
99,2016-04-09,11.7,20.8,3.6,0.0
100,2016-04-10,12.1,20.0,5.1,0.0
101,2016-04-11,3.3,7.3,-0.3,0.5
102,2016-04-12,6.1,14.1,-2.7,0.0
103,2016-04-13,11.6,19.6,2.0,1.0
104,2016-04-14,13.8,19.2,10.4,14.5
105,2016-04-15,8.1,13.4,5.6,0.0
106,2016-04-16,11.3,20.9,0.8,0.0
107,2016-04-17,13.8,24.5,8.1,3.0
108,2016-04-18,13.1,18.3,8.7,0.0
109,2016-04-19,10.1,16.3,4.0,0.0
110,2016-04-20,10.7,18.6,1.7,0.0
111,2016-04-21,13.2,21.0,4.8,1.5
112,2016-04-22,13.6,18.7,10.7,2.0
113,2016-04-23,15.3,25.6,6.0,0.0
114,2016-04-24,13.5,20.0,5.2,0.0
115,2016-04-25,12.7,22.7,1.9,0.0
116,2016-04-26,14.3,24.7,5.1,0.0
117,2016-04-27,12.6,23.1,4.8,0.0
118,2016-04-28,10.8,11.8,9.4,21.5
119,2016-04-29,9.5,13.0,5.4,1.0
120,2016-04-30,9.7,15.0,4.9,0.5
121,2016-05-01,11.4,14.7,8.1,25.5
122,2016-05-02,12.1,18.5,8.4,0.0
123,2016-05-03,17.8,26.7,8.0,0.0
124,2016-05-04,17.3,21.9,11.3,8.5
125,2016-05-05,15.2,18.7,10.5,0.0
126,2016-05-06,16.2,23.4,6.1,0.0
127,2016-05-07,14.8,18.2,7.9,2.0
128,2016-05-08,14.2,19.8,6.6,0.0
129,2016-05-09,15.5,25.7,4.6,0.0
130,2016-05-10,15.9,19.8,13.3,4.5
131,2016-05-11,14.8,17.1,12.6,6.0
132,2016-05-12,13.9,18.7,8.5,0.0
133,2016-05-13,16.7,26.8,6.6,0.0
134,2016-05-14,17.9,26.2,11.6,0.0
135,2016-05-15,16.4,24.4,8.1,0.0
136,2016-05-16,17.3,24.5,9.4,0.0
137,2016-05-17,13.7,16.8,10.2,19.5
138,2016-05-18,15.6,24.6,7.8,0.0
139,2016-05-19,16.3,24.6,7.4,0.0
140,2016-05-20,15.6,22.7,7.8,0.0
141,2016-05-21,15.7,21.7,9.4,1.5
142,2016-05-22,19.3,28.6,11.4,0.0
143,2016-05-23,19.5,29.2,12.0,0.0
144,2016-05-24,20.1,28.8,9.5,0.0
145,2016-05-25,19.9,23.9,16.0,0.0
146,2016-05-26,21.8,27.6,15.6,0.0
