Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,5.2,12.6,-0.1,0.0,9.1,0.8
1,2016-01-02,11.4,16.4,2.7,4.0,1.1,1.6
2,2016-01-03,15.0,19.5,10.7,0.0,3.8,1.4
3,2016-01-04,12.2,17.9,7.3,0.0,8.6,1.3
4,2016-01-05,12.4,17.2,9.9,7.0,0.7,1.3
5,2016-01-06,10.4,12.3,5.9,9.5,0.0,0.8
6,2016-01-07,10.1,12.3,6.4,0.0,1.3,2.6
7,2016-01-08,9.0,11.9,5.9,0.5,0.6,2.6
8,2016-01-09,7.1,10.2,4.1,0.0,1.1,1.3
9,2016-01-10,7.7,12.7,3.0,0.0,2.4,1.3
10,2016-01-11,7.9,10.7,6.1,4.0,0.0,0.6
11,2016-01-12,7.6,10.7,4.7,2.0,1.4,1.6
12,2016-01-13,6.7,8.4,4.4,1.5,1.0,2.0
13,2016-01-14,7.0,10.6,4.5,0.5,2.7,1.6
14,2016-01-15,5.7,8.7,2.2,0.0,0.0,1.2
15,2016-01-16,7.1,15.6,0.4,0.0,9.3,1.0
16,2016-01-17,10.7,14.0,4.6,8.5,0.0,4.0
17,2016-01-18,9.9,12.8,5.1,2.5,2.0,6.2
18,2016-01-19,5.6,8.4,2.9,5.0,1.4,6.9
19,2016-01-20,4.3,6.6,1.0,0.5,1.5,3.2
20,2016-01-21,4.1,6.2,1.3,0.0,0.0,1.0
21,2016-01-22,6.5,10.3,2.0,0.0,3.9,1.4
22,2016-01-23,5.9,10.1,1.1,0.5,1.7,2.3
23,2016-01-24,-0.3,2.1,-2.1,11.5,0.3,5.3
24,2016-01-25,-0.4,3.6,-5.4,2.5,1.7,1.1
25,2016-01-26,4.4,9.2,0.0,1.0,0.5,1.1
26,2016-01-27,7.2,12.8,1.5,0.0,2.3,1.2
27,2016-01-28,12.2,17.5,5.9,0.5,0.3,2.2
28,2016-01-29,15.8,19.4,14.1,60.5,0.0,2.2
29,2016-01-30,12.6,16.2,6.2,0.5,3.7,2.0
30,2016-01-31,8.9,14.9,4.4,0.0,6.2,1.1
31,2016-02-01,7.4,8.9,6.2,2.0,0.0,1.5
32,2016-02-02,6.4,9.6,3.1,0.0,2.3,2.4
33,2016-02-03,5.6,11.0,0.1,0.0,8.3,2.0
34,2016-02-04,6.8,11.4,0.3,0.0,5.9,1.9
35,2016-02-05,8.5,12.4,5.8,0.0,5.0,2.3
36,2016-02-06,6.4,8.8,2.9,0.0,1.9,2.5
37,2016-02-07,5.8,9.7,0.8,0.0,6.0,1.9
38,2016-02-08,6.0,11.3,-1.1,0.0,9.3,1.9
39,2016-02-09,11.5,14.1,7.3,0.0,8.2,4.5
40,2016-02-10,7.7,13.8,1.7,0.0,9.8,1.7
