Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,0.6,2.5,-1.5,0.5
1,2016-01-02,2.9,6.1,-2.2,0.0
2,2016-01-03,3.4,5.2,2.2,0.0
3,2016-01-04,0.5,2.8,-1.7,4.5
4,2016-01-05,-1.2,-0.3,-2.6,2.5
5,2016-01-06,-0.2,1.9,-1.8,0.0
6,2016-01-07,-1.3,0.8,-2.5,7.0
7,2016-01-08,-0.3,2.4,-2.5,0.5
8,2016-01-09,-2.0,0.7,-5.3,3.5
9,2016-01-10,-2.4,0.8,-6.3,4.0
10,2016-01-11,-4.4,-2.7,-5.7,4.5
11,2016-01-12,-3.5,-0.6,-5.3,1.0
12,2016-01-13,-3.1,1.1,-6.9,3.0
13,2016-01-14,-3.1,-0.4,-7.6,4.0
14,2016-01-15,-3.8,-0.7,-7.7,2.5
15,2016-01-16,-3.4,-0.7,-5.4,7.0
16,2016-01-17,-3.7,0.3,-6.0,0.0
17,2016-01-18,-1.5,1.4,-7.2,14.5
18,2016-01-19,-0.5,0.7,-2.7,6.0
19,2016-01-20,0.2,2.4,-1.7,1.0
20,2016-01-21,-1.4,0.8,-4.4,6.5
21,2016-01-22,-3.0,-0.2,-5.6,0.0
22,2016-01-23,-3.8,0.0,-6.9,1.5
23,2016-01-24,-3.5,0.5,-7.7,2.0
24,2016-01-25,-2.9,-0.9,-5.2,6.5
25,2016-01-26,-0.2,3.0,-2.9,0.0
26,2016-01-27,0.3,2.8,-1.4,3.0
27,2016-01-28,-0.3,2.1,-2.0,0.5
28,2016-01-29,-1.7,-0.3,-3.1,0.0
29,2016-01-30,-2.5,-0.6,-4.3,0.0
30,2016-01-31,-3.4,-1.1,-4.8,4.0
31,2016-02-01,-4.8,-1.8,-8.4,1.0
32,2016-02-02,-4.0,-1.4,-7.3,3.0
33,2016-02-03,-1.7,0.7,-3.7,0.0
34,2016-02-04,-0.6,3.6,-5.3,0.0
35,2016-02-05,-0.1,3.0,-2.0,1.0
36,2016-02-06,-3.0,0.8,-5.5,0.5
37,2016-02-07,-3.7,-1.2,-6.7,6.0
38,2016-02-08,-0.9,1.7,-2.6,5.0
39,2016-02-09,0.9,5.3,-2.5,3.0
40,2016-02-10,-1.4,0.2,-2.5,9.5
41,2016-02-11,-0.3,2.7,-3.5,0.0
42,2016-02-12,0.6,5.9,-5.8,0.0
43,2016-02-13,5.9,10.0,1.4,0.0
44,2016-02-14,7.6,16.6,1.2,0.5
45,2016-02-15,-3.3,1.3,-6.1,2.0
46,2016-02-16,-3.4,-0.6,-6.3,1.0
47,2016-02-17,-3.8,0.0,-6.8,4.5
48,2016-02-18,0.6,5.1,-5.2,3.0
49,2016-02-19,3.1,8.0,-0.2,1.0
50,2016-02-20,2.4,4.1,-1.8,16.0
51,2016-02-21,1.2,4.6,-2.8,7.5
52,2016-02-22,-1.7,0.5,-5.1,0.0
53,2016-02-23,0.3,5.6,-4.9,0.0
54,2016-02-24,-3.0,-0.1,-4.8,7.5
55,2016-02-25,-4.0,-0.3,-7.1,5.0
56,2016-02-26,-3.4,-0.6,-5.8,0.5
57,2016-02-27,-2.5,1.3,-7.7,0.5
58,2016-02-28,-0.8,2.0,-4.4,0.0
59,2016-02-29,3.1,6.5,-0.6,2.5
60,2016-03-01,-2.1,0.9,-4.2,3.0
61,2016-03-02,-2.0,1.3,-5.4,0.5
62,2016-03-03,-0.4,3.2,-4.8,4.0
63,2016-03-04,0.2,4.0,-2.4,1.0
64,2016-03-05,0.5,3.4,-4.7,0.0
65,2016-03-06,6.4,9.0,1.7,0.5
66,2016-03-07,5.2,8.3,0.6,0.5
67,2016-03-08,4.9,11.1,-0.6,0.0
68,2016-03-09,0.4,2.8,-2.4,0.0
69,2016-03-10,-1.2,1.9,-3.3,0.5
70,2016-03-11,-1.7,2.1,-4.8,2.0
71,2016-03-12,-0.9,3.3,-5.7,1.0
72,2016-03-13,1.4,6.0,-5.3,0.0
73,2016-03-14,2.9,8.1,-2.2,2.5
74,2016-03-15,2.6,5.2,0.3,0.0
75,2016-03-16,6.8,12.0,2.8,0.0
76,2016-03-17,9.0,15.3,3.9,0.0
77,2016-03-18,10.4,17.6,3.8,0.0
78,2016-03-19,8.3,10.6,5.1,4.5
79,2016-03-20,3.7,5.7,-0.2,2.0
80,2016-03-21,2.0,7.3,-3.6,0.0
81,2016-03-22,2.6,7.8,-0.8,3.5
82,2016-03-23,2.0,6.5,-1.8,0.5
83,2016-03-24,1.9,6.3,-1.4,2.0
84,2016-03-25,2.6,6.9,-1.3,1.0
85,2016-03-26,3.6,8.7,-0.6,0.0
86,2016-03-27,4.8,11.4,-0.8,0.0
87,2016-03-28,5.7,12.8,-0.3,0.0
88,2016-03-29,7.2,13.2,0.4,0.0
89,2016-03-30,7.1,14.4,1.5,0.0
90,2016-03-31,5.8,11.1,-0.2,1.0
91,2016-04-01,4.5,8.6,-0.2,0.0
92,2016-04-02,5.9,8.7,4.3,0.0
93,2016-04-03,7.7,11.0,4.7,6.5
94,2016-04-04,3.8,8.2,1.8,7.0
95,2016-04-05,8.0,14.7,0.4,0.0
96,2016-04-06,7.0,12.2,1.2,0.0
97,2016-04-07,6.3,10.3,0.4,20.5
98,2016-04-08,8.2,12.9,4.3,7.5
99,2016-04-09,8.2,16.8,0.3,0.0
100,2016-04-10,5.9,11.1,2.9,0.0
101,2016-04-11,3.6,8.1,0.4,0.0
102,2016-04-12,6.0,11.2,2.8,0.0
103,2016-04-13,9.7,17.7,3.0,2.0
104,2016-04-14,11.0,15.0,9.1,4.5
105,2016-04-15,6.8,9.7,4.8,5.0
