Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,3.3,7.8,-1.4,0.0,1.3,0.8
1,2016-01-02,8.5,12.1,4.3,0.0,1.0,0.7
2,2016-01-03,10.8,15.7,4.9,0.0,0.5,1.3
3,2016-01-04,7.5,11.9,3.3,0.0,1.4,0.9
4,2016-01-05,8.5,11.8,6.9,1.5,0.0,1.4
5,2016-01-06,8.1,11.8,5.6,0.0,0.0,1.3
6,2016-01-07,7.5,10.3,5.5,0.0,1.7,2.6
7,2016-01-08,6.3,7.4,3.8,0.0,0.1,3.3
8,2016-01-09,5.0,8.1,0.7,0.0,1.6,1.5
9,2016-01-10,5.8,10.8,1.5,0.0,7.1,1.8
10,2016-01-11,6.8,11.4,2.6,0.0,1.1,1.1
11,2016-01-12,5.7,9.8,1.2,0.0,3.8,2.5
12,2016-01-13,4.6,7.3,1.0,0.0,0.9,3.2
13,2016-01-14,5.0,9.2,0.8,0.0,5.9,2.8
14,2016-01-15,3.0,10.0,-2.1,0.0,8.7,1.1
15,2016-01-16,3.8,11.8,-2.7,0.0,9.1,1.1
16,2016-01-17,4.9,8.2,0.4,24.5,0.0,2.0
17,2016-01-18,6.5,10.0,0.6,2.5,2.8,6.2
18,2016-01-19,1.9,4.1,0.1,0.0,4.5,7.7
19,2016-01-20,1.8,5.7,-1.9,0.0,3.3,3.1
20,2016-01-21,0.5,3.8,-3.8,0.0,0.0,0.9
21,2016-01-22,4.0,9.6,-2.1,0.0,4.2,1.6
22,2016-01-23,3.0,6.0,-2.0,0.0,0.5,3.7
23,2016-01-24,-4.0,-2.0,-6.2,8.0,0.0,4.6
24,2016-01-25,-3.3,0.4,-9.6,3.0,0.4,1.2
25,2016-01-26,0.2,2.8,-2.7,0.0,0.1,0.9
26,2016-01-27,2.4,5.9,-2.1,0.0,2.3,0.8
27,2016-01-28,5.0,8.4,2.6,2.0,0.0,0.6
28,2016-01-29,11.0,12.5,8.0,32.5,0.0,1.7
29,2016-01-30,10.6,14.9,5.8,1.0,6.4,2.3
30,2016-01-31,8.5,12.9,5.1,0.0,7.3,2.5
31,2016-02-01,5.7,8.5,2.8,0.0,0.0,2.2
32,2016-02-02,4.4,8.1,0.9,0.0,2.6,2.8
33,2016-02-03,4.5,10.8,0.0,0.0,5.3,2.7
34,2016-02-04,4.1,10.5,-1.1,0.0,7.1,1.7
35,2016-02-05,4.5,10.4,-0.2,0.0,4.0,1.8
36,2016-02-06,4.3,7.7,0.3,0.0,3.6,2.9
37,2016-02-07,4.0,8.9,-0.2,0.0,7.0,2.5
38,2016-02-08,4.4,10.3,-1.5,0.0,5.1,1.9
39,2016-02-09,6.9,12.0,1.0,0.0,9.8,4.0
40,2016-02-10,5.2,12.8,-2.0,0.0,9.9,1.4
41,2016-02-11,7.5,15.9,-0.2,0.0,7.5,1.0
42,2016-02-12,12.4,18.4,7.1,0.5,0.6,2.1
43,2016-02-13,15.7,19.4,13.0,30.0,0.0,2.5
44,2016-02-14,9.7,18.0,4.1,0.0,0.0,5.6
45,2016-02-15,2.8,4.2,0.3,0.0,1.1,5.5
46,2016-02-16,4.0,6.9,1.3,0.5,3.8,3.4
47,2016-02-17,5.1,8.8,-0.4,0.0,3.7,2.9
48,2016-02-18,4.1,10.3,-1.7,0.0,4.7,1.5
49,2016-02-19,7.1,12.3,-0.4,0.5,2.2,1.2
50,2016-02-20,8.6,12.9,6.8,27.0,0.2,2.4
51,2016-02-21,5.7,8.9,1.9,0.5,9.7,3.9
52,2016-02-22,5.4,9.5,1.1,1.5,2.5,1.4
53,2016-02-23,7.8,12.6,5.0,3.0,3.6,1.7
54,2016-02-24,6.4,10.2,2.2,0.0,9.0,4.3
55,2016-02-25,3.6,7.6,-0.2,0.0,8.1,3.2
56,2016-02-26,3.3,10.0,-2.3,0.0,7.3,1.9
57,2016-02-27,6.4,13.4,0.7,0.0,3.9,1.4
58,2016-02-28,9.3,16.3,2.4,0.0,6.9,1.4
59,2016-02-29,5.3,13.5,0.2,0.0,3.8,6.9
60,2016-03-01,2.4,6.9,-0.3,0.0,4.6,2.5
61,2016-03-02,5.0,11.9,-1.9,0.0,9.2,2.1
62,2016-03-03,8.2,15.3,-0.9,0.0,9.8,1.6
63,2016-03-04,13.1,19.1,9.2,0.5,3.2,1.0
64,2016-03-05,14.6,22.3,5.8,0.0,10.2,2.4
65,2016-03-06,17.1,21.2,14.2,0.5,1.4,2.4
66,2016-03-07,15.8,21.9,12.3,0.0,8.5,3.1
67,2016-03-08,13.9,21.3,9.4,0.0,7.3,2.1
68,2016-03-09,10.3,12.0,8.9,30.0,0.0,2.8
