Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,1.2,10.4,-3.2,0.0,7.6
1,2016-01-02,2.9,11.7,-4.0,0.0,7.3
2,2016-01-03,4.9,16.6,-1.2,0.0,5.8
3,2016-01-04,5.6,17.2,-1.7,0.0,7.3
4,2016-01-05,6.0,14.5,-0.5,0.0,4.9
5,2016-01-06,6.0,11.9,2.0,0.0,0.6
6,2016-01-07,4.2,11.6,-0.4,0.0,7.3
7,2016-01-08,2.4,9.0,-2.7,0.0,4.8
8,2016-01-09,3.2,11.4,-1.6,0.0,7.6
9,2016-01-10,3.5,10.4,-2.1,0.0,6.6
10,2016-01-11,3.3,11.6,-2.6,0.0,6.9
11,2016-01-12,2.0,6.3,-2.1,0.0,0.1
12,2016-01-13,1.2,8.7,-4.5,0.0,7.0
13,2016-01-14,2.5,8.4,-1.9,0.0,3.9
14,2016-01-15,2.2,10.3,-2.6,0.0,7.7
15,2016-01-16,1.1,10.7,-4.4,0.0,7.8
16,2016-01-17,0.8,7.5,-5.0,0.0,3.9
17,2016-01-18,2.7,4.8,0.5,29.5,0.0
18,2016-01-19,0.3,3.6,-2.1,0.5,3.6
19,2016-01-20,-0.7,5.6,-3.8,0.0,3.0
20,2016-01-21,0.0,7.3,-5.6,0.0,5.7
21,2016-01-22,0.9,8.7,-3.0,0.0,7.9
22,2016-01-23,-1.6,0.4,-4.2,4.5,0.0
23,2016-01-24,-3.1,-1.4,-7.8,0.0,1.9
24,2016-01-25,-3.4,4.2,-9.9,0.0,8.1
25,2016-01-26,-1.8,7.9,-8.2,0.0,8.1
26,2016-01-27,1.4,10.5,-4.4,0.0,7.1
27,2016-01-28,2.5,14.1,-4.6,0.0,6.3
28,2016-01-29,3.0,3.7,1.8,55.0,0.0
29,2016-01-30,3.8,5.3,2.5,8.5,0.0
30,2016-01-31,4.1,10.9,1.2,0.0,6.4
31,2016-02-01,3.4,7.8,1.2,0.0,0.0
32,2016-02-02,2.7,10.2,-2.4,0.0,7.3
33,2016-02-03,0.4,9.2,-4.7,0.0,8.3
34,2016-02-04,1.0,9.7,-5.3,0.0,8.2
35,2016-02-05,4.4,13.2,-0.8,0.0,7.4
36,2016-02-06,2.2,9.8,-2.4,0.0,2.0
37,2016-02-07,0.8,8.9,-4.2,0.0,8.5
38,2016-02-08,0.3,9.8,-6.2,0.0,8.5
39,2016-02-09,0.5,3.3,-2.3,1.5,0.0
40,2016-02-10,0.7,7.5,-3.4,0.0,8.5
41,2016-02-11,1.2,11.8,-5.5,0.0,8.6
42,2016-02-12,3.8,10.1,-2.7,0.0,0.0
43,2016-02-13,7.7,11.2,2.5,29.0,0.0
44,2016-02-14,12.5,16.3,9.3,40.5,0.2
45,2016-02-15,6.2,11.7,-1.5,0.5,4.9
46,2016-02-16,0.9,6.8,-3.4,0.0,6.3
47,2016-02-17,1.4,6.1,-2.4,0.0,2.1
48,2016-02-18,1.7,11.3,-4.6,0.0,8.7
49,2016-02-19,5.3,14.0,-1.5,0.0,8.5
50,2016-02-20,3.7,9.7,1.5,49.0,0.0
51,2016-02-21,6.1,11.0,-0.5,0.0,7.1
52,2016-02-22,4.1,10.4,-1.5,0.0,5.5
53,2016-02-23,7.0,14.0,1.1,0.0,4.3
54,2016-02-24,4.9,11.4,-0.8,0.0,8.0
55,2016-02-25,1.6,8.7,-3.9,0.0,8.8
56,2016-02-26,1.4,9.0,-3.9,0.0,5.6
57,2016-02-27,3.5,10.6,-4.0,0.0,4.6
58,2016-02-28,6.9,15.8,-0.6,0.0,8.5
59,2016-02-29,5.4,14.8,0.6,1.5,1.7
60,2016-03-01,1.6,7.3,-2.7,0.0,8.8
61,2016-03-02,2.2,10.1,-4.5,0.0,8.8
62,2016-03-03,5.3,15.6,-3.4,0.0,8.8
63,2016-03-04,6.9,17.9,-1.9,0.0,8.8
64,2016-03-05,7.5,15.8,1.3,0.0,0.9
65,2016-03-06,10.0,17.9,3.6,5.0,1.7
66,2016-03-07,10.6,13.3,7.6,9.5,0.0
67,2016-03-08,12.6,22.5,6.2,0.0,7.8
68,2016-03-09,9.0,10.5,6.3,36.0,0.0
69,2016-03-10,6.1,10.7,3.2,1.0,0.7
70,2016-03-11,5.1,11.9,0.0,0.0,5.0
71,2016-03-12,4.0,12.0,-2.2,0.0,7.8
72,2016-03-13,5.4,13.4,-1.4,0.0,5.2
73,2016-03-14,2.4,6.0,0.4,26.0,0.0
74,2016-03-15,3.8,12.5,-0.6,0.0,8.5
75,2016-03-16,5.5,13.1,0.1,0.0,4.0
76,2016-03-17,8.9,21.5,-0.9,0.0,8.9
77,2016-03-18,10.1,18.0,1.7,5.5,5.4
78,2016-03-19,12.4,20.6,9.3,31.0,2.9
79,2016-03-20,11.2,17.9,4.9,0.0,6.7
