Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,7.3,11.8,3.4,0.0,8.1,1.1
1,2016-01-02,9.2,14.0,3.2,0.0,1.9,1.2
2,2016-01-03,11.2,15.5,8.6,0.0,2.7,0.9
3,2016-01-04,11.3,17.2,7.1,0.0,8.0,1.5
4,2016-01-05,9.2,12.3,7.2,0.0,0.0,0.8
5,2016-01-06,8.4,11.3,5.8,0.0,0.4,0.7
6,2016-01-07,8.7,10.9,5.1,0.0,1.7,2.1
7,2016-01-08,7.6,10.7,4.7,0.0,1.5,3.3
8,2016-01-09,7.0,10.2,3.6,0.0,5.4,2.3
9,2016-01-10,6.5,11.2,2.5,0.0,4.7,1.6
10,2016-01-11,7.6,10.7,5.1,0.0,2.0,0.9
11,2016-01-12,7.0,10.0,4.6,0.5,1.7,1.2
12,2016-01-13,5.0,8.1,1.5,1.0,1.5,2.4
13,2016-01-14,5.2,9.1,0.7,3.5,2.2,2.4
14,2016-01-15,4.2,9.0,2.0,0.5,4.5,1.1
15,2016-01-16,4.3,9.9,0.0,0.0,8.5,1.5
16,2016-01-17,5.5,9.0,1.7,10.0,0.6,1.7
17,2016-01-18,7.1,11.9,3.3,8.0,0.6,4.6
18,2016-01-19,2.9,4.8,1.6,0.0,5.2,8.1
19,2016-01-20,3.7,6.1,0.3,0.0,0.1,4.1
20,2016-01-21,5.5,8.2,2.0,0.0,1.2,1.2
21,2016-01-22,5.3,8.0,2.7,0.0,1.2,1.6
22,2016-01-23,3.6,8.9,1.0,3.5,1.6,2.0
23,2016-01-24,-2.3,2.2,-3.5,7.5,0.0,4.6
24,2016-01-25,1.1,5.5,-3.3,0.0,6.1,3.3
25,2016-01-26,3.5,7.0,-0.4,0.0,0.1,1.3
26,2016-01-27,6.7,10.1,3.2,0.0,3.3,1.9
27,2016-01-28,7.1,11.2,3.2,0.5,1.1,1.3
28,2016-01-29,7.8,9.0,6.7,26.0,0.0,0.6
29,2016-01-30,7.1,8.8,4.0,9.5,0.0,0.7
30,2016-01-31,6.5,10.9,2.0,0.0,7.5,1.1
31,2016-02-01,6.6,9.1,4.8,1.0,0.0,1.3
32,2016-02-02,5.8,9.1,2.6,0.0,3.7,2.0
33,2016-02-03,4.7,9.2,1.1,0.0,8.7,1.3
34,2016-02-04,5.7,10.0,1.3,0.0,8.1,1.4
35,2016-02-05,5.8,11.0,2.0,0.0,6.0,1.1
36,2016-02-06,5.5,7.9,2.2,0.0,1.0,2.1
37,2016-02-07,3.9,8.0,0.5,0.0,6.6,1.7
38,2016-02-08,4.1,9.8,-1.5,0.0,9.7,1.7
39,2016-02-09,8.3,11.5,4.4,0.0,7.5,4.9
40,2016-02-10,5.5,11.0,1.1,0.0,9.3,1.1
41,2016-02-11,5.8,10.9,1.3,0.0,9.6,1.5
42,2016-02-12,9.3,16.5,3.3,0.0,0.0,1.3
43,2016-02-13,11.5,14.9,9.6,12.5,1.0,1.3
44,2016-02-14,13.5,19.4,8.5,10.5,3.0,4.2
45,2016-02-15,5.2,8.5,2.2,0.5,0.4,5.4
46,2016-02-16,4.3,7.9,1.0,0.0,7.3,4.0
47,2016-02-17,5.1,7.8,1.6,0.5,2.5,3.2
48,2016-02-18,4.4,10.0,-0.3,0.0,9.9,1.2
49,2016-02-19,9.4,14.4,3.7,0.0,6.2,1.5
50,2016-02-20,7.7,11.0,6.5,41.0,0.1,1.1
51,2016-02-21,6.8,9.7,2.7,0.0,4.9,3.2
52,2016-02-22,5.4,8.6,1.0,0.0,3.9,1.0
53,2016-02-23,6.2,9.6,4.3,0.5,0.0,0.7
54,2016-02-24,5.0,8.8,2.7,0.5,1.4,1.1
55,2016-02-25,4.5,8.1,0.3,0.0,8.1,1.7
56,2016-02-26,4.6,10.0,-1.2,0.0,8.3,1.9
57,2016-02-27,7.8,13.5,2.4,1.5,4.6,1.5
58,2016-02-28,9.9,15.3,3.8,0.0,8.6,2.0
59,2016-02-29,7.2,15.9,1.0,1.5,0.1,5.2
60,2016-03-01,3.3,6.8,-0.2,0.0,5.8,2.1
61,2016-03-02,5.6,11.3,0.1,0.0,7.3,1.7
62,2016-03-03,8.7,14.9,2.5,0.0,10.6,1.6
63,2016-03-04,9.5,14.9,5.5,0.0,2.1,1.2
64,2016-03-05,14.0,22.3,6.9,0.0,8.6,1.5
65,2016-03-06,16.5,20.8,13.0,0.5,0.0,1.8
66,2016-03-07,15.2,21.8,10.9,0.0,6.4,0.9
67,2016-03-08,13.7,17.9,10.7,0.0,1.6,1.1
68,2016-03-09,8.8,12.7,6.5,47.0,0.0,1.3
69,2016-03-10,7.1,9.7,5.5,0.0,0.5,0.8
70,2016-03-11,6.8,10.8,4.5,0.0,4.1,1.1
71,2016-03-12,6.3,9.6,2.6,0.0,5.3,1.3
72,2016-03-13,6.7,9.9,2.5,6.0,1.7,1.1
73,2016-03-14,6.0,8.2,3.9,14.0,0.1,0.7
74,2016-03-15,7.8,13.3,4.3,0.0,8.7,1.8
75,2016-03-16,8.8,14.0,4.5,0.0,5.4,1.4
76,2016-03-17,11.8,17.6,5.9,0.0,10.8,1.4
77,2016-03-18,11.5,15.4,10.3,7.5,0.7,1.5
78,2016-03-19,12.8,14.8,10.3,6.5,0.0,0.8
79,2016-03-20,10.0,16.0,5.1,0.0,10.3,1.2
80,2016-03-21,8.8,14.6,4.7,0.0,11.3,1.2
81,2016-03-22,9.6,16.2,2.6,0.0,11.5,1.2
82,2016-03-23,12.2,17.8,6.5,0.0,8.6,1.2
83,2016-03-24,9.4,12.7,4.4,0.0,4.4,1.8
84,2016-03-25,6.8,12.4,2.1,0.0,7.9,1.3
