,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,4.7,9.0,1.5,1.5,2.0
1,2016-01-02,8.2,10.8,5.0,0.0,4.8
2,2016-01-03,10.2,16.9,7.2,0.0,3.5
3,2016-01-04,9.8,16.6,6.2,0.0,2.9
4,2016-01-05,7.8,11.6,5.3,2.0,2.3
5,2016-01-06,6.7,10.8,3.9,1.0,1.5
6,2016-01-07,3.9,6.1,1.8,15.5,1.6
7,2016-01-08,4.1,6.2,1.8,12.0,1.9
8,2016-01-09,4.4,8.0,0.6,7.0,1.8
9,2016-01-10,5.6,10.3,3.4,7.5,3.4
10,2016-01-11,2.9,4.2,1.3,4.5,2.3
11,2016-01-12,1.5,3.7,-0.7,5.0,2.1
12,2016-01-13,2.8,7.7,-0.9,8.0,3.2
13,2016-01-14,2.1,5.9,0.2,22.5,2.4
14,2016-01-15,2.5,3.9,0.6,2.5,2.5
15,2016-01-16,2.5,6.5,-0.5,2.0,2.3
16,2016-01-17,2.8,6.1,-1.7,0.5,1.3
17,2016-01-18,5.1,7.8,3.2,30.5,3.3
18,2016-01-19,-0.4,4.2,-2.2,15.5,6.4
19,2016-01-20,1.3,3.2,-1.9,5.0,3.1
20,2016-01-21,1.1,3.8,-0.8,2.0,1.6
21,2016-01-22,-0.4,2.3,-2.7,0.5,1.8
22,2016-01-23,0.6,4.2,-2.3,4.5,2.3
23,2016-01-24,-1.9,1.0,-4.2,9.5,6.5
24,2016-01-25,-1.6,1.8,-4.4,9.5,2.0
25,2016-01-26,2.5,6.8,-2.3,0.0,2.9
26,2016-01-27,5.0,8.8,2.7,0.0,2.8
27,2016-01-28,5.6,10.3,2.8,0.0,1.7
28,2016-01-29,2.9,3.9,1.9,35.5,1.1
29,2016-01-30,3.2,6.8,0.8,7.5,1.8
30,2016-01-31,4.5,8.0,1.7,2.0,1.8
31,2016-02-01,0.5,3.0,0.0,18.5,1.4
32,2016-02-02,1.0,2.8,0.0,1.0,1.5
33,2016-02-03,1.8,5.6,-0.9,0.0,1.4
34,2016-02-04,3.9,9.4,0.0,0.0,3.6
35,2016-02-05,5.1,9.5,2.3,2.0,2.5
36,2016-02-06,3.3,8.3,0.5,9.0,3.6
37,2016-02-07,0.6,4.2,-1.9,3.5,2.3
38,2016-02-08,2.5,8.9,-2.9,0.0,2.1
39,2016-02-09,2.0,5.0,0.0,25.5,2.8
40,2016-02-10,1.1,4.7,-0.9,2.0,1.8
41,2016-02-11,2.3,7.4,-2.2,0.0,1.8
