,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-2.2,0.0,-6.0,1.0,1.1,10,5,1.6
1,2016-01-02,0.6,3.7,-4.2,8.0,0.1,14,8,1.9
2,2016-01-03,-2.9,1.3,-8.6,0.0,3.7,8,0,1.9
3,2016-01-04,-5.1,-0.5,-9.7,0.0,0.4,9,3,1.7
4,2016-01-05,-5.5,-3.2,-8.4,0.0,0.4,9,0,1.7
5,2016-01-06,-3.3,0.7,-6.4,1.5,1.6,16,11,1.5
6,2016-01-07,-3.9,-1.8,-6.0,0.0,2.3,15,2,1.6
7,2016-01-08,-3.3,0.0,-6.1,0.0,1.8,12,4,1.4
8,2016-01-09,-4.7,-2.0,-7.4,0.0,3.4,15,3,1.6
9,2016-01-10,-5.3,-0.8,-8.6,1.0,2.2,17,9,1.8
10,2016-01-11,-8.6,-6.3,-11.9,1.0,0.8,18,3,1.2
11,2016-01-12,-8.3,-4.4,-11.9,0.0,1.0,17,1,1.4
12,2016-01-13,-5.6,-0.9,-11.5,3.5,4.3,23,8,1.6
13,2016-01-14,-4.7,-2.2,-7.2,7.0,6.3,41,20,3.0
14,2016-01-15,-6.0,-2.5,-11.7,2.5,2.9,41,5,1.6
15,2016-01-16,-7.2,-2.5,-12.5,2.0,2.9,38,6,1.7
16,2016-01-17,-8.1,-1.2,-14.0,1.0,6.3,37,4,1.6
17,2016-01-18,-2.2,1.5,-12.1,0.5,0.0,34,1,5.0
18,2016-01-19,-2.0,-0.2,-3.6,3.0,0.0,35,5,2.2
19,2016-01-20,-0.5,1.7,-2.6,2.5,6.4,38,7,3.6
20,2016-01-21,-2.5,0.0,-7.3,4.0,4.7,45,9,2.9
21,2016-01-22,-4.2,0.1,-9.4,2.0,5.6,47,6,1.6
22,2016-01-23,-8.3,-1.7,-14.7,0.0,6.9,44,0,1.8
23,2016-01-24,-5.2,-0.3,-10.9,0.0,4.0,43,7,1.7
24,2016-01-25,-6.9,-3.0,-13.4,1.5,1.0,46,9,1.6
25,2016-01-26,-1.9,1.9,-6.9,1.0,1.2,44,2,1.6
26,2016-01-27,-1.9,0.9,-4.5,1.5,5.5,47,8,2.1
27,2016-01-28,-4.3,-1.1,-7.6,0.0,3.8,42,3,2.5
28,2016-01-29,-5.7,-3.3,-9.3,0.0,1.8,41,0,2.4
29,2016-01-30,-6.6,-1.8,-10.4,0.0,4.0,41,3,1.3
30,2016-01-31,-7.3,-3.8,-10.4,0.0,4.6,42,5,2.0
31,2016-02-01,-7.4,-4.4,-10.6,0.5,3.7,44,6,1.8
32,2016-02-02,-6.7,-2.9,-12.0,0.5,3.9,45,6,1.8
33,2016-02-03,-4.8,-0.7,-9.1,0.5,2.0,47,6,1.4
34,2016-02-04,-2.1,2.3,-5.6,2.0,3.1,43,3,1.4
35,2016-02-05,-3.7,-0.6,-8.3,0.0,2.1,44,7,2.0
36,2016-02-06,-7.3,-2.4,-12.7,0.0,7.0,41,0,2.0
37,2016-02-07,-5.6,-3.0,-11.8,4.0,3.4,52,15,1.7
38,2016-02-08,-3.7,2.1,-12.8,0.0,8.4,50,0,2.1
39,2016-02-09,1.0,3.1,-1.7,5.0,3.9,50,11,3.5
40,2016-02-10,-2.6,-0.8,-4.8,9.0,2.7,60,17,3.8
41,2016-02-11,-3.7,2.2,-9.0,0.0,7.3,54,2,1.5
42,2016-02-12,-2.0,4.2,-9.7,0.0,2.1,51,0,1.6
43,2016-02-13,2.6,6.6,0.5,7.0,0.2,48,2,1.3
44,2016-02-14,2.2,5.9,-2.2,15.5,0.0,43,4,3.0
45,2016-02-15,-7.7,-2.2,-12.4,2.5,1.1,42,6,2.1
46,2016-02-16,-6.6,-2.6,-12.9,2.0,1.8,45,7,1.5
47,2016-02-17,-5.6,-3.5,-13.4,3.5,1.4,49,7,1.8
48,2016-02-18,-1.0,4.0,-6.7,4.5,2.6,52,7,1.5
49,2016-02-19,1.1,4.6,-3.9,1.0,0.3,42,2,2.5
50,2016-02-20,0.6,3.2,-5.3,5.0,2.5,43,4,1.9
