,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,0.6,3.0,-1.8,11.0,0.4,15,5,
1,2016-01-02,1.8,7.3,-2.0,0.0,2.5,14,0,0.9
2,2016-01-03,4.1,10.7,-0.1,4.5,6.0,11,0,0.9
3,2016-01-04,5.3,12.0,1.0,16.0,4.3,6,0,1.3
4,2016-01-05,3.2,5.1,1.7,33.5,0.0,0,0,0.9
5,2016-01-06,3.3,6.0,1.2,10.0,0.0,0,0,0.5
6,2016-01-07,1.2,4.1,-0.2,51.5,0.0,11,12,
7,2016-01-08,1.3,3.6,-0.2,10.0,0.1,13,3,
8,2016-01-09,0.1,1.9,-1.3,24.5,0.0,14,10,
9,2016-01-10,2.2,5.5,-1.2,21.0,2.2,9,1,1.4
10,2016-01-11,-0.1,0.9,-1.0,18.5,0.4,15,10,
11,2016-01-12,-0.4,0.8,-1.4,3.0,0.0,19,10,
12,2016-01-13,-0.1,3.9,-5.0,2.0,3.8,21,3,
13,2016-01-14,0.0,1.6,-1.2,13.5,0.0,18,10,0.5
14,2016-01-15,-0.4,2.6,-3.4,4.0,3.2,23,7,
15,2016-01-16,-0.8,1.0,-3.5,16.0,0.0,23,7,0.5
16,2016-01-17,-0.3,2.8,-4.6,2.5,0.7,25,4,0.7
17,2016-01-18,1.9,5.4,0.4,15.0,0.0,21,0,1.2
18,2016-01-19,1.0,4.2,-2.4,0.5,5.8,17,1,2.4
19,2016-01-20,1.4,4.8,-3.2,5.5,0.1,19,5,2.7
20,2016-01-21,-0.2,1.0,-2.8,20.0,0.1,44,25,1.2
21,2016-01-22,-0.4,1.1,-2.4,13.0,0.0,52,9,
22,2016-01-23,-0.7,1.3,-2.5,9.0,1.6,63,17,0.6
23,2016-01-24,-2.4,0.6,-5.4,13.5,1.0,76,21,
24,2016-01-25,-1.7,0.1,-4.4,8.5,0.9,88,17,1.7
25,2016-01-26,-1.4,4.6,-6.5,0.0,6.9,86,0,
26,2016-01-27,1.2,6.5,-2.7,0.0,1.0,71,0,0.9
27,2016-01-28,1.7,8.0,-1.7,1.5,0.8,63,0,0.6
28,2016-01-29,0.6,2.9,-0.6,25.5,0.0,70,17,
29,2016-01-30,0.7,3.4,-0.6,9.5,0.1,78,8,
30,2016-01-31,1.2,3.6,-0.1,4.5,1.2,66,2,0.8
31,2016-02-01,-0.5,0.8,-2.0,7.5,0.0,64,7,
32,2016-02-02,-0.6,1.3,-3.6,10.5,0.0,70,11,0.7
33,2016-02-03,-0.6,0.5,-2.1,9.5,0.0,82,12,
34,2016-02-04,-0.8,4.2,-7.1,0.0,4.6,78,0,
35,2016-02-05,1.5,4.6,0.0,2.0,0.8,62,0,0.7
36,2016-02-06,0.5,3.7,-1.2,4.5,0.9,58,6,0.6
37,2016-02-07,-1.6,0.2,-4.8,11.0,0.2,75,21,
38,2016-02-08,-3.7,3.3,-9.4,0.0,7.0,72,0,
39,2016-02-09,0.3,2.3,-3.9,17.0,0.2,62,6,1.1
40,2016-02-10,0.2,1.6,-1.1,4.0,0.3,67,9,2.2
41,2016-02-11,0.6,5.4,-3.5,2.0,7.1,67,2,0.7
42,2016-02-12,1.9,14.5,-4.7,0.0,6.9,59,0,0.6
43,2016-02-13,4.9,14.4,1.6,0.0,0.1,55,0,0.8
44,2016-02-14,7.2,15.6,4.2,9.0,0.0,48,0,1.8
45,2016-02-15,-0.3,5.2,-2.3,36.5,0.0,72,35,
46,2016-02-16,-0.3,3.5,-4.0,4.0,4.8,73,4,
47,2016-02-17,-0.4,1.8,-1.6,26.5,0.0,98,35,0.6
48,2016-02-18,-1.0,5.9,-6.5,0.0,8.3,96,1,
49,2016-02-19,2.0,11.3,-4.7,0.0,6.4,77,1,1.0
50,2016-02-20,2.6,6.7,0.6,4.5,0.0,62,0,0.7
51,2016-02-21,2.9,6.9,0.4,20.0,0.1,55,4,2.4
52,2016-02-22,0.7,3.6,-0.9,4.5,2.3,57,5,
53,2016-02-23,3.5,8.4,-0.6,8.0,2.3,50,0,1.3
54,2016-02-24,-0.4,2.8,-2.0,4.5,0.2,54,12,1.1
55,2016-02-25,-1.4,2.2,-3.9,9.5,2.3,71,19,
56,2016-02-26,0.1,3.1,-4.7,6.0,3.6,74,13,1.2
57,2016-02-27,2.8,7.6,-2.7,0.0,5.8,63,0,1.2
58,2016-02-28,4.6,9.8,1.0,0.5,8.6,53,0,1.1
59,2016-02-29,3.9,11.9,-1.5,42.5,0.0,66,23,
60,2016-03-01,-1.7,0.4,-4.0,14.0,1.5,92,30,
61,2016-03-02,-1.1,4.0,-7.0,0.0,3.5,90,0,
62,2016-03-03,1.5,7.2,-3.7,1.5,1.5,66,0,1.2
63,2016-03-04,2.8,10.4,-1.6,0.0,9.0,59,0,0.9
64,2016-03-05,5.2,14.8,-1.6,0.0,7.5,52,0,1.0
