Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,4.2,10.7,-2.4,0.0
1,2016-01-02,2.4,11.3,-3.4,0.0
2,2016-01-03,6.3,17.0,-1.6,0.0
3,2016-01-04,7.5,15.9,-0.1,0.0
4,2016-01-05,7.8,14.9,-0.2,0.0
5,2016-01-06,5.0,9.4,1.4,0.0
6,2016-01-07,4.6,11.6,-1.1,0.0
7,2016-01-08,1.9,10.1,-4.3,0.0
8,2016-01-09,3.0,10.9,-2.9,0.0
9,2016-01-10,4.8,13.6,-2.5,0.0
10,2016-01-11,3.9,10.3,-2.2,0.0
11,2016-01-12,1.8,5.3,-2.9,0.0
12,2016-01-13,0.3,7.6,-6.0,0.0
13,2016-01-14,1.9,10.6,-4.9,0.0
14,2016-01-15,3.4,9.8,-3.1,0.0
15,2016-01-16,4.8,11.7,-2.4,0.0
16,2016-01-17,2.8,7.6,-4.3,3.5
17,2016-01-18,1.4,6.7,-0.7,49.5
18,2016-01-19,2.3,6.2,-4.9,0.0
19,2016-01-20,0.3,6.3,-7.4,0.0
20,2016-01-21,3.2,7.1,-1.9,0.0
21,2016-01-22,2.3,8.4,-3.1,0.0
22,2016-01-23,0.8,5.5,-3.7,0.0
23,2016-01-24,0.3,5.8,-5.4,0.0
24,2016-01-25,0.5,6.3,-4.8,0.0
25,2016-01-26,0.2,8.1,-6.0,0.0
26,2016-01-27,3.2,12.7,-4.9,0.0
27,2016-01-28,4.6,13.3,-1.7,0.0
28,2016-01-29,3.0,4.8,0.3,10.0
29,2016-01-30,2.0,4.1,0.4,2.0
30,2016-01-31,3.8,10.1,-0.9,0.0
31,2016-02-01,3.7,7.8,-1.5,0.0
32,2016-02-02,3.4,9.3,-1.3,0.0
33,2016-02-03,2.5,8.5,-4.3,0.0
34,2016-02-04,1.7,8.7,-4.6,0.0
35,2016-02-05,3.6,12.0,-2.5,0.0
36,2016-02-06,4.7,9.9,0.1,8.5
37,2016-02-07,2.7,6.7,-0.2,0.5
38,2016-02-08,1.0,6.2,-3.9,0.0
39,2016-02-09,3.4,10.1,-3.1,0.0
40,2016-02-10,4.6,7.6,1.8,0.0
41,2016-02-11,3.5,10.7,-2.8,0.0
42,2016-02-12,3.3,10.5,-4.6,0.0
43,2016-02-13,9.4,16.1,2.3,0.0
44,2016-02-14,13.3,21.9,7.7,3.5
45,2016-02-15,6.4,12.6,0.7,0.0
46,2016-02-16,1.6,8.7,-4.8,0.0
47,2016-02-17,2.0,9.1,-3.7,0.0
48,2016-02-18,1.8,9.6,-5.1,0.0
49,2016-02-19,6.5,16.3,-2.7,0.0
50,2016-02-20,5.7,9.1,2.9,14.0
51,2016-02-21,8.0,14.2,4.2,0.0
52,2016-02-22,4.5,9.6,-2.0,0.0
53,2016-02-23,5.2,10.5,1.1,0.0
54,2016-02-24,4.9,8.2,0.2,0.5
55,2016-02-25,1.5,7.7,-3.1,0.0
56,2016-02-26,2.6,10.0,-4.1,0.0
57,2016-02-27,4.6,12.8,-2.5,0.0
58,2016-02-28,6.4,14.2,-0.9,0.0
59,2016-02-29,6.9,12.9,3.2,4.5
60,2016-03-01,2.7,7.5,-4.0,0.0
61,2016-03-02,2.8,11.6,-5.6,0.0
62,2016-03-03,6.7,17.4,-3.0,0.0
63,2016-03-04,7.4,14.8,-0.5,0.0
64,2016-03-05,8.5,13.5,2.0,0.0
65,2016-03-06,10.9,15.5,5.2,0.0
66,2016-03-07,11.4,13.4,9.5,1.5
67,2016-03-08,15.1,21.1,9.5,0.0
68,2016-03-09,8.3,14.4,2.8,15.5
69,2016-03-10,5.7,9.4,2.4,2.0
70,2016-03-11,3.4,5.6,1.6,2.5
71,2016-03-12,3.8,5.5,2.0,0.5
72,2016-03-13,4.6,6.6,1.5,0.0
73,2016-03-14,3.7,5.3,1.7,18.5
74,2016-03-15,5.5,11.0,0.7,0.0
75,2016-03-16,5.2,11.4,-2.2,0.0
76,2016-03-17,11.0,21.0,1.5,0.0
77,2016-03-18,11.1,18.2,2.4,0.0
78,2016-03-19,13.6,19.8,9.2,1.5
79,2016-03-20,11.7,15.6,8.3,0.0
80,2016-03-21,8.8,14.5,4.5,0.0
81,2016-03-22,7.7,16.9,-1.8,0.0
82,2016-03-23,9.0,16.1,3.5,1.0
83,2016-03-24,5.7,11.2,0.5,0.0
84,2016-03-25,5.0,10.9,-2.8,0.0
85,2016-03-26,7.6,13.6,1.2,0.0
86,2016-03-27,9.0,13.5,4.8,0.0
87,2016-03-28,10.4,16.3,6.6,6.5
88,2016-03-29,10.5,17.6,3.9,0.0
89,2016-03-30,12.2,18.7,5.2,0.0
90,2016-03-31,12.6,20.4,4.9,0.0
91,2016-04-01,11.4,18.5,4.5,0.0
92,2016-04-02,9.9,11.9,7.9,0.0
93,2016-04-03,13.3,19.2,6.2,0.0
94,2016-04-04,14.3,21.0,9.9,2.0
95,2016-04-05,8.9,11.1,4.8,1.5
96,2016-04-06,12.3,21.4,4.2,0.0
97,2016-04-07,10.8,15.4,9.0,6.0
