,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,6.5,12.2,2.7,0.0,4.2
1,2016-01-02,10.6,14.2,6.0,0.0,4.6
2,2016-01-03,10.5,16.2,7.3,0.0,3.1
3,2016-01-04,9.3,14.9,5.2,0.0,3.9
4,2016-01-05,6.2,10.4,3.3,0.0,2.6
5,2016-01-06,6.9,11.1,4.5,0.0,2.7
6,2016-01-07,7.1,10.0,4.7,0.0,4.1
7,2016-01-08,4.3,6.3,2.4,7.5,3.3
8,2016-01-09,4.9,8.0,2.1,0.0,3.6
9,2016-01-10,5.9,9.6,3.2,0.0,3.4
10,2016-01-11,6.1,10.3,3.2,0.0,2.7
11,2016-01-12,4.9,7.8,2.7,8.5,2.5
12,2016-01-13,2.6,4.6,1.1,2.5,4.2
13,2016-01-14,4.5,7.3,1.6,0.0,5.2
14,2016-01-15,4.1,8.4,1.1,1.0,3.3
15,2016-01-16,5.3,10.6,1.6,0.0,2.9
16,2016-01-17,4.5,8.6,1.7,19.0,2.9
17,2016-01-18,5.1,9.9,1.2,14.5,7.3
18,2016-01-19,0.8,2.2,-1.0,0.0,13.1
19,2016-01-20,1.7,5.0,-1.3,2.5,5.6
20,2016-01-21,2.2,6.0,0.2,2.0,3.9
21,2016-01-22,4.6,8.0,2.0,3.5,3.0
22,2016-01-23,1.6,4.7,-2.3,2.0,5.5
23,2016-01-24,-3.4,0.5,-5.2,1.0,11.6
24,2016-01-25,0.1,1.7,-1.7,1.5,5.9
25,2016-01-26,1.9,3.5,0.0,1.0,4.3
26,2016-01-27,4.9,9.8,2.4,0.5,4.0
27,2016-01-28,5.2,7.4,2.5,10.0,2.6
28,2016-01-29,5.6,7.5,4.5,26.0,1.1
29,2016-01-30,7.5,11.5,3.5,0.0,2.7
30,2016-01-31,6.4,10.2,2.0,0.5,3.5
31,2016-02-01,5.6,8.0,3.8,0.0,3.2
32,2016-02-02,5.0,8.8,-0.1,3.0,4.0
33,2016-02-03,3.5,8.6,-0.4,0.5,2.8
34,2016-02-04,4.8,10.0,1.4,0.0,4.0
35,2016-02-05,4.3,9.2,1.2,0.0,3.1
36,2016-02-06,4.3,7.0,1.6,0.0,4.7
37,2016-02-07,3.1,6.6,0.5,8.5,3.4
38,2016-02-08,4.9,9.4,1.5,0.0,4.9
39,2016-02-09,6.9,10.1,1.3,0.0,7.9
40,2016-02-10,4.1,9.8,-0.9,0.0,2.2
41,2016-02-11,6.0,11.8,-0.3,0.0,3.0
42,2016-02-12,13.9,17.9,9.6,2.0,8.8
43,2016-02-13,16.4,21.3,12.8,32.0,5.6
44,2016-02-14,11.2,18.6,6.1,2.5,6.5
45,2016-02-15,3.0,6.2,1.0,0.0,7.8
46,2016-02-16,2.3,5.2,0.4,3.5,5.9
47,2016-02-17,3.8,6.5,-0.7,0.0,6.3
48,2016-02-18,5.0,11.8,-0.9,0.0,4.9
49,2016-02-19,9.4,14.6,4.6,0.0,3.7
50,2016-02-20,7.8,9.7,6.2,34.0,3.2
51,2016-02-21,4.7,7.6,0.1,0.5,4.5
52,2016-02-22,4.2,8.2,-0.5,0.0,2.5
53,2016-02-23,6.8,10.8,3.3,0.0,3.9
54,2016-02-24,4.2,8.6,0.7,0.0,3.3
55,2016-02-25,1.9,6.2,-2.1,2.0,
56,2016-02-26,4.8,10.0,-0.8,1.0,4.6
57,2016-02-27,7.0,10.1,4.0,0.5,4.9
58,2016-02-28,11.0,17.5,4.8,0.5,5.1
59,2016-02-29,4.1,12.2,-0.8,9.0,8.4
60,2016-03-01,1.2,3.6,-0.2,2.0,3.1
61,2016-03-02,5.1,10.8,0.6,0.0,3.8
62,2016-03-03,8.7,15.0,1.9,0.0,4.5
63,2016-03-04,11.6,17.6,7.4,6.5,4.5
64,2016-03-05,16.6,21.4,11.6,0.0,7.4
65,2016-03-06,16.1,18.2,12.9,17.5,5.4
66,2016-03-07,13.2,15.4,11.6,0.0,2.4
67,2016-03-08,10.5,12.2,8.8,0.0,1.7
68,2016-03-09,7.8,10.5,4.8,24.0,3.1
69,2016-03-10,6.2,10.6,2.7,4.5,2.7
70,2016-03-11,4.1,7.3,2.4,8.5,2.3
