Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,1.8,8.9,-2.4,0.0,4.1
1,2016-01-02,4.1,12.3,-1.6,0.0,3.8
2,2016-01-03,5.9,16.0,0.9,0.0,5.7
3,2016-01-04,6.0,13.8,1.7,0.0,2.4
4,2016-01-05,2.7,7.4,-1.1,0.0,0.0
5,2016-01-06,3.9,8.7,0.6,0.0,1.4
6,2016-01-07,3.1,5.9,0.6,0.0,0.5
7,2016-01-08,1.8,4.7,-0.4,0.5,0.4
8,2016-01-09,2.0,6.3,-1.2,0.0,4.9
9,2016-01-10,2.8,9.1,-2.5,0.0,7.6
10,2016-01-11,3.6,9.3,-0.3,0.0,3.0
11,2016-01-12,2.7,6.3,-0.7,0.0,2.3
12,2016-01-13,1.4,5.9,-2.3,0.0,5.3
13,2016-01-14,0.0,3.0,-2.8,0.0,0.7
14,2016-01-15,0.2,6.0,-4.5,0.0,4.6
15,2016-01-16,0.8,8.4,-5.3,0.0,7.4
16,2016-01-17,0.8,4.9,-2.8,10.5,0.6
17,2016-01-18,2.3,8.8,-2.7,23.0,2.8
18,2016-01-19,-3.9,-1.9,-6.3,11.0,0.7
19,2016-01-20,-1.2,2.7,-5.7,8.5,2.4
20,2016-01-21,0.2,3.5,-3.5,0.0,1.8
21,2016-01-22,0.7,4.1,-2.1,0.0,6.3
22,2016-01-23,-0.8,3.3,-4.3,0.0,1.2
23,2016-01-24,-7.0,-4.3,-9.4,2.0,0.4
24,2016-01-25,-4.0,0.6,-8.8,5.5,8.1
25,2016-01-26,-0.9,2.5,-4.6,0.0,0.0
26,2016-01-27,1.2,5.4,-2.2,0.0,2.1
27,2016-01-28,1.4,5.9,-2.2,5.5,0.2
28,2016-01-29,3.0,4.6,1.6,41.5,0.0
29,2016-01-30,4.1,7.2,1.0,2.5,0.9
30,2016-01-31,2.1,8.5,-1.9,0.0,2.0
31,2016-02-01,2.8,6.4,-0.1,0.0,2.3
32,2016-02-02,2.3,6.5,-0.6,0.0,3.3
33,2016-02-03,1.2,6.4,-3.4,0.0,5.5
34,2016-02-04,1.7,8.0,-4.5,0.0,7.1
35,2016-02-05,1.8,8.4,-2.5,0.0,5.0
36,2016-02-06,0.9,6.7,-3.2,0.0,5.0
37,2016-02-07,0.3,5.8,-4.6,0.0,6.8
