Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,6.3,10.2,0.3,0.0,8.3,2.9
1,2016-01-02,4.9,10.7,-0.8,0.0,7.5,1.3
2,2016-01-03,7.9,11.5,4.7,0.0,2.2,1.1
3,2016-01-04,9.8,15.6,3.4,0.0,8.4,1.9
4,2016-01-05,10.6,13.6,8.2,0.0,3.4,3.0
5,2016-01-06,10.2,11.5,8.9,0.0,0.7,2.6
6,2016-01-07,8.7,11.2,5.7,0.0,5.7,3.1
7,2016-01-08,7.2,11.0,3.1,0.0,2.4,2.0
8,2016-01-09,6.7,10.5,2.6,0.0,8.3,2.7
9,2016-01-10,7.6,11.5,3.7,0.0,8.5,2.7
10,2016-01-11,6.8,9.9,4.1,0.0,5.6,1.9
11,2016-01-12,7.0,9.8,3.5,0.0,1.3,2.7
12,2016-01-13,5.2,9.0,-0.2,0.0,4.3,1.8
13,2016-01-14,5.6,9.7,0.7,0.0,7.2,2.2
14,2016-01-15,5.2,9.1,0.9,0.0,7.9,2.9
15,2016-01-16,5.2,8.6,0.4,0.0,8.3,2.8
16,2016-01-17,4.7,8.7,-0.9,23.5,4.9,1.3
17,2016-01-18,9.0,11.1,4.9,61.0,2.1,3.4
18,2016-01-19,2.1,5.1,0.2,0.0,4.1,2.5
19,2016-01-20,3.9,7.0,0.2,0.0,2.8,3.9
20,2016-01-21,4.6,6.9,2.5,0.0,4.3,2.8
21,2016-01-22,5.0,8.2,2.7,0.0,6.8,3.8
22,2016-01-23,3.7,5.7,1.8,0.0,0.0,2.3
23,2016-01-24,0.4,3.0,-2.8,0.0,8.8,4.0
24,2016-01-25,1.6,6.0,-3.5,0.0,8.3,3.1
25,2016-01-26,2.8,8.0,-2.7,0.0,7.3,1.8
26,2016-01-27,6.8,10.7,1.4,0.0,7.5,2.3
27,2016-01-28,7.8,11.5,3.9,0.0,7.9,1.8
28,2016-01-29,7.6,9.4,6.7,38.0,0.0,1.1
29,2016-01-30,8.2,9.7,6.4,4.0,0.0,2.7
30,2016-01-31,6.9,10.4,2.6,0.0,9.0,2.8
31,2016-02-01,6.5,8.6,1.8,0.0,0.0,2.3
32,2016-02-02,6.3,9.4,3.1,0.0,7.9,3.1
33,2016-02-03,5.0,8.1,2.1,0.0,9.5,4.0
34,2016-02-04,5.3,9.1,0.0,0.0,8.6,1.7
35,2016-02-05,6.6,10.0,1.4,0.0,8.8,2.1
36,2016-02-06,6.2,8.6,2.0,0.0,1.9,3.2
37,2016-02-07,4.4,7.5,1.8,0.0,9.7,3.8
38,2016-02-08,3.0,8.1,-0.4,0.0,9.8,1.6
39,2016-02-09,5.5,12.3,-1.1,0.0,5.1,3.0
40,2016-02-10,5.3,7.7,3.1,0.0,8.7,5.0
41,2016-02-11,5.2,10.8,1.9,0.0,9.9,2.2
42,2016-02-12,6.9,7.9,3.7,0.0,0.0,0.6
43,2016-02-13,9.8,17.9,5.4,30.0,0.0,1.2
44,2016-02-14,16.3,19.7,11.7,27.0,1.7,3.3
45,2016-02-15,6.8,12.3,1.9,0.0,5.0,3.9
46,2016-02-16,3.2,7.8,-0.9,0.0,9.2,2.3
47,2016-02-17,4.1,9.5,-1.3,0.0,6.2,3.0
48,2016-02-18,4.2,9.4,0.4,0.0,10.2,1.8
49,2016-02-19,6.9,14.3,0.7,0.0,9.9,1.2
50,2016-02-20,6.5,9.4,4.7,73.0,0.0,1.3
51,2016-02-21,8.1,10.1,5.1,0.0,8.7,6.3
52,2016-02-22,5.8,8.5,3.7,0.0,1.5,2.1
53,2016-02-23,8.4,11.7,4.5,0.0,2.6,2.2
54,2016-02-24,5.9,8.2,2.1,0.0,9.2,5.9
55,2016-02-25,4.4,9.0,1.3,0.0,9.6,3.0
56,2016-02-26,5.3,9.9,1.5,0.0,8.7,3.5
57,2016-02-27,6.4,13.5,-0.8,0.0,9.2,1.5
58,2016-02-28,9.2,14.0,3.6,0.0,9.8,1.8
59,2016-02-29,7.8,12.5,2.3,0.5,2.5,3.3
60,2016-03-01,2.8,5.1,0.9,0.0,5.4,5.3
61,2016-03-02,4.5,9.6,-0.6,0.0,7.1,2.6
62,2016-03-03,5.9,12.9,-1.2,0.0,10.3,1.5
63,2016-03-04,8.9,17.0,1.6,0.0,10.2,1.4
64,2016-03-05,11.7,16.5,6.5,0.0,4.2,1.2
65,2016-03-06,15.5,18.5,11.6,13.0,0.3,1.5
66,2016-03-07,13.6,14.8,11.1,11.5,0.0,0.8
67,2016-03-08,13.8,19.0,9.5,0.0,6.4,1.9
68,2016-03-09,10.0,12.7,7.6,49.0,0.0,2.3
69,2016-03-10,7.4,9.9,5.5,0.0,2.0,3.9
70,2016-03-11,7.0,10.8,3.7,0.0,3.9,3.3
71,2016-03-12,6.0,11.2,1.9,0.0,9.2,2.2
72,2016-03-13,6.9,11.8,1.2,2.0,5.4,1.4
73,2016-03-14,6.4,7.9,5.2,36.0,0.0,4.0
74,2016-03-15,7.7,10.4,4.8,0.0,10.5,5.3
75,2016-03-16,6.0,10.1,1.9,0.0,1.9,1.5
76,2016-03-17,10.2,19.9,1.6,0.0,10.5,1.7
77,2016-03-18,11.8,19.5,4.7,12.5,3.7,1.7
78,2016-03-19,14.9,18.8,11.4,14.5,2.2,4.6
79,2016-03-20,10.7,13.4,7.8,0.0,10.7,5.8
80,2016-03-21,9.0,12.9,6.0,0.0,10.7,4.8
81,2016-03-22,9.0,16.1,4.3,0.0,10.5,1.8
82,2016-03-23,11.7,17.8,5.4,0.0,7.5,2.0
83,2016-03-24,9.1,12.0,6.5,0.0,8.5,5.6
84,2016-03-25,7.2,10.2,4.5,0.0,10.1,5.6
85,2016-03-26,6.8,12.6,3.3,0.0,10.6,2.5
86,2016-03-27,7.7,13.9,1.5,0.0,6.8,1.4
87,2016-03-28,10.6,15.2,5.2,0.0,8.4,2.1
88,2016-03-29,12.5,17.8,7.6,0.0,8.0,2.2
89,2016-03-30,12.6,18.3,6.0,0.0,4.1,1.1
90,2016-03-31,14.5,20.1,8.2,0.0,6.5,1.6
91,2016-04-01,12.9,15.3,11.1,22.0,0.0,1.3
92,2016-04-02,15.3,17.7,12.8,0.0,1.9,2.4
93,2016-04-03,16.6,20.2,14.7,14.5,0.2,1.8
94,2016-04-04,16.2,18.6,12.4,34.0,0.8,1.8
95,2016-04-05,14.1,17.5,11.1,0.0,7.4,2.4
96,2016-04-06,15.7,19.9,10.3,0.0,6.8,2.2
97,2016-04-07,13.5,15.5,11.8,27.5,0.0,2.0
98,2016-04-08,15.1,17.5,12.2,0.0,4.5,3.4
99,2016-04-09,15.2,23.2,8.8,0.0,7.4,1.9
100,2016-04-10,13.9,19.6,9.2,0.0,0.2,0.9
101,2016-04-11,11.3,14.3,8.3,0.0,10.0,6.0
102,2016-04-12,10.7,15.4,5.1,2.0,5.6,2.5
103,2016-04-13,15.1,18.5,11.8,80.5,0.2,1.9
104,2016-04-14,17.0,22.7,13.2,32.0,6.7,3.6
105,2016-04-15,14.9,18.6,12.2,0.0,11.2,4.9
106,2016-04-16,14.5,21.2,5.8,0.0,11.1,2.0
107,2016-04-17,19.3,26.9,14.4,13.5,5.6,3.2
108,2016-04-18,14.6,18.4,10.2,0.5,3.5,2.9
109,2016-04-19,14.5,18.9,8.2,0.0,11.3,5.0
110,2016-04-20,13.9,18.5,7.8,0.0,6.0,2.1
111,2016-04-21,15.8,18.7,13.1,26.5,0.4,1.4
112,2016-04-22,16.6,21.7,12.6,1.5,9.6,2.9
113,2016-04-23,17.5,22.1,12.3,5.5,4.2,1.4
114,2016-04-24,17.1,21.1,13.5,3.0,3.4,2.2
115,2016-04-25,17.0,21.4,14.0,0.0,5.6,1.3
116,2016-04-26,17.4,23.1,13.1,0.0,8.9,1.7
117,2016-04-27,16.2,18.4,13.4,5.5,0.0,1.1
118,2016-04-28,15.9,18.1,14.1,25.5,0.0,3.0
119,2016-04-29,13.5,15.9,10.6,0.0,10.8,7.6
120,2016-04-30,14.3,22.0,9.0,0.0,11.5,2.3
121,2016-05-01,16.4,25.5,8.7,0.0,8.4,1.2
122,2016-05-02,18.0,23.8,10.2,0.0,11.2,1.7
123,2016-05-03,19.6,22.0,18.2,15.5,0.3,1.9
124,2016-05-04,20.4,25.9,14.9,51.0,11.2,3.7
125,2016-05-05,19.2,24.1,13.1,0.0,10.7,3.3
126,2016-05-06,15.7,18.0,13.6,11.0,0.1,1.2
127,2016-05-07,16.7,19.8,14.6,0.5,1.8,2.1
128,2016-05-08,18.4,23.7,14.0,0.0,9.3,2.6
129,2016-05-09,16.6,18.6,14.4,19.0,0.0,1.4
130,2016-05-10,16.8,17.9,15.4,15.0,0.0,1.0
131,2016-05-11,19.3,23.6,15.0,8.5,0.1,3.3
132,2016-05-12,17.9,25.3,12.5,0.0,11.8,2.4
133,2016-05-13,19.2,25.1,14.4,0.0,9.1,1.7
134,2016-05-14,20.3,25.6,15.0,0.0,11.6,2.2
135,2016-05-15,18.7,22.1,16.1,0.0,5.3,1.7
136,2016-05-16,19.1,20.9,17.8,37.5,0.0,1.9
137,2016-05-17,16.8,20.4,13.4,59.5,2.7,3.1
138,2016-05-18,18.7,25.1,12.9,0.0,10.6,2.0
139,2016-05-19,18.9,25.6,11.5,0.0,11.4,2.1
140,2016-05-20,18.1,22.6,13.6,0.0,6.9,1.6
141,2016-05-21,19.3,27.0,12.1,0.0,11.9,1.5
142,2016-05-22,20.8,28.9,15.1,0.0,11.9,1.8
143,2016-05-23,21.8,30.1,15.1,0.0,10.4,1.4
144,2016-05-24,21.7,27.7,14.9,0.0,7.8,2.2
145,2016-05-25,21.9,24.4,20.6,0.0,0.0,1.6
146,2016-05-26,22.7,27.5,20.5,7.5,3.0,1.6
147,2016-05-27,22.2,27.5,20.0,5.5,6.7,3.5
148,2016-05-28,20.6,23.2,16.3,0.0,0.0,1.3
149,2016-05-29,19.7,25.0,15.2,12.0,1.9,1.1
150,2016-05-30,18.4,20.2,15.7,34.0,0.0,1.3
151,2016-05-31,22.1,27.7,16.6,0.0,9.6,1.5
152,2016-06-01,20.3,23.0,16.7,0.0,3.1,5.0
153,2016-06-02,19.2,23.3,15.4,0.0,12.3,4.2
154,2016-06-03,19.5,24.9,13.6,0.0,12.2,2.7
155,2016-06-04,20.1,24.7,14.6,0.0,2.1,1.5
156,2016-06-05,17.6,21.0,15.3,10.0,0.4,1.2
157,2016-06-06,19.2,24.0,13.9,0.0,4.7,1.3
158,2016-06-07,19.6,21.6,18.2,5.0,0.0,1.2
159,2016-06-08,20.7,24.7,17.6,3.0,6.7,1.3
160,2016-06-09,20.4,24.1,19.0,8.5,1.8,1.1
161,2016-06-10,22.9,28.0,18.7,0.0,12.3,2.0
162,2016-06-11,22.9,26.5,19.3,0.0,9.3,1.4
163,2016-06-12,21.7,23.6,20.9,23.0,0.0,1.7
164,2016-06-13,21.0,22.1,20.0,48.0,0.0,2.4
165,2016-06-14,22.4,26.4,18.7,0.0,3.4,2.3
166,2016-06-15,23.3,27.0,20.4,0.0,3.4,1.8
167,2016-06-16,21.3,22.7,20.0,64.0,0.0,2.3
168,2016-06-17,23.3,27.9,19.7,0.0,5.5,2.6
169,2016-06-18,23.8,30.9,17.7,0.0,12.0,2.1
170,2016-06-19,21.6,25.3,17.7,5.5,0.0,0.9
171,2016-06-20,22.9,27.4,20.4,0.0,1.7,1.2
172,2016-06-21,23.5,29.2,20.7,64.5,5.8,1.6
173,2016-06-22,23.5,25.3,22.2,0.5,0.0,1.4
174,2016-06-23,24.6,29.4,19.8,7.0,7.0,2.7
175,2016-06-24,21.5,26.0,17.0,8.0,0.8,1.6
176,2016-06-25,23.2,26.6,18.0,22.0,0.6,1.7
177,2016-06-26,21.6,27.9,16.3,0.0,10.1,1.9
178,2016-06-27,22.7,29.7,17.5,9.0,7.4,1.8
