Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,-0.2,6.4,-5.6,0.0,4.3,1.1
1,2016-01-02,4.9,11.2,-2.1,0.0,3.2,2.1
2,2016-01-03,7.4,11.4,2.8,0.0,1.0,1.9
3,2016-01-04,4.6,10.7,0.3,0.0,2.8,1.5
4,2016-01-05,2.4,6.1,-2.1,0.0,3.1,1.5
5,2016-01-06,1.8,6.3,-2.7,0.0,2.9,2.1
6,2016-01-07,1.0,6.3,-2.5,0.0,3.5,1.8
7,2016-01-08,2.5,7.0,-1.0,0.0,4.9,2.5
8,2016-01-09,0.1,5.8,-2.5,0.0,4.3,1.5
9,2016-01-10,1.8,7.6,-1.8,0.0,6.9,3.1
10,2016-01-11,-0.1,4.7,-4.3,0.0,5.7,2.3
11,2016-01-12,-1.1,3.5,-4.6,0.0,2.4,1.1
12,2016-01-13,0.6,5.9,-5.7,0.0,6.6,1.2
13,2016-01-14,0.3,5.9,-5.3,0.0,7.1,1.6
14,2016-01-15,-1.9,5.1,-6.6,0.0,6.0,1.0
15,2016-01-16,-2.4,3.8,-6.5,0.0,2.6,1.1
16,2016-01-17,-1.2,4.9,-7.6,0.0,2.9,1.9
17,2016-01-18,0.8,3.3,-1.7,59.5,0.0,3.0
18,2016-01-19,0.0,2.3,-5.1,4.5,0.1,1.7
19,2016-01-20,-1.2,3.9,-7.7,0.0,7.6,2.1
20,2016-01-21,-0.2,3.4,-4.5,0.0,2.4,2.4
21,2016-01-22,-1.3,3.9,-5.0,0.0,8.4,1.7
22,2016-01-23,-0.9,1.7,-5.7,0.0,2.0,2.6
23,2016-01-24,-2.6,1.1,-8.1,3.0,4.5,2.0
24,2016-01-25,-1.9,1.2,-8.3,0.0,4.3,2.0
25,2016-01-26,1.2,5.7,-2.3,0.0,3.5,1.5
26,2016-01-27,1.4,6.1,-5.0,0.0,7.9,2.7
27,2016-01-28,2.9,6.2,0.3,0.0,7.8,2.8
28,2016-01-29,0.6,2.7,-1.2,0.0,0.0,1.0
29,2016-01-30,-2.0,0.8,-5.1,4.0,1.5,0.9
30,2016-01-31,-0.8,3.1,-6.6,0.0,7.6,3.5
31,2016-02-01,-0.9,2.2,-3.6,0.0,2.2,1.2
32,2016-02-02,-2.0,3.2,-8.1,0.0,2.4,1.0
33,2016-02-03,-1.1,4.4,-6.0,0.0,5.7,0.7
34,2016-02-04,0.3,5.4,-4.9,0.0,4.5,0.9
35,2016-02-05,2.1,6.2,-1.8,0.0,7.8,3.8
36,2016-02-06,0.1,5.8,-3.0,0.0,1.5,1.0
37,2016-02-07,-1.5,3.1,-5.6,0.0,8.9,1.8
38,2016-02-08,0.2,6.1,-5.3,0.0,9.5,1.5
39,2016-02-09,2.0,8.6,-2.2,0.0,4.8,2.7
40,2016-02-10,0.7,5.1,-2.4,0.0,6.8,4.3
41,2016-02-11,0.6,7.1,-5.1,0.0,7.4,1.6
42,2016-02-12,0.7,8.8,-7.5,0.0,9.3,1.1
43,2016-02-13,6.2,15.6,-0.4,0.0,2.7,0.7
44,2016-02-14,8.0,13.9,4.8,0.0,0.1,1.9
45,2016-02-15,1.8,7.7,-4.4,0.0,3.6,4.0
46,2016-02-16,0.3,6.0,-4.5,0.0,8.3,2.4
47,2016-02-17,-0.1,5.7,-3.3,0.5,2.6,2.4
48,2016-02-18,2.8,10.8,-3.1,0.0,8.1,2.2
49,2016-02-19,4.0,12.7,-5.5,0.0,8.4,2.9
50,2016-02-20,4.6,8.4,0.6,15.5,0.0,1.1
51,2016-02-21,5.6,10.5,1.5,0.0,4.9,4.2
52,2016-02-22,1.6,5.7,-1.0,0.0,3.2,2.3
53,2016-02-23,3.1,9.7,-1.9,0.0,4.2,1.3
54,2016-02-24,0.2,4.9,-2.8,0.0,6.3,2.8
55,2016-02-25,-0.9,6.1,-4.5,0.0,6.9,2.1
56,2016-02-26,0.1,6.6,-6.1,0.0,8.2,2.4
57,2016-02-27,1.6,7.6,-4.1,3.5,6.4,1.6
58,2016-02-28,3.0,8.2,-1.8,0.0,8.2,1.6
59,2016-02-29,5.3,8.3,-0.4,0.0,0.0,2.9
60,2016-03-01,0.3,4.2,-3.4,0.0,5.6,6.1
61,2016-03-02,0.6,7.7,-5.2,0.0,8.9,3.6
62,2016-03-03,2.6,11.0,-3.3,1.0,5.1,3.2
63,2016-03-04,2.0,8.8,-5.4,0.0,6.4,0.9
64,2016-03-05,3.3,9.3,-4.9,0.0,4.9,1.3
65,2016-03-06,7.6,12.1,4.7,0.0,0.3,1.0
66,2016-03-07,9.8,14.6,7.1,2.0,0.1,0.9
67,2016-03-08,9.9,17.3,6.1,0.5,3.8,2.7
68,2016-03-09,4.4,7.3,2.6,0.0,0.0,1.7
69,2016-03-10,2.9,9.0,-2.4,0.0,6.5,1.9
70,2016-03-11,1.0,9.4,-4.8,0.0,7.3,1.3
71,2016-03-12,0.9,9.9,-7.2,0.0,9.8,1.5
72,2016-03-13,2.9,8.9,-5.3,0.0,4.4,1.3
73,2016-03-14,5.1,8.6,2.5,0.5,0.0,0.8
74,2016-03-15,3.7,11.3,-2.1,0.0,9.4,2.8
75,2016-03-16,6.4,12.7,-0.1,0.0,5.7,2.4
76,2016-03-17,10.1,19.7,0.2,0.0,11.1,4.1
77,2016-03-18,9.2,18.7,-1.3,0.0,8.2,1.7
78,2016-03-19,10.8,17.1,7.4,1.0,1.6,2.4
79,2016-03-20,7.0,11.2,-0.7,0.0,1.1,2.8
80,2016-03-21,4.4,10.9,-1.7,0.0,7.7,2.9
81,2016-03-22,7.1,14.4,1.1,0.0,2.5,2.2
82,2016-03-23,5.4,11.7,0.3,0.0,7.4,4.3
83,2016-03-24,2.9,10.8,-3.7,0.0,6.1,2.0
84,2016-03-25,3.2,11.2,-5.8,0.0,9.0,2.5
85,2016-03-26,4.3,12.4,-1.9,0.0,7.2,2.0
86,2016-03-27,4.2,13.1,-5.7,0.0,8.7,2.0
87,2016-03-28,7.7,18.5,-2.3,0.0,11.3,1.9
88,2016-03-29,7.1,16.3,-3.0,0.0,11.2,1.8
89,2016-03-30,10.1,18.8,3.5,6.0,7.6,2.3
90,2016-03-31,8.9,16.8,0.4,0.0,10.5,3.5
91,2016-04-01,6.5,13.5,-1.8,0.0,11.4,2.2
92,2016-04-02,7.1,9.2,2.9,0.0,0.0,1.8
93,2016-04-03,12.2,17.8,6.9,0.0,2.1,2.9
94,2016-04-04,8.4,12.7,3.7,22.0,0.0,1.6
95,2016-04-05,7.4,14.3,1.2,0.0,11.1,1.8
96,2016-04-06,10.6,18.4,2.5,0.0,11.9,2.9
97,2016-04-07,8.0,11.7,2.4,61.0,0.0,1.6
98,2016-04-08,11.8,15.8,7.8,0.0,1.7,5.2
99,2016-04-09,12.4,21.8,4.4,0.0,11.6,2.2
100,2016-04-10,8.3,13.0,2.4,0.0,5.9,1.9
101,2016-04-11,5.0,10.7,-0.3,0.0,5.6,3.6
102,2016-04-12,7.0,14.3,-0.8,0.0,11.6,2.6
103,2016-04-13,10.8,17.6,2.1,1.0,6.0,3.5
104,2016-04-14,13.7,19.0,10.9,10.5,3.1,1.2
105,2016-04-15,9.3,13.0,5.7,0.0,5.2,7.0
106,2016-04-16,9.8,16.2,3.8,0.0,9.4,2.7
107,2016-04-17,12.4,17.1,5.1,4.5,1.3,4.5
108,2016-04-18,13.1,17.6,8.8,0.0,2.4,4.5
109,2016-04-19,11.8,19.5,3.8,0.0,10.2,5.0
110,2016-04-20,9.5,18.1,1.7,0.0,9.4,2.4
111,2016-04-21,11.5,18.4,1.6,2.5,2.4,1.9
112,2016-04-22,13.5,18.3,10.5,1.0,0.3,1.8
113,2016-04-23,13.3,17.5,10.3,0.0,4.2,2.8
114,2016-04-24,13.7,21.6,4.7,0.0,8.8,1.7
115,2016-04-25,11.2,20.6,1.2,0.0,12.3,2.2
116,2016-04-26,13.1,24.6,5.1,0.0,10.3,1.1
117,2016-04-27,10.2,17.1,2.5,0.0,9.0,1.9
118,2016-04-28,10.5,12.8,8.2,33.0,0.0,1.6
119,2016-04-29,8.8,14.5,5.5,5.5,4.5,4.0
120,2016-04-30,10.4,15.4,4.2,0.0,7.5,5.4
121,2016-05-01,9.4,10.9,8.3,10.5,0.0,0.9
122,2016-05-02,11.1,13.7,8.6,0.0,0.0,0.9
123,2016-05-03,15.2,20.0,11.3,0.0,5.0,3.8
124,2016-05-04,16.0,21.3,12.3,8.0,1.4,5.3
125,2016-05-05,15.6,20.1,10.8,0.0,4.2,4.8
126,2016-05-06,16.1,22.2,10.4,0.0,7.2,3.8
127,2016-05-07,15.7,21.4,12.7,0.0,3.6,4.4
128,2016-05-08,15.5,21.2,8.2,0.0,13.1,7.9
129,2016-05-09,14.0,20.4,5.9,0.0,9.9,2.6
130,2016-05-10,14.1,15.8,12.5,15.0,0.0,1.7
131,2016-05-11,14.2,15.6,13.1,6.5,0.0,1.3
132,2016-05-12,15.5,20.4,11.3,0.0,12.0,6.0
133,2016-05-13,15.8,22.7,8.9,0.0,11.9,2.6
134,2016-05-14,15.9,22.1,10.9,0.0,9.8,1.5
135,2016-05-15,13.1,20.5,7.3,0.0,13.3,1.5
136,2016-05-16,15.3,20.0,9.1,0.0,7.1,3.2
137,2016-05-17,15.0,17.6,12.1,19.5,0.2,1.8
138,2016-05-18,17.0,27.0,9.2,0.0,13.4,1.7
139,2016-05-19,15.9,22.6,10.0,0.0,13.0,1.6
140,2016-05-20,15.1,21.7,9.8,0.0,6.8,1.3
141,2016-05-21,15.6,19.5,12.1,1.5,0.5,1.1
142,2016-05-22,19.4,28.4,14.6,0.0,9.4,1.6
143,2016-05-23,21.1,31.3,14.2,0.0,11.5,1.6
144,2016-05-24,19.1,25.7,13.8,0.0,7.9,1.6
145,2016-05-25,19.3,22.6,16.8,0.0,0.0,1.5
146,2016-05-26,20.5,25.9,17.6,0.0,1.5,2.0
147,2016-05-27,18.6,23.4,14.9,8.5,3.0,1.8
148,2016-05-28,18.3,26.0,13.0,0.0,11.3,1.9
149,2016-05-29,18.3,25.3,12.3,0.0,8.7,1.8
150,2016-05-30,20.3,25.8,16.2,0.0,8.1,2.0
151,2016-05-31,19.1,23.3,15.3,3.0,3.8,3.1
152,2016-06-01,15.9,20.7,12.2,0.0,7.4,6.8
153,2016-06-02,14.9,20.4,11.0,0.0,6.5,3.8
154,2016-06-03,15.9,23.9,9.6,0.0,10.5,2.6
155,2016-06-04,19.1,25.6,11.1,0.0,10.8,2.1
156,2016-06-05,19.2,27.6,13.8,0.0,11.7,3.0
157,2016-06-06,17.3,23.0,13.4,0.0,9.6,1.6
158,2016-06-07,18.2,21.6,13.3,0.0,4.0,2.4
159,2016-06-08,20.0,23.3,17.5,0.0,1.1,3.1
160,2016-06-09,19.9,22.7,17.8,0.5,0.1,2.1
161,2016-06-10,22.5,30.4,15.9,0.5,14.2,1.8
162,2016-06-11,20.7,28.7,14.4,0.0,13.2,1.7
163,2016-06-12,21.1,25.9,18.4,0.0,5.4,3.0
164,2016-06-13,18.4,21.0,16.8,21.0,0.0,2.4
165,2016-06-14,18.6,22.1,16.9,0.0,0.1,1.9
166,2016-06-15,17.9,19.6,16.3,0.0,0.0,1.2
167,2016-06-16,19.1,20.7,16.3,14.5,0.0,3.9
168,2016-06-17,21.7,26.8,18.3,2.5,3.8,3.0
169,2016-06-18,22.7,27.2,18.0,0.0,12.9,4.7
170,2016-06-19,20.8,24.3,16.5,0.0,0.6,2.0
171,2016-06-20,21.3,25.0,18.7,9.0,4.0,3.3
172,2016-06-21,21.4,26.9,18.7,0.0,5.7,1.5
173,2016-06-22,19.9,24.3,17.2,0.0,4.4,1.9
174,2016-06-23,17.5,18.4,16.8,55.0,0.0,1.0
175,2016-06-24,19.6,23.7,17.0,7.5,0.6,1.9
176,2016-06-25,21.5,23.7,19.8,14.0,0.1,2.2
177,2016-06-26,19.6,23.2,16.3,0.5,8.4,5.0
178,2016-06-27,20.2,26.8,13.9,0.0,12.1,1.5
179,2016-06-28,19.4,20.8,18.3,6.5,0.0,1.0
180,2016-06-29,21.1,26.9,16.8,0.0,7.8,1.5
181,2016-06-30,20.2,21.2,18.7,1.5,0.0,1.4
182,2016-07-01,23.4,30.8,19.7,0.0,8.7,1.8
183,2016-07-02,22.0,24.4,20.0,0.5,0.0,2.3
184,2016-07-03,23.5,27.8,20.3,0.0,1.3,2.8
185,2016-07-04,22.5,28.7,17.3,0.0,5.6,2.3
186,2016-07-05,18.6,21.2,17.2,0.0,0.4,1.8
187,2016-07-06,19.5,21.2,17.3,29.5,0.0,1.9
188,2016-07-07,19.6,23.1,17.0,0.0,1.3,1.7
189,2016-07-08,20.8,25.8,17.0,0.0,4.0,1.4
190,2016-07-09,21.9,24.8,20.2,10.5,0.1,1.3
191,2016-07-10,24.0,29.5,20.2,0.0,7.2,2.3
192,2016-07-11,22.9,29.8,17.4,0.0,10.9,1.6
193,2016-07-12,21.7,28.4,16.8,0.0,10.8,1.5
194,2016-07-13,22.3,28.3,18.8,4.0,2.5,1.2
195,2016-07-14,22.7,25.5,21.3,11.5,0.4,0.9
196,2016-07-15,21.7,26.0,18.8,0.0,2.1,1.7
197,2016-07-16,21.5,25.6,18.6,0.0,1.1,1.6
198,2016-07-17,22.6,24.7,20.7,1.5,0.0,1.4
199,2016-07-18,25.1,30.8,20.3,0.0,8.0,1.9
200,2016-07-19,23.7,29.7,18.9,0.0,8.6,1.4
201,2016-07-20,21.6,26.6,17.7,0.0,6.9,1.5
202,2016-07-21,20.9,23.7,19.1,0.0,0.8,1.3
203,2016-07-22,20.0,25.0,15.9,0.0,12.7,2.1
204,2016-07-23,20.5,25.0,17.5,0.0,6.6,1.8
205,2016-07-24,21.2,25.4,18.0,0.0,5.8,1.6
206,2016-07-25,23.1,27.9,19.6,0.5,5.8,1.4
207,2016-07-26,23.5,27.7,20.6,0.0,1.5,2.2
208,2016-07-27,23.9,26.8,21.8,0.0,0.4,3.1
209,2016-07-28,24.8,28.2,22.7,0.0,1.6,2.5
210,2016-07-29,25.9,30.0,22.7,0.0,11.2,2.4
211,2016-07-30,25.8,30.8,21.7,0.0,11.6,1.7
212,2016-07-31,26.5,32.1,21.5,0.0,10.1,1.6
213,2016-08-01,26.1,31.1,23.4,3.0,6.4,1.6
214,2016-08-02,24.8,32.3,22.7,25.5,3.3,0.9
215,2016-08-03,25.5,29.8,22.6,3.0,3.6,1.2
216,2016-08-04,26.8,32.9,22.9,0.0,9.7,1.2
217,2016-08-05,26.7,33.8,20.8,0.0,13.0,1.3
218,2016-08-06,26.5,33.3,21.3,0.0,12.7,1.2
219,2016-08-07,26.5,32.5,21.6,0.0,11.5,1.5
220,2016-08-08,26.0,31.6,21.7,5.0,3.6,1.5
221,2016-08-09,26.0,33.2,20.9,16.5,6.6,3.6
222,2016-08-10,24.0,29.7,19.1,0.0,3.2,1.2
223,2016-08-11,23.5,30.0,18.7,0.0,12.6,1.3
224,2016-08-12,22.9,30.0,18.7,0.0,10.6,1.2
225,2016-08-13,22.3,29.1,17.1,0.0,12.1,1.3
226,2016-08-14,22.4,28.8,16.4,0.0,11.9,1.0
227,2016-08-15,23.3,27.9,18.8,0.0,1.7,1.8
228,2016-08-16,27.0,30.8,24.0,0.0,5.0,2.4
229,2016-08-17,25.6,29.9,23.1,57.0,2.0,2.6
230,2016-08-18,24.5,27.7,22.7,0.5,0.8,1.4
231,2016-08-19,26.2,30.9,23.7,0.5,7.9,1.6
232,2016-08-20,25.8,29.8,23.5,7.5,1.2,1.9
233,2016-08-21,26.9,34.3,23.2,1.5,6.8,3.1
234,2016-08-22,26.6,30.3,23.7,29.5,1.6,3.5
235,2016-08-23,24.8,32.3,21.2,15.0,4.9,2.3
236,2016-08-24,24.4,29.5,21.1,0.0,5.5,1.2
237,2016-08-25,25.5,28.9,23.0,0.0,5.0,2.9
238,2016-08-26,25.3,29.4,22.1,6.5,3.9,2.7
239,2016-08-27,20.4,22.8,18.4,3.5,0.0,1.0
240,2016-08-28,21.4,25.4,18.2,0.5,2.6,1.0
241,2016-08-29,24.3,27.8,20.9,2.5,1.1,1.6
242,2016-08-30,24.0,27.3,21.5,47.5,0.2,3.7
243,2016-08-31,24.0,27.8,19.9,0.5,9.4,1.7
244,2016-09-01,24.8,31.2,20.9,0.0,9.0,1.2
245,2016-09-02,23.6,28.9,18.8,0.0,6.3,1.4
246,2016-09-03,24.7,29.2,20.1,0.0,10.6,1.4
247,2016-09-04,25.1,29.1,22.4,0.0,2.5,1.2
248,2016-09-05,26.0,30.0,22.3,0.0,2.8,1.4
249,2016-09-06,26.4,31.3,21.2,0.0,6.5,2.5
250,2016-09-07,23.4,30.2,19.1,0.0,2.9,0.9
251,2016-09-08,21.9,25.3,17.9,28.0,0.1,2.2
252,2016-09-09,22.9,28.4,18.6,14.5,8.7,3.0
253,2016-09-10,22.3,29.2,16.5,0.0,9.3,2.3
254,2016-09-11,20.2,23.8,17.2,0.0,0.1,0.9
255,2016-09-12,20.7,23.2,18.9,0.0,0.0,0.8
256,2016-09-13,19.4,20.6,18.6,15.0,0.0,1.2
257,2016-09-14,21.4,26.2,18.3,0.5,1.3,0.9
258,2016-09-15,21.6,28.2,18.7,0.5,5.1,0.9
259,2016-09-16,21.5,25.1,19.2,0.0,1.3,1.4
260,2016-09-17,21.5,24.5,17.8,3.5,0.8,0.6
261,2016-09-18,19.0,19.8,18.4,4.5,0.0,0.6
262,2016-09-19,18.5,20.5,17.2,0.5,0.0,0.7
263,2016-09-20,16.9,18.6,14.4,20.5,0.0,1.0
264,2016-09-21,17.8,23.6,13.9,0.5,9.7,1.1
265,2016-09-22,18.1,22.4,16.0,17.0,0.0,1.0
266,2016-09-23,19.4,24.0,16.6,5.5,1.1,1.1
267,2016-09-24,20.7,26.0,16.5,1.0,5.3,0.8
268,2016-09-25,21.7,26.2,19.2,0.0,5.5,1.1
269,2016-09-26,21.2,25.3,18.7,1.5,0.6,1.1
270,2016-09-27,21.7,24.9,19.4,4.0,0.1,0.8
271,2016-09-28,22.7,25.1,21.0,0.5,0.0,1.1
272,2016-09-29,18.3,21.5,11.9,17.5,0.7,1.4
273,2016-09-30,16.1,22.4,8.9,0.0,7.9,1.1
274,2016-10-01,18.0,24.9,14.1,0.0,7.8,1.0
275,2016-10-02,18.6,26.6,12.8,0.0,10.4,0.9
276,2016-10-03,19.3,24.5,13.4,0.0,0.0,1.0
277,2016-10-04,20.6,26.8,11.8,0.0,8.3,4.2
278,2016-10-05,16.0,20.9,9.6,0.0,1.1,1.1
279,2016-10-06,18.3,24.2,12.2,0.5,3.9,2.2
280,2016-10-07,14.3,20.9,8.8,0.0,6.9,2.2
281,2016-10-08,13.1,16.1,8.8,4.0,0.0,0.6
282,2016-10-09,15.5,18.9,8.7,3.5,1.0,2.6
283,2016-10-10,11.7,17.9,5.9,0.0,2.6,0.9
284,2016-10-11,11.4,17.4,4.5,0.0,4.9,0.8
285,2016-10-12,10.6,20.0,3.2,0.0,4.1,1.2
286,2016-10-13,9.0,17.1,1.6,0.0,4.8,0.8
287,2016-10-14,11.4,20.7,2.3,0.0,7.8,1.0
288,2016-10-15,12.7,22.3,4.7,0.0,5.5,1.1
289,2016-10-16,13.2,23.2,4.4,0.0,5.9,1.0
290,2016-10-17,15.8,20.6,11.2,3.5,0.0,0.6
291,2016-10-18,17.7,26.1,11.6,0.0,3.7,1.1
292,2016-10-19,14.1,22.9,7.5,0.0,8.7,1.0
293,2016-10-20,14.4,24.4,9.1,0.0,7.3,4.3
294,2016-10-21,10.8,17.2,4.3,0.0,8.0,2.5
295,2016-10-22,9.5,16.2,1.1,0.0,6.1,1.0
296,2016-10-23,11.1,17.6,4.2,0.0,5.9,1.9
297,2016-10-24,9.1,18.0,1.1,0.0,6.7,2.2
298,2016-10-25,11.7,17.8,1.4,8.5,6.7,2.6
299,2016-10-26,18.0,24.2,12.9,0.0,8.3,3.2
300,2016-10-27,11.9,16.4,7.2,0.0,9.1,3.3
301,2016-10-28,9.6,14.0,3.4,6.5,0.0,1.4
302,2016-10-29,8.6,13.6,3.4,4.0,2.6,2.0
303,2016-10-30,7.2,15.2,0.9,0.0,6.0,1.1
304,2016-10-31,5.5,9.9,-0.9,0.0,0.0,0.7
305,2016-11-01,6.8,10.6,4.0,2.0,0.0,1.1
306,2016-11-02,6.2,12.3,0.9,0.0,8.3,0.8
307,2016-11-03,9.0,16.2,5.1,0.0,4.8,2.3
