Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,5.5,11.5,-1.3,0.0,8.4,1.9
1,2016-01-02,3.9,13.5,-2.9,0.0,5.6,0.8
2,2016-01-03,6.6,14.7,1.9,0.0,3.5,0.7
3,2016-01-04,7.3,17.7,-0.2,0.0,8.4,1.1
4,2016-01-05,7.7,13.7,1.1,0.0,2.2,1.3
5,2016-01-06,8.5,13.4,5.5,0.0,1.4,1.0
6,2016-01-07,7.6,10.4,3.6,0.0,2.1,2.0
7,2016-01-08,5.0,10.1,0.4,0.0,0.6,1.3
8,2016-01-09,5.2,11.7,-1.5,0.0,8.5,2.0
9,2016-01-10,3.7,11.8,-2.3,0.0,7.9,1.5
10,2016-01-11,4.2,12.6,-2.4,0.0,5.9,1.2
11,2016-01-12,5.8,10.4,1.9,0.0,2.4,2.0
12,2016-01-13,3.3,10.5,-3.1,0.0,6.1,1.4
13,2016-01-14,4.8,9.4,-1.7,0.0,8.2,2.4
14,2016-01-15,3.9,10.2,-2.2,0.0,8.2,1.7
15,2016-01-16,3.2,10.6,-2.6,0.0,6.2,1.6
16,2016-01-17,3.4,10.7,-3.4,10.5,4.6,0.8
17,2016-01-18,7.2,10.4,3.3,28.0,0.4,2.6
18,2016-01-19,1.1,4.5,-1.1,3.5,3.5,2.5
19,2016-01-20,3.5,7.0,-0.8,0.0,6.1,4.3
20,2016-01-21,3.9,6.4,0.9,0.0,1.3,1.5
21,2016-01-22,3.5,8.6,0.0,0.0,4.4,1.7
22,2016-01-23,2.0,6.1,-1.4,0.0,0.0,1.2
23,2016-01-24,-0.7,1.8,-3.5,0.0,7.5,3.5
24,2016-01-25,0.0,5.6,-4.5,0.0,6.5,2.4
25,2016-01-26,1.1,8.9,-6.4,0.0,8.4,1.6
26,2016-01-27,4.2,10.9,-0.8,0.0,7.3,1.8
27,2016-01-28,6.1,15.3,-3.2,0.0,7.1,1.0
28,2016-01-29,6.5,7.2,5.8,26.0,0.0,0.6
29,2016-01-30,7.6,9.8,6.6,3.5,0.6,2.8
30,2016-01-31,6.6,13.0,0.6,0.0,7.2,2.2
31,2016-02-01,4.4,9.9,-0.6,0.0,1.0,1.4
32,2016-02-02,5.7,10.8,1.5,0.0,6.4,2.2
33,2016-02-03,3.6,8.0,-0.9,0.0,5.9,1.9
34,2016-02-04,3.5,12.3,-4.5,0.0,8.1,1.2
35,2016-02-05,4.6,13.5,-1.9,0.0,8.0,1.1
36,2016-02-06,3.7,8.7,-2.4,0.0,1.2,1.5
37,2016-02-07,3.6,9.3,-2.7,0.0,8.6,2.5
