Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,2.8,9.1,-2.7,0.5
1,2016-01-02,3.4,12.2,-4.1,0.0
2,2016-01-03,6.3,14.9,1.4,0.0
3,2016-01-04,6.5,14.4,-0.7,0.0
4,2016-01-05,5.6,11.8,0.3,0.0
5,2016-01-06,6.0,9.9,3.0,0.0
6,2016-01-07,4.6,8.4,0.7,0.0
7,2016-01-08,4.1,9.1,-0.1,0.5
8,2016-01-09,2.7,9.0,-1.4,0.0
9,2016-01-10,1.9,9.0,-3.0,0.0
10,2016-01-11,2.2,9.8,-3.2,0.0
11,2016-01-12,2.8,6.6,-2.8,0.0
12,2016-01-13,0.9,8.4,-4.9,1.0
13,2016-01-14,2.3,6.7,-2.0,0.5
14,2016-01-15,1.6,8.0,-4.4,0.0
15,2016-01-16,0.6,8.2,-4.0,0.0
16,2016-01-17,2.4,9.9,-5.5,0.0
17,2016-01-18,5.9,8.5,0.8,9.0
18,2016-01-19,-1.1,1.7,-2.8,4.5
19,2016-01-20,0.7,3.0,-2.7,0.5
20,2016-01-21,1.4,6.0,-1.4,0.0
21,2016-01-22,1.5,7.0,-1.8,0.0
22,2016-01-23,0.0,4.8,-4.4,5.0
23,2016-01-24,-3.8,-1.1,-5.9,0.0
24,2016-01-25,-1.5,3.3,-5.6,0.0
25,2016-01-26,0.9,6.6,-5.6,0.0
26,2016-01-27,3.6,9.0,-1.9,0.0
27,2016-01-28,4.1,12.0,-3.1,0.5
28,2016-01-29,6.1,9.3,4.1,38.0
29,2016-01-30,4.4,6.5,2.0,7.0
30,2016-01-31,3.6,10.0,-1.1,0.0
31,2016-02-01,2.4,7.2,-0.6,0.0
32,2016-02-02,2.6,8.6,-3.0,0.0
33,2016-02-03,-0.7,6.5,-4.9,0.0
34,2016-02-04,0.6,8.8,-6.0,0.0
35,2016-02-05,1.9,9.4,-3.0,0.0
36,2016-02-06,1.6,6.3,-3.2,0.0
37,2016-02-07,0.6,6.2,-4.9,0.0
38,2016-02-08,0.8,9.9,-7.1,0.0
39,2016-02-09,3.5,7.4,-1.0,1.5
40,2016-02-10,1.6,7.2,-3.7,0.0
41,2016-02-11,1.5,11.9,-5.9,0.0
42,2016-02-12,5.1,13.3,-3.5,0.0
43,2016-02-13,10.8,19.4,5.6,20.5
44,2016-02-14,12.2,16.5,7.7,47.5
45,2016-02-15,2.9,7.7,0.0,4.0
46,2016-02-16,1.0,4.9,-1.2,0.0
47,2016-02-17,1.6,5.7,-2.4,1.5
48,2016-02-18,1.4,11.1,-5.3,0.0
49,2016-02-19,5.1,13.8,-2.4,0.0
50,2016-02-20,5.5,9.0,2.1,16.0
51,2016-02-21,4.0,8.4,-0.6,2.5
52,2016-02-22,2.2,6.2,-2.6,0.0
53,2016-02-23,4.3,10.7,0.6,0.0
