,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,16.9,19.7,14.3,,5.2
1,2016-01-02,20.9,23.5,17.6,,7.2
2,2016-01-03,19.9,21.9,16.6,,5.6
3,2016-01-04,18.0,23.1,14.6,,1.8
4,2016-01-05,19.8,23.4,14.9,,2.9
5,2016-01-06,19.6,21.4,17.9,,4.6
6,2016-01-07,17.1,19.6,15.9,,5.0
7,2016-01-08,16.0,17.4,14.5,,3.2
8,2016-01-09,15.3,19.5,10.1,,3.2
9,2016-01-10,16.3,20.2,10.2,,2.6
10,2016-01-11,18.2,20.6,16.2,,2.2
11,2016-01-12,16.2,18.7,14.4,,6.5
12,2016-01-13,14.5,15.3,13.0,,4.4
13,2016-01-14,14.2,16.3,10.2,,3.7
14,2016-01-15,14.1,17.2,9.4,,2.3
15,2016-01-16,17.0,20.4,13.2,,4.9
16,2016-01-17,19.7,20.8,18.1,,11.1
17,2016-01-18,16.2,18.8,13.8,,7.5
18,2016-01-19,13.1,15.4,12.3,,6.8
19,2016-01-20,12.8,16.1,11.5,,4.9
20,2016-01-21,13.2,15.3,9.6,,3.5
21,2016-01-22,13.8,15.7,12.2,,7.9
22,2016-01-23,13.0,15.3,10.2,,7.7
23,2016-01-24,7.1,11.4,3.7,,8.8
24,2016-01-25,8.8,11.9,4.7,,6.1
25,2016-01-26,11.7,14.9,7.8,,3.5
26,2016-01-27,13.8,16.8,8.0,0.0,1.8
27,2016-01-28,19.3,21.4,16.4,1.0,7.0
28,2016-01-29,20.5,22.8,16.8,3.5,8.2
29,2016-01-30,17.5,19.2,16.6,8.0,3.3
30,2016-01-31,17.3,19.5,15.2,0.0,4.4
31,2016-02-01,15.0,18.2,12.7,23.0,5.4
32,2016-02-02,12.9,14.1,12.1,3.5,4.9
33,2016-02-03,13.8,15.9,11.8,0.0,4.1
34,2016-02-04,14.2,17.2,11.9,0.0,3.0
35,2016-02-05,13.8,14.9,12.2,17.0,4.0
36,2016-02-06,12.3,16.3,9.0,16.5,6.9
37,2016-02-07,10.8,14.5,8.5,11.0,4.6
38,2016-02-08,11.8,15.0,7.5,0.5,5.1
39,2016-02-09,14.4,19.1,7.3,0.0,3.3
40,2016-02-10,15.5,19.8,10.2,0.0,2.5
41,2016-02-11,,,,0.0,6.4
