Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-6.4,-1.9,-16.8,4.0,7.9
1,2016-01-02,-3.1,4.6,-17.1,0.0,7.1
2,2016-01-03,0.3,7.8,-7.9,0.0,8.7
3,2016-01-04,-0.4,8.6,-11.3,0.0,7.2
4,2016-01-05,-0.4,4.2,-6.5,0.0,6.5
5,2016-01-06,-2.2,0.8,-6.6,0.0,0.7
6,2016-01-07,-4.8,-1.8,-12.1,5.0,0.0
7,2016-01-08,-7.6,1.3,-15.7,0.0,7.7
8,2016-01-09,-6.6,-0.9,-13.8,2.5,5.8
9,2016-01-10,-5.5,1.9,-15.7,0.0,7.2
10,2016-01-11,-5.7,-3.7,-7.3,1.0,2.1
11,2016-01-12,-8.1,-5.3,-16.4,0.0,2.1
12,2016-01-13,-8.5,0.0,-20.2,0.0,7.2
13,2016-01-14,-7.3,-1.9,-15.6,0.0,3.7
14,2016-01-15,-9.0,-2.7,-16.3,0.0,5.7
15,2016-01-16,-8.8,-1.5,-16.3,0.0,5.6
16,2016-01-17,-7.5,-1.3,-17.6,0.5,3.5
17,2016-01-18,-2.7,-0.1,-5.0,19.5,0.1
18,2016-01-19,-7.3,-3.1,-10.2,0.0,3.3
19,2016-01-20,-7.8,-5.3,-10.9,19.0,0.0
20,2016-01-21,-7.9,-5.1,-14.5,0.0,5.1
21,2016-01-22,-8.1,-3.9,-13.0,0.0,7.3
22,2016-01-23,-6.1,-1.8,-15.8,0.0,2.9
23,2016-01-24,-11.5,-5.9,-24.5,1.0,1.9
24,2016-01-25,-14.4,-6.5,-24.7,0.0,6.2
25,2016-01-26,-13.0,-1.1,-25.6,0.0,9.0
26,2016-01-27,-9.5,1.4,-20.3,0.0,9.2
27,2016-01-28,-7.5,2.3,-20.2,0.0,7.4
28,2016-01-29,-1.5,0.0,-5.1,13.0,0.0
29,2016-01-30,-4.4,-1.6,-5.8,5.0,0.0
30,2016-01-31,-4.9,-1.1,-10.1,0.0,7.5
31,2016-02-01,-7.0,-4.9,-9.0,0.0,0.0
32,2016-02-02,-7.8,-5.2,-13.4,0.0,3.2
