,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,,,,,,
1,2016-01-02,,,,,,
2,2016-01-03,,,,,,
3,2016-01-04,,,,,,
4,2016-01-05,,,,,,
5,2016-01-06,,,,,,
6,2016-01-07,,,,,,
7,2016-01-08,,,,,,
8,2016-01-09,,,,,,
9,2016-01-10,,,,,,
10,2016-01-11,,,,,,
11,2016-01-12,,,,,,
12,2016-01-13,,,,,,
13,2016-01-14,,,,,,
14,2016-01-15,,,,,,
15,2016-01-16,,,,,,
16,2016-01-17,,,,,,
17,2016-01-18,,,,,,
18,2016-01-19,,,,,,
19,2016-01-20,,,,,,
20,2016-01-21,,,,,,
21,2016-01-22,,,,,,
22,2016-01-23,,,,,,
23,2016-01-24,,,,,,
24,2016-01-25,,,,,,
25,2016-01-26,,,,,,
26,2016-01-27,,,,,,
27,2016-01-28,,,,,,
28,2016-01-29,,,,,,
29,2016-01-30,,,,,,
30,2016-01-31,,,,,,
31,2016-02-01,,,,,,
32,2016-02-02,,,,,,
33,2016-02-03,,,,,,
34,2016-02-04,,,,,,
35,2016-02-05,,,,,,
36,2016-02-06,,,,,,
37,2016-02-07,,,,,,
38,2016-02-08,,,,,,
39,2016-02-09,,,,,,
40,2016-02-10,,,,,,
41,2016-02-11,,,,,,
42,2016-02-12,,,,,,
43,2016-02-13,,,,,,
44,2016-02-14,,,,,,
45,2016-02-15,,,,,,
46,2016-02-16,,,,,,
47,2016-02-17,,,,,,
48,2016-02-18,,,,,,
49,2016-02-19,,,,,,
50,2016-02-20,,,,,,
51,2016-02-21,,,,,,
52,2016-02-22,,,,,,
53,2016-02-23,,,,,,
54,2016-02-24,,,,,,
55,2016-02-25,,,,,,
56,2016-02-26,,,,,,
57,2016-02-27,,,,,,
58,2016-02-28,,,,,,
59,2016-02-29,,,,,,
60,2016-03-01,,,,,,
61,2016-03-02,,,,,,
62,2016-03-03,,,,,,
63,2016-03-04,,,,,,
64,2016-03-05,,,,,,
65,2016-03-06,,,,,,
66,2016-03-07,,,,,,
67,2016-03-08,,,,,,
68,2016-03-09,,,,,,
69,2016-03-10,,,,,,
70,2016-03-11,,,,,,
71,2016-03-12,,,,,,
72,2016-03-13,,,,,,
73,2016-03-14,,,,,,
74,2016-03-15,,,,,,
75,2016-03-16,,,,,,
76,2016-03-17,,,,,,
77,2016-03-18,,,,,,
78,2016-03-19,,,,,,
79,2016-03-20,,,,,,
80,2016-03-21,,,,,,
81,2016-03-22,,,,,,
82,2016-03-23,,,,,,
83,2016-03-24,,,,,,
84,2016-03-25,,,,,,
85,2016-03-26,,,,,,
86,2016-03-27,,,,,,
87,2016-03-28,,,,,,
88,2016-03-29,,,,,,
89,2016-03-30,,,,,,
90,2016-03-31,,,,,,
91,2016-04-01,,,,,,
92,2016-04-02,,,,,,
93,2016-04-03,,,,,,
94,2016-04-04,,,,,,
95,2016-04-05,,,,,,
96,2016-04-06,,,,,,
97,2016-04-07,,,,,,
98,2016-04-08,,,,,,
99,2016-04-09,,,,,,
100,2016-04-10,,,,,,
101,2016-04-11,,,,,,
102,2016-04-12,,,,,,
103,2016-04-13,,,,,,
104,2016-04-14,,,,,,
105,2016-04-15,,,,,,
106,2016-04-16,,,,,,
107,2016-04-17,,,,,,
108,2016-04-18,,,,,,
109,2016-04-19,,,,,,
110,2016-04-20,,,,,,
111,2016-04-21,,,,,,
112,2016-04-22,,,,,,
113,2016-04-23,,,,,,
114,2016-04-24,,,,,,
115,2016-04-25,,,,,,
116,2016-04-26,,,,,,
117,2016-04-27,,,,,,
118,2016-04-28,,,,,,
119,2016-04-29,,,,,,
120,2016-04-30,,,,,,
121,2016-05-01,,,,,,
122,2016-05-02,,,,,,
123,2016-05-03,,,,,,
124,2016-05-04,,,,,,
125,2016-05-05,,,,,,
126,2016-05-06,,,,,,
127,2016-05-07,,,,,,
128,2016-05-08,,,,,,
129,2016-05-09,,,,,,
130,2016-05-10,,,,,,
131,2016-05-11,,,,,,
132,2016-05-12,,,,,,
133,2016-05-13,,,,,,
