,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-0.1,1.7,-3.7,10.5,0.0,43,7,
1,2016-01-02,1.4,7.1,-3.7,0.0,5.6,35,0,1.7
2,2016-01-03,3.7,10.1,-0.5,0.0,7.2,24,0,1.5
3,2016-01-04,5.7,11.1,1.5,1.5,7.0,15,0,2.2
4,2016-01-05,3.5,6.7,1.7,7.5,3.0,4,0,1.4
5,2016-01-06,2.4,5.3,0.4,4.5,0.0,0,0,1.0
6,2016-01-07,0.8,2.5,-0.4,13.0,0.0,8,9,1.4
7,2016-01-08,1.3,4.7,-2.1,4.5,6.3,9,2,
8,2016-01-09,-0.4,1.6,-2.6,10.0,0.0,8,8,1.3
9,2016-01-10,1.4,5.9,-3.0,5.5,5.4,4,0,1.9
10,2016-01-11,-0.6,2.2,-1.9,7.5,0.0,3,3,
11,2016-01-12,-1.2,0.6,-3.4,1.0,1.0,3,2,1.0
12,2016-01-13,-0.6,4.0,-5.1,0.0,6.8,2,0,1.5
13,2016-01-14,-1.1,1.5,-4.1,1.5,0.0,0,0,1.5
14,2016-01-15,-1.4,1.5,-4.3,0.5,1.6,0,0,1.6
15,2016-01-16,-1.8,1.2,-4.7,2.5,0.1,1,1,
16,2016-01-17,-1.5,4.6,-6.2,0.0,0.3,1,0,
17,2016-01-18,1.1,3.9,0.0,22.5,0.0,3,3,1.8
18,2016-01-19,0.1,2.8,-4.0,0.5,4.1,1,1,1.7
19,2016-01-20,-1.0,2.0,-5.4,14.5,0.0,14,14,4.5
20,2016-01-21,-0.7,0.6,-2.5,13.0,0.0,33,20,1.8
21,2016-01-22,-1.2,0.6,-2.4,9.0,0.0,42,12,1.3
22,2016-01-23,-1.9,0.6,-4.2,0.5,2.6,43,2,1.7
23,2016-01-24,-4.5,-1.7,-8.7,12.0,1.4,50,22,1.7
24,2016-01-25,-3.4,-0.8,-8.5,8.0,0.1,59,16,1.5
25,2016-01-26,-1.5,4.4,-6.4,0.0,7.8,55,0,1.8
26,2016-01-27,0.0,5.4,-5.2,0.0,4.1,34,0,1.6
27,2016-01-28,1.3,6.0,-2.2,0.0,0.1,26,1,1.2
28,2016-01-29,0.3,1.8,-0.9,14.5,0.0,32,11,2.0
29,2016-01-30,0.3,1.8,-1.2,4.5,0.0,36,4,1.3
30,2016-01-31,0.7,2.7,-0.4,4.5,1.7,30,5,1.5
31,2016-02-01,-1.3,0.2,-3.5,3.0,0.0,30,4,1.6
32,2016-02-02,-1.6,0.3,-3.6,10.0,0.0,45,17,1.3
33,2016-02-03,-0.9,1.1,-2.2,1.0,0.0,47,2,1.1
34,2016-02-04,-0.6,4.8,-6.5,0.0,6.8,37,0,1.9
35,2016-02-05,1.1,4.1,-0.6,1.5,0.8,34,6,1.3
36,2016-02-06,0.3,3.9,-1.5,1.0,1.4,29,6,1.8
37,2016-02-07,-2.9,-1.1,-7.2,3.5,0.3,37,11,2.1
38,2016-02-08,-3.1,2.4,-9.5,0.0,8.2,35,0,2.3
39,2016-02-09,-0.7,2.4,-4.2,25.0,2.0,53,28,1.8
40,2016-02-10,-1.1,-0.2,-2.1,31.0,0.0,85,34,3.0
41,2016-02-11,-0.5,3.4,-3.4,2.5,5.1,86,1,1.3
42,2016-02-12,2.4,9.0,-3.8,0.0,8.2,61,0,1.7
43,2016-02-13,6.4,11.5,2.8,0.0,2.2,44,0,1.5
44,2016-02-14,6.8,15.0,3.0,23.5,0.0,34,0,1.7
45,2016-02-15,-1.0,3.4,-3.6,23.0,0.0,57,34,2.3
46,2016-02-16,-1.2,3.4,-4.6,1.5,7.0,58,1,1.5
47,2016-02-17,-1.4,0.2,-2.9,17.5,0.0,68,33,1.7
48,2016-02-18,-1.0,5.1,-6.0,0.0,8.2,66,0,1.8
49,2016-02-19,2.2,9.6,-3.7,0.0,8.6,46,0,1.7
50,2016-02-20,4.8,10.3,1.4,2.5,0.5,36,0,1.8
51,2016-02-21,2.4,6.5,0.3,11.5,0.1,28,3,2.2
52,2016-02-22,0.6,2.7,-1.2,3.0,3.3,34,6,1.5
53,2016-02-23,3.5,8.0,0.1,3.0,3.7,25,0,1.6
54,2016-02-24,-1.2,1.8,-3.4,9.5,1.0,35,19,2.5
55,2016-02-25,-2.6,-0.1,-4.4,1.0,1.7,40,6,1.6
56,2016-02-26,-0.4,2.8,-4.3,2.0,4.1,35,7,1.3
57,2016-02-27,2.7,9.2,-3.0,0.0,8.2,28,0,1.6
58,2016-02-28,5.6,9.4,1.1,0.0,6.5,20,0,2.8
59,2016-02-29,3.3,8.7,-2.3,26.5,0.0,31,24,3.5
60,2016-03-01,-2.5,-0.9,-3.6,10.0,0.6,41,15,2.7
61,2016-03-02,-1.8,3.2,-7.2,0.5,1.0,40,0,1.5
62,2016-03-03,1.2,6.3,-3.3,5.5,3.0,25,0,1.7
63,2016-03-04,3.4,8.4,-0.5,0.0,8.8,17,0,1.8
64,2016-03-05,7.2,14.0,-0.7,0.0,8.4,11,0,2.4
65,2016-03-06,11.9,18.4,4.8,0.0,5.7,0,0,2.5
66,2016-03-07,7.3,9.7,5.2,0.0,0.0,0,0,1.7
67,2016-03-08,6.4,10.7,4.1,1.5,1.4,0,0,1.4
68,2016-03-09,1.0,5.6,-0.5,9.0,0.0,3,3,
69,2016-03-10,1.2,4.6,-0.4,0.0,3.1,1,0,
70,2016-03-11,1.2,4.1,-0.1,1.0,1.0,0,0,1.6
71,2016-03-12,1.1,3.2,-0.8,0.0,2.0,0,0,1.7
72,2016-03-13,2.9,7.0,-1.6,0.0,3.2,0,0,1.5
73,2016-03-14,1.1,2.7,0.2,12.5,0.0,0,0,1.1
74,2016-03-15,0.8,2.6,-1.0,7.0,0.4,0,0,2.4
75,2016-03-16,3.7,12.3,-3.4,0.0,5.9,0,0,1.9
76,2016-03-17,7.4,16.4,0.3,0.0,9.2,0,0,2.3
77,2016-03-18,10.1,17.9,4.0,0.0,4.2,0,0,2.0
78,2016-03-19,9.2,12.4,7.1,3.0,0.0,0,0,2.0
79,2016-03-20,4.8,7.4,2.9,3.5,0.1,0,0,2.0
80,2016-03-21,2.5,5.9,-0.9,2.0,2.1,0,0,2.2
81,2016-03-22,4.8,12.5,-2.1,0.0,9.5,0,0,2.0
82,2016-03-23,3.4,7.0,0.6,16.0,0.9,0,0,1.5
83,2016-03-24,1.3,2.9,0.0,6.0,0.1,0,0,1.7
84,2016-03-25,0.7,3.6,-0.9,5.0,2.2,5,5,1.9
85,2016-03-26,3.3,8.8,-1.9,0.0,8.0,0,0,1.7
86,2016-03-27,6.4,12.3,-0.2,0.0,7.4,0,0,1.6
87,2016-03-28,7.3,13.2,1.8,0.0,5.1,0,0,2.1
88,2016-03-29,8.3,16.2,0.7,0.0,8.4,0,0,2.1
89,2016-03-30,10.7,18.4,4.1,7.0,7.6,0,0,2.4
90,2016-03-31,8.9,16.9,1.9,0.0,9.6,0,0,1.8
91,2016-04-01,12.1,20.7,4.1,0.0,8.5,0,0,3.2
92,2016-04-02,13.1,18.7,7.1,0.0,10.1,0,0,3.8
93,2016-04-03,15.4,22.3,7.4,0.0,5.3,0,0,2.6
94,2016-04-04,9.4,16.8,6.1,3.5,0.0,0,0,2.4
95,2016-04-05,8.1,12.6,4.1,0.0,1.4,0,0,1.6
96,2016-04-06,10.0,17.1,3.3,0.0,9.3,0,0,1.8
97,2016-04-07,13.0,17.9,7.7,7.0,0.0,0,0,2.9
98,2016-04-08,10.1,13.5,5.9,2.5,0.1,0,0,1.9
99,2016-04-09,12.3,20.7,4.3,0.0,10.2,0,0,2.2
100,2016-04-10,12.6,19.8,6.4,0.0,3.9,0,0,2.4
101,2016-04-11,2.8,8.4,0.2,9.0,1.3,0,0,3.9
102,2016-04-12,7.1,14.6,-0.3,0.0,9.6,0,0,2.2
103,2016-04-13,13.5,19.9,6.3,4.0,7.6,0,0,3.9
104,2016-04-14,14.3,19.8,10.2,8.5,4.5,0,0,1.9
105,2016-04-15,7.5,12.4,2.1,6.5,3.9,0,0,3.9
106,2016-04-16,13.1,22.6,1.0,0.0,9.2,0,0,2.5
107,2016-04-17,17.0,26.8,10.8,0.0,6.0,0,0,5.0
108,2016-04-18,10.8,14.8,6.9,0.0,2.2,0,0,1.7
109,2016-04-19,10.7,16.8,6.7,1.0,6.1,0,0,2.3
110,2016-04-20,12.1,21.1,4.4,0.0,9.2,0,0,2.2
111,2016-04-21,12.9,20.6,8.2,6.5,1.4,0,0,1.7
112,2016-04-22,13.1,16.8,10.7,3.0,0.5,0,0,1.2
113,2016-04-23,16.6,24.7,10.3,0.0,7.4,0,0,2.5
114,2016-04-24,13.6,18.4,9.3,0.0,5.3,0,0,1.9
115,2016-04-25,14.7,22.2,8.4,0.0,8.6,0,0,1.9
116,2016-04-26,16.0,23.4,9.5,0.0,10.4,0,0,2.1
117,2016-04-27,15.5,23.4,8.9,0.0,7.7,0,0,2.4
118,2016-04-28,13.2,18.2,11.1,22.5,0.0,0,0,2.3
119,2016-04-29,8.1,11.3,5.7,23.0,0.3,0,0,4.7
120,2016-04-30,10.2,15.8,5.2,16.0,5.1,0,0,1.8
121,2016-05-01,12.5,16.5,8.7,1.5,1.4,0,0,2.0
122,2016-05-02,16.8,23.8,11.2,0.0,6.8,0,0,2.1
123,2016-05-03,19.2,24.0,11.0,0.0,6.0,0,0,5.6
124,2016-05-04,16.1,20.7,12.1,7.0,3.5,0,0,3.1
125,2016-05-05,14.2,20.7,8.2,0.0,7.7,0,0,2.3
126,2016-05-06,16.2,23.9,7.1,0.0,4.3,0,0,2.9
127,2016-05-07,16.5,22.1,12.3,0.5,3.9,0,0,2.1
128,2016-05-08,14.7,20.8,9.4,0.0,11.1,0,0,2.1
129,2016-05-09,16.6,22.0,8.6,0.0,5.3,0,0,2.6
130,2016-05-10,19.8,23.4,14.5,0.5,2.5,0,0,2.6
131,2016-05-11,17.1,24.2,12.2,9.5,0.0,0,0,2.6
132,2016-05-12,15.6,20.9,11.0,2.0,8.1,0,0,2.3
133,2016-05-13,18.8,26.1,12.0,0.0,7.9,0,0,2.1
134,2016-05-14,17.7,23.0,13.8,0.0,10.1,0,0,2.1
135,2016-05-15,20.2,27.4,12.8,0.0,10.5,0,0,2.7
136,2016-05-16,20.0,24.1,13.6,0.0,10.7,0,0,2.9
137,2016-05-17,12.2,13.9,8.7,12.5,0.1,0,0,1.8
138,2016-05-18,15.7,25.3,5.9,0.0,11.8,0,0,2.1
139,2016-05-19,18.9,26.1,11.0,0.0,11.3,0,0,2.2
140,2016-05-20,18.9,25.4,12.4,0.0,6.8,0,0,1.9
141,2016-05-21,18.1,24.6,12.7,0.0,11.6,0,0,1.9
142,2016-05-22,19.1,27.0,11.1,0.0,11.9,0,0,2.2
143,2016-05-23,20.0,27.6,13.4,0.0,11.6,0,0,2.1
144,2016-05-24,22.4,28.2,13.3,0.0,7.4,0,0,1.8
145,2016-05-25,21.0,24.4,17.1,0.0,0.1,0,0,1.5
146,2016-05-26,22.3,29.0,15.7,0.0,6.5,0,0,2.1
147,2016-05-27,17.8,23.1,13.7,4.5,3.7,0,0,1.5
148,2016-05-28,18.0,23.9,12.8,0.0,4.1,0,0,1.7
149,2016-05-29,21.7,28.7,12.9,0.0,8.2,0,0,2.8
150,2016-05-30,18.5,22.7,14.9,1.5,0.1,0,0,2.3
151,2016-05-31,19.3,25.5,13.6,2.0,8.1,0,0,2.1
152,2016-06-01,13.2,16.3,10.8,1.5,1.3,0,0,2.1
153,2016-06-02,13.0,16.8,8.1,2.0,3.8,0,0,3.2
154,2016-06-03,15.3,23.8,6.2,0.0,12.0,0,0,2.1
155,2016-06-04,19.7,27.3,11.8,0.0,8.1,0,0,2.0
156,2016-06-05,19.9,25.9,15.9,0.0,6.9,0,0,2.0
157,2016-06-06,19.3,25.5,12.1,0.0,10.0,0,0,2.2
158,2016-06-07,21.0,25.6,15.9,0.0,3.0,0,0,2.3
159,2016-06-08,23.0,27.4,18.0,0.0,8.7,0,0,2.4
160,2016-06-09,20.7,25.9,17.2,4.0,0.0,0,0,1.9
161,2016-06-10,20.8,27.2,16.9,1.0,9.6,0,0,1.7
162,2016-06-11,23.7,29.7,17.0,0.0,8.5,0,0,2.4
163,2016-06-12,23.9,30.3,17.6,0.0,8.0,0,0,2.5
164,2016-06-13,18.7,23.1,16.5,17.5,0.0,0,0,1.9
165,2016-06-14,19.9,22.9,18.0,1.0,0.3,0,0,1.4
166,2016-06-15,21.6,27.1,17.9,6.0,6.5,0,0,1.9
167,2016-06-16,22.0,23.8,18.7,0.5,0.0,0,0,3.1
168,2016-06-17,20.6,24.3,18.1,0.0,0.4,0,0,1.3
169,2016-06-18,21.6,28.0,16.3,0.0,10.6,0,0,1.7
170,2016-06-19,23.0,28.6,17.2,0.0,2.9,0,0,3.2
171,2016-06-20,21.0,26.5,17.1,2.0,5.7,0,0,1.8
172,2016-06-21,21.1,26.6,16.5,0.0,1.1,0,0,1.7
173,2016-06-22,21.9,26.2,16.8,4.0,3.7,0,0,1.7
174,2016-06-23,19.6,21.1,17.1,16.0,0.0,0,0,1.5
175,2016-06-24,20.4,25.3,15.2,5.0,1.5,0,0,2.3
176,2016-06-25,20.2,24.1,17.1,7.5,0.0,0,0,1.9
177,2016-06-26,18.7,22.3,15.9,1.0,1.2,0,0,1.2
178,2016-06-27,21.5,27.3,14.6,0.0,8.2,0,0,1.8
179,2016-06-28,18.7,22.9,16.4,9.5,0.0,0,0,1.2
180,2016-06-29,21.9,27.5,16.4,0.0,4.6,0,0,1.8
181,2016-06-30,22.2,26.2,19.8,0.0,2.3,0,0,1.9
