,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-0.6,2.8,-5.4,1.0,0.8,35,10,1.2
1,2016-01-02,2.1,5.4,-1.6,10.5,0.3,30,3,1.6
2,2016-01-03,2.2,4.6,1.2,4.5,0.0,18,4,0.9
3,2016-01-04,1.3,5.2,-0.3,6.0,0.9,12,5,1.3
4,2016-01-05,-0.4,1.3,-2.7,12.0,0.0,35,28,
5,2016-01-06,-0.8,1.0,-3.3,3.0,0.1,31,7,
6,2016-01-07,-0.4,1.0,-1.6,8.5,0.1,36,13,
7,2016-01-08,-0.6,1.1,-4.0,6.5,0.0,39,14,
8,2016-01-09,-0.4,1.4,-1.3,3.0,1.5,43,9,
9,2016-01-10,-0.5,1.6,-1.9,13.5,0.1,56,26,1.6
10,2016-01-11,-2.9,-1.1,-4.1,9.0,0.0,65,20,1.8
11,2016-01-12,-3.2,-2.1,-4.5,3.5,0.0,65,3,0.8
12,2016-01-13,-1.7,1.1,-4.5,10.5,,69,12,
13,2016-01-14,-1.5,0.9,-3.4,6.5,0.1,67,13,1.7
14,2016-01-15,-3.1,-0.3,-5.6,1.0,2.6,55,6,
15,2016-01-16,-3.0,-0.2,-5.4,2.5,0.1,56,15,
16,2016-01-17,-1.9,0.9,-5.4,7.0,2.8,66,12,0.6
17,2016-01-18,0.8,2.5,-4.2,19.5,0.0,60,12,2.9
18,2016-01-19,0.5,2.8,-1.1,29.5,0.0,78,35,
19,2016-01-20,-0.2,2.5,-3.0,6.5,2.3,79,8,
20,2016-01-21,-0.3,2.1,-2.4,1.0,1.7,72,6,2.2
21,2016-01-22,-2.5,-1.1,-4.2,1.5,0.7,72,8,1.1
22,2016-01-23,-2.2,0.5,-4.3,3.5,0.2,77,5,1.1
23,2016-01-24,-3.3,-0.2,-6.7,4.5,5.0,71,7,1.2
24,2016-01-25,-2.1,-0.4,-3.2,2.5,1.9,73,7,2.0
25,2016-01-26,0.7,3.7,-2.7,1.5,1.5,74,3,1.0
26,2016-01-27,1.0,3.7,-0.3,13.5,0.0,63,3,1.0
27,2016-01-28,0.2,1.3,-1.7,7.5,0.0,66,7,0.9
28,2016-01-29,-1.8,0.8,-4.1,0.0,0.0,59,1,0.9
29,2016-01-30,-1.3,1.1,-2.6,1.0,1.2,61,8,0.9
30,2016-01-31,-1.6,1.9,-3.0,10.5,1.6,77,22,1.0
31,2016-02-01,-3.3,-2.2,-3.9,3.5,0.0,81,8,0.6
32,2016-02-02,-3.1,-1.3,-4.5,9.5,0.0,90,21,1.2
33,2016-02-03,-1.8,0.5,-3.6,0.5,2.9,90,4,1.0
34,2016-02-04,0.4,4.7,-3.7,0.5,6.5,80,3,1.4
35,2016-02-05,0.9,3.9,-0.8,1.0,2.4,72,3,1.3
36,2016-02-06,-1.9,1.0,-4.4,0.5,2.4,70,7,0.9
37,2016-02-07,-3.1,-0.7,-5.9,7.0,6.9,79,20,1.2
38,2016-02-08,-0.4,4.6,-4.4,2.0,8.4,81,3,1.3
39,2016-02-09,-0.1,3.4,-3.9,7.0,0.6,72,11,1.2
40,2016-02-10,-1.7,-0.3,-2.5,17.0,0.0,102,34,
41,2016-02-11,-1.2,3.5,-5.3,0.0,7.2,102,0,1.1
42,2016-02-12,-1.5,4.0,-8.7,0.0,8.9,80,0,1.2
43,2016-02-13,3.2,4.7,0.7,0.5,0.0,75,2,1.4
44,2016-02-14,5.2,9.0,1.9,3.0,0.0,68,0,2.8
45,2016-02-15,-1.6,3.2,-5.0,7.5,0.1,71,18,3.2
46,2016-02-16,-2.6,-0.5,-5.3,12.0,0.0,83,19,1.0
47,2016-02-17,-1.7,0.7,-3.8,7.0,0.3,90,8,1.5
48,2016-02-18,1.3,6.7,-3.2,0.0,3.0,82,1,2.0
49,2016-02-19,2.5,6.5,-3.2,6.5,1.5,70,1,1.6
50,2016-02-20,2.7,6.8,0.5,14.5,0.0,66,2,1.0
51,2016-02-21,2.6,5.7,-0.1,5.5,0.1,61,2,3.0
52,2016-02-22,0.1,3.0,-2.4,0.0,4.0,57,0,2.1
53,2016-02-23,0.1,1.8,-2.8,8.0,0.0,60,9,1.2
54,2016-02-24,-2.7,1.4,-4.4,0.5,1.0,60,2,2.7
55,2016-02-25,-2.9,1.0,-4.8,3.5,3.1,65,9,1.0
56,2016-02-26,-1.6,1.4,-3.7,5.5,0.7,75,14,1.1
57,2016-02-27,-0.4,2.9,-3.2,6.5,5.7,77,18,1.5
58,2016-02-28,1.0,4.1,-4.6,1.0,8.3,77,1,1.4
59,2016-02-29,3.8,7.1,0.5,6.0,0.0,62,0,2.6
60,2016-03-01,-1.9,1.2,-3.0,5.5,0.6,71,17,3.7
