,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-5.7,1.5,-12.0,0.0,7.9,8,1,1.8
1,2016-01-02,-4.7,2.0,-11.7,0.0,2.7,8,1,2.2
2,2016-01-03,-0.4,2.3,-6.5,0.0,8.2,7,0,2.8
3,2016-01-04,-1.7,1.4,-7.7,0.0,5.6,7,0,2.6
4,2016-01-05,-5.7,-0.7,-14.2,0.0,7.7,7,0,2.6
5,2016-01-06,-4.7,0.9,-14.8,0.0,8.5,7,0,2.4
6,2016-01-07,-3.5,-0.2,-11.0,0.0,7.1,8,1,2.7
7,2016-01-08,-6.2,1.5,-13.6,0.0,8.6,8,1,2.3
8,2016-01-09,-5.7,-0.5,-13.7,0.0,8.7,7,0,2.2
9,2016-01-10,-5.5,1.3,-13.4,0.0,6.3,8,2,2.9
10,2016-01-11,-8.1,-3.5,-15.6,0.0,7.9,7,0,2.6
11,2016-01-12,-10.5,-2.9,-17.8,0.0,7.9,7,0,2.2
12,2016-01-13,-9.1,-1.6,-16.1,0.0,8.7,7,0,2.3
13,2016-01-14,-4.4,0.5,-13.3,4.5,7.9,17,10,3.2
14,2016-01-15,-9.2,-3.7,-16.8,0.0,2.1,14,0,1.5
15,2016-01-16,-9.5,-2.2,-14.9,0.0,6.9,12,0,2.0
16,2016-01-17,-9.7,-1.0,-16.2,0.0,8.6,12,0,2.0
17,2016-01-18,-6.7,-2.5,-13.5,3.0,1.0,19,8,3.8
18,2016-01-19,-0.8,0.8,-3.0,12.5,0.0,37,18,6.3
19,2016-01-20,-0.7,1.6,-2.3,0.0,1.1,33,2,5.3
20,2016-01-21,-4.2,-0.3,-13.5,0.0,5.2,31,0,3.9
21,2016-01-22,-5.8,1.1,-15.4,0.0,3.8,29,0,1.8
22,2016-01-23,-3.2,-0.1,-11.6,0.0,4.2,28,3,2.5
23,2016-01-24,-8.4,-1.0,-16.1,0.0,4.5,27,1,2.2
24,2016-01-25,-10.9,-3.9,-17.9,0.0,9.1,26,0,2.2
25,2016-01-26,-9.7,1.2,-19.0,0.0,9.1,26,1,2.2
26,2016-01-27,-4.2,2.6,-12.6,0.0,9.0,26,0,3.5
27,2016-01-28,-4.6,0.9,-15.8,0.0,7.8,24,0,2.8
28,2016-01-29,-11.3,-2.4,-19.2,0.0,9.0,24,0,2.3
29,2016-01-30,-9.9,-4.6,-15.9,0.0,6.9,24,2,1.8
30,2016-01-31,-6.5,-2.1,-13.8,0.0,9.0,24,1,2.8
31,2016-02-01,-10.9,-3.1,-18.2,0.0,8.9,23,0,2.3
32,2016-02-02,-11.2,-3.6,-18.2,0.0,9.2,23,0,2.4
33,2016-02-03,-11.1,-3.8,-18.7,0.0,9.2,23,0,2.1
34,2016-02-04,-7.7,-0.6,-16.5,0.0,8.8,23,0,1.8
35,2016-02-05,-3.0,1.9,-9.6,0.0,9.2,23,0,3.6
36,2016-02-06,-4.9,-0.9,-11.7,0.0,8.3,23,0,3.0
37,2016-02-07,-8.0,-2.2,-16.9,0.0,9.3,23,0,2.6
38,2016-02-08,-6.1,-3.8,-13.1,0.0,8.9,22,0,2.3
39,2016-02-09,-1.6,0.8,-5.9,0.5,0.0,23,1,2.4
40,2016-02-10,-2.8,3.8,-10.5,0.0,4.5,23,1,2.3
41,2016-02-11,-3.7,2.6,-12.8,0.0,7.1,22,0,2.7
42,2016-02-12,-5.0,0.3,-12.9,0.0,4.0,21,0,1.4
43,2016-02-13,0.9,6.1,-2.5,0.0,3.2,21,0,1.3
44,2016-02-14,1.1,4.2,-1.7,9.5,0.0,18,1,3.0
45,2016-02-15,-3.5,0.9,-8.4,0.0,6.4,17,0,3.5
46,2016-02-16,-6.5,-1.7,-10.8,0.0,9.4,16,0,2.8
47,2016-02-17,-5.7,0.5,-13.3,0.0,7.8,16,0,2.9
48,2016-02-18,-3.7,2.5,-12.7,0.0,9.2,16,0,2.8
49,2016-02-19,-1.1,4.6,-8.3,0.0,8.8,16,0,2.1
50,2016-02-20,1.7,5.6,-1.6,7.5,7.0,23,9,2.5
51,2016-02-21,-1.2,1.9,-9.4,12.0,4.5,34,11,4.6
52,2016-02-22,-5.0,0.3,-14.9,0.0,10.0,30,0,3.1
53,2016-02-23,-6.5,0.6,-15.0,0.0,1.5,29,0,1.6
54,2016-02-24,-8.5,-3.8,-17.6,0.0,7.8,28,0,2.8
55,2016-02-25,-10.4,-3.5,-19.1,0.0,10.0,27,0,2.9
56,2016-02-26,-7.6,0.1,-17.5,0.0,8.8,27,0,2.4
57,2016-02-27,-7.2,-0.4,-15.0,0.0,9.1,26,2,2.3
58,2016-02-28,-7.5,-2.4,-14.8,0.0,10.1,26,0,2.1
59,2016-02-29,-4.2,-1.2,-10.9,13.5,0.0,53,29,4.3
60,2016-03-01,-4.8,0.9,-16.1,0.0,8.7,52,1,4.1
61,2016-03-02,-8.6,0.9,-18.3,0.0,9.4,48,0,2.0
62,2016-03-03,-8.6,-2.0,-16.9,0.0,5.3,46,1,1.6
63,2016-03-04,-7.7,-0.2,-17.5,0.0,10.1,45,2,2.6
64,2016-03-05,-7.2,1.5,-14.8,0.0,10.3,41,0,2.2
65,2016-03-06,-3.0,1.4,-12.5,3.5,0.0,40,1,2.2
66,2016-03-07,4.6,10.7,0.3,0.0,7.9,38,0,2.3
67,2016-03-08,1.7,4.7,-0.9,0.0,4.1,28,0,2.4
68,2016-03-09,-0.3,2.9,-6.3,0.0,8.7,25,0,3.6
69,2016-03-10,-4.8,0.2,-10.7,0.0,8.7,23,0,2.4
70,2016-03-11,-3.5,1.9,-10.5,0.0,9.9,24,1,2.7
71,2016-03-12,-3.6,2.6,-10.5,0.0,10.2,22,0,2.8
72,2016-03-13,-3.5,0.5,-9.2,0.0,10.7,21,0,2.5
73,2016-03-14,-0.2,1.9,-3.0,1.0,3.6,21,1,2.1
74,2016-03-15,-0.5,4.5,-7.0,0.0,7.2,18,1,2.2
75,2016-03-16,-1.1,5.5,-9.9,0.0,11.1,15,0,2.9
76,2016-03-17,4.1,13.1,-4.4,0.0,10.9,12,0,2.5
77,2016-03-18,1.3,6.9,-2.8,0.0,5.8,5,1,1.7
78,2016-03-19,2.9,8.0,-1.3,4.5,0.7,4,0,2.0
79,2016-03-20,0.5,5.6,-3.6,0.0,6.5,2,1,3.1
80,2016-03-21,-1.1,5.5,-9.0,0.0,10.0,2,1,2.6
81,2016-03-22,-0.6,4.0,-8.1,0.0,9.4,2,0,3.5
82,2016-03-23,-0.7,4.9,-6.6,0.0,6.3,0,0,2.5
83,2016-03-24,-0.4,4.3,-3.9,1.5,2.7,2,2,1.8
84,2016-03-25,-3.3,2.5,-10.6,0.5,8.4,1,1,1.7
85,2016-03-26,-2.1,2.6,-6.8,0.0,7.6,0,0,2.2
86,2016-03-27,0.7,6.4,-7.0,0.0,11.6,0,0,2.7
87,2016-03-28,4.0,11.9,-3.5,0.0,10.6,0,0,2.7
88,2016-03-29,0.2,5.4,-5.8,0.0,11.0,0,0,2.4
89,2016-03-30,3.7,7.5,-1.2,1.0,0.9,0,0,2.6
90,2016-03-31,3.8,10.8,-1.0,0.0,4.5,0,0,1.9
91,2016-04-01,2.1,6.7,-1.6,0.0,2.7,0,0,2.5
92,2016-04-02,0.8,3.6,-1.6,0.0,3.1,0,0,1.9
93,2016-04-03,4.1,7.7,-0.3,3.0,0.0,0,0,2.3
94,2016-04-04,3.1,6.7,-1.8,0.0,2.1,0,0,1.7
95,2016-04-05,3.6,9.7,-4.0,0.0,12.0,0,0,3.7
96,2016-04-06,7.2,12.8,-2.5,0.0,10.8,0,0,3.4
97,2016-04-07,5.6,9.6,-3.1,18.0,6.5,0,0,2.6
98,2016-04-08,4.9,6.3,1.5,8.0,0.0,0,0,2.0
99,2016-04-09,4.5,14.0,-3.3,0.0,6.0,0,0,3.2
100,2016-04-10,5.2,10.3,-1.1,0.0,11.9,0,0,3.5
101,2016-04-11,1.0,5.9,-2.7,0.0,1.3,0,0,2.6
102,2016-04-12,2.1,6.5,-5.2,0.0,11.4,0,0,2.9
103,2016-04-13,4.7,7.9,-1.8,0.0,0.5,0,0,1.8
104,2016-04-14,6.8,14.4,1.9,0.0,10.5,0,0,2.2
105,2016-04-15,6.1,11.8,2.1,1.0,5.1,0,0,4.9
106,2016-04-16,6.2,13.7,1.1,0.0,11.4,0,0,3.8
107,2016-04-17,4.6,7.8,3.1,14.5,0.0,0,0,3.2
108,2016-04-18,6.4,15.3,-1.5,0.0,5.4,0,0,2.6
109,2016-04-19,1.4,3.8,-0.8,0.0,0.0,0,0,1.8
110,2016-04-20,3.7,7.7,-0.7,0.0,10.0,0,0,2.4
111,2016-04-21,9.0,15.1,0.2,0.0,11.8,0,0,4.1
112,2016-04-22,7.9,16.6,-1.7,0.0,8.9,0,0,2.6
113,2016-04-23,1.8,3.5,-2.4,2.5,0.0,0,0,1.8
114,2016-04-24,6.2,17.1,-1.5,0.0,8.6,0,0,2.3
115,2016-04-25,5.1,10.4,-1.5,0.0,10.7,0,0,2.5
116,2016-04-26,5.0,10.0,3.0,1.5,3.6,0,0,2.2
117,2016-04-27,3.4,7.9,-0.3,0.0,8.1,0,0,2.6
118,2016-04-28,3.7,8.6,-0.9,4.5,5.7,0,0,2.6
