Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,-4.6,-2.9,-7.4,0.0
1,2016-01-02,-2.4,0.4,-5.8,2.5
2,2016-01-03,-3.1,-0.8,-4.4,3.0
3,2016-01-04,-4.5,-2.7,-7.0,0.0
4,2016-01-05,-6.7,-5.2,-8.8,1.5
5,2016-01-06,-5.3,-3.4,-7.1,2.0
6,2016-01-07,-5.8,-4.3,-9.2,0.0
7,2016-01-08,-5.4,-2.3,-9.5,0.5
8,2016-01-09,-6.1,-4.9,-8.4,0.0
9,2016-01-10,-7.1,-4.2,-10.2,2.0
10,2016-01-11,-11.2,-8.5,-17.3,1.5
11,2016-01-12,-9.4,-6.0,-15.3,0.0
12,2016-01-13,-9.2,-4.8,-16.2,0.0
13,2016-01-14,-9.3,-4.3,-14.2,4.5
14,2016-01-15,-14.1,-6.1,-21.7,0.5
15,2016-01-16,-16.2,-4.7,-24.6,0.0
16,2016-01-17,-13.0,-4.8,-20.8,0.0
17,2016-01-18,-12.8,-4.5,-24.7,1.0
18,2016-01-19,-3.2,-2.6,-4.7,26.0
19,2016-01-20,-4.4,-3.1,-5.7,34.5
20,2016-01-21,-6.9,-3.4,-14.3,0.5
21,2016-01-22,-4.3,-2.1,-11.9,5.0
22,2016-01-23,-6.2,-4.0,-13.4,3.5
23,2016-01-24,-11.1,-6.7,-22.0,0.0
24,2016-01-25,-14.4,-6.0,-28.8,0.0
25,2016-01-26,-2.5,-0.5,-6.7,0.0
26,2016-01-27,-4.2,-1.0,-5.8,1.5
27,2016-01-28,-7.5,-5.1,-10.7,1.5
28,2016-01-29,-9.4,-6.5,-12.7,1.0
29,2016-01-30,-14.5,-5.9,-25.3,0.0
30,2016-01-31,-10.4,-6.9,-16.3,1.0
31,2016-02-01,-12.4,-7.6,-18.4,0.5
32,2016-02-02,-13.1,-5.5,-21.0,0.0
33,2016-02-03,-12.7,-5.0,-24.0,0.0
34,2016-02-04,-6.7,0.2,-12.5,0.0
35,2016-02-05,-4.3,-1.2,-7.0,0.0
36,2016-02-06,-7.9,-4.2,-12.3,1.5
37,2016-02-07,-9.3,-6.1,-17.2,2.0
38,2016-02-08,-12.0,-6.4,-22.5,0.0
39,2016-02-09,-11.6,0.4,-23.6,0.0
40,2016-02-10,-4.7,-1.4,-11.2,1.5
41,2016-02-11,-6.1,-1.4,-12.4,0.0
42,2016-02-12,-0.5,5.8,-14.2,0.0
43,2016-02-13,4.3,8.3,0.6,0.0
44,2016-02-14,-4.4,0.7,-8.1,17.0
45,2016-02-15,-8.2,-4.7,-13.8,1.0
46,2016-02-16,-9.1,-5.4,-14.0,0.0
47,2016-02-17,-7.7,-4.7,-10.8,0.5
48,2016-02-18,-3.9,-0.4,-8.4,0.0
49,2016-02-19,-1.0,3.7,-6.4,3.5
50,2016-02-20,-1.4,0.7,-4.6,1.5
51,2016-02-21,-4.5,-2.4,-7.0,15.0
52,2016-02-22,-6.7,-3.1,-13.9,1.0
53,2016-02-23,-7.7,-0.8,-14.6,5.0
54,2016-02-24,-13.3,-9.3,-20.9,0.0
55,2016-02-25,-14.9,-5.9,-24.8,1.0
56,2016-02-26,-10.9,-5.7,-17.4,0.5
