,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-0.7,3.2,-4.4,2.0,2.2,1,1,1.7
1,2016-01-02,1.4,5.3,-2.3,6.0,0.6,0,0,0.8
2,2016-01-03,3.0,6.2,0.4,3.5,0.5,0,0,1.0
3,2016-01-04,4.3,12.3,1.5,1.0,2.6,0,0,2.5
4,2016-01-05,1.9,3.5,-0.1,0.5,0.0,0,0,1.7
5,2016-01-06,1.1,5.3,-1.0,1.0,0.9,0,0,0.9
6,2016-01-07,0.4,2.6,-1.5,0.5,1.0,0,0,1.9
7,2016-01-08,0.7,3.6,-1.3,0.0,0.0,0,0,1.0
8,2016-01-09,0.3,2.4,-1.5,1.0,0.0,0,0,0.8
9,2016-01-10,0.3,3.1,-1.2,10.5,0.3,7,8,
10,2016-01-11,-1.3,0.1,-2.3,1.0,0.8,0,0,2.1
11,2016-01-12,-1.4,0.8,-3.0,1.5,0.8,0,0,0.9
12,2016-01-13,-0.5,3.1,-3.5,1.0,3.3,0,0,1.0
13,2016-01-14,-0.6,1.6,-3.3,4.0,4.3,0,0,1.7
14,2016-01-15,-2.5,1.3,-4.4,0.0,2.8,0,0,1.0
15,2016-01-16,-2.3,-0.1,-4.1,2.0,1.1,1,2,0.9
16,2016-01-17,-1.5,2.0,-4.7,0.5,0.7,1,1,0.6
17,2016-01-18,-0.6,1.5,-1.8,25.0,0.0,12,14,1.3
18,2016-01-19,-0.7,1.1,-2.3,40.5,0.0,44,44,1.8
19,2016-01-20,-1.8,1.4,-6.7,14.5,2.0,45,11,
20,2016-01-21,-1.2,2.1,-5.4,8.5,1.9,55,18,1.5
21,2016-01-22,-2.8,1.4,-7.6,6.5,3.2,49,23,1.4
22,2016-01-23,-3.0,0.6,-6.7,0.0,0.5,48,9,
23,2016-01-24,-2.8,-0.6,-3.8,3.5,1.4,44,9,1.4
24,2016-01-25,-2.8,-1.0,-6.1,4.0,0.8,50,7,1.3
25,2016-01-26,-0.9,3.6,-4.6,0.0,2.6,46,2,0.6
26,2016-01-27,0.7,2.8,-0.4,11.5,0.0,37,1,0.8
27,2016-01-28,0.6,3.6,-1.0,0.0,0.8,30,1,0.6
28,2016-01-29,-1.8,0.2,-3.0,4.5,0.0,31,5,0.7
29,2016-01-30,-2.1,-0.2,-3.4,6.0,1.8,40,12,
30,2016-01-31,-1.1,2.0,-3.0,0.5,1.2,36,3,1.3
31,2016-02-01,-1.8,1.3,-4.3,0.0,2.1,34,3,1.5
32,2016-02-02,-1.7,1.0,-4.7,0.0,3.0,32,7,1.6
