Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,3.2,8.5,-0.9,1.5
1,2016-01-02,4.0,11.7,-2.3,0.0
2,2016-01-03,6.7,14.8,1.4,0.0
3,2016-01-04,7.5,14.7,1.1,0.0
4,2016-01-05,5.9,10.9,0.4,0.0
5,2016-01-06,6.8,11.7,4.2,0.0
6,2016-01-07,4.1,9.8,0.9,0.0
7,2016-01-08,3.6,7.9,-1.4,0.0
8,2016-01-09,3.3,9.7,-1.6,0.0
9,2016-01-10,3.5,9.1,-2.5,0.0
10,2016-01-11,4.2,9.4,-0.5,0.0
11,2016-01-12,2.9,7.8,-2.1,0.0
12,2016-01-13,2.5,7.4,-2.9,0.0
13,2016-01-14,2.4,8.3,-3.5,0.0
14,2016-01-15,1.6,8.3,-2.4,0.0
15,2016-01-16,1.0,6.7,-2.7,0.0
16,2016-01-17,3.0,8.5,-3.5,7.0
17,2016-01-18,6.5,9.3,3.4,10.5
18,2016-01-19,0.3,3.4,-2.2,0.0
19,2016-01-20,-0.4,1.1,-2.7,7.5
20,2016-01-21,0.6,2.8,-0.7,0.0
21,2016-01-22,0.7,4.7,-3.6,0.0
22,2016-01-23,-0.1,3.4,-3.9,0.0
23,2016-01-24,-2.5,0.4,-6.0,0.0
24,2016-01-25,-1.2,4.1,-5.1,0.0
25,2016-01-26,0.0,6.0,-6.6,0.0
26,2016-01-27,2.5,8.6,-2.1,0.0
27,2016-01-28,3.2,10.6,-3.1,0.0
28,2016-01-29,5.3,7.7,3.1,34.0
29,2016-01-30,4.9,7.0,2.5,4.0
30,2016-01-31,4.7,10.3,0.1,0.0
31,2016-02-01,3.0,6.8,-0.5,0.0
32,2016-02-02,2.7,9.1,-1.2,0.0
33,2016-02-03,2.0,7.0,-2.0,0.0
34,2016-02-04,1.8,8.6,-3.7,0.0
35,2016-02-05,2.7,9.6,-2.7,0.0
36,2016-02-06,1.9,7.5,-2.9,0.0
37,2016-02-07,1.3,6.0,-3.5,0.0
38,2016-02-08,1.2,9.7,-5.3,0.0
39,2016-02-09,2.3,8.1,-2.5,1.5
40,2016-02-10,2.0,6.2,-1.7,0.5
41,2016-02-11,3.2,10.5,-4.1,0.0
42,2016-02-12,7.1,8.7,4.8,0.0
43,2016-02-13,10.5,13.7,8.1,12.0
44,2016-02-14,12.8,19.1,8.0,16.0
45,2016-02-15,3.3,8.1,-0.3,3.5
46,2016-02-16,1.6,6.3,-1.0,0.5
47,2016-02-17,1.6,5.3,-2.0,1.0
48,2016-02-18,2.6,11.0,-3.8,0.0
49,2016-02-19,6.0,13.4,-0.5,0.0
50,2016-02-20,6.7,8.5,3.6,12.5
51,2016-02-21,5.2,8.8,1.6,0.0
52,2016-02-22,4.0,8.2,0.3,0.0
53,2016-02-23,5.5,10.7,0.8,0.0
54,2016-02-24,2.6,5.7,-0.2,0.0
55,2016-02-25,2.3,7.7,-2.4,0.0
56,2016-02-26,2.1,8.2,-1.6,0.0
57,2016-02-27,4.9,12.9,-1.9,0.0
58,2016-02-28,7.5,15.7,0.2,0.0
59,2016-02-29,5.1,12.2,-1.8,9.0
60,2016-03-01,-1.0,2.2,-2.9,1.5
61,2016-03-02,1.8,8.9,-4.1,0.0
62,2016-03-03,5.0,13.3,-2.3,0.0
63,2016-03-04,8.2,17.3,-0.2,0.0
