Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-5.6,0.5,-12.9,0.0,8.6
1,2016-01-02,-6.7,-1.1,-12.7,0.0,3.5
2,2016-01-03,-0.6,1.7,-6.8,0.0,8.0
3,2016-01-04,-2.0,0.7,-5.4,0.0,5.5
4,2016-01-05,-5.9,-1.2,-13.7,0.0,7.7
5,2016-01-06,-4.9,0.5,-13.6,0.0,8.0
6,2016-01-07,-4.0,-0.9,-10.0,0.0,6.7
7,2016-01-08,-6.2,0.7,-14.3,0.0,8.3
8,2016-01-09,-6.2,-1.3,-14.7,0.0,8.7
9,2016-01-10,-7.2,0.0,-15.3,0.0,6.6
10,2016-01-11,-8.0,-4.5,-15.0,0.0,8.3
11,2016-01-12,-10.6,-3.1,-19.2,0.0,8.6
12,2016-01-13,-9.6,-2.1,-17.8,0.0,8.3
13,2016-01-14,-5.8,-1.2,-10.6,4.5,8.1
14,2016-01-15,-9.5,-4.5,-15.2,0.0,5.0
15,2016-01-16,-11.4,-4.9,-17.3,0.0,7.2
16,2016-01-17,-13.4,-4.3,-20.8,0.0,8.6
17,2016-01-18,-10.1,-3.8,-18.1,6.0,0.1
18,2016-01-19,-1.6,0.2,-4.8,11.5,0.0
19,2016-01-20,-0.6,1.2,-3.9,0.0,0.0
20,2016-01-21,-4.3,0.1,-12.6,0.0,8.9
21,2016-01-22,-6.8,0.1,-17.1,0.0,4.6
22,2016-01-23,-3.9,0.5,-12.4,0.0,7.5
23,2016-01-24,-9.2,-3.0,-15.9,0.0,6.7
24,2016-01-25,-10.5,-3.0,-16.8,0.0,9.0
25,2016-01-26,-10.6,1.4,-20.0,0.0,9.2
26,2016-01-27,-5.3,0.8,-14.1,0.0,7.9
27,2016-01-28,-5.0,-0.1,-13.8,0.0,9.1
28,2016-01-29,-6.5,-2.9,-11.8,0.0,9.0
29,2016-01-30,-11.1,-4.7,-16.6,0.0,7.6
30,2016-01-31,-9.3,-2.5,-19.6,0.0,9.0
31,2016-02-01,-10.8,-3.8,-19.3,0.0,9.5
32,2016-02-02,-12.5,-4.9,-21.4,0.0,9.1
33,2016-02-03,-10.9,-3.1,-17.6,0.0,9.4
34,2016-02-04,-10.1,-1.5,-16.9,0.0,9.2
35,2016-02-05,-5.7,0.7,-14.9,0.0,9.4
36,2016-02-06,-7.6,-0.8,-15.0,0.0,9.5
37,2016-02-07,-9.7,-3.0,-18.6,0.0,9.5
38,2016-02-08,-4.9,-2.2,-11.6,0.0,9.4
39,2016-02-09,-3.9,-1.3,-6.1,4.5,0.0
40,2016-02-10,-2.4,1.9,-5.4,0.0,7.9
41,2016-02-11,-5.9,1.6,-15.7,0.0,9.9
42,2016-02-12,-7.2,-0.9,-16.4,0.0,7.0
43,2016-02-13,-2.0,3.2,-7.5,0.0,1.2
44,2016-02-14,-0.1,2.6,-3.1,13.5,0.0
45,2016-02-15,-4.6,1.1,-11.4,0.0,7.7
46,2016-02-16,-9.6,-2.0,-18.5,0.0,9.8
47,2016-02-17,-7.8,-0.2,-16.8,0.0,7.2
48,2016-02-18,-4.5,4.2,-12.8,0.0,9.3
49,2016-02-19,-1.4,6.8,-10.0,0.0,8.9
50,2016-02-20,0.7,4.5,-4.1,6.5,6.9
51,2016-02-21,-1.7,2.1,-9.2,12.5,1.5
52,2016-02-22,-4.3,-0.1,-12.9,0.0,10.2
53,2016-02-23,-7.7,-0.3,-17.3,0.0,6.3
54,2016-02-24,-7.7,-3.5,-15.9,0.0,9.9
55,2016-02-25,-10.9,-2.1,-20.2,0.0,9.1
56,2016-02-26,-9.3,-0.7,-18.5,0.0,9.9
57,2016-02-27,-8.3,-1.1,-15.4,0.0,9.6
58,2016-02-28,-8.8,0.3,-17.5,0.0,10.7
59,2016-02-29,-7.1,-1.5,-13.2,28.5,0.0
60,2016-03-01,-4.7,0.4,-10.4,0.0,5.6
61,2016-03-02,-7.8,-0.5,-17.4,0.0,7.0
62,2016-03-03,-9.6,-4.7,-18.0,1.0,0.1
63,2016-03-04,-7.3,0.8,-17.9,0.0,10.6
64,2016-03-05,-8.1,2.2,-19.3,0.0,10.8
65,2016-03-06,-6.0,-1.6,-13.9,0.0,0.0
66,2016-03-07,3.0,8.9,-1.6,0.0,7.2
67,2016-03-08,1.2,5.3,-1.3,0.0,5.3
68,2016-03-09,-1.1,1.7,-6.3,0.0,10.5
69,2016-03-10,-5.7,1.6,-13.5,0.0,9.2
70,2016-03-11,-5.4,1.9,-13.5,0.0,9.8
71,2016-03-12,-4.1,2.3,-13.4,0.0,10.7
72,2016-03-13,-4.4,2.6,-11.6,0.0,11.2
73,2016-03-14,-1.2,5.5,-4.3,0.0,8.8
74,2016-03-15,-0.8,4.2,-4.1,0.0,7.5
