Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-9.6,-0.9,-15.4,0.0,8.0
1,2016-01-02,-9.1,-0.8,-14.9,0.0,3.0
2,2016-01-03,-3.5,1.1,-12.6,0.0,7.5
3,2016-01-04,-8.4,-0.1,-14.2,0.0,5.8
4,2016-01-05,-9.9,-2.3,-18.0,0.0,6.3
5,2016-01-06,-7.7,-0.9,-17.4,0.0,6.3
6,2016-01-07,-6.9,-0.7,-13.5,0.0,6.8
7,2016-01-08,-7.1,-0.1,-16.2,0.0,7.2
8,2016-01-09,-8.5,-1.1,-15.9,0.0,7.6
9,2016-01-10,-7.3,-0.4,-13.4,0.0,5.9
10,2016-01-11,-10.4,-4.5,-16.9,0.0,7.2
11,2016-01-12,-12.1,-4.1,-19.5,0.0,7.1
12,2016-01-13,-11.9,-1.6,-19.8,0.0,8.0
13,2016-01-14,-6.1,0.4,-12.0,4.0,4.5
14,2016-01-15,-9.1,-2.8,-14.3,0.0,5.5
15,2016-01-16,-11.2,-1.9,-17.5,0.0,7.8
16,2016-01-17,-13.7,-2.9,-21.3,0.0,7.7
17,2016-01-18,-10.7,-4.0,-18.3,3.5,0.0
18,2016-01-19,-1.7,-0.4,-4.3,4.5,0.0
19,2016-01-20,-0.6,0.9,-4.4,0.5,0.1
20,2016-01-21,-5.5,-0.2,-12.1,0.0,6.9
21,2016-01-22,-8.7,-1.4,-17.8,0.0,1.5
22,2016-01-23,-5.4,0.6,-10.7,0.0,7.1
23,2016-01-24,-8.4,-2.8,-13.2,0.0,7.4
24,2016-01-25,-11.9,-4.0,-17.8,0.0,8.7
25,2016-01-26,-9.9,2.5,-21.9,0.0,8.7
26,2016-01-27,-5.6,1.0,-13.8,0.0,7.8
27,2016-01-28,-7.4,-1.0,-13.4,0.0,5.6
28,2016-01-29,-11.7,-2.7,-19.2,0.0,8.6
29,2016-01-30,-12.5,-4.3,-19.6,0.0,8.0
30,2016-01-31,-10.6,-2.9,-19.0,0.0,8.0
31,2016-02-01,-13.5,-3.3,-21.5,0.0,9.0
32,2016-02-02,-12.9,-2.7,-23.2,0.0,8.1
33,2016-02-03,-11.9,-2.5,-20.0,0.0,9.1
34,2016-02-04,-11.0,0.5,-20.1,0.0,8.0
35,2016-02-05,-6.1,0.6,-12.6,0.0,7.0
36,2016-02-06,-10.3,-1.1,-17.4,0.0,9.3
37,2016-02-07,-10.5,-2.8,-21.3,0.0,8.2
38,2016-02-08,-7.2,-1.8,-15.6,0.0,9.3
39,2016-02-09,-2.9,1.2,-6.1,2.0,0.0
40,2016-02-10,-2.8,2.9,-11.5,0.0,6.3
41,2016-02-11,-7.2,2.0,-16.0,0.0,9.3
42,2016-02-12,-7.1,-0.6,-15.2,0.0,3.0
43,2016-02-13,-1.2,2.2,-5.2,0.0,1.4
44,2016-02-14,-0.4,3.4,-2.6,9.0,0.0
45,2016-02-15,-6.6,-1.6,-10.5,0.0,7.7
46,2016-02-16,-9.5,-2.7,-17.0,0.0,9.5
47,2016-02-17,-8.1,-0.2,-16.8,0.0,8.8
48,2016-02-18,-3.0,2.9,-10.9,0.0,7.9
49,2016-02-19,-0.7,6.5,-9.3,0.0,8.7
50,2016-02-20,1.2,4.2,-1.9,5.0,7.0
51,2016-02-21,-1.5,1.5,-4.9,5.0,2.6
52,2016-02-22,-5.6,0.4,-11.2,0.0,9.7
53,2016-02-23,-7.3,0.6,-15.9,0.0,4.8
54,2016-02-24,-9.4,-5.4,-17.2,0.0,8.3
55,2016-02-25,-12.9,-2.9,-23.2,0.0,8.1
56,2016-02-26,-10.5,-0.5,-19.9,0.0,9.2
57,2016-02-27,-10.3,-0.8,-18.0,0.0,8.1
58,2016-02-28,-9.9,-0.1,-18.9,0.0,10.4
59,2016-02-29,-7.6,-1.9,-14.5,12.0,0.0
60,2016-03-01,-5.7,0.0,-14.6,0.0,6.3
61,2016-03-02,-9.1,0.4,-19.3,0.0,9.2
62,2016-03-03,-9.7,-1.2,-18.4,0.0,3.1
