,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,7.3,11.4,2.0,0.0,1.7
1,2016-01-02,12.5,16.7,7.8,2.5,1.5
2,2016-01-03,12.4,15.9,6.6,1.0,1.6
3,2016-01-04,11.5,16.1,6.2,0.0,2.5
4,2016-01-05,10.2,12.4,8.8,6.5,3.8
5,2016-01-06,10.7,12.9,9.0,0.0,4.7
6,2016-01-07,8.5,9.4,7.8,0.0,4.8
7,2016-01-08,6.9,8.5,5.6,0.5,3.5
8,2016-01-09,6.8,9.7,3.2,0.0,2.8
9,2016-01-10,7.0,10.8,3.0,0.0,2.7
10,2016-01-11,9.0,11.1,5.4,0.0,3.3
11,2016-01-12,7.1,9.1,3.0,0.0,4.1
12,2016-01-13,5.9,7.6,3.8,2.5,3.9
13,2016-01-14,6.3,9.4,1.7,0.0,3.4
14,2016-01-15,5.3,9.5,1.7,0.0,2.5
15,2016-01-16,8.1,12.0,1.7,0.0,2.6
16,2016-01-17,10.1,12.2,7.6,25.0,5.0
17,2016-01-18,6.3,10.6,0.6,7.5,7.1
18,2016-01-19,1.9,4.1,0.4,13.0,6.0
19,2016-01-20,2.6,4.6,0.1,0.0,5.0
20,2016-01-21,4.2,6.2,1.1,0.0,2.8
21,2016-01-22,6.3,7.9,3.8,0.0,4.9
22,2016-01-23,3.2,7.3,-1.6,3.0,5.4
23,2016-01-24,-2.1,-0.2,-4.4,5.0,8.5
24,2016-01-25,1.8,4.5,-0.5,7.0,4.9
25,2016-01-26,4.9,7.7,1.7,0.5,2.8
26,2016-01-27,7.1,11.4,2.7,0.0,1.8
27,2016-01-28,12.8,16.3,7.0,28.0,4.2
28,2016-01-29,13.5,16.2,10.1,39.5,4.9
29,2016-01-30,10.7,13.4,8.4,1.5,3.9
30,2016-01-31,8.8,10.9,6.8,0.5,4.0
31,2016-02-01,5.6,7.2,4.1,0.0,5.0
32,2016-02-02,3.8,7.2,-0.2,0.0,4.4
33,2016-02-03,4.0,8.4,-1.5,0.0,3.2
34,2016-02-04,6.7,9.8,1.2,0.0,3.5
35,2016-02-05,7.3,9.6,2.6,0.0,3.8
36,2016-02-06,5.7,8.0,4.3,0.0,6.1
37,2016-02-07,4.3,7.0,0.3,0.0,3.5
38,2016-02-08,,,,,
39,2016-02-09,,,,,
40,2016-02-10,7.7,13.7,1.6,0.0,2.2
41,2016-02-11,11.7,16.0,3.1,0.0,3.8
42,2016-02-12,16.1,17.5,14.5,13.0,8.3
43,2016-02-13,18.0,20.4,14.4,43.0,6.6
44,2016-02-14,7.9,14.5,3.9,0.5,6.2
45,2016-02-15,2.8,4.7,0.4,5.0,7.4
46,2016-02-16,4.9,8.2,0.5,5.0,4.2
47,2016-02-17,5.5,8.8,-0.3,0.5,3.7
48,2016-02-18,6.6,12.3,-0.4,0.0,2.0
49,2016-02-19,8.8,13.6,2.9,7.0,2.2
50,2016-02-20,10.0,12.8,6.8,19.0,5.8
51,2016-02-21,5.5,9.1,1.8,0.0,4.8
52,2016-02-22,6.9,9.7,2.6,2.0,2.1
53,2016-02-23,9.4,13.3,6.8,4.5,5.3
54,2016-02-24,5.6,8.3,4.0,0.0,6.4
55,2016-02-25,4.0,7.5,-0.7,0.0,4.8
56,2016-02-26,5.5,11.4,-1.4,0.0,1.9
57,2016-02-27,11.9,16.4,6.5,0.0,4.1
58,2016-02-28,12.4,17.6,5.2,0.0,4.4
59,2016-02-29,4.9,11.9,0.6,0.5,7.4
60,2016-03-01,2.8,6.1,0.4,0.0,3.7
61,2016-03-02,6.2,12.4,0.8,0.0,2.4
62,2016-03-03,11.4,17.5,3.3,0.0,2.5
63,2016-03-04,16.4,20.6,11.6,0.5,4.1
64,2016-03-05,17.5,20.9,15.4,0.0,6.2
65,2016-03-06,16.9,19.4,13.6,15.0,4.2
66,2016-03-07,14.5,18.7,10.9,0.0,2.5
67,2016-03-08,13.7,18.2,9.7,0.0,4.5
68,2016-03-09,10.1,12.6,9.1,39.0,7.4
69,2016-03-10,8.5,10.7,5.8,0.0,4.7
70,2016-03-11,6.3,8.4,4.8,0.0,5.2
71,2016-03-12,6.2,10.9,1.9,0.0,2.1
72,2016-03-13,6.9,9.8,2.2,12.5,3.3
73,2016-03-14,9.4,12.4,7.0,1.0,5.7
74,2016-03-15,9.2,13.4,4.6,0.0,3.6
75,2016-03-16,10.4,15.9,4.6,0.0,2.7
76,2016-03-17,13.8,18.6,6.4,0.5,3.4
77,2016-03-18,15.7,17.8,14.6,14.5,5.2
78,2016-03-19,14.3,18.1,8.6,0.0,3.5
79,2016-03-20,11.5,15.8,7.1,0.0,4.5
80,2016-03-21,10.8,14.6,4.3,0.0,5.9
81,2016-03-22,10.7,16.8,4.1,0.0,2.9
82,2016-03-23,11.9,16.0,6.5,0.0,2.3
83,2016-03-24,10.3,12.0,8.5,0.0,6.0
84,2016-03-25,9.6,12.8,5.2,0.0,4.6
85,2016-03-26,8.3,11.4,3.3,0.0,2.6
86,2016-03-27,8.3,13.2,2.8,0.0,3.4
87,2016-03-28,10.7,17.1,3.1,0.0,2.6
88,2016-03-29,13.2,17.2,5.9,0.0,3.8
89,2016-03-30,16.3,19.8,12.7,0.0,4.0
90,2016-03-31,13.4,15.6,11.6,13.5,2.7
91,2016-04-01,14.8,18.7,11.6,0.0,4.7
92,2016-04-02,16.0,20.7,11.1,0.0,3.1
93,2016-04-03,17.3,19.0,15.8,46.0,3.8
94,2016-04-04,14.7,17.1,9.8,26.0,3.1
95,2016-04-05,13.7,18.5,9.0,0.0,2.1
96,2016-04-06,15.4,18.3,10.6,15.0,3.7
97,2016-04-07,17.3,20.2,13.3,21.5,7.2
98,2016-04-08,15.0,20.4,10.1,0.0,2.0
99,2016-04-09,15.7,21.8,10.2,0.0,2.0
100,2016-04-10,16.3,21.4,12.8,0.0,2.6
101,2016-04-11,13.7,16.9,8.9,0.0,5.8
102,2016-04-12,15.2,19.6,7.5,0.0,4.3
103,2016-04-13,16.9,18.4,14.9,21.5,5.3
104,2016-04-14,16.9,21.6,13.3,0.0,4.1
