Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,5.8,11.4,2.4,0.0,7.3
1,2016-01-02,10.7,14.9,5.0,0.5,0.7
2,2016-01-03,11.0,15.4,7.5,0.0,0.9
3,2016-01-04,10.4,16.2,5.5,0.0,5.3
4,2016-01-05,8.1,12.1,6.0,1.5,0.1
5,2016-01-06,6.9,10.4,4.6,0.0,0.0
6,2016-01-07,7.1,9.3,5.6,0.0,1.2
7,2016-01-08,5.6,7.5,2.3,0.0,0.0
8,2016-01-09,4.9,7.4,0.7,0.0,0.1
9,2016-01-10,5.6,10.4,2.5,0.0,2.4
10,2016-01-11,6.2,10.5,3.2,0.0,2.2
11,2016-01-12,4.8,8.1,1.0,1.0,0.4
12,2016-01-13,3.2,5.2,0.3,2.0,0.1
13,2016-01-14,4.5,8.4,1.4,0.0,2.5
14,2016-01-15,3.8,9.3,-0.2,0.0,7.4
15,2016-01-16,4.2,11.5,-1.0,0.0,7.5
16,2016-01-17,4.5,7.4,0.4,27.0,0.0
17,2016-01-18,4.7,7.5,-0.7,15.0,0.1
18,2016-01-19,0.6,1.3,-0.3,1.5,0.0
19,2016-01-20,0.7,3.3,-1.1,0.0,1.4
20,2016-01-21,2.5,6.7,-1.0,0.0,0.3
21,2016-01-22,3.5,6.6,-0.3,1.0,1.3
22,2016-01-23,1.4,3.3,-2.0,7.5,0.0
23,2016-01-24,-4.7,-1.9,-7.2,21.0,0.0
24,2016-01-25,-1.3,1.4,-6.4,2.0,0.3
25,2016-01-26,1.5,4.2,0.1,0.0,0.6
26,2016-01-27,3.5,8.2,-0.1,0.0,0.9
27,2016-01-28,4.2,5.7,2.7,7.0,0.0
28,2016-01-29,8.6,10.3,5.4,35.0,0.0
29,2016-01-30,8.4,12.9,4.0,0.5,2.4
30,2016-01-31,6.6,12.4,3.2,0.5,3.6
31,2016-02-01,5.0,8.3,2.0,0.0,0.0
32,2016-02-02,3.7,8.0,0.3,3.5,2.9
33,2016-02-03,4.0,7.0,0.7,3.5,0.0
34,2016-02-04,4.3,9.6,0.5,0.0,5.9
35,2016-02-05,4.5,9.5,0.9,0.0,0.9
36,2016-02-06,3.3,6.8,1.3,0.0,1.7
37,2016-02-07,2.7,7.1,-0.5,1.0,1.8
38,2016-02-08,5.2,9.6,0.3,0.0,4.7
39,2016-02-09,7.3,10.9,1.2,0.0,7.9
40,2016-02-10,5.7,13.2,0.4,0.0,8.1
41,2016-02-11,6.0,14.5,-0.4,0.0,7.4
42,2016-02-12,10.3,18.1,3.6,0.0,0.1
43,2016-02-13,14.1,18.8,10.3,33.0,0.0
44,2016-02-14,10.7,18.9,4.8,0.5,0.0
45,2016-02-15,2.4,4.8,0.0,0.0,1.5
46,2016-02-16,2.7,5.1,-0.4,1.0,1.5
47,2016-02-17,3.6,6.8,0.7,0.0,1.5
48,2016-02-18,5.4,11.7,0.6,0.0,6.7
49,2016-02-19,8.5,14.3,2.0,0.0,2.8
50,2016-02-20,7.2,9.4,4.9,38.5,0.0
51,2016-02-21,4.0,7.8,-0.4,2.5,6.6
52,2016-02-22,4.2,9.8,-1.5,2.5,1.2
53,2016-02-23,5.6,9.9,2.7,3.5,1.2
54,2016-02-24,5.0,9.1,2.0,2.5,3.6
55,2016-02-25,2.1,5.1,-0.6,3.5,1.1
56,2016-02-26,3.9,9.4,-0.8,0.0,6.7
57,2016-02-27,7.8,14.5,1.8,1.5,3.6
58,2016-02-28,10.9,18.0,3.9,0.5,8.2
59,2016-02-29,4.4,13.9,-1.9,3.0,1.0
60,2016-03-01,1.3,6.3,-2.1,0.0,4.7
61,2016-03-02,6.2,13.3,0.5,0.0,8.5
62,2016-03-03,9.9,17.5,2.3,0.0,8.7
63,2016-03-04,11.6,17.0,7.9,0.0,2.3
64,2016-03-05,13.6,21.8,5.9,0.0,7.1
65,2016-03-06,15.1,20.1,11.9,0.0,1.3
66,2016-03-07,14.4,21.0,9.6,0.0,4.4
67,2016-03-08,13.0,19.0,8.8,0.0,2.2
68,2016-03-09,8.5,10.9,6.9,45.0,0.0
69,2016-03-10,7.6,11.0,5.5,1.0,0.6
70,2016-03-11,5.0,8.4,1.6,2.0,1.4
71,2016-03-12,4.3,9.8,0.2,0.0,4.0
72,2016-03-13,5.5,9.8,1.1,7.0,0.0
73,2016-03-14,7.2,11.5,4.0,3.5,2.6
74,2016-03-15,7.5,14.0,1.8,0.0,8.8
75,2016-03-16,9.6,18.3,3.3,0.0,5.6
76,2016-03-17,11.7,19.9,4.3,0.0,9.6
77,2016-03-18,12.5,15.4,9.8,6.5,0.0
78,2016-03-19,12.3,14.7,6.4,3.0,0.5
79,2016-03-20,8.6,15.5,3.5,0.0,5.9
80,2016-03-21,7.3,15.1,1.3,0.0,9.1
81,2016-03-22,9.1,20.6,-0.4,0.0,10.0
82,2016-03-23,10.9,18.7,4.7,0.0,4.4
83,2016-03-24,7.5,12.4,2.3,0.0,0.2
84,2016-03-25,6.6,12.5,0.4,0.0,8.2
85,2016-03-26,7.9,14.5,0.6,0.0,10.0
86,2016-03-27,7.9,13.3,3.9,0.0,4.5
87,2016-03-28,9.8,16.7,4.5,0.5,9.9
88,2016-03-29,12.8,18.0,7.5,0.0,3.9
89,2016-03-30,15.3,19.9,11.8,0.0,2.3
90,2016-03-31,13.4,17.5,9.0,15.5,1.0
91,2016-04-01,13.3,15.1,11.9,6.0,0.0
92,2016-04-02,15.7,21.2,11.2,0.0,6.6
93,2016-04-03,16.0,20.2,12.8,4.0,0.1
94,2016-04-04,13.8,15.7,11.3,24.0,0.0
95,2016-04-05,13.1,18.9,8.9,0.0,5.4
96,2016-04-06,14.2,21.0,8.4,3.0,5.7
97,2016-04-07,18.1,23.4,12.7,35.0,0.1
98,2016-04-08,14.5,20.1,11.1,0.0,4.0
99,2016-04-09,16.1,24.2,10.1,0.0,7.5
100,2016-04-10,15.5,22.0,11.3,0.0,3.6
101,2016-04-11,12.9,17.3,5.8,0.0,5.9
102,2016-04-12,11.6,18.6,3.9,0.0,7.8
103,2016-04-13,14.9,20.0,10.4,19.5,2.1
104,2016-04-14,16.8,23.2,11.8,0.0,6.8
105,2016-04-15,15.0,23.0,9.5,0.0,10.3
106,2016-04-16,16.2,22.3,8.8,5.0,5.7
107,2016-04-17,16.9,21.7,10.8,18.5,10.4
108,2016-04-18,12.9,17.3,9.0,0.0,0.1
109,2016-04-19,14.0,21.1,8.3,0.0,10.2
110,2016-04-20,14.7,23.1,4.8,0.0,9.8
111,2016-04-21,16.3,20.8,13.2,82.5,0.0
112,2016-04-22,18.3,25.2,13.2,0.0,8.2
113,2016-04-23,15.9,22.2,11.7,2.0,1.5
114,2016-04-24,15.0,21.1,11.5,0.5,2.7
115,2016-04-25,14.8,20.4,9.8,0.0,0.5
116,2016-04-26,18.4,25.0,11.5,0.0,8.7
117,2016-04-27,17.2,18.3,16.6,24.0,0.0
118,2016-04-28,14.4,17.2,9.9,2.0,0.0
119,2016-04-29,12.9,18.9,8.1,0.0,9.5
120,2016-04-30,16.7,25.1,7.4,0.0,10.8
121,2016-05-01,19.4,27.7,11.2,0.0,10.9
122,2016-05-02,19.4,25.9,12.5,0.0,7.3
123,2016-05-03,17.3,20.9,13.3,21.0,0.0
124,2016-05-04,19.8,25.4,13.1,0.0,10.3
125,2016-05-05,20.4,27.0,12.8,0.0,8.1
126,2016-05-06,17.3,20.0,15.2,12.0,0.0
127,2016-05-07,18.7,23.4,12.5,0.5,4.5
128,2016-05-08,17.7,25.0,11.3,1.0,5.8
129,2016-05-09,16.5,17.4,15.6,25.5,0.0
130,2016-05-10,18.7,22.0,15.2,24.5,0.0
131,2016-05-11,14.1,17.2,10.2,6.5,0.9
132,2016-05-12,16.5,25.7,7.4,0.0,11.0
133,2016-05-13,19.1,25.9,13.8,0.0,8.2
134,2016-05-14,20.0,27.0,12.9,0.0,11.0
135,2016-05-15,22.8,30.8,17.0,1.0,5.6
136,2016-05-16,15.3,23.4,9.6,59.0,0.0
137,2016-05-17,16.3,25.1,8.4,0.0,11.1
138,2016-05-18,17.4,26.4,7.9,0.0,11.2
139,2016-05-19,19.2,26.8,10.8,0.0,9.2
140,2016-05-20,20.7,28.2,13.0,0.0,11.1
141,2016-05-21,20.5,27.8,13.8,0.0,9.5
142,2016-05-22,20.4,28.3,12.6,0.0,10.4
143,2016-05-23,21.3,28.3,13.7,0.0,11.1
144,2016-05-24,23.2,30.5,16.3,5.5,2.6
145,2016-05-25,21.4,25.8,19.7,4.0,0.6
146,2016-05-26,22.5,27.7,19.1,0.0,2.1
147,2016-05-27,22.1,28.8,18.2,0.5,4.6
148,2016-05-28,18.9,21.7,16.1,10.5,0.0
149,2016-05-29,19.4,20.9,18.4,22.0,0.0
150,2016-05-30,21.4,28.5,16.3,0.5,11.2
151,2016-05-31,22.4,31.4,12.7,0.0,11.0
152,2016-06-01,19.8,26.6,13.9,0.0,3.2
153,2016-06-02,18.4,26.2,11.8,0.0,11.2
154,2016-06-03,20.1,28.6,12.1,0.0,10.4
155,2016-06-04,18.1,22.7,15.5,23.5,0.0
156,2016-06-05,18.4,20.2,16.9,2.5,0.0
157,2016-06-06,20.5,24.3,17.6,2.5,0.1
158,2016-06-07,21.6,26.3,18.3,0.0,2.6
159,2016-06-08,22.8,27.9,19.6,0.0,2.2
160,2016-06-09,22.3,28.7,18.4,2.0,5.5
161,2016-06-10,23.9,30.7,17.6,0.0,10.0
162,2016-06-11,24.6,29.7,19.9,0.0,3.9
163,2016-06-12,21.9,24.1,20.5,23.0,0.0
164,2016-06-13,22.7,27.8,19.9,0.5,4.7
165,2016-06-14,23.9,30.4,20.1,0.0,7.7
166,2016-06-15,24.8,30.0,19.6,0.0,6.2
167,2016-06-16,21.9,25.1,18.9,15.5,0.0
168,2016-06-17,22.0,28.2,17.9,0.0,4.8
169,2016-06-18,23.7,31.1,16.4,0.0,10.3
170,2016-06-19,25.0,30.7,20.6,85.0,4.6
171,2016-06-20,24.6,27.2,22.2,71.0,0.0
172,2016-06-21,24.1,28.9,21.5,2.0,2.4
173,2016-06-22,23.1,25.2,21.6,158.0,0.0
174,2016-06-23,23.6,27.7,21.2,7.5,0.3
175,2016-06-24,25.1,28.7,21.0,16.0,0.1
176,2016-06-25,21.2,24.9,17.9,1.5,0.0
177,2016-06-26,22.4,28.7,17.3,0.0,7.0
178,2016-06-27,19.3,24.2,16.9,36.5,1.4
179,2016-06-28,20.1,22.0,18.1,23.5,0.0
180,2016-06-29,21.9,24.7,20.3,28.0,0.0
181,2016-06-30,23.7,27.7,21.4,1.0,0.2
182,2016-07-01,26.5,32.4,20.3,0.0,4.7
183,2016-07-02,28.1,31.3,26.1,0.5,1.2
184,2016-07-03,28.6,34.3,25.0,12.0,7.5
185,2016-07-04,28.5,34.1,24.7,0.0,6.6
186,2016-07-05,28.5,34.8,23.2,0.0,10.3
187,2016-07-06,28.4,34.3,24.0,0.0,9.2
188,2016-07-07,26.5,32.0,23.2,0.5,5.2
189,2016-07-08,23.0,24.9,21.7,72.5,0.0
190,2016-07-09,25.5,30.3,21.7,0.5,3.0
191,2016-07-10,26.7,31.3,24.3,19.0,2.0
192,2016-07-11,25.7,29.8,24.4,21.0,0.4
193,2016-07-12,26.7,31.3,24.7,10.0,2.1
194,2016-07-13,25.7,27.8,24.3,81.5,0.0
195,2016-07-14,26.4,31.6,22.8,0.0,4.3
196,2016-07-15,24.0,28.3,20.3,0.0,3.1
197,2016-07-16,25.5,33.2,19.7,1.5,3.1
198,2016-07-17,26.2,32.3,22.6,2.5,6.0
199,2016-07-18,26.2,33.3,20.9,0.0,9.9
200,2016-07-19,26.8,33.4,21.7,0.0,10.7
201,2016-07-20,26.2,33.2,22.8,0.0,5.0
202,2016-07-21,26.1,33.3,21.3,0.0,8.7
203,2016-07-22,24.3,30.3,18.9,0.0,10.3
204,2016-07-23,26.6,33.9,19.8,0.0,10.4
205,2016-07-24,27.4,32.5,22.9,0.0,5.1
206,2016-07-25,25.5,33.5,23.1,17.0,3.0
207,2016-07-26,26.9,33.6,22.7,0.0,7.4
208,2016-07-27,27.8,34.4,22.5,0.0,10.6
209,2016-07-28,28.5,34.4,23.4,0.0,9.1
210,2016-07-29,28.1,33.6,23.9,0.0,8.7
211,2016-07-30,28.1,33.7,23.5,0.0,8.8
212,2016-07-31,28.2,34.6,22.6,0.0,11.0
213,2016-08-01,28.5,35.4,23.3,0.0,10.0
214,2016-08-02,28.4,34.5,24.4,0.0,8.8
215,2016-08-03,27.8,34.2,23.4,0.0,6.7
216,2016-08-04,28.0,34.2,22.9,0.0,8.7
217,2016-08-05,28.3,34.4,23.3,0.0,10.1
218,2016-08-06,27.4,34.7,22.9,0.0,7.5
219,2016-08-07,27.1,34.7,22.9,24.0,6.8
220,2016-08-08,28.4,35.3,24.4,0.0,8.9
221,2016-08-09,28.9,35.3,23.4,0.0,10.8
222,2016-08-10,28.8,36.1,23.2,0.0,10.8
223,2016-08-11,29.0,36.6,22.0,0.0,10.8
224,2016-08-12,28.9,35.9,22.6,0.0,10.8
225,2016-08-13,29.1,36.5,22.9,0.0,10.7
226,2016-08-14,29.3,36.9,24.0,0.0,8.9
227,2016-08-15,27.5,35.3,24.4,4.0,6.7
228,2016-08-16,27.0,31.5,24.6,1.0,3.6
229,2016-08-17,27.7,34.1,23.5,0.0,7.1
230,2016-08-18,28.1,34.9,22.6,0.0,10.2
231,2016-08-19,28.7,35.2,23.6,0.0,8.0
232,2016-08-20,28.2,35.7,23.7,0.0,9.4
233,2016-08-21,28.2,34.5,22.9,0.0,8.7
234,2016-08-22,28.2,34.4,24.0,0.0,5.2
235,2016-08-23,27.2,34.4,22.2,0.0,9.7
236,2016-08-24,27.3,33.2,21.3,0.0,8.5
237,2016-08-25,28.0,33.9,23.3,0.0,4.2
238,2016-08-26,26.9,32.1,24.2,1.0,2.7
239,2016-08-27,25.7,30.7,23.0,0.0,2.4
240,2016-08-28,23.3,25.5,21.0,22.0,0.0
241,2016-08-29,20.3,23.4,18.1,31.5,0.5
242,2016-08-30,22.4,27.6,17.0,1.5,7.8
243,2016-08-31,25.0,29.9,21.8,0.0,8.6
244,2016-09-01,23.9,27.4,22.2,0.0,0.1
245,2016-09-02,23.7,28.2,20.6,0.0,0.5
246,2016-09-03,24.9,30.1,21.3,0.5,0.1
247,2016-09-04,24.8,28.2,22.8,4.0,0.3
248,2016-09-05,24.3,27.9,22.7,10.0,0.1
249,2016-09-06,25.9,31.7,21.9,0.0,5.7
250,2016-09-07,25.6,30.4,23.3,25.0,0.4
251,2016-09-08,23.0,28.3,20.0,21.5,5.8
252,2016-09-09,23.7,30.1,19.3,0.0,10.1
253,2016-09-10,23.5,29.1,18.9,0.0,5.2
254,2016-09-11,24.8,30.3,19.9,0.0,5.2
255,2016-09-12,21.5,23.7,20.2,82.0,0.0
256,2016-09-13,23.1,27.7,20.5,2.5,2.7
257,2016-09-14,22.9,25.4,21.5,0.5,0.0
258,2016-09-15,24.3,29.6,21.6,0.0,4.2
259,2016-09-16,24.9,30.5,21.4,0.0,5.1
260,2016-09-17,25.7,33.3,21.3,1.5,4.8
261,2016-09-18,23.8,25.8,23.0,85.0,0.0
262,2016-09-19,22.4,23.7,20.9,28.0,0.0
263,2016-09-20,19.6,21.3,17.4,22.0,0.0
264,2016-09-21,20.1,25.6,17.4,0.0,4.0
265,2016-09-22,20.7,23.2,17.3,1.0,0.0
266,2016-09-23,22.4,28.4,18.8,0.0,7.9
267,2016-09-24,22.6,28.4,18.5,0.0,7.4
268,2016-09-25,22.9,26.8,19.5,0.0,0.7
269,2016-09-26,24.5,29.8,21.0,0.5,4.3
270,2016-09-27,24.9,30.2,20.0,11.5,5.2
271,2016-09-28,24.2,25.3,23.4,91.0,0.0
272,2016-09-29,21.9,23.5,19.9,46.5,0.0
273,2016-09-30,22.1,24.8,20.1,47.0,0.1
274,2016-10-01,23.5,27.5,21.5,6.0,1.0
275,2016-10-02,24.1,27.1,22.3,0.0,1.0
276,2016-10-03,24.8,31.0,20.9,0.0,3.3
277,2016-10-04,24.9,29.2,22.4,0.0,1.3
278,2016-10-05,24.0,28.1,20.5,26.5,1.1
279,2016-10-06,22.1,28.3,18.6,0.0,5.5
280,2016-10-07,21.7,26.3,18.5,0.0,3.7
281,2016-10-08,22.8,27.9,20.0,30.0,0.2
282,2016-10-09,18.5,23.9,13.1,2.5,5.6
283,2016-10-10,16.3,22.1,12.1,0.0,6.9
284,2016-10-11,16.8,22.3,12.4,0.0,2.6
285,2016-10-12,17.5,23.8,13.6,0.0,3.9
286,2016-10-13,16.4,20.2,13.7,0.0,0.0
287,2016-10-14,16.0,21.8,12.5,0.0,2.4
288,2016-10-15,16.8,23.1,10.3,0.0,4.8
289,2016-10-16,18.8,23.1,15.2,9.0,0.3
290,2016-10-17,21.4,26.6,18.6,11.5,3.0
291,2016-10-18,21.1,26.3,18.1,0.0,4.7
292,2016-10-19,20.0,23.3,17.6,0.0,0.1
293,2016-10-20,19.0,23.8,15.8,0.0,2.6
294,2016-10-21,17.8,20.5,16.1,1.5,0.0
295,2016-10-22,17.7,19.2,16.1,18.5,0.0
296,2016-10-23,17.4,20.1,15.6,1.0,0.0
297,2016-10-24,15.0,20.6,10.7,0.0,7.1
298,2016-10-25,18.4,24.0,11.3,6.0,0.9
299,2016-10-26,19.3,22.6,16.8,6.5,0.2
300,2016-10-27,17.6,21.8,14.4,0.0,2.9
301,2016-10-28,18.6,23.5,15.7,21.0,0.0
302,2016-10-29,16.1,20.8,11.3,1.5,4.2
303,2016-10-30,14.0,20.2,10.7,0.0,5.6
304,2016-10-31,13.1,16.0,10.7,5.5,0.0
305,2016-11-01,11.3,15.1,7.5,0.0,2.8
306,2016-11-02,10.9,17.3,7.6,0.0,6.8
307,2016-11-03,10.9,16.7,6.7,0.0,6.2
308,2016-11-04,12.0,18.7,8.5,0.0,7.3
309,2016-11-05,14.1,20.8,7.5,0.0,7.2
310,2016-11-06,16.0,21.3,11.9,0.0,5.7
311,2016-11-07,11.5,17.3,6.3,0.0,7.6
312,2016-11-08,12.5,16.1,8.2,3.0,0.0
313,2016-11-09,11.5,15.6,7.3,0.5,4.7
314,2016-11-10,10.1,12.9,7.5,18.0,0.0
315,2016-11-11,12.3,18.0,8.4,0.0,5.0
316,2016-11-12,12.8,18.7,8.9,0.0,6.5
317,2016-11-13,14.6,21.6,8.6,0.5,5.3
318,2016-11-14,15.8,17.9,14.0,13.0,0.0
319,2016-11-15,15.4,19.1,10.3,0.0,0.4
320,2016-11-16,11.1,17.3,7.2,0.0,7.6
321,2016-11-17,11.6,19.0,5.8,0.0,5.4
322,2016-11-18,13.0,17.6,7.5,13.0,1.6
323,2016-11-19,18.4,22.2,15.5,30.5,1.4
324,2016-11-20,16.8,21.7,12.3,0.0,1.5
325,2016-11-21,14.5,18.2,11.2,0.0,0.0
326,2016-11-22,14.9,20.3,11.2,1.0,3.8
327,2016-11-23,11.7,13.6,10.4,0.0,0.0
328,2016-11-24,7.8,10.8,3.7,3.0,4.4
329,2016-11-25,7.4,12.4,4.0,0.0,4.2
330,2016-11-26,8.6,14.0,2.7,6.0,3.5
331,2016-11-27,10.5,11.6,7.8,39.0,0.0
332,2016-11-28,7.9,11.6,5.1,0.0,0.7
333,2016-11-29,8.1,13.8,4.9,0.0,4.7
334,2016-11-30,9.4,14.6,4.4,0.0,2.4
335,2016-12-01,11.5,15.3,7.9,2.5,0.8
336,2016-12-02,8.6,13.8,4.9,0.0,7.6
337,2016-12-03,7.9,15.2,3.0,0.0,7.1
338,2016-12-04,9.6,12.7,5.3,10.0,0.0
339,2016-12-05,11.6,16.0,8.6,0.0,4.2
340,2016-12-06,8.9,14.0,3.3,0.0,5.6
341,2016-12-07,7.2,12.8,1.9,0.0,5.0
342,2016-12-08,8.5,13.7,5.1,0.0,6.5
343,2016-12-09,10.4,15.7,5.2,1.0,4.4
344,2016-12-10,7.4,13.7,3.7,0.0,5.9
345,2016-12-11,6.9,13.1,2.2,0.0,6.9
346,2016-12-12,8.1,13.9,2.6,4.0,3.1
347,2016-12-13,10.4,12.2,8.6,14.0,0.0
348,2016-12-14,8.6,10.5,5.8,10.0,0.0
349,2016-12-15,5.5,7.9,2.8,5.0,1.0
350,2016-12-16,3.6,7.5,1.3,0.0,2.4
351,2016-12-17,5.6,11.1,1.7,0.0,5.0
352,2016-12-18,6.8,13.5,2.6,0.0,6.1
353,2016-12-19,8.9,16.0,2.8,0.0,3.9
354,2016-12-20,11.3,15.5,9.2,1.0,0.4
355,2016-12-21,12.4,18.4,7.2,0.0,4.1
356,2016-12-22,14.6,19.7,10.2,19.0,0.2
357,2016-12-23,7.3,10.3,4.3,7.5,0.2
358,2016-12-24,6.6,11.4,3.9,0.0,4.9
359,2016-12-25,7.8,13.8,3.5,0.0,6.7
360,2016-12-26,10.5,17.0,6.6,16.0,0.0
361,2016-12-27,8.1,16.9,1.8,38.0,0.7
362,2016-12-28,4.6,8.3,1.9,1.5,3.9
363,2016-12-29,3.8,6.7,0.0,0.0,0.2
364,2016-12-30,3.5,9.4,-0.1,0.0,7.4
365,2016-12-31,6.0,11.8,2.1,0.0,7.0
366,2017-01-01,6.5,12.7,3.2,0.0,7.3
367,2017-01-02,7.8,13.2,1.8,0.0,0.3
368,2017-01-03,8.2,14.2,2.6,0.0,5.4
369,2017-01-04,7.8,14.9,1.1,0.0,7.5
370,2017-01-05,7.3,11.1,2.8,0.0,1.5
371,2017-01-06,6.4,10.5,2.1,0.0,6.5
372,2017-01-07,5.4,10.0,0.0,4.5,1.4
373,2017-01-08,9.2,11.2,7.3,27.5,0.0
374,2017-01-09,8.0,10.1,4.5,5.5,0.2
375,2017-01-10,6.5,10.5,2.9,0.0,0.9
376,2017-01-11,3.8,8.1,0.0,0.0,3.1
377,2017-01-12,4.6,7.8,-0.4,0.0,2.4
378,2017-01-13,5.5,8.0,3.2,0.0,5.2
379,2017-01-14,2.9,5.3,0.5,0.0,5.4
380,2017-01-15,0.8,4.6,-2.3,0.0,3.6
381,2017-01-16,1.7,7.9,-2.1,1.0,2.6
382,2017-01-17,3.0,9.7,-1.6,0.5,7.5
383,2017-01-18,5.3,12.1,-0.6,0.0,3.8
384,2017-01-19,6.4,11.7,2.4,0.0,2.3
385,2017-01-20,4.3,8.7,0.7,8.0,0.3
386,2017-01-21,3.6,8.4,0.0,0.0,6.1
387,2017-01-22,3.3,5.6,0.6,2.5,0.6
388,2017-01-23,-0.5,1.0,-1.8,6.0,0.3
389,2017-01-24,0.7,4.7,-1.6,0.0,4.8
390,2017-01-25,2.0,8.4,-1.8,0.0,7.2
391,2017-01-26,3.5,10.8,-1.2,0.0,7.9
392,2017-01-27,6.7,13.9,-1.1,0.0,3.4
393,2017-01-28,5.7,12.7,0.7,0.0,7.9
394,2017-01-29,8.4,16.7,0.9,11.5,0.9
395,2017-01-30,8.6,16.0,1.6,1.5,0.4
396,2017-01-31,4.9,9.4,1.3,0.0,8.0
397,2017-02-01,5.6,8.4,1.6,0.0,1.7
398,2017-02-02,4.2,10.3,-0.9,0.0,8.1
399,2017-02-03,5.6,12.9,-0.1,0.0,8.1
400,2017-02-04,8.9,15.4,3.1,0.0,3.1
401,2017-02-05,9.0,11.9,6.9,20.5,0.0
402,2017-02-06,5.9,9.6,1.0,0.0,5.5
403,2017-02-07,5.5,10.9,2.0,0.0,3.9
404,2017-02-08,5.1,10.0,1.1,4.0,1.4
405,2017-02-09,3.5,6.3,0.4,8.5,0.9
406,2017-02-10,-0.6,1.4,-2.6,9.0,0.5
407,2017-02-11,0.2,3.2,-2.1,2.0,2.1
408,2017-02-12,1.7,7.0,-2.5,0.5,6.6
409,2017-02-13,3.7,9.3,-0.6,0.0,6.8
410,2017-02-14,4.1,8.0,1.6,1.0,0.3
411,2017-02-15,5.0,12.9,0.6,0.0,8.5
412,2017-02-16,8.4,16.8,-0.8,0.0,8.1
413,2017-02-17,14.1,19.9,6.3,1.0,2.4
414,2017-02-18,7.0,11.0,0.4,0.0,5.1
415,2017-02-19,6.2,13.5,-0.9,0.0,8.7
416,2017-02-20,11.4,17.0,6.0,5.0,0.0
417,2017-02-21,5.4,9.8,-0.1,0.0,5.1
418,2017-02-22,5.8,15.2,-1.1,12.5,0.5
419,2017-02-23,8.6,14.2,3.3,6.5,0.9
420,2017-02-24,4.8,9.5,0.9,1.0,2.6
421,2017-02-25,5.0,9.9,0.0,0.0,2.9
422,2017-02-26,6.8,11.1,3.3,0.0,2.7
423,2017-02-27,5.5,12.5,-0.1,0.0,8.4
424,2017-02-28,5.9,12.9,-0.3,0.0,8.8
425,2017-03-01,5.8,13.7,0.7,0.0,2.5
426,2017-03-02,7.4,10.6,5.1,5.0,1.6
427,2017-03-03,7.2,13.6,3.4,0.0,6.3
428,2017-03-04,8.4,16.4,2.3,0.0,8.6
429,2017-03-05,8.5,14.9,3.2,0.0,1.2
430,2017-03-06,7.9,13.4,2.6,0.0,1.4
431,2017-03-07,4.9,9.4,-0.3,0.5,4.1
432,2017-03-08,4.1,7.0,1.2,0.5,3.3
433,2017-03-09,6.7,10.7,2.3,0.0,4.2
434,2017-03-10,8.1,14.5,3.3,0.0,8.9
435,2017-03-11,7.5,15.6,0.6,0.0,9.0
436,2017-03-12,8.1,17.1,0.7,0.0,8.7
437,2017-03-13,8.8,11.7,6.4,0.5,0.0
438,2017-03-14,8.4,13.8,4.6,1.0,5.3
439,2017-03-15,7.0,11.1,3.8,0.5,3.3
440,2017-03-16,6.8,13.9,0.9,0.0,8.0
441,2017-03-17,7.5,14.4,1.3,0.0,5.8
442,2017-03-18,8.2,15.8,1.3,0.0,3.7
443,2017-03-19,9.8,18.3,2.5,0.0,9.2
444,2017-03-20,8.9,14.3,3.0,15.0,1.2
445,2017-03-21,8.9,13.1,6.9,15.0,1.3
446,2017-03-22,7.9,13.4,2.6,0.0,7.2
447,2017-03-23,8.8,15.2,5.2,0.0,2.1
448,2017-03-24,8.2,13.7,3.5,0.0,2.1
449,2017-03-25,7.5,13.1,4.2,0.0,1.7
450,2017-03-26,7.8,14.5,3.4,3.0,5.0
451,2017-03-27,7.4,12.7,4.0,5.0,3.9
452,2017-03-28,8.7,15.0,3.1,0.0,9.4
453,2017-03-29,9.9,14.7,6.0,1.0,0.2
454,2017-03-30,13.2,20.2,8.1,0.0,8.4
455,2017-03-31,8.3,11.0,6.2,17.0,0.0
456,2017-04-01,8.8,15.6,4.1,0.0,7.0
457,2017-04-02,7.0,11.3,4.8,6.0,2.6
458,2017-04-03,10.7,18.5,3.9,0.0,10.4
459,2017-04-04,13.4,24.1,4.8,0.0,10.4
460,2017-04-05,15.5,20.9,9.5,0.0,0.5
461,2017-04-06,15.7,18.2,13.4,13.0,0.0
462,2017-04-07,16.6,19.6,14.6,14.5,0.4
463,2017-04-08,17.4,20.5,15.7,10.0,0.2
464,2017-04-09,15.7,19.9,11.6,3.0,2.1
465,2017-04-10,11.6,13.4,10.3,25.0,0.0
466,2017-04-11,11.5,13.7,8.4,13.0,0.0
467,2017-04-12,12.4,18.6,7.5,0.0,8.5
468,2017-04-13,13.7,20.6,6.2,0.0,10.6
469,2017-04-14,16.4,24.3,9.3,0.0,10.2
470,2017-04-15,18.9,26.1,13.9,18.5,4.4
471,2017-04-16,18.9,25.5,14.2,0.0,8.4
472,2017-04-17,18.6,21.6,16.2,79.5,0.0
473,2017-04-18,17.4,22.8,12.7,1.0,7.5
474,2017-04-19,15.1,20.3,10.1,0.0,10.5
475,2017-04-20,13.1,17.8,9.4,0.0,0.3
476,2017-04-21,15.3,21.6,10.4,0.0,5.5
477,2017-04-22,14.4,21.6,7.8,0.0,10.2
