Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,5.5,11.2,0.2,0.0,9.5
1,2016-01-02,4.0,11.9,-1.7,0.0,6.5
2,2016-01-03,5.9,15.9,-1.8,0.0,9.2
3,2016-01-04,6.8,15.2,-1.2,0.0,9.3
4,2016-01-05,8.5,15.9,2.1,0.0,7.3
5,2016-01-06,5.9,9.2,1.8,0.0,0.0
6,2016-01-07,5.7,13.0,-1.2,0.0,7.5
7,2016-01-08,4.0,10.5,-1.0,0.0,9.1
8,2016-01-09,4.6,11.9,-3.0,0.0,9.3
9,2016-01-10,6.1,13.9,-1.0,0.0,9.4
10,2016-01-11,5.1,10.7,-0.9,0.0,8.4
11,2016-01-12,2.2,4.1,-2.4,0.0,0.0
12,2016-01-13,0.9,8.3,-5.9,0.0,9.2
13,2016-01-14,3.8,12.0,-4.7,0.0,9.5
14,2016-01-15,4.0,9.8,-1.4,0.0,7.6
15,2016-01-16,5.4,12.0,-2.1,0.0,8.1
16,2016-01-17,4.2,7.8,-3.0,3.0,4.9
17,2016-01-18,2.1,6.6,0.2,53.5,0.6
18,2016-01-19,3.2,6.8,-3.1,0.0,9.6
19,2016-01-20,1.1,6.4,-4.8,0.0,8.9
20,2016-01-21,2.9,9.1,-1.9,0.0,8.7
21,2016-01-22,4.1,9.2,0.3,0.0,9.3
22,2016-01-23,2.2,5.9,0.0,0.0,1.7
23,2016-01-24,1.5,6.4,-3.3,0.0,9.3
24,2016-01-25,1.1,7.0,-4.6,0.0,9.8
25,2016-01-26,2.3,9.2,-4.6,0.0,9.8
26,2016-01-27,3.9,13.6,-4.3,0.0,9.9
27,2016-01-28,5.7,13.9,-1.7,0.0,9.7
28,2016-01-29,4.4,7.8,0.2,10.5,0.0
29,2016-01-30,2.5,4.5,0.5,3.0,0.0
30,2016-01-31,5.2,11.5,-0.9,0.0,9.5
31,2016-02-01,3.6,8.0,0.2,0.0,0.5
32,2016-02-02,4.1,9.6,0.2,0.0,9.3
33,2016-02-03,3.3,8.7,-1.1,0.0,9.3
34,2016-02-04,3.3,10.0,-2.6,0.0,9.8
35,2016-02-05,5.6,13.2,-2.5,0.0,9.4
36,2016-02-06,5.5,10.0,0.4,4.0,3.2
37,2016-02-07,3.2,7.9,-1.5,2.5,9.9
38,2016-02-08,2.5,7.5,-1.2,0.0,4.5
39,2016-02-09,3.8,11.6,-3.8,0.0,9.0
40,2016-02-10,4.0,8.8,0.1,0.0,10.3
41,2016-02-11,3.9,9.7,-1.8,0.0,10.4
42,2016-02-12,4.5,11.9,-2.0,0.0,3.9
43,2016-02-13,10.9,18.1,5.1,0.0,4.6
44,2016-02-14,13.8,21.3,8.3,10.5,4.1
45,2016-02-15,5.9,12.6,-0.7,1.5,0.0
46,2016-02-16,3.3,9.2,-2.2,0.0,7.7
47,2016-02-17,3.5,10.5,-2.4,0.0,9.9
48,2016-02-18,3.6,10.7,-3.8,0.0,9.8
49,2016-02-19,7.8,17.3,-2.0,0.0,9.9
50,2016-02-20,6.6,9.9,3.9,22.5,0.1
51,2016-02-21,8.2,14.2,4.0,0.0,7.7
52,2016-02-22,6.1,9.8,2.7,0.0,3.0
53,2016-02-23,5.9,10.3,1.5,0.0,1.0
54,2016-02-24,5.0,7.4,1.2,0.0,0.0
55,2016-02-25,2.5,7.7,-4.0,3.5,7.7
