Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-1.6,3.0,-4.8,0.0,6.1
1,2016-01-02,2.4,6.5,-4.3,0.0,2.7
2,2016-01-03,3.4,11.6,-1.2,0.0,6.1
3,2016-01-04,4.7,12.3,-1.8,0.0,5.9
4,2016-01-05,4.7,10.2,0.9,0.0,3.8
5,2016-01-06,4.1,8.2,1.1,0.0,0.6
6,2016-01-07,2.1,6.4,-0.7,0.0,4.0
7,2016-01-08,1.7,3.8,-1.1,0.0,0.7
8,2016-01-09,1.4,5.8,-1.5,0.0,5.9
9,2016-01-10,1.8,6.2,-0.9,0.0,3.5
10,2016-01-11,0.2,5.1,-3.5,0.0,3.8
11,2016-01-12,-2.5,0.2,-5.1,0.0,0.5
12,2016-01-13,-0.6,3.4,-4.6,0.0,5.7
13,2016-01-14,-0.5,2.4,-1.9,0.0,1.0
14,2016-01-15,-0.7,4.6,-5.2,0.0,6.4
15,2016-01-16,-1.7,5.3,-6.3,0.0,6.7
16,2016-01-17,-2.9,1.7,-8.3,0.0,1.8
17,2016-01-18,-0.6,2.4,-3.1,27.0,0.0
18,2016-01-19,-5.0,0.8,-7.2,2.0,0.0
19,2016-01-20,-4.6,0.8,-8.6,5.5,4.0
20,2016-01-21,-5.1,0.6,-10.4,0.0,4.4
21,2016-01-22,-6.3,0.9,-11.5,0.0,6.0
22,2016-01-23,-5.0,-0.9,-11.6,2.0,0.0
23,2016-01-24,-6.5,-2.1,-10.7,0.0,0.5
24,2016-01-25,-7.0,-2.0,-11.3,0.0,3.4
25,2016-01-26,-5.4,2.3,-13.6,0.0,7.1
26,2016-01-27,-0.9,5.0,-5.7,0.0,7.2
27,2016-01-28,0.2,7.5,-6.5,0.0,4.6
28,2016-01-29,0.3,0.9,-0.4,48.5,0.0
29,2016-01-30,-0.6,0.5,-1.7,11.5,0.0
30,2016-01-31,-1.3,1.3,-5.1,0.0,6.9
31,2016-02-01,-2.5,0.5,-4.3,0.5,0.0
32,2016-02-02,-4.2,-0.5,-8.4,0.0,5.2
33,2016-02-03,-6.8,-1.2,-12.0,0.0,7.4
34,2016-02-04,-4.1,2.9,-12.1,0.0,5.9
35,2016-02-05,-1.4,6.1,-6.0,0.0,6.9
36,2016-02-06,-0.4,3.8,-4.5,0.0,3.2
37,2016-02-07,-3.6,-0.6,-7.7,0.0,7.5
38,2016-02-08,-3.8,3.4,-11.8,0.0,7.6
39,2016-02-09,-1.4,0.8,-3.1,1.0,0.0
40,2016-02-10,-3.6,1.5,-9.0,0.0,7.3
41,2016-02-11,-4.8,2.3,-11.9,0.0,7.9
42,2016-02-12,1.2,7.7,-4.9,0.0,0.9
43,2016-02-13,3.7,7.9,1.1,21.5,0.1
44,2016-02-14,8.9,14.4,3.6,65.5,0.8
45,2016-02-15,-0.9,6.4,-6.5,0.5,0.0
46,2016-02-16,-3.4,0.8,-8.5,0.0,4.1
47,2016-02-17,-2.1,1.8,-6.4,0.0,2.1
48,2016-02-18,-1.9,6.2,-9.5,0.0,8.1
49,2016-02-19,2.8,8.3,-2.4,0.0,6.7
50,2016-02-20,1.2,5.8,-0.3,25.5,0.0
51,2016-02-21,2.3,6.6,-2.7,0.0,8.0
52,2016-02-22,1.2,8.0,-4.9,0.0,5.9
53,2016-02-23,4.1,10.6,-0.9,0.0,4.4
54,2016-02-24,-1.3,3.1,-4.6,0.0,7.6
55,2016-02-25,-2.4,3.2,-8.1,0.0,7.8
56,2016-02-26,-1.3,4.1,-6.1,0.0,4.1
57,2016-02-27,-0.1,6.1,-7.0,0.0,4.3
58,2016-02-28,3.0,10.7,-1.5,0.0,8.3
59,2016-02-29,2.0,6.2,-4.2,9.5,0.0
60,2016-03-01,-3.4,1.0,-6.1,0.0,8.0
61,2016-03-02,-0.6,4.6,-6.4,0.0,8.3
62,2016-03-03,2.6,10.1,-2.1,0.0,8.2
63,2016-03-04,3.9,14.0,-3.1,0.0,8.4
64,2016-03-05,4.8,12.3,-0.9,0.0,1.0
65,2016-03-06,8.4,15.4,1.5,1.5,3.2
66,2016-03-07,9.1,13.2,6.5,0.5,0.0
67,2016-03-08,11.2,18.9,5.9,0.0,6.4
68,2016-03-09,1.9,6.8,-1.2,30.5,0.0
69,2016-03-10,-1.6,-0.1,-2.5,6.0,0.0
70,2016-03-11,-1.4,0.9,-3.2,0.0,4.0
71,2016-03-12,-0.5,4.3,-3.3,0.0,5.9
72,2016-03-13,1.4,7.9,-5.2,1.0,4.0
73,2016-03-14,-0.3,1.1,-0.9,17.0,0.0
74,2016-03-15,-0.5,2.3,-3.8,0.0,5.9
75,2016-03-16,1.8,9.9,-5.4,0.0,8.3
76,2016-03-17,4.5,14.1,-2.5,0.0,9.0
77,2016-03-18,6.8,14.8,-0.5,3.5,6.4
78,2016-03-19,9.9,17.4,5.8,16.0,4.2
79,2016-03-20,4.5,8.0,1.3,0.0,6.1
80,2016-03-21,2.1,6.7,-2.0,0.0,6.8
81,2016-03-22,4.9,13.7,-4.8,0.0,9.3
82,2016-03-23,4.8,12.4,-0.6,0.5,1.6
83,2016-03-24,0.6,5.7,-2.5,2.5,6.6
84,2016-03-25,-0.2,6.2,-5.3,0.0,9.7
85,2016-03-26,1.9,9.3,-2.8,0.0,8.1
86,2016-03-27,3.3,13.0,-4.3,0.0,7.8
87,2016-03-28,4.5,11.9,-1.7,0.0,4.8
88,2016-03-29,6.6,15.9,-2.2,0.0,8.5
89,2016-03-30,8.9,16.1,3.4,0.5,7.6
90,2016-03-31,8.3,17.9,0.5,0.0,9.1
91,2016-04-01,9.1,16.0,-0.2,0.0,5.1
92,2016-04-02,11.3,19.5,5.4,0.0,6.8
93,2016-04-03,11.7,14.9,10.5,0.0,0.2
94,2016-04-04,10.1,15.9,6.2,18.0,0.4
95,2016-04-05,8.9,15.9,3.3,0.0,4.2
96,2016-04-06,9.3,19.4,-0.6,0.0,8.2
97,2016-04-07,9.8,15.7,5.4,82.5,0.0
98,2016-04-08,9.2,15.6,2.8,0.0,2.8
99,2016-04-09,10.8,20.4,1.0,0.0,7.9
100,2016-04-10,11.2,17.9,3.8,0.0,1.8
101,2016-04-11,3.5,9.2,-2.3,0.0,8.0
102,2016-04-12,6.3,15.9,-3.5,0.0,10.1
103,2016-04-13,10.0,13.4,7.2,5.5,0.1
104,2016-04-14,11.9,19.6,7.2,15.5,7.4
105,2016-04-15,8.5,14.8,1.0,0.0,10.6
106,2016-04-16,11.6,21.0,0.2,0.0,9.7
107,2016-04-17,13.6,19.3,9.4,13.0,2.0
108,2016-04-18,13.7,20.3,6.5,0.0,4.1
109,2016-04-19,9.2,17.9,0.2,0.0,10.5
110,2016-04-20,9.3,18.4,-0.8,0.0,10.2
111,2016-04-21,10.9,18.0,8.7,24.5,3.0
112,2016-04-22,15.2,21.0,10.4,5.0,8.6
113,2016-04-23,16.2,23.7,9.9,0.5,7.9
114,2016-04-24,12.6,18.4,8.6,1.5,6.2
115,2016-04-25,13.7,21.6,6.1,0.0,5.8
116,2016-04-26,14.4,24.0,6.5,0.0,9.1
117,2016-04-27,13.5,21.7,8.0,3.0,4.0
118,2016-04-28,10.2,14.0,8.6,37.0,0.0
119,2016-04-29,6.9,12.6,0.0,0.5,4.0
120,2016-04-30,9.6,18.9,-0.8,0.0,9.3
121,2016-05-01,14.8,21.7,10.1,0.0,5.7
122,2016-05-02,16.6,26.8,7.6,0.0,10.0
123,2016-05-03,16.0,22.9,7.9,0.0,5.9
124,2016-05-04,15.2,20.0,11.6,18.5,6.1
125,2016-05-05,14.0,20.4,7.4,0.0,11.1
126,2016-05-06,11.7,23.2,5.7,9.0,2.4
127,2016-05-07,14.1,23.5,8.6,3.5,2.7
128,2016-05-08,12.9,20.9,4.5,0.0,11.2
129,2016-05-09,13.2,18.5,8.7,7.5,0.0
130,2016-05-10,15.3,17.5,11.9,15.5,0.0
131,2016-05-11,16.2,18.7,11.4,74.5,0.0
132,2016-05-12,14.3,24.3,6.5,0.0,11.4
133,2016-05-13,18.2,29.0,8.3,0.0,11.4
134,2016-05-14,18.2,24.5,13.0,0.0,10.7
135,2016-05-15,18.2,25.6,12.7,0.0,9.6
136,2016-05-16,16.1,23.2,12.2,4.0,1.5
137,2016-05-17,11.9,15.8,6.3,37.5,0.0
138,2016-05-18,12.6,23.9,2.6,0.0,11.4
139,2016-05-19,14.6,24.3,5.0,0.0,10.5
140,2016-05-20,14.6,24.2,7.8,0.0,5.6
141,2016-05-21,15.6,24.3,7.7,0.0,11.6
142,2016-05-22,15.8,26.4,5.6,0.0,11.6
143,2016-05-23,17.9,28.8,8.8,0.0,10.2
144,2016-05-24,18.9,27.5,9.7,0.0,8.4
145,2016-05-25,17.9,21.5,14.6,0.0,0.0
