,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,20.6,23.2,18.9,0.0,8.0
1,2016-01-02,23.1,26.3,17.4,0.0,5.5
2,2016-01-03,22.7,26.0,20.9,7.5,5.3
3,2016-01-04,21.5,23.3,20.6,38.5,3.9
4,2016-01-05,23.3,26.4,20.5,30.5,5.0
5,2016-01-06,21.3,25.1,19.3,20.0,8.9
6,2016-01-07,21.1,23.0,19.9,0.0,11.1
7,2016-01-08,18.8,21.1,16.9,23.0,11.2
8,2016-01-09,19.2,21.0,17.1,0.0,9.8
9,2016-01-10,21.3,24.5,17.5,0.0,6.2
10,2016-01-11,21.9,24.4,20.4,23.0,7.8
11,2016-01-12,20.3,22.5,18.8,1.0,12.2
12,2016-01-13,17.3,19.1,16.4,8.0,10.8
13,2016-01-14,17.0,18.4,15.9,5.5,11.1
14,2016-01-15,18.5,20.2,17.1,23.5,5.1
15,2016-01-16,19.9,23.4,17.2,7.0,6.6
16,2016-01-17,21.3,24.1,18.6,93.0,10.5
17,2016-01-18,18.2,20.0,17.2,1.0,11.7
18,2016-01-19,17.0,19.0,16.2,0.0,10.7
19,2016-01-20,17.3,19.1,16.1,0.0,9.0
20,2016-01-21,20.7,23.1,17.6,21.5,9.7
21,2016-01-22,,,,,
22,2016-01-23,15.9,20.8,11.6,11.0,15.2
23,2016-01-24,9.7,12.2,7.7,3.0,16.5
24,2016-01-25,11.2,14.2,7.5,0.0,11.3
25,2016-01-26,14.8,17.9,11.7,0.0,5.1
26,2016-01-27,17.9,20.4,12.7,0.0,5.2
27,2016-01-28,22.3,24.0,19.4,0.0,7.5
28,2016-01-29,23.5,27.5,19.3,8.0,9.2
29,2016-01-30,20.1,21.9,18.7,24.0,8.3
30,2016-01-31,20.2,22.7,18.5,0.0,9.2
31,2016-02-01,18.3,20.4,16.0,9.5,12.3
32,2016-02-02,15.9,17.0,14.7,2.0,13.2
33,2016-02-03,17.9,19.8,15.6,0.0,9.0
34,2016-02-04,19.0,22.6,17.7,11.5,6.1
35,2016-02-05,18.4,19.6,17.3,36.5,11.4
36,2016-02-06,15.9,18.5,13.4,0.0,13.9
37,2016-02-07,13.5,16.6,11.1,0.0,10.6
38,2016-02-08,14.5,17.9,8.9,0.0,6.3
39,2016-02-09,14.9,20.3,7.7,0.0,2.6
40,2016-02-10,18.6,23.8,12.3,0.0,4.5
41,2016-02-11,22.0,24.8,19.2,0.0,8.8
42,2016-02-12,23.4,25.2,22.5,0.0,10.1
43,2016-02-13,24.3,26.5,22.9,0.0,8.0
44,2016-02-14,21.2,26.8,15.2,0.5,8.4
45,2016-02-15,13.8,15.8,12.8,0.0,13.7
46,2016-02-16,14.3,16.4,13.0,0.0,8.2
47,2016-02-17,16.0,18.3,14.7,0.0,7.6
48,2016-02-18,18.8,22.3,16.5,0.0,6.8
49,2016-02-19,20.2,23.2,18.7,52.5,7.8
50,2016-02-20,18.5,21.2,16.1,5.0,12.7
51,2016-02-21,17.3,20.3,15.2,0.0,9.5
52,2016-02-22,21.0,23.8,16.8,0.0,6.8
53,2016-02-23,19.8,22.9,18.2,12.0,10.7
54,2016-02-24,17.1,19.2,15.6,1.5,14.2
55,2016-02-25,17.3,19.1,15.9,0.0,11.4
56,2016-02-26,18.2,19.8,16.5,0.0,7.5
57,2016-02-27,20.3,23.0,17.8,9.5,7.6
58,2016-02-28,20.8,23.8,17.5,0.0,6.8
59,2016-02-29,17.5,20.0,14.0,0.0,11.5
60,2016-03-01,15.1,17.5,13.5,0.0,7.9
61,2016-03-02,16.6,21.0,9.9,0.0,4.2
62,2016-03-03,19.4,24.0,13.8,0.0,4.2
63,2016-03-04,21.4,24.0,19.6,0.0,6.0
64,2016-03-05,21.9,25.6,19.9,1.0,4.3
65,2016-03-06,22.3,25.4,18.9,3.5,3.7
66,2016-03-07,21.6,25.2,17.3,0.0,2.4
67,2016-03-08,22.5,26.0,18.2,0.0,5.3
68,2016-03-09,21.1,23.6,18.9,5.5,8.7
69,2016-03-10,17.4,19.5,14.9,12.5,12.5
70,2016-03-11,15.6,16.3,14.4,7.0,11.4
71,2016-03-12,18.2,20.9,15.8,0.0,7.7
72,2016-03-13,22.3,24.9,19.5,7.5,8.7
73,2016-03-14,18.1,23.1,16.8,58.0,13.0
74,2016-03-15,17.7,18.7,16.4,0.0,6.6
75,2016-03-16,20.8,23.8,17.4,0.0,3.9
76,2016-03-17,22.4,25.5,18.8,0.0,3.4
77,2016-03-18,23.3,25.8,21.5,0.0,7.2
78,2016-03-19,22.4,23.6,20.5,22.0,6.3
79,2016-03-20,21.3,23.4,19.9,0.0,7.1
80,2016-03-21,20.9,23.1,19.5,0.0,5.0
81,2016-03-22,21.2,24.6,18.8,0.0,4.6
82,2016-03-23,22.3,25.6,19.5,0.0,4.3
83,2016-03-24,17.6,19.7,15.6,0.5,12.8
84,2016-03-25,16.8,19.0,15.3,7.5,9.4
85,2016-03-26,16.4,19.0,14.9,6.5,11.3
86,2016-03-27,17.0,18.9,15.9,0.0,7.6
87,2016-03-28,17.0,20.4,13.5,0.0,6.1
88,2016-03-29,17.5,22.1,11.6,0.0,3.2
89,2016-03-30,20.3,24.1,14.9,0.0,3.4
90,2016-03-31,22.6,25.5,19.5,13.0,7.0
91,2016-04-01,21.1,24.0,18.7,6.0,6.0
92,2016-04-02,20.9,24.6,16.5,0.0,3.5
93,2016-04-03,23.1,25.8,20.3,0.0,4.9
94,2016-04-04,24.2,26.6,23.2,1.5,5.4
95,2016-04-05,24.6,27.1,23.4,0.0,5.1
96,2016-04-06,24.8,27.3,23.0,0.0,6.0
97,2016-04-07,25.2,27.8,24.0,0.0,6.5
98,2016-04-08,25.4,27.6,23.6,0.0,5.7
99,2016-04-09,25.7,27.9,24.1,0.0,5.8
100,2016-04-10,25.0,27.7,23.0,36.5,6.5
101,2016-04-11,23.7,26.0,22.3,4.0,5.5
102,2016-04-12,23.5,26.2,21.1,19.5,3.5
103,2016-04-13,24.1,27.9,20.2,86.5,5.1
104,2016-04-14,23.7,26.2,22.6,0.0,5.9
105,2016-04-15,22.0,24.1,20.3,0.5,7.5
106,2016-04-16,25.2,27.8,21.9,0.0,6.5
107,2016-04-17,24.2,25.8,22.8,4.0,6.4
108,2016-04-18,24.5,28.3,22.5,0.0,7.4
109,2016-04-19,23.7,27.2,21.6,0.0,7.5
110,2016-04-20,24.6,27.6,21.6,0.0,6.0
111,2016-04-21,26.0,28.5,24.4,0.0,6.6
112,2016-04-22,26.5,29.1,25.3,0.0,5.7
113,2016-04-23,26.6,29.0,25.3,0.0,6.2
114,2016-04-24,25.6,28.8,23.1,11.0,5.4
115,2016-04-25,25.7,27.5,23.7,1.0,4.2
116,2016-04-26,26.5,28.8,25.2,0.5,4.9
117,2016-04-27,25.5,26.5,23.4,5.5,5.4
118,2016-04-28,23.2,25.8,21.6,23.0,9.7
119,2016-04-29,22.6,25.8,18.6,0.0,8.0
120,2016-04-30,22.6,26.8,17.1,0.0,3.5
121,2016-05-01,24.4,27.7,21.5,0.0,4.6
122,2016-05-02,26.2,29.0,24.5,0.0,7.1
123,2016-05-03,26.1,29.4,23.1,9.5,8.3
124,2016-05-04,25.3,28.2,23.1,0.0,7.0
125,2016-05-05,26.4,28.0,25.1,0.0,7.1
126,2016-05-06,27.4,29.9,25.9,0.0,6.1
127,2016-05-07,27.6,30.2,26.1,0.0,4.5
128,2016-05-08,27.3,30.1,25.7,0.0,4.4
129,2016-05-09,27.5,30.6,25.7,0.0,4.8
130,2016-05-10,27.9,30.9,25.0,0.0,6.7
131,2016-05-11,24.1,25.4,22.9,30.5,8.3
132,2016-05-12,25.9,28.8,23.4,0.0,6.4
133,2016-05-13,26.9,29.9,24.9,0.0,6.6
134,2016-05-14,26.2,29.2,24.0,37.5,4.3
135,2016-05-15,27.1,29.8,24.2,0.0,4.6
136,2016-05-16,24.3,27.6,21.7,23.5,8.2
137,2016-05-17,23.7,26.5,21.8,1.5,9.3
138,2016-05-18,24.7,26.8,23.9,25.5,6.5
139,2016-05-19,26.0,29.5,23.5,41.0,4.5
140,2016-05-20,25.7,27.9,23.9,0.0,2.8
141,2016-05-21,26.2,29.2,23.5,34.0,2.7
142,2016-05-22,25.9,29.0,23.6,27.0,4.3
143,2016-05-23,26.8,29.5,25.3,1.0,3.6
144,2016-05-24,26.7,29.5,24.6,15.5,2.6
145,2016-05-25,28.2,30.7,26.1,8.0,3.6
146,2016-05-26,27.9,29.9,26.4,0.0,2.5
147,2016-05-27,28.6,31.4,26.0,0.0,2.9
148,2016-05-28,29.1,31.8,27.6,0.0,4.3
149,2016-05-29,29.3,31.7,27.9,0.0,5.3
150,2016-05-30,28.3,30.8,25.9,1.0,3.4
151,2016-05-31,28.6,31.4,25.8,0.0,1.8
152,2016-06-01,29.6,31.6,28.3,0.0,5.7
153,2016-06-02,27.8,29.6,26.0,9.0,5.3
154,2016-06-03,28.6,31.3,25.9,0.0,3.0
155,2016-06-04,29.6,31.8,28.2,0.0,4.0
156,2016-06-05,29.1,32.5,27.2,0.0,4.4
157,2016-06-06,27.5,30.8,26.1,1.5,4.5
158,2016-06-07,28.1,30.7,25.9,3.0,3.3
159,2016-06-08,28.0,31.2,24.7,0.0,3.6
160,2016-06-09,27.8,30.7,24.9,11.0,3.6
161,2016-06-10,27.2,28.8,25.8,3.5,4.3
162,2016-06-11,27.7,29.6,24.9,32.0,6.9
163,2016-06-12,29.5,31.4,28.1,0.0,8.2
164,2016-06-13,29.3,30.4,28.4,2.0,9.0
165,2016-06-14,28.7,30.8,26.9,1.5,6.1
