Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-5.0,-2.1,-7.5,0.0,1.4
1,2016-01-02,-2.7,1.7,-8.0,3.5,0.0
2,2016-01-03,-4.1,-0.6,-12.9,0.0,2.9
3,2016-01-04,-7.8,-2.8,-16.1,0.0,1.4
4,2016-01-05,-8.4,-4.9,-17.4,0.0,2.2
5,2016-01-06,-5.4,-2.7,-8.8,0.0,1.0
6,2016-01-07,-6.1,-5.0,-7.2,1.0,0.4
7,2016-01-08,-5.0,-2.4,-7.5,0.0,1.3
8,2016-01-09,-8.5,-4.5,-14.4,0.0,2.6
9,2016-01-10,-8.2,-3.1,-14.4,0.0,1.5
10,2016-01-11,-10.4,-7.1,-14.1,0.0,1.2
11,2016-01-12,-12.1,-6.3,-18.1,0.0,2.1
12,2016-01-13,-10.3,-4.3,-18.1,0.0,1.3
13,2016-01-14,-8.3,-4.1,-14.8,2.0,3.5
14,2016-01-15,-11.9,-3.0,-21.5,0.0,7.1
15,2016-01-16,-10.7,-4.7,-19.4,0.0,1.3
16,2016-01-17,-16.3,-3.4,-24.9,0.0,5.9
17,2016-01-18,-12.2,-4.6,-23.8,0.0,0.0
18,2016-01-19,-3.5,-2.4,-5.2,0.0,0.0
19,2016-01-20,-3.8,-2.5,-5.3,0.0,0.2
20,2016-01-21,-7.2,-3.0,-14.2,0.0,3.0
21,2016-01-22,-9.8,-2.4,-19.7,0.0,3.9
22,2016-01-23,-8.9,-3.0,-18.5,0.0,1.3
23,2016-01-24,-10.0,-4.7,-16.2,0.0,2.1
24,2016-01-25,-11.8,-5.2,-25.7,0.0,6.1
25,2016-01-26,-3.6,0.0,-8.3,0.0,0.4
26,2016-01-27,-3.7,-0.9,-6.3,0.0,1.4
27,2016-01-28,-6.7,-3.9,-9.3,0.5,2.3
28,2016-01-29,-9.4,-6.6,-18.2,0.0,0.2
29,2016-01-30,-14.9,-4.6,-24.1,0.0,6.9
30,2016-01-31,-10.7,-6.0,-19.8,0.0,5.5
31,2016-02-01,-10.4,-7.0,-19.4,1.0,2.6
32,2016-02-02,-11.5,-5.0,-20.7,0.0,2.9
33,2016-02-03,-10.7,-4.5,-21.6,0.0,1.1
34,2016-02-04,-4.8,-0.2,-9.0,1.0,1.9
35,2016-02-05,-6.3,-2.4,-16.9,2.0,3.1
36,2016-02-06,-12.4,-4.6,-19.9,0.0,2.3
37,2016-02-07,-10.1,-5.3,-20.5,0.0,2.7
38,2016-02-08,-7.8,-2.3,-14.6,0.0,9.0
39,2016-02-09,-4.6,1.4,-10.7,4.5,0.4
40,2016-02-10,-4.2,-1.6,-11.3,2.5,0.2
41,2016-02-11,-8.8,-1.6,-19.2,0.0,3.1
42,2016-02-12,-8.9,2.1,-22.1,0.0,3.9
43,2016-02-13,-0.6,1.1,-4.9,4.5,0.0
44,2016-02-14,1.3,7.4,-3.7,33.0,0.0
45,2016-02-15,-8.2,-3.6,-14.4,1.0,1.6
46,2016-02-16,-10.3,-5.2,-19.7,0.0,2.6
47,2016-02-17,-7.0,-2.9,-10.7,2.5,2.2
48,2016-02-18,-3.0,0.4,-8.5,2.0,2.7
49,2016-02-19,0.3,3.3,-3.2,3.0,0.1
50,2016-02-20,-0.8,1.8,-3.0,3.0,3.1
51,2016-02-21,-2.6,-0.2,-4.9,3.5,0.4
52,2016-02-22,-7.1,-4.3,-15.7,5.0,2.9
53,2016-02-23,-6.7,0.0,-16.2,3.5,0.2
54,2016-02-24,-11.9,-6.3,-19.8,0.0,5.7
55,2016-02-25,-10.5,-5.2,-17.9,0.0,3.2
56,2016-02-26,-10.2,-4.2,-18.9,0.0,5.1
57,2016-02-27,-10.8,-4.6,-16.8,0.0,2.6
58,2016-02-28,-13.1,-2.8,-22.1,0.0,8.6
59,2016-02-29,-5.7,-1.3,-18.7,11.0,0.0
60,2016-03-01,-6.1,-1.9,-15.4,0.0,3.6
61,2016-03-02,-9.2,-3.1,-17.5,0.0,4.1
62,2016-03-03,-10.0,-1.1,-19.9,1.5,1.6
63,2016-03-04,-12.1,-0.9,-25.1,0.0,7.5
64,2016-03-05,-9.9,1.3,-21.3,0.0,10.1
65,2016-03-06,-4.5,0.2,-13.2,11.0,0.0
