Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight
0,2016-01-01,-4.0,-2.7,-5.3,1.0,1.8
1,2016-01-02,-1.5,0.6,-3.6,5.5,0.0
2,2016-01-03,-2.2,-0.3,-5.2,0.0,0.0
3,2016-01-04,-4.5,-2.2,-10.0,0.0,3.1
4,2016-01-05,-5.8,-3.9,-7.8,0.5,0.6
5,2016-01-06,-4.3,-3.2,-5.6,0.0,0.0
6,2016-01-07,-4.9,-3.6,-6.4,0.0,3.4
7,2016-01-08,-4.5,-2.9,-8.4,3.0,0.3
8,2016-01-09,-5.7,-4.4,-9.7,0.0,2.4
9,2016-01-10,-6.0,-3.8,-9.6,2.5,1.1
10,2016-01-11,-8.3,-6.8,-9.7,1.0,2.5
11,2016-01-12,-8.2,-6.6,-12.4,0.0,0.5
12,2016-01-13,-6.7,-4.4,-10.9,0.0,0.3
13,2016-01-14,-6.3,-2.5,-10.0,1.5,4.9
14,2016-01-15,-13.6,-8.3,-20.1,0.0,8.5
15,2016-01-16,-11.9,-7.2,-18.2,0.0,0.5
16,2016-01-17,-11.5,-6.1,-17.4,0.0,2.8
17,2016-01-18,-9.5,-2.5,-18.4,0.0,0.0
18,2016-01-19,-1.1,-0.1,-2.6,0.0,0.0
19,2016-01-20,-2.5,-0.7,-5.9,0.0,0.7
20,2016-01-21,-7.3,-2.5,-13.9,0.0,4.2
21,2016-01-22,-6.3,-2.3,-11.7,1.0,0.6
22,2016-01-23,-6.5,-1.8,-14.5,0.5,1.1
23,2016-01-24,-9.6,-5.3,-19.0,0.0,6.9
24,2016-01-25,-13.3,-5.2,-22.7,0.0,6.0
25,2016-01-26,-1.6,1.0,-5.7,0.0,1.0
26,2016-01-27,-3.3,-0.1,-5.4,2.0,3.4
27,2016-01-28,-6.1,-4.1,-8.5,1.5,0.6
28,2016-01-29,-8.8,-5.9,-14.8,0.0,3.5
29,2016-01-30,-12.5,-8.2,-18.6,0.0,8.8
30,2016-01-31,-8.9,-5.2,-17.0,0.0,3.5
31,2016-02-01,-9.9,-7.2,-16.4,3.5,0.2
32,2016-02-02,-8.5,-4.9,-14.1,3.5,1.4
33,2016-02-03,-7.6,-5.2,-10.2,0.5,2.1
34,2016-02-04,-3.0,0.7,-9.1,0.0,3.9
35,2016-02-05,-4.4,-0.5,-8.9,0.0,2.4
36,2016-02-06,-9.7,-3.5,-16.7,0.0,7.1
37,2016-02-07,-7.5,-4.6,-16.0,3.0,1.5
38,2016-02-08,-8.7,-4.1,-15.1,0.0,8.7
39,2016-02-09,-2.6,1.8,-13.7,1.0,1.1
40,2016-02-10,-3.3,0.0,-8.3,2.5,0.8
41,2016-02-11,-6.3,-1.7,-13.6,0.5,6.7
42,2016-02-12,-3.9,2.5,-15.7,0.0,0.0
43,2016-02-13,2.9,5.2,1.1,0.0,0.0
44,2016-02-14,-0.6,2.4,-5.3,13.0,0.0
45,2016-02-15,-7.8,-4.9,-10.1,1.5,1.2
46,2016-02-16,-7.3,-5.0,-10.3,0.0,4.2
47,2016-02-17,-6.1,-5.0,-7.4,2.0,0.6
48,2016-02-18,-2.5,-0.6,-6.1,4.5,1.0
49,2016-02-19,0.3,3.2,-4.3,2.5,1.1
50,2016-02-20,-0.1,1.8,-2.3,1.0,4.8
51,2016-02-21,-2.2,0.5,-6.4,5.5,2.0
52,2016-02-22,-4.9,-3.4,-7.1,2.5,1.7
53,2016-02-23,-4.3,-1.0,-8.3,1.0,0.2
54,2016-02-24,-11.7,-7.9,-20.9,0.0,7.8
55,2016-02-25,-8.8,-5.0,-13.3,2.0,3.5
56,2016-02-26,-7.0,-3.4,-11.7,0.5,4.5
57,2016-02-27,-8.4,-2.9,-14.9,0.0,5.0
58,2016-02-28,-10.0,-3.7,-15.3,0.0,7.7
59,2016-02-29,-3.5,2.5,-15.0,0.0,2.5
60,2016-03-01,-3.7,0.0,-8.6,0.0,2.9
61,2016-03-02,-7.1,-2.6,-11.8,0.0,4.5
62,2016-03-03,-9.5,-3.9,-19.3,0.0,2.4
63,2016-03-04,-12.6,-3.7,-20.2,0.0,6.9
64,2016-03-05,-8.8,0.8,-18.8,0.0,7.9
65,2016-03-06,0.5,3.4,-7.5,8.5,0.0
66,2016-03-07,2.3,5.7,-3.1,1.5,4.5
67,2016-03-08,0.1,5.0,-4.5,1.0,2.1
68,2016-03-09,-2.4,0.6,-7.9,0.0,5.9
69,2016-03-10,-4.9,-0.1,-11.2,0.5,6.7
70,2016-03-11,-4.8,-1.4,-10.1,1.0,3.1
71,2016-03-12,-5.6,-1.0,-10.5,1.5,5.9
72,2016-03-13,-4.0,2.6,-14.6,0.0,9.8
73,2016-03-14,-0.9,4.7,-8.2,1.5,7.8
74,2016-03-15,-2.1,1.5,-9.3,0.0,8.0
75,2016-03-16,0.9,7.6,-8.5,0.0,9.4
76,2016-03-17,3.8,9.2,-3.0,0.0,8.8
77,2016-03-18,4.2,10.3,-3.0,0.0,5.4
78,2016-03-19,3.2,7.1,1.2,0.0,0.0
79,2016-03-20,-1.5,1.3,-8.6,0.0,7.3
80,2016-03-21,-3.6,1.0,-8.7,0.5,4.8
81,2016-03-22,-0.8,3.8,-7.5,0.0,8.3
82,2016-03-23,-0.9,2.9,-5.7,2.5,2.7
83,2016-03-24,-1.5,3.3,-6.9,0.0,8.6
84,2016-03-25,-2.1,2.0,-8.1,1.5,3.2
85,2016-03-26,0.1,4.0,-3.8,0.5,6.3
86,2016-03-27,3.3,8.7,-4.9,0.0,9.4
87,2016-03-28,2.8,6.4,-3.5,0.5,10.6
88,2016-03-29,2.0,10.9,-5.3,0.0,9.9
89,2016-03-30,4.0,11.0,-0.6,4.0,3.9
90,2016-03-31,2.6,7.6,-1.8,0.0,2.1
91,2016-04-01,3.8,10.1,-2.4,0.0,10.2
92,2016-04-02,3.4,6.7,0.6,0.0,5.6
93,2016-04-03,6.1,9.1,2.2,3.5,1.0
94,2016-04-04,4.7,10.7,-1.7,0.0,11.1
95,2016-04-05,5.1,12.7,-3.2,0.0,6.7
96,2016-04-06,6.7,11.3,2.8,0.0,10.1
97,2016-04-07,6.9,12.1,-0.8,2.5,5.0
98,2016-04-08,5.7,11.2,-1.3,4.0,1.5
99,2016-04-09,3.7,10.5,-1.4,0.0,5.2
100,2016-04-10,1.9,5.3,-3.6,0.0,6.1
101,2016-04-11,-0.2,4.7,-5.0,0.5,5.9
102,2016-04-12,2.3,9.4,-7.7,0.0,9.3
103,2016-04-13,6.5,10.2,2.6,0.5,0.0
104,2016-04-14,9.6,14.3,6.2,5.0,1.0
105,2016-04-15,3.1,7.4,0.8,0.0,0.2
106,2016-04-16,5.0,10.2,-2.7,0.0,6.8
107,2016-04-17,6.0,7.8,4.5,9.0,0.0
108,2016-04-18,4.5,8.2,0.3,1.0,0.4
109,2016-04-19,2.9,6.7,-0.1,0.5,1.8
110,2016-04-20,8.2,13.1,1.4,0.0,4.8
111,2016-04-21,11.6,19.0,3.7,0.0,12.0
112,2016-04-22,11.8,19.8,2.4,0.0,11.5
113,2016-04-23,7.3,10.4,2.5,7.5,0.6
114,2016-04-24,7.4,13.5,0.9,0.0,8.7
115,2016-04-25,7.8,14.8,0.5,0.0,11.6
116,2016-04-26,6.6,12.3,2.5,1.0,2.7
117,2016-04-27,5.3,12.5,-1.3,0.0,12.8
118,2016-04-28,6.6,13.9,-1.3,0.0,7.2
119,2016-04-29,2.8,4.8,1.2,5.0,0.0
120,2016-04-30,2.2,4.9,0.2,0.5,1.1
121,2016-05-01,4.3,9.8,-1.2,0.0,8.3
122,2016-05-02,7.9,16.5,-3.2,0.0,10.2
123,2016-05-03,15.6,25.1,7.1,0.0,10.7
124,2016-05-04,14.0,18.9,10.5,7.5,0.7
125,2016-05-05,10.3,12.4,7.0,1.5,0.0
126,2016-05-06,10.6,14.5,6.0,0.5,4.8
127,2016-05-07,10.6,15.6,8.5,5.0,2.1
128,2016-05-08,10.6,16.5,2.9,1.0,9.4
129,2016-05-09,11.7,20.3,1.4,0.0,11.0
130,2016-05-10,14.4,19.9,7.5,0.0,5.5
131,2016-05-11,10.5,13.3,8.8,4.0,0.0
132,2016-05-12,8.8,10.4,6.6,1.0,0.4
133,2016-05-13,13.1,23.1,4.6,0.0,12.1
134,2016-05-14,13.0,21.8,5.1,0.0,13.3
135,2016-05-15,12.4,18.0,6.9,0.0,5.6
136,2016-05-16,12.1,17.2,7.3,0.0,1.2
137,2016-05-17,14.9,19.5,11.5,9.0,6.9
138,2016-05-18,15.1,20.9,10.1,0.0,11.5
139,2016-05-19,16.2,24.5,7.9,0.0,12.4
140,2016-05-20,17.8,26.1,9.6,0.0,12.8
141,2016-05-21,19.0,29.4,9.0,0.0,13.4
142,2016-05-22,18.5,28.6,12.3,0.0,13.9
143,2016-05-23,16.5,24.5,9.6,0.0,11.4
144,2016-05-24,15.9,22.8,11.5,0.0,7.5
145,2016-05-25,16.7,22.1,11.8,1.0,4.1
146,2016-05-26,18.5,22.2,14.3,0.0,2.6
147,2016-05-27,15.6,19.1,9.2,1.0,10.1
148,2016-05-28,14.3,20.6,8.2,4.0,9.6
149,2016-05-29,12.9,19.7,6.6,0.0,11.8
150,2016-05-30,14.3,21.6,9.2,0.0,9.0
151,2016-05-31,14.1,21.0,11.1,30.0,1.1
152,2016-06-01,9.9,13.6,7.1,2.0,0.5
153,2016-06-02,8.9,11.3,5.6,0.0,0.4
154,2016-06-03,9.8,13.7,5.3,0.0,0.9
155,2016-06-04,9.9,12.8,7.2,14.5,0.0
156,2016-06-05,11.2,17.7,6.5,0.5,10.5
157,2016-06-06,13.9,21.3,7.2,0.0,8.7
158,2016-06-07,17.0,24.4,9.9,0.0,9.9
159,2016-06-08,16.1,19.2,11.7,1.5,0.4
160,2016-06-09,17.1,20.1,15.4,2.5,0.2
161,2016-06-10,14.4,16.3,12.2,0.5,1.4
162,2016-06-11,14.9,21.4,11.8,0.0,7.7
163,2016-06-12,15.8,23.5,10.7,0.0,8.5
164,2016-06-13,15.3,18.3,12.9,1.0,0.0
165,2016-06-14,15.2,16.6,13.6,3.5,0.0
166,2016-06-15,16.0,21.4,11.1,0.0,2.0
167,2016-06-16,15.3,21.4,11.0,3.5,3.0
168,2016-06-17,15.5,17.9,13.1,17.0,0.0
169,2016-06-18,13.9,15.5,12.5,4.0,0.0
170,2016-06-19,15.9,22.6,12.2,0.0,3.9
171,2016-06-20,18.2,21.9,14.5,1.0,1.0
172,2016-06-21,20.5,24.7,16.1,0.0,4.0
173,2016-06-22,20.0,26.1,14.5,0.0,9.1
174,2016-06-23,19.0,25.2,13.6,0.0,9.8
175,2016-06-24,17.1,22.1,13.7,0.0,2.4
176,2016-06-25,14.7,17.4,12.3,21.0,0.0
177,2016-06-26,13.4,17.0,11.8,9.0,0.0
178,2016-06-27,15.0,21.6,10.6,0.0,5.9
179,2016-06-28,18.7,26.2,12.5,0.0,12.9
180,2016-06-29,19.5,27.3,12.5,0.0,14.8
181,2016-06-30,20.6,27.9,13.0,0.0,11.7
182,2016-07-01,20.9,28.3,15.2,0.0,13.1
183,2016-07-02,19.5,23.2,15.3,17.0,0.6
184,2016-07-03,18.1,21.0,15.5,0.0,2.2
185,2016-07-04,14.5,18.0,11.2,0.5,6.3
186,2016-07-05,16.0,24.2,9.6,0.0,13.1
187,2016-07-06,16.3,22.1,12.2,0.0,8.7
188,2016-07-07,17.4,25.3,10.5,0.0,14.3
189,2016-07-08,18.8,26.2,12.1,0.0,12.5
190,2016-07-09,19.6,25.8,14.6,6.5,4.2
191,2016-07-10,18.0,20.8,15.9,10.0,0.0
192,2016-07-11,17.5,22.9,14.6,0.0,1.0
193,2016-07-12,19.4,26.0,15.0,0.0,10.5
194,2016-07-13,20.5,27.7,14.5,0.0,6.2
195,2016-07-14,21.5,27.8,17.4,0.0,10.5
196,2016-07-15,20.9,26.8,15.6,0.0,9.5
197,2016-07-16,21.2,27.3,16.0,0.0,6.9
198,2016-07-17,19.2,23.9,15.9,2.0,2.9
199,2016-07-18,20.0,23.9,17.8,2.5,0.0
200,2016-07-19,19.2,22.4,16.0,6.0,0.6
201,2016-07-20,20.0,26.7,15.3,0.0,9.2
202,2016-07-21,20.8,27.0,17.2,0.0,8.9
203,2016-07-22,20.4,25.8,16.4,0.0,7.7
204,2016-07-23,20.0,26.3,16.2,0.0,8.5
205,2016-07-24,19.4,26.0,15.8,0.0,9.3
206,2016-07-25,20.3,27.1,16.1,0.0,7.6
207,2016-07-26,21.1,27.0,16.4,0.0,9.8
208,2016-07-27,20.4,23.9,17.2,2.0,0.0
209,2016-07-28,21.6,23.6,19.0,20.5,0.0
210,2016-07-29,22.5,24.5,21.1,32.5,0.0
211,2016-07-30,23.0,26.4,20.2,0.0,0.2
212,2016-07-31,24.5,29.2,20.5,0.0,8.7
213,2016-08-01,24.0,29.3,20.6,1.0,4.6
214,2016-08-02,24.4,31.0,20.3,0.0,10.4
215,2016-08-03,24.4,29.7,20.7,0.0,8.0
216,2016-08-04,23.3,28.5,19.4,0.0,6.1
217,2016-08-05,21.4,26.5,14.8,0.0,9.9
218,2016-08-06,20.1,27.9,13.5,0.0,12.5
219,2016-08-07,23.0,30.4,14.7,0.0,10.8
220,2016-08-08,25.1,30.8,19.1,0.0,9.1
221,2016-08-09,20.8,25.6,14.7,7.0,5.0
222,2016-08-10,19.1,25.7,13.3,0.0,11.7
223,2016-08-11,20.7,28.8,14.0,0.0,12.5
224,2016-08-12,21.8,28.7,15.7,0.0,10.0
225,2016-08-13,21.9,28.7,15.8,0.0,13.2
226,2016-08-14,22.7,28.8,17.5,0.0,11.1
227,2016-08-15,23.2,28.5,19.9,0.5,2.5
228,2016-08-16,22.9,27.5,19.5,6.0,4.4
229,2016-08-17,21.1,22.6,20.2,90.0,0.0
230,2016-08-18,23.3,28.9,20.0,0.0,6.1
231,2016-08-19,22.7,25.6,19.5,0.0,0.0
232,2016-08-20,21.5,22.7,20.3,109.0,0.0
233,2016-08-21,22.9,27.2,20.4,2.0,1.6
234,2016-08-22,22.2,24.6,20.0,20.0,0.0
235,2016-08-23,21.2,25.3,16.8,37.0,3.9
236,2016-08-24,20.3,27.4,14.3,0.0,8.8
237,2016-08-25,21.9,28.4,14.4,0.0,9.8
238,2016-08-26,18.2,22.5,13.0,6.5,0.2
239,2016-08-27,16.9,23.9,11.2,0.0,9.1
240,2016-08-28,18.0,25.1,11.3,0.0,11.0
241,2016-08-29,23.3,30.5,16.3,0.0,11.0
242,2016-08-30,25.1,31.4,19.1,0.5,7.8
243,2016-08-31,24.5,28.7,20.6,0.0,3.0
244,2016-09-01,23.4,29.7,18.0,0.0,8.5
245,2016-09-02,23.1,29.0,18.4,0.5,4.4
246,2016-09-03,22.3,26.7,19.8,0.0,3.3
247,2016-09-04,21.1,23.8,19.5,0.0,0.5
248,2016-09-05,21.8,26.9,17.8,0.0,1.2
249,2016-09-06,21.3,23.2,19.8,22.5,0.0
250,2016-09-07,20.0,24.4,15.6,4.5,3.6
251,2016-09-08,16.0,19.1,13.6,3.0,0.0
252,2016-09-09,16.4,20.9,13.3,18.5,0.3
253,2016-09-10,16.2,19.4,14.2,10.0,0.4
254,2016-09-11,15.6,20.5,10.6,0.5,4.0
255,2016-09-12,14.6,21.3,8.5,0.0,10.2
256,2016-09-13,16.6,21.1,13.1,0.0,2.1
257,2016-09-14,17.4,22.6,12.6,0.0,5.3
258,2016-09-15,18.0,23.7,13.8,0.0,5.5
259,2016-09-16,18.8,24.8,14.0,1.5,7.3
