,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,4.4,6.7,-0.3,0.0,5.8
1,2016-01-02,8.2,11.1,2.7,7.0,6.1
2,2016-01-03,8.5,11.7,5.4,1.5,3.8
3,2016-01-04,5.5,11.7,3.3,3.5,3.9
4,2016-01-05,3.2,4.4,1.5,1.0,5.5
5,2016-01-06,3.3,5.5,1.5,1.0,3.6
6,2016-01-07,3.8,6.7,1.4,0.0,7.0
7,2016-01-08,2.5,4.3,0.1,1.0,4.3
8,2016-01-09,3.1,4.8,0.8,0.0,5.1
9,2016-01-10,3.2,6.6,0.6,1.0,7.2
10,2016-01-11,1.2,2.0,-0.9,0.0,7.1
11,2016-01-12,1.0,2.3,-0.7,0.0,6.0
12,2016-01-13,1.4,4.7,0.0,2.5,4.6
13,2016-01-14,0.6,4.6,-2.1,1.5,4.6
14,2016-01-15,-1.7,-0.5,-4.0,0.0,2.4
15,2016-01-16,-0.6,2.0,-5.5,2.0,4.0
16,2016-01-17,1.5,3.3,-1.9,0.0,4.7
17,2016-01-18,1.1,3.0,-0.4,0.5,7.4
18,2016-01-19,1.9,6.0,0.1,12.5,10.4
19,2016-01-20,1.5,4.3,-0.9,7.0,5.7
20,2016-01-21,1.6,3.2,0.0,4.0,6.6
21,2016-01-22,0.8,2.7,-1.0,1.0,6.9
22,2016-01-23,-0.1,1.8,-2.6,0.0,5.1
23,2016-01-24,-1.1,2.3,-3.2,0.5,4.1
24,2016-01-25,1.0,3.2,-1.5,0.0,7.8
25,2016-01-26,3.3,4.7,2.0,2.0,4.2
26,2016-01-27,5.0,6.7,2.4,2.0,6.8
27,2016-01-28,3.3,5.6,1.1,4.0,3.8
28,2016-01-29,1.0,2.4,-0.6,0.0,2.4
29,2016-01-30,-0.5,1.8,-2.4,1.5,2.4
30,2016-01-31,1.4,3.0,-1.2,0.0,5.7
31,2016-02-01,0.8,1.5,-1.0,0.0,5.6
32,2016-02-02,1.0,2.8,-1.0,0.0,7.9
33,2016-02-03,0.6,3.2,-1.8,1.0,3.3
34,2016-02-04,3.2,5.8,-1.8,0.0,4.3
35,2016-02-05,3.3,5.7,0.6,0.0,4.8
36,2016-02-06,0.0,2.9,-1.8,0.0,2.4
37,2016-02-07,0.0,2.1,-1.9,0.0,5.1
38,2016-02-08,0.0,3.9,-3.9,2.0,3.3
39,2016-02-09,1.9,4.4,-0.4,3.0,5.0
40,2016-02-10,2.1,3.1,-0.1,0.0,8.2
41,2016-02-11,1.8,5.0,-4.4,0.0,3.6
42,2016-02-12,1.3,8.7,-6.0,0.0,3.8
43,2016-02-13,4.0,6.3,1.9,0.0,4.4
44,2016-02-14,8.3,16.5,4.2,1.0,9.4
45,2016-02-15,0.7,5.8,-3.0,0.0,7.6
46,2016-02-16,0.1,2.9,-2.7,1.0,4.6
47,2016-02-17,1.5,2.7,0.0,4.0,6.4
48,2016-02-18,3.7,7.6,-0.5,0.0,4.2
49,2016-02-19,5.3,9.8,-1.9,9.0,6.1
50,2016-02-20,5.7,8.9,2.8,8.0,4.1
51,2016-02-21,5.6,9.6,2.1,1.0,9.4
52,2016-02-22,1.7,4.3,-1.9,0.0,3.9
53,2016-02-23,1.5,5.2,-1.9,4.0,3.1
54,2016-02-24,0.0,4.0,-1.9,0.0,5.6
55,2016-02-25,0.0,2.8,-2.7,2.0,4.8
56,2016-02-26,0.4,3.2,-1.6,2.5,4.4
57,2016-02-27,2.1,3.9,0.0,8.0,4.5
58,2016-02-28,3.1,6.6,-1.1,0.0,3.7
59,2016-02-29,4.5,11.0,1.2,15.5,8.6
60,2016-03-01,0.3,2.3,-1.9,0.0,9.6
61,2016-03-02,,,,,
62,2016-03-03,5.5,8.6,0.8,12.0,6.2
63,2016-03-04,3.3,6.6,-1.3,0.0,1.8
64,2016-03-05,5.0,12.2,-2.4,0.0,6.1
65,2016-03-06,9.3,15.0,5.4,0.0,6.9
