Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,avg_wind_speed
0,2016-01-01,4.5,7.3,1.4,0.5,2.2,2.6
1,2016-01-02,9.9,11.6,1.8,4.0,0.6,4.4
2,2016-01-03,10.2,12.9,6.0,39.0,1.1,1.8
3,2016-01-04,7.5,14.0,4.2,2.5,1.3,3.6
4,2016-01-05,5.0,6.2,3.8,0.5,0.0,3.3
5,2016-01-06,5.3,8.3,1.7,2.5,0.1,2.2
6,2016-01-07,4.6,6.6,3.7,1.0,2.3,4.2
7,2016-01-08,3.1,4.9,0.9,3.5,0.1,2.0
8,2016-01-09,3.8,6.3,2.4,4.0,0.2,2.9
9,2016-01-10,5.0,7.2,3.1,20.0,0.0,3.3
10,2016-01-11,1.4,3.2,-0.1,1.5,0.0,3.4
11,2016-01-12,1.5,2.9,-0.3,0.5,0.4,3.3
12,2016-01-13,2.5,6.0,0.0,12.5,0.8,2.0
13,2016-01-14,1.8,5.3,0.0,1.5,0.0,2.4
14,2016-01-15,1.2,3.4,-0.2,4.0,0.1,1.4
15,2016-01-16,2.4,4.7,-0.5,2.0,0.5,2.6
16,2016-01-17,2.5,5.6,-1.4,1.0,1.2,1.9
17,2016-01-18,4.6,8.3,2.2,56.0,0.0,2.6
18,2016-01-19,2.5,6.5,0.0,13.5,2.8,5.3
19,2016-01-20,2.8,5.0,1.0,8.0,1.2,5.5
20,2016-01-21,2.0,3.5,0.6,3.5,0.9,2.9
21,2016-01-22,1.8,4.2,-0.5,1.0,1.5,2.7
22,2016-01-23,0.8,2.9,-0.3,1.5,0.0,2.7
23,2016-01-24,-0.9,0.7,-2.2,21.0,0.0,3.2
24,2016-01-25,0.8,3.6,-1.4,5.5,0.9,3.0
25,2016-01-26,4.2,6.9,0.9,5.5,1.3,3.2
26,2016-01-27,5.3,8.6,2.9,20.5,0.7,3.1
27,2016-01-28,4.8,7.5,2.5,11.5,1.2,1.8
28,2016-01-29,1.9,3.1,0.7,8.5,0.0,1.5
29,2016-01-30,2.2,5.3,0.2,3.0,1.2,1.1
30,2016-01-31,2.3,4.6,-0.1,2.0,0.0,2.5
31,2016-02-01,1.5,3.0,-0.3,0.0,0.3,2.6
32,2016-02-02,1.8,3.6,0.3,0.5,1.5,2.2
33,2016-02-03,2.6,4.5,1.2,0.0,0.1,2.1
34,2016-02-04,4.3,7.9,-0.7,2.0,1.9,2.7
35,2016-02-05,4.0,7.3,1.4,1.5,4.2,2.9
36,2016-02-06,1.0,2.5,-0.1,3.0,0.1,2.0
37,2016-02-07,0.1,3.4,-3.0,0.0,4.9,2.8
38,2016-02-08,1.8,6.0,-3.0,1.5,7.9,2.4
39,2016-02-09,3.2,5.1,0.4,33.0,0.1,4.3
40,2016-02-10,2.6,4.0,0.6,0.5,1.8,3.6
41,2016-02-11,2.9,7.4,-1.1,0.0,4.7,1.9
42,2016-02-12,6.1,15.2,-1.6,0.0,7.5,2.1
43,2016-02-13,9.4,11.6,6.5,3.0,0.0,2.5
44,2016-02-14,10.9,16.8,5.9,14.0,0.0,2.7
45,2016-02-15,0.8,5.9,-1.7,3.5,0.1,3.9
46,2016-02-16,0.4,3.8,-3.1,24.5,0.2,2.0
47,2016-02-17,1.8,3.5,0.2,8.5,0.3,3.1
48,2016-02-18,4.2,9.7,-0.1,0.0,6.5,3.2
49,2016-02-19,8.2,12.0,0.6,1.0,3.4,3.6
50,2016-02-20,7.1,11.1,5.3,14.0,0.0,2.0
51,2016-02-21,5.2,9.3,2.0,7.0,1.2,3.3
52,2016-02-22,2.7,6.3,0.5,0.0,4.5,2.6
53,2016-02-23,5.1,10.7,0.8,7.0,2.5,3.2
54,2016-02-24,1.4,4.1,-0.5,0.5,4.0,3.6
55,2016-02-25,1.7,4.3,-1.0,1.5,3.0,2.8
56,2016-02-26,2.3,4.8,-0.3,3.5,2.3,2.7
57,2016-02-27,4.7,9.4,-0.1,2.0,4.9,3.0
58,2016-02-28,5.4,9.1,-0.1,0.0,6.4,1.9
59,2016-02-29,5.4,12.8,1.1,10.5,0.0,3.6
60,2016-03-01,0.9,2.3,-1.0,4.0,1.8,3.2
61,2016-03-02,3.9,6.9,0.5,3.5,3.5,2.3
62,2016-03-03,6.4,9.9,1.4,6.0,4.2,4.0
63,2016-03-04,4.8,10.2,0.7,0.0,7.1,2.1
64,2016-03-05,8.8,15.0,0.7,0.0,7.9,1.9
65,2016-03-06,13.4,20.3,6.8,0.0,4.3,1.9
66,2016-03-07,9.8,15.0,6.7,5.5,0.0,1.3
67,2016-03-08,8.9,13.0,5.6,1.0,0.2,2.5
68,2016-03-09,4.0,6.0,2.5,0.0,0.0,1.4
69,2016-03-10,3.2,6.2,0.0,0.0,6.2,2.1
70,2016-03-11,2.2,5.6,-0.1,0.5,2.1,1.5
71,2016-03-12,2.1,5.2,-0.3,0.0,3.3,1.5
72,2016-03-13,4.4,9.6,-0.9,0.0,2.6,1.9
73,2016-03-14,4.2,7.0,1.4,3.5,0.0,1.4
74,2016-03-15,4.2,7.8,0.7,0.0,7.1,2.1
75,2016-03-16,5.0,10.1,0.4,0.0,3.7,2.6
76,2016-03-17,7.9,15.6,1.4,0.0,9.6,2.7
77,2016-03-18,11.0,18.8,3.8,0.5,5.5,2.2
78,2016-03-19,9.8,12.3,6.0,11.0,0.0,2.2
79,2016-03-20,6.8,11.2,3.0,0.0,6.1,2.7
80,2016-03-21,4.8,10.0,0.9,0.0,8.2,2.4
81,2016-03-22,7.9,11.5,1.6,0.0,7.9,3.1
82,2016-03-23,7.4,10.9,3.4,0.0,6.9,2.7
83,2016-03-24,5.2,9.1,1.1,1.5,8.7,2.7
84,2016-03-25,3.6,8.6,-0.1,2.0,8.6,2.5
85,2016-03-26,4.5,9.4,0.9,3.0,3.9,1.9
86,2016-03-27,5.6,11.9,0.3,0.0,10.1,2.4
87,2016-03-28,7.1,13.5,1.7,0.0,10.3,2.1
88,2016-03-29,8.3,14.9,2.3,0.0,9.4,2.6
89,2016-03-30,9.2,14.8,4.6,3.5,0.9,2.5
90,2016-03-31,9.1,15.4,3.7,0.0,9.8,2.3
91,2016-04-01,13.6,20.4,5.3,0.0,9.4,2.4
92,2016-04-02,14.0,19.7,7.9,0.0,10.3,1.9
93,2016-04-03,15.2,20.2,12.1,0.5,4.1,2.0
94,2016-04-04,8.8,12.8,5.4,21.5,0.0,1.0
95,2016-04-05,9.0,14.9,2.5,0.0,9.4,2.2
96,2016-04-06,11.3,15.7,8.0,0.0,9.5,1.5
97,2016-04-07,11.5,15.0,8.5,32.0,0.0,1.9
98,2016-04-08,11.8,14.8,9.4,0.0,3.6,1.5
99,2016-04-09,13.2,19.8,7.8,0.0,9.7,2.6
100,2016-04-10,12.0,17.8,7.7,0.0,9.2,2.2
101,2016-04-11,5.7,9.3,2.3,8.0,3.5,2.9
102,2016-04-12,6.3,13.4,0.0,0.0,9.1,2.1
103,2016-04-13,13.7,21.2,4.0,16.5,3.7,1.5
104,2016-04-14,14.5,19.7,11.1,1.5,8.9,1.4
105,2016-04-15,8.9,11.6,4.3,0.0,5.5,2.7
106,2016-04-16,12.1,20.0,3.5,0.0,9.8,2.2
107,2016-04-17,16.5,20.7,13.3,3.0,5.7,3.8
108,2016-04-18,13.0,16.0,10.9,0.0,1.9,1.9
109,2016-04-19,10.5,15.0,5.5,0.0,2.9,1.5
110,2016-04-20,10.2,16.0,3.6,0.0,6.4,2.2
111,2016-04-21,14.0,19.8,9.4,7.5,1.2,1.9
112,2016-04-22,13.2,17.6,9.7,7.5,5.2,1.6
113,2016-04-23,13.4,20.4,8.9,0.0,6.3,2.3
114,2016-04-24,12.3,18.0,6.4,0.0,8.1,1.6
115,2016-04-25,12.4,20.6,4.5,0.0,11.3,2.1
116,2016-04-26,13.8,20.6,6.5,0.0,10.7,1.8
117,2016-04-27,13.5,19.6,7.1,0.0,9.4,2.3
118,2016-04-28,12.8,14.8,10.9,19.5,0.0,2.4
119,2016-04-29,10.4,12.2,8.9,2.0,1.1,3.3
120,2016-04-30,10.9,15.3,4.8,0.5,2.4,2.1
121,2016-05-01,13.3,17.3,11.0,3.5,0.2,2.0
122,2016-05-02,16.0,21.9,11.4,0.0,5.6,1.9
123,2016-05-03,21.2,27.9,12.2,0.0,5.9,2.4
124,2016-05-04,17.8,22.4,12.3,9.0,9.5,4.2
125,2016-05-05,15.9,18.9,10.4,0.0,6.1,3.8
126,2016-05-06,17.5,24.3,8.2,0.0,4.2,1.9
127,2016-05-07,15.1,17.7,12.8,12.0,2.9,2.1
128,2016-05-08,14.6,19.1,9.3,0.0,11.9,1.8
129,2016-05-09,17.3,23.9,8.8,0.0,11.6,1.5
130,2016-05-10,18.6,21.7,16.1,14.0,0.5,1.3
131,2016-05-11,16.0,19.7,12.6,14.5,0.1,2.3
132,2016-05-12,14.0,18.8,11.4,0.5,9.4,2.0
133,2016-05-13,17.3,24.8,11.0,0.0,10.6,2.3
134,2016-05-14,15.6,20.7,11.0,0.0,11.8,1.6
135,2016-05-15,19.0,26.8,10.1,0.0,11.4,1.7
136,2016-05-16,20.9,30.6,12.3,1.5,7.7,2.2
137,2016-05-17,13.9,18.2,10.4,8.0,5.9,1.4
138,2016-05-18,15.6,23.7,9.0,0.0,12.0,2.1
139,2016-05-19,18.8,27.1,9.7,0.0,10.6,1.7
140,2016-05-20,18.9,25.7,14.3,0.0,7.7,1.4
141,2016-05-21,16.7,22.8,11.2,0.0,12.2,2.0
142,2016-05-22,17.8,26.1,12.0,0.0,12.1,1.9
143,2016-05-23,18.1,26.3,11.3,0.0,10.7,2.0
144,2016-05-24,21.5,28.8,11.2,0.0,6.3,1.6
145,2016-05-25,19.6,24.3,17.5,1.5,0.1,2.0
146,2016-05-26,21.3,26.6,18.2,4.5,1.8,1.1
147,2016-05-27,18.0,22.9,14.3,15.0,7.3,2.0
148,2016-05-28,17.9,24.3,13.2,0.0,7.7,2.2
149,2016-05-29,19.5,26.9,12.3,0.0,8.5,1.9
150,2016-05-30,20.1,25.0,15.1,1.5,7.2,1.8
151,2016-05-31,19.2,22.2,16.4,0.0,2.8,2.4
152,2016-06-01,16.6,20.0,14.6,0.0,8.4,2.9
153,2016-06-02,14.5,18.3,9.4,0.0,9.5,2.8
154,2016-06-03,15.3,22.9,8.6,0.0,10.8,2.8
155,2016-06-04,19.4,26.1,11.8,0.0,7.7,2.5
156,2016-06-05,18.4,22.0,15.4,0.0,6.3,1.6
157,2016-06-06,17.3,23.0,12.0,0.0,9.9,1.5
158,2016-06-07,19.5,24.8,14.1,0.0,2.8,1.3
159,2016-06-08,21.8,28.3,16.2,7.0,10.6,1.6
160,2016-06-09,19.8,22.8,18.4,2.0,0.0,1.6
161,2016-06-10,19.9,25.6,14.3,0.0,11.9,1.9
162,2016-06-11,21.4,29.3,13.4,0.0,12.4,2.1
163,2016-06-12,23.7,30.3,18.6,0.0,7.9,1.4
164,2016-06-13,20.5,23.4,18.9,5.0,0.0,1.3
165,2016-06-14,21.0,24.7,17.7,0.0,3.8,1.7
166,2016-06-15,23.0,29.5,17.2,0.5,9.6,1.7
167,2016-06-16,23.8,29.0,20.1,1.0,2.1,1.6
168,2016-06-17,22.6,26.9,19.8,1.5,8.4,1.7
169,2016-06-18,22.2,26.6,17.7,0.0,9.6,1.6
170,2016-06-19,23.2,29.5,17.4,0.5,2.7,1.3
171,2016-06-20,21.7,25.4,18.3,15.5,5.0,1.9
172,2016-06-21,22.2,27.3,18.1,0.0,8.4,1.9
173,2016-06-22,22.3,26.9,17.9,0.0,9.6,1.4
174,2016-06-23,20.1,22.1,17.9,23.5,0.1,1.5
175,2016-06-24,20.6,24.2,17.0,19.5,0.1,1.9
176,2016-06-25,23.0,26.3,20.9,0.0,2.4,3.6
177,2016-06-26,19.9,23.3,17.5,0.0,9.5,2.3
178,2016-06-27,20.9,26.2,15.4,0.0,9.7,1.7
179,2016-06-28,20.3,24.6,17.0,5.5,0.1,1.8
180,2016-06-29,22.1,27.3,17.3,0.5,7.1,1.6
181,2016-06-30,21.9,25.5,19.4,14.0,1.6,1.1
182,2016-07-01,24.1,29.6,20.0,0.0,8.0,2.0
183,2016-07-02,25.7,31.2,21.9,0.0,0.5,2.3
184,2016-07-03,22.5,25.8,20.9,48.5,0.8,1.5
185,2016-07-04,22.1,25.3,20.5,7.5,0.0,1.0
186,2016-07-05,21.9,25.1,19.8,8.0,0.0,1.0
187,2016-07-06,23.8,29.3,21.5,21.0,0.3,2.2
188,2016-07-07,21.5,24.3,19.2,0.0,1.6,2.3
189,2016-07-08,22.5,26.3,19.2,1.5,0.5,1.3
190,2016-07-09,22.9,25.7,21.7,12.0,1.2,1.3
191,2016-07-10,23.7,27.3,20.2,0.5,6.5,1.7
192,2016-07-11,22.9,26.9,19.0,0.0,7.8,1.5
193,2016-07-12,23.5,29.6,18.3,0.0,12.4,1.8
194,2016-07-13,23.2,25.5,20.2,34.0,0.0,1.6
195,2016-07-14,24.4,27.1,22.2,0.5,0.3,1.9
196,2016-07-15,23.4,27.6,20.2,17.0,6.4,1.6
197,2016-07-16,23.9,27.0,22.2,0.0,1.7,1.6
198,2016-07-17,23.5,26.4,22.3,2.5,0.0,1.5
199,2016-07-18,23.3,27.2,20.6,0.0,4.8,1.7
200,2016-07-19,23.6,28.3,19.8,0.0,7.2,1.7
201,2016-07-20,23.0,27.5,19.9,0.0,5.7,1.4
202,2016-07-21,22.7,26.9,19.9,0.0,3.6,1.4
203,2016-07-22,24.3,30.2,19.6,0.0,10.1,2.0
204,2016-07-23,24.2,30.3,19.3,0.0,10.4,1.7
205,2016-07-24,25.2,31.7,20.4,0.0,9.0,1.6
206,2016-07-25,25.1,28.7,22.3,0.0,2.4,2.1
207,2016-07-26,23.2,24.9,22.1,50.0,0.0,1.5
208,2016-07-27,24.2,27.6,22.3,2.5,0.6,1.7
209,2016-07-28,27.2,32.8,23.7,0.0,8.2,1.7
210,2016-07-29,27.2,33.3,23.1,0.0,8.7,1.7
211,2016-07-30,27.4,33.1,24.1,0.0,11.4,1.9
212,2016-07-31,26.9,32.1,22.7,0.0,10.0,1.8
213,2016-08-01,26.6,31.1,23.0,0.0,6.4,1.9
214,2016-08-02,25.8,30.8,23.2,0.5,2.4,1.7
215,2016-08-03,25.7,30.2,22.7,0.0,4.0,1.7
216,2016-08-04,25.7,31.2,21.9,0.0,9.7,1.9
217,2016-08-05,26.0,31.3,21.8,0.0,11.4,2.0
218,2016-08-06,26.7,32.4,22.0,0.0,10.8,1.9
219,2016-08-07,27.6,34.1,22.4,0.0,11.5,2.3
220,2016-08-08,27.9,32.6,24.6,0.0,7.2,1.9
