,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
0,2016-01-01,8.5,11.8,6.3,0.0,4.7
1,2016-01-02,10.1,14.2,5.8,0.0,2.3
2,2016-01-03,11.7,15.9,8.9,4.0,1.8
3,2016-01-04,13.3,17.5,8.8,0.0,3.4
4,2016-01-05,11.4,14.6,8.9,0.0,5.6
5,2016-01-06,10.3,12.6,8.2,0.0,3.2
6,2016-01-07,9.8,12.3,8.0,0.0,6.5
7,2016-01-08,8.5,12.5,6.0,0.0,4.7
8,2016-01-09,7.3,10.6,4.9,0.0,5.2
9,2016-01-10,8.3,12.0,5.4,0.0,4.9
10,2016-01-11,8.9,12.3,6.0,0.0,4.4
11,2016-01-12,7.9,11.0,3.4,0.0,5.0
12,2016-01-13,6.6,11.4,1.9,0.0,4.1
13,2016-01-14,6.6,10.4,3.3,0.0,5.3
14,2016-01-15,6.1,10.4,3.2,0.0,5.5
15,2016-01-16,6.4,11.5,1.7,0.0,3.3
16,2016-01-17,7.9,12.6,1.7,0.0,3.0
17,2016-01-18,10.2,12.5,7.7,17.0,7.7
18,2016-01-19,3.5,7.8,1.0,0.5,8.2
19,2016-01-20,4.7,7.8,0.8,0.0,8.7
20,2016-01-21,5.8,8.7,3.2,0.0,4.3
21,2016-01-22,6.6,10.8,3.3,0.0,4.9
22,2016-01-23,4.8,8.0,2.1,0.0,3.8
23,2016-01-24,-0.2,3.1,-2.5,0.0,8.8
24,2016-01-25,1.2,4.6,-3.7,0.0,5.8
25,2016-01-26,4.1,8.6,-0.4,0.0,2.9
26,2016-01-27,7.7,11.3,3.5,0.0,4.3
27,2016-01-28,9.9,14.7,5.7,0.0,2.4
28,2016-01-29,14.6,18.2,9.6,56.5,4.5
29,2016-01-30,9.9,13.3,7.2,2.0,4.7
30,2016-01-31,8.9,12.8,6.3,0.5,3.8
31,2016-02-01,8.0,9.2,6.7,0.0,4.8
32,2016-02-02,7.3,10.7,3.2,0.0,5.8
33,2016-02-03,6.3,10.5,2.8,0.0,4.8
34,2016-02-04,7.2,11.8,2.7,0.0,2.7
35,2016-02-05,8.2,13.4,4.6,0.0,3.8
36,2016-02-06,6.8,9.4,4.5,0.0,5.6
37,2016-02-07,5.5,10.0,1.8,0.0,5.6
38,2016-02-08,6.6,11.6,1.1,0.0,2.5
39,2016-02-09,8.8,13.1,4.4,0.0,6.7
40,2016-02-10,6.6,10.4,4.0,0.0,6.3
41,2016-02-11,8.3,14.0,2.1,0.0,3.0
42,2016-02-12,13.0,18.3,7.4,0.0,3.8
43,2016-02-13,16.5,18.4,13.3,17.5,6.3
44,2016-02-14,16.7,21.0,9.4,6.5,5.1
45,2016-02-15,6.6,9.7,2.5,0.5,8.6
46,2016-02-16,4.7,7.7,1.4,0.0,5.3
47,2016-02-17,6.2,9.3,2.7,0.5,5.6
48,2016-02-18,6.3,10.9,-0.1,0.0,1.8
49,2016-02-19,11.0,15.0,6.6,0.0,2.3
50,2016-02-20,11.6,17.7,9.2,60.0,5.8
51,2016-02-21,8.3,10.0,5.3,0.0,8.0
