,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed
0,2016-01-01,-5.9,-4.8,-6.9,0.0,0.3,44,5,2.6
1,2016-01-02,-2.4,-0.4,-5.5,3.5,0.0,48,10,2.8
2,2016-01-03,-4.2,-2.5,-5.6,0.5,0.0,53,9,4.5
3,2016-01-04,-5.8,-4.4,-7.7,0.5,0.3,57,10,4.0
4,2016-01-05,-7.8,-6.7,-8.7,1.0,0.9,65,11,4.5
5,2016-01-06,-6.4,-5.2,-8.3,0.5,0.0,67,11,3.9
6,2016-01-07,-7.1,-6.2,-9.1,0.5,0.0,72,10,3.6
7,2016-01-08,-6.1,-5.1,-7.4,1.0,0.0,72,9,3.6
8,2016-01-09,-7.2,-6.4,-8.0,0.5,0.9,74,4,3.7
9,2016-01-10,-7.6,-5.9,-10.8,0.0,0.4,72,10,4.1
10,2016-01-11,-10.5,-8.8,-12.0,0.5,1.4,74,3,3.3
11,2016-01-12,-9.7,-8.3,-11.3,0.5,0.3,70,9,3.0
12,2016-01-13,-8.8,-6.1,-11.2,0.0,0.6,68,1,1.5
13,2016-01-14,-8.4,-6.0,-10.1,2.5,2.0,67,5,2.1
14,2016-01-15,-11.7,-7.5,-17.8,0.0,6.2,65,0,1.6
15,2016-01-16,-13.4,-7.2,-18.9,0.0,2.7,62,0,0.9
16,2016-01-17,-12.2,-6.2,-16.7,0.0,3.8,60,0,0.9
17,2016-01-18,-10.8,-4.7,-20.1,0.0,0.0,58,0,3.8
18,2016-01-19,-4.1,-3.1,-5.6,5.0,0.0,52,20,4.0
19,2016-01-20,-4.8,-3.6,-6.9,1.5,0.1,60,10,2.9
20,2016-01-21,-7.4,-5.4,-10.3,0.0,2.5,59,0,1.9
21,2016-01-22,-6.9,-4.4,-10.8,4.0,0.0,74,20,1.1
22,2016-01-23,-7.0,-4.5,-16.2,2.0,0.0,78,8,1.2
23,2016-01-24,-12.8,-5.5,-19.9,0.0,3.5,75,0,1.1
24,2016-01-25,-14.3,-6.8,-25.3,0.0,5.1,66,0,1.3
25,2016-01-26,-3.3,-0.9,-7.2,0.0,0.0,63,3,3.2
26,2016-01-27,-5.1,-1.5,-6.6,0.5,2.0,65,11,4.8
27,2016-01-28,-8.3,-6.0,-10.6,0.0,0.3,72,20,5.9
28,2016-01-29,-10.2,-8.1,-13.4,0.0,1.9,71,4,3.8
29,2016-01-30,-13.4,-7.5,-21.0,0.0,8.9,67,0,1.1
30,2016-01-31,-9.9,-8.0,-14.2,0.5,0.0,76,14,3.2
31,2016-02-01,-11.5,-9.5,-14.4,0.5,1.3,72,2,2.1
32,2016-02-02,-10.9,-6.8,-15.7,0.0,0.8,68,2,2.0
33,2016-02-03,-9.7,-6.2,-15.1,0.0,1.1,67,3,1.5
34,2016-02-04,-4.6,-1.2,-9.5,0.0,0.6,67,0,1.8
35,2016-02-05,-6.0,-2.3,-8.5,0.0,0.7,76,14,4.7
36,2016-02-06,-8.8,-5.9,-13.1,0.0,0.9,72,0,2.4
37,2016-02-07,-9.1,-6.8,-12.4,1.5,1.5,82,15,3.3
38,2016-02-08,-10.0,-5.7,-17.4,0.0,6.4,83,2,2.6
39,2016-02-09,-7.0,1.5,-17.5,0.0,1.7,76,0,1.3
40,2016-02-10,-5.0,-2.8,-7.2,1.0,1.3,79,11,3.8
41,2016-02-11,-6.9,-3.4,-13.4,1.5,4.0,83,5,1.8
42,2016-02-12,-3.7,2.3,-11.3,0.0,0.1,65,0,1.4
43,2016-02-13,2.4,6.3,-0.7,1.0,0.0,64,0,1.8
44,2016-02-14,-2.3,1.4,-6.4,11.0,0.0,65,11,
45,2016-02-15,-9.3,-6.0,-12.3,1.0,0.7,75,12,
46,2016-02-16,-9.2,-6.9,-11.2,1.0,1.2,77,2,2.7
47,2016-02-17,-8.0,-6.6,-9.6,1.5,0.4,87,18,5.1
48,2016-02-18,-4.6,-2.5,-8.8,4.5,0.5,96,15,2.9
49,2016-02-19,-1.5,2.1,-7.7,1.0,1.2,96,1,2.1
