Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation
0,2016-01-01,3.8,10.7,0.6,0.0
1,2016-01-02,7.6,14.6,3.1,0.0
2,2016-01-03,7.5,16.2,2.6,0.0
3,2016-01-04,7.4,13.9,4.3,0.0
4,2016-01-05,4.6,6.6,2.2,1.0
5,2016-01-06,5.8,10.5,2.9,0.0
6,2016-01-07,4.8,7.4,3.2,0.5
7,2016-01-08,2.9,4.0,1.2,6.0
8,2016-01-09,3.5,6.6,1.3,0.0
9,2016-01-10,4.9,9.0,2.2,0.0
10,2016-01-11,5.3,9.7,3.0,0.0
11,2016-01-12,3.9,7.0,2.2,0.5
12,2016-01-13,1.9,3.7,0.0,6.5
13,2016-01-14,1.0,2.9,0.2,12.5
14,2016-01-15,1.6,5.7,-0.2,3.5
15,2016-01-16,2.7,8.5,-1.3,0.0
16,2016-01-17,2.6,7.0,0.2,17.0
17,2016-01-18,2.8,8.2,-1.3,34.0
18,2016-01-19,-1.7,-0.6,-2.8,17.0
19,2016-01-20,0.2,2.5,-2.9,27.5
20,2016-01-21,0.7,2.3,-0.1,7.0
21,2016-01-22,1.5,6.1,-0.4,2.5
22,2016-01-23,-0.5,0.8,-3.2,18.5
23,2016-01-24,-5.3,-1.9,-6.7,29.5
24,2016-01-25,-1.4,0.9,-4.1,6.0
25,2016-01-26,-0.2,0.9,-1.5,1.0
26,2016-01-27,0.7,4.0,-0.6,0.0
27,2016-01-28,0.9,3.1,-0.8,11.5
28,2016-01-29,2.0,3.3,1.2,25.0
29,2016-01-30,4.0,9.7,1.4,1.0
30,2016-01-31,2.7,8.0,-0.5,1.0
31,2016-02-01,2.5,6.2,0.4,14.5
32,2016-02-02,1.9,8.1,-1.3,1.5
33,2016-02-03,2.0,8.1,-1.9,1.5
34,2016-02-04,3.1,9.1,-0.4,0.0
35,2016-02-05,2.6,9.2,-1.2,0.0
36,2016-02-06,2.1,7.7,-1.1,3.5
37,2016-02-07,1.2,6.1,-2.4,4.5
38,2016-02-08,3.6,9.1,-2.3,0.0
39,2016-02-09,4.8,8.3,-0.8,1.0
40,2016-02-10,2.6,11.3,-3.1,0.0
41,2016-02-11,4.4,14.2,-3.5,0.0
42,2016-02-12,10.8,17.7,3.4,1.5
43,2016-02-13,13.2,17.0,10.0,32.0
44,2016-02-14,10.4,17.0,4.7,12.0
45,2016-02-15,0.7,4.9,-1.4,25.5
46,2016-02-16,0.0,2.0,-1.4,14.5
47,2016-02-17,1.7,4.9,-1.6,0.5
48,2016-02-18,2.3,10.2,-3.1,0.0
49,2016-02-19,5.2,14.1,-1.0,0.0
50,2016-02-20,5.6,7.5,4.0,41.0
51,2016-02-21,3.1,6.5,-1.8,1.0
52,2016-02-22,3.0,8.6,-2.4,0.0
53,2016-02-23,3.9,9.5,1.1,0.5
54,2016-02-24,2.1,3.8,0.3,2.0
55,2016-02-25,0.3,5.3,-2.9,1.0
56,2016-02-26,2.5,9.9,-3.5,0.5
57,2016-02-27,5.8,11.5,1.4,2.0
58,2016-02-28,8.8,15.6,1.6,0.0
59,2016-02-29,2.9,13.3,-1.1,24.0
60,2016-03-01,-0.1,1.7,-1.7,3.5
61,2016-03-02,3.9,11.7,-0.7,0.0
62,2016-03-03,6.1,15.9,-1.6,0.0
63,2016-03-04,7.2,12.0,2.6,0.5
